50Traced_NONETRACED_SUM_MULTI_LSA_13_MAX,Associated
0.4205,NO
0.2394,NO
0.8479,NO
1.0475,NO
0.9678,NO
1.2016,NO
1.6235,NO
0.4996,NO
0.7356,NO
2.5959,YES
1.1568,NO
2.4594,YES
0.2427,NO
0.5952,NO
0.2223,NO
0.7151,NO
1.1352,NO
0.88,NO
1.3066,NO
0.4953,NO
0.6623,NO
2.5557,YES
3.3081,YES
2.9877,YES
2.1562,YES
0.7679,NO
3.1237,YES
1.1876,NO
0.9485,YES
0.7698,YES
1.1153,NO
0.951,NO
0.8732,NO
0.9542,NO
1.85,YES
0.6316,YES
1.1155,NO
0.7609,NO
0.8955,NO
0.7071,NO
0.3538,NO
0.4126,NO
0.1634,NO
1.3044,YES
0.9379,NO
1.7419,YES
0.7929999999999999,NO
1.2405,YES
0.8366,NO
0.7643,NO
1.0047,NO
0.8775,NO
0.6517,NO
0.9442,NO
1.1605,NO
1.1181,NO
0.3794,NO
0.2507,NO
0.5857,NO
1.6409,NO
1.2296,NO
1.0381,NO
1.2784,NO
0.5014,NO
0.7323,NO
3.1927,YES
1.1137,NO
3.0876,YES
0.2574,NO
0.7733,NO
0.2136,NO
0.3756,NO
1.0905,NO
0.5515,NO
1.6324,NO
0.4905,NO
0.7672,NO
3.1878,YES
4.0195,YES
3.5679,YES
2.6973,YES
0.8443,NO
3.9105,YES
1.1967,NO
1.5384,YES
0.7133,YES
1.3401,NO
1.2824,NO
0.8853,NO
1.3585,NO
2.1822,YES
1.1646,YES
1.3835,NO
0.9202,NO
1.1081,NO
0.8253,NO
0.8313,NO
0.9938,NO
0.7837,NO
1.6816,YES
1.2883,NO
2.187,YES
0.8233,NO
1.5585,YES
0.8808,NO
0.7635,NO
0.851,NO
0.8621,NO
0.7051,NO
1.3373,NO
1.1093,NO
1.3771,NO
0.5406,NO
0.5721,NO
1.1457,YES
4.3533,YES
3.6639,YES
1.9305,YES
1.7878,NO
0.4502,NO
1.9140000000000001,YES
1.2845,NO
1.5259,YES
1.0342,NO
1.0953,NO
1.504,NO
0.8248,NO
0.8079999999999999,NO
3.8978,YES
0.8185,NO
3.813,YES
