50Traced_NONETRACED_SUM_MULTI_LSA_89_MAX,Associated
0.8802,NO
0.4611,NO
1.1056,NO
0.5245,NO
0.8041,NO
1.1699,NO
0.9873,NO
0.4831,NO
1.1293,NO
2.4415,YES
1.1574,NO
1.703,YES
0.8018,NO
1.2123,NO
0.5032,NO
1.2782,NO
1.0192,NO
0.7297,NO
1.1481,NO
0.6474,NO
1.1377,NO
2.1841,YES
2.3716,YES
1.8569,YES
2.5469999999999997,YES
1.575,NO
1.6856,YES
1.1514,NO
2.6123,YES
0.6612,YES
1.2521,NO
0.6414,NO
0.9695,NO
1.1723,NO
2.7891,YES
1.1765,YES
1.6199,NO
1.0133,NO
1.1320000000000001,NO
0.7351,NO
0.9134,NO
1.8458,NO
0.7096,NO
2.5708,YES
0.5903,NO
1.6704,YES
0.6607,NO
1.9834,YES
0.9102,NO
0.9523,NO
1.0407,NO
0.8822,NO
0.9799,NO
1.57,NO
0.6542,NO
1.3247,NO
0.9643,NO
0.4257,NO
1.0238,NO
0.7224,NO
1.2655,NO
1.3769,NO
0.6994,NO
0.4321,NO
1.2214,NO
3.326,YES
1.4669999999999999,NO
2.6094,YES
0.5028,NO
1.3466,NO
0.2496,NO
0.9747,NO
1.4348,NO
0.6207,NO
1.3268,NO
0.2899,NO
1.5905,NO
3.4024,YES
3.44,YES
2.57,YES
3.6728,YES
1.7543,NO
2.5933,YES
1.4627,NO
2.0278,YES
0.3854,YES
0.9229,NO
0.564,NO
0.8633,NO
0.7892,NO
2.2126,YES
1.0916,YES
1.3183,NO
0.7443,NO
0.6519,NO
0.433,NO
0.7836,NO
1.5588,NO
0.7512,NO
2.0427,YES
0.6677,NO
1.4824,YES
0.7511,NO
1.4666,YES
0.778,NO
0.4634,NO
0.9994,NO
0.8143,NO
0.5232,NO
0.9592,NO
0.4923,NO
0.8906,NO
1.0411,NO
0.4504,NO
1.3841,YES
2.7969999999999997,YES
3.1639,YES
1.2189,YES
1.1427,NO
0.3178,NO
2.1264,YES
0.8681,NO
1.4354,YES
0.6156,NO
0.6851,NO
1.6627,NO
0.594,NO
0.9708,NO
3.262,YES
0.6679999999999999,NO
3.4535,YES
0.7355,NO
2.9289,YES
0.4523,NO
1.2648,NO
0.7748,NO
0.6556,NO
1.8116,YES
0.588,NO
2.2376,YES
1.5111,NO
0.5119,NO
1.1542,NO
0.5301,NO
1.216,NO
1.5967,NO
1.1154,NO
0.5731,NO
1.505,NO
3.2326,YES
1.5232,NO
2.5814,YES
0.5141,NO
1.7001,NO
0.2511,NO
1.3141,NO
1.2466,NO
0.7208,NO
1.3832,NO
0.743,NO
1.5726,NO
3.5427,YES
3.3097,YES
2.7319999999999998,YES
3.7493,YES
1.7858,NO
2.9694,YES
1.6295,NO
1.0149,NO
0.5727,NO
1.4285,YES
3.0446,YES
3.5867,YES
1.5726,YES
1.3227,NO
0.3811,NO
2.0459,YES
1.5545,NO
1.5030000000000001,YES
1.2187,NO
0.426,NO
1.7791,NO
0.2841,NO
1.0139,NO
4.0103,YES
0.6663,NO
4.2444,YES
0.6299,NO
3.6638,YES
1.121,NO
1.7589,NO
1.486,NO
1.235,NO
2.0315,YES
0.8586,NO
2.0804,YES
0.52,NO
0.2027,NO
0.2381,NO
0.19,NO
0.612,NO
0.7284,NO
0.4863,NO
0.2104,NO
0.4446,NO
2.501,YES
0.4506,NO
2.2789,YES
0.281,NO
0.9627,NO
0.2033,NO
0.4829,NO
0.6039,NO
0.096,NO
0.6282,NO
0.2256,NO
0.7759,NO
2.7788,YES
2.3606,YES
1.8992,YES
2.8714,YES
0.7373,NO
2.052,YES
0.527,NO
0.6083,NO
0.3802,NO
0.9382,NO
0.4125,NO
0.6639,NO
1.3827,NO
0.4879,NO
0.361,NO
1.0304,NO
3.0411,YES
1.213,NO
2.31,YES
0.4516,NO
1.2401,NO
0.2855,NO
0.6661,NO
1.2503,NO
0.4044,NO
1.1042,NO
0.2211,NO
1.3543,NO
3.3713,YES
3.1587,YES
2.6758,YES
3.6061,YES
1.5115,NO
2.6519,YES
1.01,NO
1.4442,NO
0.4668,NO
1.4276,NO
0.8837,NO
1.5377,NO
1.693,NO
1.4794,NO
0.7571,NO
1.8782,NO
3.0663,YES
1.5108,NO
2.5614,YES
0.6766,NO
1.9628,NO
0.7013,NO
1.2612,NO
1.4822,NO
0.9225,NO
1.6825,NO
0.624,NO
1.7718,NO
3.4174,YES
3.1954,YES
2.6356,YES
3.6722,YES
1.8591,NO
3.0109,YES
1.6725,NO
1.0461,NO
0.4379,NO
0.5925,NO
0.6639,NO
1.0854,NO
0.7944,NO
0.8939,NO
0.4842,NO
0.8699,NO
2.7371,YES
0.846,NO
2.2896,YES
0.6754,NO
1.5230000000000001,NO
0.5852,NO
1.1315,NO
1.2783,NO
0.6221,NO
1.3584,NO
0.6426,NO
1.4243,NO
2.8828,YES
2.9148,YES
2.2765,YES
3.1504,YES
1.1932,NO
2.2862,YES
0.9066,NO
1.3323,NO
0.6293,NO
3.8895,YES
1.3907,YES
0.9778,YES
4.664,YES
1.246,NO
0.2485,NO
4.9361,YES
1.0139,NO
4.8764,YES
0.5395,NO
0.6651,NO
1.7633,NO
0.3694,NO
0.8326,NO
1.3545,YES
0.736,NO
1.0817,YES
1.143,NO
1.6783,YES
1.1878,NO
0.8858,NO
0.8135,NO
1.1008,NO
4.5647,YES
1.6268,NO
4.7827,YES
0.596,NO
0.3503,NO
2.2736,YES
0.8197,NO
0.1705,NO
2.9918,YES
0.7663,NO
0.2167,NO
2.9413,YES
1.1398,NO
2.5263,YES
0.4717,NO
0.3264,NO
1.1108,NO
0.2648,NO
0.3342,NO
1.3219999999999998,NO
0.3182,NO
1.0556,NO
0.6393,NO
1.1856,NO
1.4317,NO
1.4680000000000002,NO
1.6787,NO
1.4080000000000001,NO
2.6603,YES
1.9649,NO
2.3081,YES
1.5308,NO
0.5888,NO
1.598,YES
2.8182,YES
3.0583,YES
1.4551,YES
1.5294,NO
0.7668,NO
2.4497,YES
2.069,NO
1.6712,YES
1.5524,NO
0.8173,NO
2.0885,NO
0.8117,NO
1.5165,NO
3.9955,YES
1.0571,NO
4.1407,YES
1.1186,NO
3.1638,YES
1.9855,NO
2.6053,NO
2.1692,NO
2.3352,NO
2.1015,YES
1.9911,NO
2.3021,YES
0.8163,NO
0.4904,NO
3.2244,YES
1.2017,NO
0.7268,NO
3.6754,YES
0.9285,NO
0.19899999999999998,NO
3.9957,YES
0.9817,NO
3.8221,YES
0.5058,NO
0.4061,NO
1.2315,NO
0.3689,NO
0.5087,NO
1.3311,NO
0.6551,NO
1.0094,NO
0.6859,NO
1.3795,NO
1.1458,NO
1.0911,NO
0.8851,NO
1.1956,NO
3.5356,YES
1.6254,NO
3.8263,YES
0.7096,NO
0.4005,NO
1.0683,YES
3.1416,YES
3.4786,YES
1.0212,YES
0.8683,NO
0.217,NO
1.6106,YES
0.9102,NO
0.9895,YES
0.6785,NO
0.2335,NO
1.2539,NO
0.1938,NO
0.6621,NO
3.5475,YES
0.439,NO
3.9311,YES
0.5034,NO
3.0056,YES
0.34,NO
1.3692,NO
0.8426,NO
0.4346,NO
1.6042,YES
0.5998,NO
1.3982,YES
2.3154,YES
0.3066,YES
1.2808,NO
0.6689,NO
0.7284,NO
0.8109999999999999,NO
2.5517,YES
1.4311,YES
1.1272,NO
0.5677,NO
0.8796,NO
0.4043,NO
0.2131,NO
0.9315,NO
0.1446,NO
2.3274,YES
0.5134,NO
1.9604,YES
0.5472,NO
1.4933,YES
0.6063,NO
0.3211,NO
0.8013,NO
0.4266,NO
0.3527,NO
0.9801,NO
0.4312,NO
0.9398,NO
1.6327,NO
0.7469,NO
4.7,YES
1.9379,YES
1.8071,YES
5.4898,YES
1.8867,NO
0.4656,NO
6.4642,YES
1.6405,NO
5.3831,YES
0.8226,NO
1.49,NO
3.031,NO
1.3458,NO
1.1153,NO
2.4842,YES
1.0251,NO
2.181,YES
1.256,NO
2.9012,YES
1.8561,NO
1.8946,NO
1.7994,NO
2.0699,NO
5.2107,YES
2.6614,NO
6.0919,YES
1.0129,NO
0.44299999999999995,NO
3.5677,YES
1.7175,YES
1.6866,YES
4.1138,YES
1.2611,NO
0.2107,NO
4.7521,YES
0.8689,NO
4.0928,YES
0.3757,NO
0.9698,NO
2.0515,NO
0.6501,NO
0.7428,NO
1.6440000000000001,YES
0.6736,NO
1.6557,YES
0.8888,NO
2.167,YES
0.7581,NO
0.9883,NO
0.6186,NO
0.8931,NO
4.0029,YES
1.3191,NO
4.7843,YES
1.24,NO
0.5619,NO
3.8037,YES
1.5623,YES
1.0625,YES
4.3372,YES
1.2586,NO
0.3733,NO
4.5185,YES
1.218,NO
4.605,YES
0.485,NO
0.6493,NO
1.7999,NO
0.3087,NO
0.9102,NO
1.9119,YES
0.8766,NO
1.5619999999999998,YES
0.9534,NO
2.3527,YES
1.2567,NO
1.1942,NO
1.2849,NO
1.3168,NO
4.3676,YES
1.6286,NO
4.6062,YES
1.4243,NO
0.6747,NO
4.532,YES
1.7626,YES
1.2036,YES
5.3071,YES
1.4674,NO
0.3958,NO
5.9452,YES
1.5145,NO
5.3870000000000005,YES
0.7745,NO
1.0474,NO
2.5996,NO
0.9195,NO
0.8567,NO
2.2042,YES
0.8915,NO
1.8103,YES
1.1842,NO
2.5608,YES
1.9754,NO
1.7335,NO
1.7602,NO
2.0772,NO
5.0635,YES
2.5918,NO
5.722,YES
0.7793,NO
0.5027,NO
1.4006,YES
3.2113,YES
3.6460000000000004,YES
1.6277,YES
1.1039,NO
0.2146,NO
2.2933,YES
1.2141,NO
1.4267,YES
0.9972,NO
0.6351,NO
1.7182,NO
0.6025,NO
0.7363,NO
3.7219,YES
0.3802,NO
4.1013,YES
0.5971,NO
3.1189999999999998,YES
0.6417,NO
1.4188,NO
1.0149,NO
0.7086,NO
2.1237,YES
0.7786,NO
1.8521,YES
1.1805,NO
0.5035,NO
2.1265,YES
3.5058,YES
3.4954,YES
2.2412,YES
1.5395,NO
0.4,NO
2.8465,YES
1.1521,NO
2.0916,YES
0.7836,NO
0.4832,NO
2.0506,NO
0.5158,NO
0.9614,NO
3.8351,YES
0.7262,NO
4.004,YES
0.7955,NO
3.5585,YES
0.7331,NO
1.5259,NO
1.2031,NO
0.7531,NO
2.6876,YES
0.9104,NO
2.6581,YES
0.3741,NO
0.1554,NO
0.649,NO
0.4029,NO
0.8329,NO
0.6826,NO
0.8291,NO
0.4962,NO
1.6698,NO
0.3204,NO
0.4323,NO
0.2991,NO
1.7084,YES
1.8945,YES
1.8306,YES
0.703,NO
0.4711,NO
0.5293,NO
0.7514,NO
0.6009,NO
0.8463,NO
0.0792,NO
0.5922,NO
0.3352,NO
0.4332,NO
0.7264,NO
0.4406,NO
0.8628,NO
2.3907,YES
0.5774,YES
0.6621,NO
0.3749,NO
0.4986,NO
0.3732,NO
2.5009,YES
1.0636,YES
0.5783,NO
0.5896,NO
0.4315,NO
0.4977,NO
0.4087,NO
1.1332,NO
0.3265,NO
2.38,YES
0.1444,NO
1.4924,YES
0.2962,NO
1.8041,YES
0.4225,NO
0.4739,NO
0.49700000000000005,NO
0.5066,NO
0.4381,NO
0.8314,NO
0.2906,NO
0.3474,NO
1.0905,NO
0.4577,NO
1.4053,YES
2.8304,YES
3.1765,YES
1.3331,YES
1.4573,NO
0.445,NO
2.3096,YES
0.7962,NO
1.416,YES
0.6958,NO
0.9470000000000001,NO
2.0340000000000003,NO
0.9983,NO
1.0348,NO
3.5907,YES
0.6772,NO
3.7924,YES
0.8168,NO
3.2499,YES
0.4577,NO
1.0252,NO
0.9816,NO
0.644,NO
1.8413,YES
0.7165,NO
2.1321,YES
2.3824,YES
0.3299,YES
1.4149,NO
0.8777,NO
0.8687,NO
1.0349,NO
