50Traced_NONETRACED_SUM_RAW_VSM_31_MAX,Associated
0.4079,NO
0.3481,NO
0.8469,NO
1.0627,NO
0.607,NO
0.5615,NO
0.6851,NO
0.1952,NO
0.5622,NO
3.2948,YES
0.6944,NO
0.7778,YES
0.6783,NO
0.8063,NO
0.2576,NO
0.5355,NO
0.8925,NO
0.389,NO
0.7996,NO
0.2179,NO
0.7031,NO
1.9132,YES
2.1552,YES
2.1483,YES
4.055,YES
0.5547,NO
2.6629,YES
0.6486,NO
0.2504,YES
0.7586,YES
0.58,NO
0.2784,NO
0.2211,NO
0.381,NO
0.5806,YES
0.7383,YES
0.4632,NO
0.1664,NO
0.3621,NO
0.1058,NO
0.217,NO
0.2203,NO
0.1551,NO
0.4021,YES
0.2951,NO
0.3483,YES
0.2369,NO
0.3399,YES
0.1579,NO
0.1554,NO
0.161,NO
0.1725,NO
0.2215,NO
0.3111,NO
0.1825,NO
0.3731,NO
0.2175,NO
0.17,NO
0.4674,NO
0.6391,NO
0.4156,NO
0.2646,NO
0.4938,NO
0.0959,NO
0.2306,NO
1.7105,YES
0.5045,NO
0.441,YES
0.2868,NO
0.4872,NO
0.2136,NO
0.3264,NO
0.5758,NO
0.2973,NO
0.5347,NO
0.1755,NO
0.5187,NO
1.0987,YES
1.2313,YES
1.1952,YES
2.4937,YES
0.2784,NO
1.4483,YES
0.4872,NO
0.6781,YES
2.2097,YES
0.3773,NO
0.1662,NO
0.1733,NO
0.1995,NO
1.5758,YES
2.1966,YES
0.2384,NO
0.2236,NO
0.1364,NO
0.0887,NO
0.3278,NO
0.2469,NO
0.2075,NO
0.7499,YES
0.0927,NO
0.7883,YES
0.1854,NO
0.5632,YES
0.1607,NO
0.1542,NO
0.0949,NO
0.11800000000000001,NO
0.1637,NO
0.2201,NO
0.2692,NO
0.1328,NO
0.1012,NO
0.0833,NO
1.2261,YES
3.2351,YES
1.1293,YES
1.1963,YES
0.3652,NO
0.128,NO
0.9303,YES
0.2992,NO
0.9811,YES
0.1443,NO
0.2549,NO
0.5254,NO
0.1934,NO
0.1672,NO
2.4996,YES
0.1503,NO
2.0291,YES
0.1417,NO
1.5047,YES
0.3508,NO
0.3938,NO
0.54,NO
0.2991,NO
1.0973,YES
0.4881,NO
1.0774,YES
0.4394,NO
0.6566,NO
0.428,NO
0.8126,NO
0.5608,NO
0.2504,NO
0.8054,NO
0.5511,NO
0.3385,NO
2.5506,YES
0.3865,NO
0.5896,YES
0.4542,NO
0.4521,NO
0.1962,NO
0.5465,NO
0.6145,NO
0.4643,NO
0.3208,NO
0.2136,NO
0.535,NO
