50Traced_NONETRACED_SUM_MULTI_VSM_75_MEDIAN,Associated
0.3482,NO
0.2049,NO
0.6307,NO
0.7869,NO
0.4204,NO
0.4939,NO
0.9662,NO
0.1631,NO
0.7741,NO
2.8885,YES
1.1265,NO
3.1551,YES
0.7188,NO
0.7105,NO
0.2223,NO
0.6795,NO
0.7371,NO
0.3081,NO
0.433,NO
0.2327,NO
0.6996,NO
1.8476,YES
2.775,YES
2.1726,YES
2.9042,YES
0.7103,NO
2.0727,YES
0.6476,NO
2.5053,YES
2.3698,YES
0.8539,NO
0.6673,NO
0.556,NO
1.4414,NO
2.2512,YES
1.4568,YES
0.767,NO
0.2855,NO
0.7333,NO
0.4405,NO
0.9844,NO
0.8657,NO
0.3358,NO
1.4833,YES
0.8489,NO
1.5878,YES
0.6859,NO
2.3282,YES
0.9233,NO
0.4766,NO
0.4773,NO
0.7892,NO
0.4126,NO
1.3689,NO
0.4234,NO
0.8106,NO
0.8061,NO
0.4486,NO
1.3136,NO
1.2586,NO
0.8489,NO
1.3831,NO
1.2061,NO
0.4713,NO
1.7086,NO
3.3983,YES
1.473,NO
3.7051,YES
1.4547,NO
1.4634,NO
0.5587,NO
1.014,NO
1.2724,NO
0.6318,NO
0.7848,NO
0.4531,NO
1.3485,NO
2.5245,YES
3.6974,YES
2.8291,YES
3.0088,YES
1.6022,NO
2.1852,YES
1.3257,NO
2.2185,YES
1.9722,YES
0.7509999999999999,NO
0.8462,NO
0.5906,NO
1.3884,NO
1.3745,YES
1.4881,YES
1.2149,NO
0.4338,NO
1.0212,NO
0.595,NO
1.3925,NO
1.2686,NO
0.7494,NO
1.1889,YES
0.7012,NO
1.6602,YES
0.8031,NO
1.9932,YES
0.6643,NO
0.4976,NO
0.7683,NO
0.7421,NO
0.5334,NO
1.5106,NO
0.4679,NO
0.9359999999999999,NO
1.1116,NO
0.7946,NO
1.3033,YES
2.7197,YES
3.4064,YES
2.6248,YES
1.0338,NO
0.5253,NO
1.7003,YES
0.345,NO
1.0592,YES
0.3573,NO
1.2599,NO
1.3879,NO
0.5633,NO
0.5521,NO
3.1235,YES
0.613,NO
3.9358,YES
0.6509999999999999,NO
3.984,YES
0.7156,NO
1.0303,NO
1.4265,NO
0.3218,NO
1.7165,YES
0.8065,NO
1.3698,YES
1.2703,NO
1.1496,NO
1.528,NO
1.3839,NO
1.1441,NO
1.6185,NO
1.9862,NO
0.9162,NO
1.4144,NO
3.5916,YES
1.7951,NO
4.035,YES
1.7204,NO
1.4873,NO
0.5408,NO
1.3623,NO
1.4024,NO
1.0539,NO
1.3296,NO
1.2022,NO
1.3129,NO
2.6526,YES
3.554,YES
2.9889,YES
3.3939999999999997,YES
1.7986,NO
2.5086,YES
1.3714,NO
0.8261,NO
0.3977,NO
1.2348,YES
2.5146,YES
3.1736,YES
2.3628,YES
0.6733,NO
0.297,NO
2.005,YES
0.2682,NO
0.8621,YES
0.1993,NO
1.0149,NO
1.2623,NO
0.3886,NO
0.2818,NO
2.9213,YES
0.3237,NO
3.679,YES
0.2476,NO
3.6081,YES
0.6258,NO
1.0118,NO
1.3412,NO
0.2599,NO
1.7436,YES
0.8181,NO
1.3032,YES
1.0789,NO
0.7617,NO
0.9521,NO
0.8691,NO
0.8398,NO
1.3349,NO
1.5838,NO
0.4996,NO
1.0133,NO
2.4692,YES
1.4338,NO
2.9282,YES
1.123,NO
0.9354,NO
0.2541,NO
0.9521,NO
0.8855,NO
0.7524,NO
1.1095,NO
0.8756,NO
1.2484,NO
1.7882,YES
2.68,YES
2.0373,YES
2.5326,YES
1.2348,NO
1.969,YES
1.1243,NO
0.6759999999999999,NO
