50Traced_NONETRACED_SUM_SINGLE_LSA_35_SUM,Associated
0.07718844962492108,NO
0.05964562016471176,NO
0.0821356743346203,NO
0.09979594533096492,NO
0.10346599333519282,NO
0.09986934629104949,NO
0.11178966220878167,NO
0.06244953683994186,NO
0.05560856736006108,NO
0.4795725128084676,YES
0.14628811344852394,NO
0.3830502502972739,YES
0.14192809641950116,NO
0.15292356024016796,NO
0.1781294499332051,NO
0.07582319176734831,NO
0.2431773807601403,NO
0.08223843567873867,NO
0.14863694417122975,NO
0.09333666084352382,NO
0.14966455761241357,NO
0.38440082796282976,YES
0.41848823382609845,YES
0.35043086363569637,YES
0.41702021462440725,YES
0.09138419530527458,NO
0.35370454645546767,YES
0.15329056504059074,NO
0.27358005842716426,YES
0.28805472775583907,YES
0.20226368560900776,NO
0.053744182973913306,NO
0.06214125280758672,NO
0.2107488365947826,NO
0.3303777213405951,YES
0.13545413174004314,YES
0.1909158971799351,NO
0.04922268383270453,NO
0.21287746443723482,NO
0.04329188625787225,NO
0.09979594533096492,NO
0.1121860273932383,NO
0.10334855179905753,NO
0.2625111936464129,YES
0.06112831955841982,NO
0.16174635564233178,YES
0.0917512001056974,NO
0.3314346951658128,YES
0.04098709611121713,NO
0.09765263729649584,NO
0.07667464290432918,NO
0.11294939737811768,NO
0.04009160439818553,NO
0.21444824498304435,NO
0.10847193881295966,NO
0.24342694402442785,NO
0.037008764074634104,NO
0.03135689014812314,NO
0.1367900292135821,NO
0.13974074780898132,NO
0.1321804489202719,NO
0.19837343472452618,NO
0.11857191092059483,NO
0.02315066281066956,NO
0.14665511824894667,NO
0.5052628488380627,YES
0.2679281845006533,NO
0.36277690512191907,YES
0.07686548540054905,NO
0.08887388247038272,NO
0.10185117221333256,NO
0.05820696134705442,NO
0.2684419912212452,NO
0.05223212319617141,NO
0.21855869874777964,NO
0.024266357403954844,NO
0.1659742509432023,NO
0.4551153129082928,YES
0.45376473524273697,YES
0.44307755545442534,YES
0.4064945169482817,YES
0.18047828065591096,NO
0.3853844008279628,YES
0.20063418429513058,NO
0.33040708172462896,YES
0.34918304731425887,YES
0.1262349711534227,NO
0.06601682350005139,NO
0.07373860450094688,NO
0.08276692259134749,NO
0.3076087435223653,YES
0.18476489672484914,YES
0.07909687458711959,NO
0.08103465993335193,NO
0.10232093835787373,NO
0.05132195129112289,NO
0.15951496645576124,NO
0.16587148959908396,NO
0.12777639131519838,NO
0.25840073988167767,YES
0.0988710932338995,NO
0.203555542506496,YES
0.053024853565084636,NO
0.3901261028494253,YES
0.054008426430217714,NO
0.1058441844419325,NO
0.11432933542770737,NO
0.07202102203496821,NO
0.053127614909203015,NO
0.1035687546793112,NO
0.050881545530615545,NO
0.17262437792686328,NO
0.09348346276369293,NO
0.09269073239477973,NO
0.30725641891395944,YES
0.6761549641069304,YES
0.6427281668844228,YES
0.4088580278630044,YES
0.209530380657379,NO
0.043101043761652406,NO
0.32046859172917985,YES
0.06918774497570429,NO
0.3860743698527576,YES
0.0975058353763267,NO
0.12417974427105505,NO
0.15307036216033704,NO
0.16368414098856413,NO
0.08527723542623938,NO
0.7365786344485385,YES
0.048767597880180265,NO
0.7887520368766423,YES
0.12024545281052276,NO
0.5514614131152835,YES
0.13219512911228876,NO
0.13981414876906592,NO
0.11133457625625742,NO
0.08722970096448862,NO
0.32657555160821505,YES
0.17639718727520956,NO
0.3633200722265448,YES
