50Traced_NONETRACED_MEDIAN_SINGLE_VSM_56_SUM,Associated
0.10998278829604133,NO
0.09535283993115318,NO
0.1800344234079174,NO
0.35559380378657485,NO
0.09862306368330467,NO
0.13907056798623066,NO
0.08450946643717727,NO
0.1,NO
0.2738382099827883,NO
0.4080895008605852,YES
0.0891566265060241,NO
0.5648881239242685,YES
0.4008605851979346,NO
0.3671256454388984,NO
0.3657487091222031,NO
0.17969018932874356,NO
0.1046471600688468,NO
0.17401032702237523,NO
0.11170395869191052,NO
0.35817555938037865,NO
0.18055077452667814,NO
0.1172117039586919,YES
0.1215146299483649,YES
0.270223752151463,YES
0.39621342512908775,YES
0.25387263339070565,NO
0.11015490533562822,YES
0.19053356282271947,NO
0.1676419965576592,YES
0.40378657487091224,YES
0.561790017211704,NO
0.2549053356282272,NO
0.18072289156626506,NO
0.17452667814113598,NO
0.6624784853700517,YES
0.1478485370051635,YES
0.21790017211703958,NO
0.16488812392426852,NO
0.1519793459552496,NO
0.16523235800344235,NO
0.29242685025817555,NO
0.2457831325301205,NO
0.25008605851979343,NO
0.46695352839931153,YES
0.11497418244406196,NO
0.17693631669535287,YES
0.04182444061962134,NO
0.5681583476764199,YES
0.0540447504302926,NO
0.1917383820998279,NO
0.11549053356282271,NO
0.19569707401032704,NO
0.12117039586919104,NO
0.310671256454389,NO
0.17573149741824443,NO
0.1566265060240964,NO
0.13562822719449227,NO
0.24716006884681588,NO
0.21222030981067125,NO
0.47624784853700514,NO
0.2433734939759036,NO
0.26987951807228916,NO
0.23528399311531842,NO
0.07074010327022376,NO
0.359552495697074,NO
0.77039586919105,YES
0.25903614457831325,NO
0.3299483648881239,YES
0.33597246127366603,NO
0.3562822719449225,NO
0.35077452667814113,NO
0.31342512908777964,NO
0.2469879518072289,NO
0.20137693631669534,NO
0.3182444061962134,NO
0.28519793459552495,NO
0.3621342512908778,NO
0.7516351118760758,YES
0.7149741824440621,YES
0.6118760757314975,YES
0.28795180722891567,YES
0.2686746987951807,NO
0.31480206540447503,YES
0.1984509466437177,NO
0.20740103270223753,YES
0.2953528399311532,YES
0.5607573149741825,NO
0.26919104991394144,NO
0.24251290877796902,NO
0.23115318416523237,NO
0.5743545611015491,YES
0.19707401032702238,YES
0.2810671256454389,NO
0.14698795180722893,NO
0.21790017211703958,NO
0.1358003442340792,NO
0.37710843373493974,NO
0.342512908777969,NO
0.34027538726333906,NO
0.31411359724612736,YES
0.14268502581755596,NO
0.12444061962134254,YES
0.03666092943201377,NO
0.5134251290877797,YES
0.053012048192771076,NO
0.1984509466437177,NO
0.13975903614457832,NO
0.1862306368330465,NO
0.16437177280550777,NO
0.36196213425129087,NO
0.21566265060240963,NO
0.2117039586919105,NO
0.10774526678141136,NO
0.025129087779690196,NO
0.22478485370051635,YES
0.5593803786574871,YES
0.48864027538726335,YES
0.22925989672977629,YES
0.12530120481927712,NO
0.005507745266781414,NO
0.3450946643717728,YES
0.2232358003442341,NO
0.21118760757314975,YES
0.23149741824440623,NO
0.35576592082616176,NO
0.31600688468158344,NO
0.31600688468158344,NO
0.08158347676419966,NO
0.38209982788296043,YES
0.07882960413080894,NO
0.6043029259896731,YES
0.2270223752151463,NO
0.4220309810671256,YES
0.0729776247848537,NO
0.09965576592082614,NO
0.23080895008605853,NO
0.06815834767641996,NO
0.2783132530120482,YES
0.14905335628227195,NO
0.2142857142857143,YES
0.24888123924268504,NO
0.10912220309810672,NO
0.32306368330464713,NO
0.427538726333907,NO
0.32340791738382096,NO
0.2759036144578313,NO
0.27297762478485366,NO
0.19397590361445785,NO
0.23407917383821,NO
0.6764199655765921,YES
0.25456110154905337,NO
0.482960413080895,YES
0.32512908777969013,NO
0.28537005163511187,NO
0.2738382099827883,NO
0.07607573149741825,NO
0.23597246127366608,NO
0.07728055077452667,NO
0.19053356282271947,NO
0.33063683304647157,NO
0.20567986230636834,NO
0.6538726333907057,YES
0.6048192771084339,YES
0.46351118760757315,YES
0.48123924268502577,YES
0.36626506024096384,NO
0.31170395869191053,YES
0.15163511187607573,NO
0.15266781411359726,NO
0.11635111876075732,NO
0.16712564543889846,YES
0.610843373493976,YES
0.41876075731497414,YES
0.21222030981067125,YES
0.13545611015490533,NO
0.08709122203098107,NO
0.33907056798623064,YES
0.4302925989672977,NO
0.1655765920826162,YES
0.23425129087779692,NO
0.3707401032702238,NO
0.4256454388984509,NO
