50Traced_NONETRACED_SUM_SINGLE_LSA_21_MAX,Associated
0.7682,NO
0.5542,NO
0.7785,NO
0.8852,NO
1.3371,NO
0.5124,NO
0.68,NO
0.4855,NO
0.8208,NO
2.2383,YES
0.7127,NO
1.9267,YES
0.7768,NO
0.9574,NO
0.9379,NO
0.5479999999999999,NO
1.1182,NO
0.4292,NO
0.9556,NO
0.6597,NO
1.1177,NO
2.4596,YES
2.1908,YES
1.8671,YES
1.9016,YES
0.7311,NO
1.7176,YES
0.7105,NO
2.5817,YES
2.6095,YES
0.9581,NO
0.6517,NO
0.6995,NO
1.0822,NO
1.9316,YES
1.4995,YES
1.1571,NO
0.3007,NO
0.7706,NO
0.3181,NO
0.606,NO
0.9055,NO
0.7308,NO
1.6829,YES
0.9046,NO
1.7269999999999999,YES
0.8396,NO
2.5241,YES
0.7608,NO
0.5878,NO
0.3626,NO
0.6059,NO
0.247,NO
0.8514,NO
0.7641,NO
1.1864,NO
0.7571,NO
0.5156,NO
1.48,NO
0.87,NO
1.9268,NO
0.6145,NO
1.2384,NO
0.2902,NO
0.9520000000000001,NO
3.6572,YES
1.7182,NO
2.4283,YES
0.285,NO
0.3758,NO
0.2175,NO
0.7115,NO
1.1909999999999998,NO
0.3762,NO
1.6551,NO
0.4875,NO
1.8425,NO
3.8204,YES
3.5327,YES
3.3517,YES
2.6854,YES
1.371,NO
3.0768,YES
1.0191,NO
2.9579,YES
3.0633,YES
1.8793,NO
1.2289,NO
1.207,NO
1.4664,NO
1.6316,YES
1.7753,YES
1.4636,NO
1.0281,NO
1.4579,NO
1.0564,NO
0.7508,NO
1.0314,NO
0.9202,NO
1.891,YES
1.4336,NO
1.847,YES
1.4715,NO
2.4371,YES
1.2463,NO
1.3164,NO
1.1499,NO
1.4126,NO
1.2305,NO
1.6233,NO
1.1132,NO
1.6601,NO
0.4553,NO
0.9423,NO
1.7435,YES
4.7336,YES
3.8978,YES
1.5959999999999999,YES
0.3123,NO
0.4278,NO
1.4253,YES
0.6625,NO
1.6607,YES
0.6544,NO
0.5631,NO
0.8774,NO
0.7227,NO
0.3586,NO
4.8123,YES
0.3017,NO
4.5583,YES
0.2032,NO
4.3147,YES
0.24100000000000002,NO
0.2792,NO
1.2873,NO
0.9938,NO
2.0892,YES
0.6659,NO
2.0966,YES
1.2351,NO
1.0347,NO
1.7429,NO
0.5315,NO
1.4537,NO
0.9742,NO
1.3628,NO
0.7946,NO
1.4796,NO
3.3647,YES
2.0659,NO
2.2051,YES
0.5486,NO
0.5951,NO
0.4711,NO
0.919,NO
0.9676,NO
0.7864,NO
1.2068,NO
1.1107,NO
1.4757,NO
3.6895,YES
3.2354,YES
3.1775,YES
2.569,YES
1.7148,NO
3.1365,YES
1.5494,NO
0.3718,NO
0.7213,NO
1.6853,YES
4.3592,YES
4.2497,YES
1.2531,YES
0.9966,NO
0.2543,NO
1.4642,YES
2.0164,NO
1.7129,YES
1.2499,NO
0.7069,NO
0.9779,NO
0.9038,NO
0.444,NO
4.5331,YES
0.298,NO
4.5193,YES
0.4327,NO
4.6322,YES
1.5832,NO
1.5462,NO
2.5228,NO
1.5101,NO
1.7819,YES
2.1441,NO
1.8634,YES
1.0513,NO
0.8527,NO
1.2982,NO
0.2008,NO
1.0909,NO
0.4995,NO
1.0325,NO
0.7244,NO
1.1523,NO
2.9996,YES
1.4956,NO
2.165,YES
0.7591,NO
0.545,NO
0.6563,NO
0.7338,NO
0.5227,NO
0.8062,NO
1.1014,NO
0.6704,NO
1.1165,NO
3.3783,YES
3.0662,YES
2.8499,YES
2.2659,YES
1.0070000000000001,NO
2.5545,YES
0.7034,NO
0.8703,NO
0.5694,NO
1.6807,NO
0.7091,NO
1.5767,NO
1.0907,NO
1.2259,NO
0.4697,NO
1.415,NO
3.3446,YES
1.9565,NO
2.3278,YES
0.4017,NO
0.4064,NO
0.2946,NO
0.7066,NO
1.1264,NO
0.6538,NO
1.8369,NO
0.4667,NO
1.6915,NO
3.6882,YES
3.4149,YES
3.3421,YES
2.6002,YES
1.8044,NO
3.0569,YES
1.5767,NO
0.5714,NO
0.4729,NO
1.3821,NO
1.0299,NO
1.7722,NO
0.8125,NO
0.8748,NO
0.2544,NO
1.2108,NO
3.0157,YES
1.5613,NO
2.2186,YES
0.5073,NO
0.6335,NO
0.5363,NO
0.3751,NO
1.3198,NO
0.2236,NO
1.4804,NO
0.298,NO
1.7165,NO
3.1852,YES
2.8918,YES
2.7909,YES
2.3177,YES
1.3641,NO
2.7005,YES
1.0267,NO
0.6613,NO
0.5128,NO
1.0367,NO
1.1243,NO
1.9016,NO
0.3994,NO
1.0545,NO
0.3528,NO
0.6984,NO
2.9941,YES
1.127,NO
2.0767,YES
0.4339,NO
0.5993,NO
0.5211,NO
0.7729,NO
1.3564,NO
0.4951,NO
1.5523,NO
0.6185,NO
1.9034,NO
3.0334,YES
2.7953,YES
2.7129,YES
2.1512,YES
0.7854,NO
2.4753,YES
0.7203,NO
1.3668,NO
1.9617,NO
4.9009,YES
1.8414,YES
1.6916,YES
5.5378,YES
1.6424,NO
0.7987,NO
5.8774,YES
1.0719,NO
5.9662,YES
0.6364,NO
1.0270000000000001,NO
1.248,NO
0.7087,NO
0.7542,NO
2.9529,YES
0.6233,NO
3.0908,YES
0.9032,NO
2.483,YES
1.7592,NO
1.3317,NO
3.3771,NO
1.4387,NO
6.1874,YES
3.4078,NO
6.5089,YES
0.8775,NO
1.0853,NO
2.4808,YES
1.2312,NO
1.2368,NO
2.9681,YES
1.2881,NO
0.2922,NO
3.2804,YES
0.8067,NO
2.8841,YES
0.6191,NO
1.1511,NO
0.8904,NO
0.9081,NO
0.3386,NO
