50Traced_NONETRACED_SUM_SINGLE_VSM_97_MAX,Associated
0.3627,NO
0.1719,NO
0.3136,NO
0.9658,NO
0.5094,NO
0.7424,NO
0.5196,NO
0.175,NO
0.9062,NO
1.5073,YES
0.4319,NO
1.8238,YES
0.8204,NO
1.1407,NO
0.8398,NO
0.2562,NO
0.6342,NO
0.3129,NO
0.3854,NO
0.384,NO
0.536,NO
1.781,YES
1.6293,YES
1.9463,YES
1.6763,YES
0.5443,NO
0.8497,YES
0.4034,NO
0.9864,YES
1.5864,YES
1.1197,NO
0.5365,NO
0.3471,NO
1.0229,NO
1.7921,YES
1.8359999999999999,YES
1.2032,NO
0.3614,NO
1.0195,NO
0.4162,NO
0.5836,NO
0.7290000000000001,NO
0.6225,NO
1.6032,YES
0.3281,NO
1.8915,YES
0.5594,NO
1.9509999999999998,YES
0.4077,NO
0.4358,NO
0.2886,NO
0.5588,NO
0.5551,NO
1.2116,NO
0.6033,NO
1.1565,NO
0.7448,NO
0.5757,NO
0.6582,NO
1.8382,NO
1.0723,NO
1.6697,NO
1.1787,NO
0.5203,NO
1.0248,NO
3.0915,YES
0.8046,NO
3.1073,YES
0.4577,NO
0.8376,NO
0.3225,NO
0.7646,NO
1.6943,NO
0.7572,NO
1.0559,NO
0.4582,NO
1.5805,NO
3.2783,YES
3.5860000000000003,YES
3.6233,YES
2.8708,YES
1.3046,NO
2.6071,YES
0.9024,NO
1.9691,YES
2.3924,YES
1.2438,NO
1.2746,NO
0.9163,NO
1.2003,NO
2.5583,YES
2.6998,YES
1.9424,NO
0.6805,NO
1.0013,NO
0.9119,NO
1.4249,NO
1.9349,NO
1.7034,NO
2.2439,YES
1.171,NO
2.8563,YES
0.9532,NO
2.8898,YES
1.0288,NO
0.8079,NO
0.7271,NO
1.4294,NO
0.9181,NO
1.1518,NO
0.5847,NO
1.1272,NO
0.3897,NO
0.7064,NO
2.4659999999999997,YES
4.3741,YES
4.0312,YES
2.0439,YES
0.5756,NO
0.2727,NO
2.5732,YES
0.7959,NO
2.4644,YES
0.4615,NO
1.0568,NO
1.0655,NO
0.9666,NO
0.3432,NO
4.5760000000000005,YES
0.3591,NO
4.5393,YES
0.3819,NO
4.1062,YES
0.643,NO
0.8306,NO
1.8904,NO
0.3894,NO
2.4897,YES
1.0138,NO
2.5638,YES
0.7853,NO
0.4022,NO
0.8757,NO
2.3303,NO
1.5227,NO
2.0513,NO
1.1543,NO
0.349,NO
1.6107,NO
3.3173,YES
1.1498,NO
3.304,YES
0.8690000000000001,NO
1.1966,NO
0.5906,NO
0.5071,NO
2.1551,NO
0.523,NO
1.6053,NO
0.3663,NO
1.9859,NO
3.5337,YES
3.7794,YES
4.0687,YES
3.0784,YES
1.7021,NO
2.6521,YES
1.239,NO
0.5861,NO
0.7213,NO
1.6997,YES
4.6458,YES
3.97,YES
1.4629,YES
0.7068,NO
0.2693,NO
1.7168,YES
2.4330000000000003,NO
1.6739,YES
2.335,NO
0.9602,NO
1.1783,NO
1.0787,NO
0.5751,NO
4.6772,YES
0.5631,NO
3.9862,YES
0.3623,NO
4.1962,YES
2.3012,NO
2.3231,NO
3.0762,NO
1.8551,NO
1.5056,YES
1.3587,NO
1.3732,YES
0.8206,NO
0.6439,NO
0.7852,NO
1.4217,NO
0.5869,NO
2.1809,NO
1.2438,NO
0.5967,NO
1.9003,NO
2.379,YES
1.1424,NO
2.5443,YES
0.7322,NO
1.3126,NO
0.6157,NO
0.4616,NO
0.7614,NO
0.5468,NO
0.7126,NO
0.6059,NO
0.9592,NO
2.8648,YES
2.9771,YES
3.3749,YES
2.4479,YES
1.8644,NO
2.0528,YES
1.5053,NO
0.6402,NO
0.5912,NO
0.9084,NO
1.1821,NO
0.6424,NO
2.0035,NO
0.9155,NO
0.5207,NO
1.3008,NO
2.5797,YES
1.368,NO
2.6836,YES
0.314,NO
0.8707,NO
0.3109,NO
0.8249,NO
1.2325,NO
0.7931,NO
0.6591,NO
0.5376,NO
1.1792,NO
2.7760000000000002,YES
3.0046,YES
2.9196,YES
2.6258,YES
1.6535,NO
2.687,YES
1.3833,NO
0.6345,NO
0.4758,NO
0.4564,NO
1.5773,NO
0.8212,NO
1.5816,NO
1.012,NO
0.4621,NO
0.9901,NO
2.8448,YES
0.635,NO
3.0112,YES
0.3877,NO
0.7895,NO
0.2848,NO
0.496,NO
1.2979,NO
0.5427,NO
0.8797,NO
0.3746,NO
1.2972,NO
3.1589,YES
3.2636,YES
3.4993,YES
2.7824,YES
1.2261,NO
2.3114,YES
0.9093,NO
0.7267,NO
0.3694,NO
0.2461,NO
1.6921,NO
0.943,NO
1.0858,NO
0.8390000000000001,NO
0.35100000000000003,NO
0.6104,NO
2.8552,YES
0.5784,NO
2.9379,YES
0.5874,NO
1.0049,NO
0.6024,NO
0.5791,NO
1.5687,NO
0.637,NO
0.9392,NO
0.4517,NO
1.6143,NO
2.8373,YES
