50Traced_NONETRACED_MAX_MULTI_LSA_94_SUM,Associated
0.08995440099488737,NO
0.08408180185159596,NO
0.15289484593063424,NO
0.3412325549260743,NO
0.17389802404311178,NO
0.15033853806826036,NO
0.17914881857123116,NO
0.08594721569711207,NO
0.18819953019206853,NO
0.7748376399060385,YES
0.11641564184054166,NO
0.5578969186126848,YES
0.32665469117037443,NO
0.3131131684399613,NO
0.312560453226475,NO
0.11793560867762888,NO
0.2108608539450048,NO
0.09948873842752519,NO
0.11019759568882133,NO
0.18958131822578417,NO
0.18633411634655245,NO
0.5406245681912394,YES
0.6598037860992124,YES
0.7194970291557276,YES
0.7700704711897195,YES
0.18253419925383446,NO
0.6537239187508637,YES
0.1571092994334669,NO
0.6783197457510017,YES
0.7731104048638938,YES
0.3429597899682189,NO
0.18163603703191927,NO
0.07979825894707752,NO
0.14819676661600106,NO
0.8769517755976234,YES
0.6703744645571369,YES
0.15054580627331765,NO
0.15386209755423513,NO
0.1240845654276634,NO
0.08615448390216938,NO
0.1563493160149233,NO
0.23600939615862926,NO
0.06839850766892357,NO
0.7984662152825756,YES
0.11586292662705543,NO
0.6157247478236838,YES
0.08649993091059831,NO
0.8390907834738152,YES
0.09140527843028877,NO
0.09962691723089677,NO
0.13617521072267513,NO
0.16622910045599004,NO
0.1363133895260467,NO
0.22951499240016582,NO
0.15821472986043938,NO
0.14101146884067983,NO
0.17769794113582976,NO
0.2224678734282161,NO
0.2646124084565427,NO
0.3705955506425314,NO
0.27711759016166915,NO
0.30592787066464006,NO
0.2396711344479756,NO
0.03945004836258116,NO
0.2736631200773802,NO
0.9202708304546083,YES
0.28340472571507536,NO
0.4264888766063286,YES
0.2239187508636175,NO
0.3063424070747547,NO
0.22986043940859474,NO
0.2647505872599143,NO
0.3077241951084703,NO
0.2040900925797982,NO
0.23511123393671413,NO
0.1370042835429045,NO
0.3573303855188614,NO
0.8885587950808346,YES
0.8980240431117867,YES
0.8324582009119802,YES
0.726613237529363,YES
0.28727373220947905,NO
0.737391184192345,YES
0.2590852563216802,NO
0.6942793975404173,YES
0.7295840818018516,YES
0.3911151029432085,NO
0.2740776564874948,NO
0.26336879922619866,NO
0.2588088987149371,NO
0.6737598452397402,YES
0.22302058864170238,YES
0.2306895122288241,NO
0.0535442863064806,NO
0.2534890147851319,NO
0.05078071023904933,NO
0.3371562802266132,NO
0.3232693104877712,NO
0.322371148265856,NO
0.6175210722675141,YES
0.11862650269448667,NO
0.6609783059278708,YES
0.08325272903136656,NO
0.4744369213762609,YES
0.08048915296393534,NO
0.12201188337708994,NO
0.038137349730551315,NO
0.08276910321956614,NO
0.04090092579798259,NO
0.31131684399613097,NO
0.11600110543042698,NO
0.25100179632444386,NO
0.18647229514992403,NO
0.06915849108746717,NO
0.4380958960895398,YES
0.8355672239878402,YES
0.5637695177559763,YES
0.4398922205333702,YES
0.19075583805444246,NO
0.09458339090783473,NO
0.29445902998480034,YES
0.21528257565289483,NO
0.4326378333563632,YES
0.13251347243332873,NO
0.23780572060245958,NO
0.22965317120353734,NO
