50Traced_NONETRACED_SUM_MULTI_VSM_17_MEDIAN,Associated
1.148,NO
0.4116,NO
1.2823,NO
0.8668,NO
0.6228,NO
1.6071,NO
1.0184,NO
0.6335,NO
1.2249,NO
2.4925,YES
1.5072,NO
1.5409,YES
0.3843,NO
1.0195,NO
0.2223,NO
1.0591,NO
0.7251,NO
0.6191,NO
0.904,NO
0.7088,NO
1.1968,NO
2.6137,YES
2.5752,YES
2.419,YES
1.3069,YES
1.1474,NO
2.8710000000000004,YES
0.7788,NO
1.7925,YES
1.8672,YES
1.0244,NO
0.7017,NO
0.6917,NO
0.7555,NO
1.9014,YES
1.7237,YES
1.4624,NO
0.6777,NO
1.0382,NO
0.5329999999999999,NO
0.7748,NO
1.2369,NO
0.4572,NO
2.1365,YES
0.7223,NO
1.4605,YES
0.6048,NO
1.5598,YES
0.4835,NO
0.6598,NO
1.1366,NO
0.8509,NO
0.2751,NO
1.1088,NO
0.8637,NO
0.6793,NO
1.5373,NO
0.6067,NO
1.3966,NO
1.5034,NO
1.3715,NO
1.8331,NO
1.4593,NO
0.6173,NO
1.6347,NO
3.891,YES
1.8732,NO
3.0679,YES
0.7263,NO
1.1894,NO
0.2136,NO
1.2109,NO
1.7708,NO
0.8228,NO
1.8880000000000001,NO
0.8559,NO
1.656,NO
4.1807,YES
4.2961,YES
3.6375,YES
2.2231,YES
1.6894,NO
4.4612,YES
1.0046,NO
1.8311,YES
1.6899,YES
0.9198,NO
0.8206,NO
0.9392,NO
1.0481,NO
1.9375,YES
1.52,YES
1.6049,NO
0.5642,NO
1.1303,NO
0.4607,NO
0.705,NO
0.9739,NO
0.3466,NO
1.9104,YES
0.7929,NO
1.3454,YES
1.0364,NO
1.4284,YES
0.7147,NO
0.6882,NO
0.9635,NO
0.763,NO
0.3069,NO
1.2183,NO
0.7387,NO
0.9135,NO
1.0461,NO
0.6796,NO
1.3130000000000002,YES
3.6956,YES
3.6517,YES
1.5552,YES
0.5565,NO
0.5584,NO
2.5349,YES
0.5964,NO
1.3951,YES
0.8727,NO
1.147,NO
1.1844,NO
0.7099,NO
1.0118,NO
2.9172,YES
0.5048,NO
3.6453,YES
0.7162,NO
3.5257,YES
1.127,NO
1.6437,NO
1.699,NO
0.3889,NO
2.0272,YES
1.5666,NO
1.2995,YES
1.6206,NO
0.6444,NO
1.4999,NO
1.5092,NO
1.419,NO
1.834,NO
1.3551,NO
0.8209,NO
2.0032,NO
3.6669,YES
2.0901,NO
2.8811,YES
1.1947,NO
1.8056,NO
0.5016,NO
1.4012,NO
1.6267,NO
0.9454,NO
1.7766,NO
1.109,NO
1.5857,NO
3.9125,YES
3.9195,YES
3.8926,YES
1.9016,YES
1.8219,NO
4.3133,YES
0.7709,NO
1.1008,NO
0.5396,NO
1.0118,YES
2.6434,YES
2.9933,YES
0.9292,YES
0.5336,NO
0.4262,NO
1.925,YES
1.0783,NO
1.2007,YES
1.3683,NO
0.7871,NO
0.6809999999999999,NO
0.3367,NO
0.8289,NO
2.3364,YES
0.5215,NO
2.9697,YES
0.5841,NO
2.6706,YES
1.3522,NO
1.9018,NO
1.5725,NO
0.6913,NO
1.7735,YES
1.9071,NO
0.9025,YES
1.6297,NO
0.3655,NO
1.9276,NO
1.087,NO
0.9572,NO
2.3951,NO
1.4761,NO
0.4336,NO
2.2458,NO
3.9963,YES
2.5964,NO
3.0172,YES
0.7755,NO
1.4693,NO
0.2033,NO
1.0747,NO
1.3566,NO
0.8587,NO
1.5748,NO
0.623,NO
1.2347,NO
4.2408,YES
4.2544,YES
3.5962,YES
2.2633,YES
2.2594,NO
4.7973,YES
1.546,NO
0.9281,NO
0.2965,NO
1.0861,NO
0.8713,NO
0.5769,NO
1.2278,NO
0.7625,NO
0.2424,NO
1.171,NO
2.7636,YES
1.5459,NO
2.1705,YES
0.507,NO
1.0343,NO
0.1297,NO
0.6629999999999999,NO
0.9133,NO
0.5989,NO
0.8417,NO
0.3574,NO
0.6385,NO
2.883,YES
2.8999,YES
2.4922,YES
1.6155,YES
1.1079999999999999,NO
3.2787,YES
0.5015,NO
1.6928,NO
0.6709,NO
1.7764,NO
1.442,NO
1.2295,NO
2.2454,NO
1.6523,NO
0.6787,NO
2.5193,NO
3.48,YES
2.5241,NO
2.8517,YES
0.7255,NO
1.3569,NO
0.2007,NO
1.305,NO
1.6543,NO
1.0781,NO
1.9345,NO
0.9581,NO
1.2791,NO
3.775,YES
3.7465,YES
3.3751,YES
2.0395,YES
2.3229,NO
4.2739,YES
1.4709,NO
0.9608,NO
0.2232,NO
0.9826,NO
0.7123,NO
0.4774,NO
1.1201,NO
1.0224,NO
0.3349,NO
1.0641,NO
2.8588,YES
1.3322,NO
2.3935,YES
0.4366,NO
0.8873,NO
0.2045,NO
0.7586,NO
0.8742,NO
0.6332,NO
0.8004,NO
0.4503,NO
0.6242,NO
2.8927,YES
2.9757,YES
2.5084,YES
1.6487,YES
1.1715,NO
3.2555,YES
0.6729999999999999,NO
1.4132,NO
0.6269,NO
4.2792,YES
1.5274,YES
1.4503,YES
5.2958,YES
0.9722,NO
0.4048,NO
5.9178,YES
1.5946,NO
5.6612,YES
1.033,NO
0.945,NO
2.2563,NO
0.5321,NO
0.7273,NO
1.0925,YES
0.4132,NO
2.1202,YES
0.7291,NO
1.0485,YES
1.8579,NO
2.3291,NO
2.2388,NO
1.0654,NO
5.2496,YES
3.3118,NO
4.0979,YES
1.3806,NO
0.1984,NO
1.8117,YES
0.526,NO
1.2155,NO
2.0658,YES
0.5675,NO
0.2531,NO
2.5052,YES
1.0191,NO
2.3716,YES
0.8257,NO
1.099,NO
1.2336,NO
0.3369,NO
0.3997,NO
0.4979,NO
0.261,NO
1.3539,NO
0.1637,NO
1.1179,NO
1.0916,NO
1.6477,NO
1.1939,NO
0.6987,NO
2.4429,YES
1.5407,NO
1.9613,YES
1.7619,NO
0.6014,NO
3.0575,YES
3.0356,YES
3.5431,YES
3.9285,YES
0.8783,NO
0.564,NO
4.5432,YES
1.1046,NO
3.903,YES
0.9224,NO
1.1202,NO
1.5972,NO
0.5606,NO
1.0246,NO
2.4644,YES
0.5836,NO
3.8238,YES
0.9125,NO
3.3164,YES
1.5053,NO
2.4173,NO
1.9785,NO
0.6329,NO
3.9661,YES
2.5424,NO
2.8303,YES
0.9643,NO
0.3089,NO
2.2776,YES
1.1868,NO
1.2699,NO
2.717,YES
0.4842,NO
0.2593,NO
3.4561,YES
1.3969,NO
2.7802,YES
0.7879,NO
0.748,NO
1.7376,NO
0.7135,NO
0.4099,NO
1.2358,NO
0.2625,NO
1.9026,NO
0.2796,NO
1.6057,NO
1.7123,NO
1.6719,NO
1.8994,NO
0.7088,NO
3.023,YES
2.6935,NO
2.4026,YES
0.647,NO
0.2989,NO
0.8856,YES
2.7595,YES
2.4561,YES
0.8599,YES
0.3389,NO
0.3338,NO
1.2572,YES
0.5149,NO
0.8368,YES
0.7405,NO
0.5054,NO
0.5231,NO
0.2275,NO
0.7021,NO
1.8529,YES
0.396,NO
2.2237,YES
0.4103,NO
2.4302,YES
0.7667,NO
1.2017,NO
1.1637,NO
0.3974,NO
1.0826,YES
1.1085,NO
0.7186,YES
2.3458,YES
1.3836,YES
1.2556,NO
0.8429,NO
0.7875,NO
1.1695,NO
2.4401,YES
1.7157,YES
1.5152,NO
1.0733,NO
1.3133,NO
0.7324,NO
0.3456,NO
0.8296,NO
0.1446,NO
2.4589,YES
0.8566,NO
1.9462,YES
1.0218,NO
1.6828,YES
0.8483,NO
1.1484,NO
1.4426,NO
1.1346,NO
0.4591,NO
1.2602,NO
1.3382,NO
0.9894,NO
1.5625,NO
0.6315,NO
3.6428,YES
1.496,YES
2.0527,YES
4.7549,YES
1.0248,NO
0.4813,NO
6.1721,YES
0.9567,NO
5.39,YES
0.8495,NO
1.4177,NO
2.0487,NO
0.8392,NO
0.6906,NO
1.1899,YES
0.3522,NO
2.8035,YES
0.7375,NO
1.3562,YES
1.5525,NO
1.5476,NO
1.905,NO
0.8286,NO
5.5825,YES
2.8935,NO
4.1448,YES
1.1314,NO
0.5484,NO
2.8308,YES
1.3349,YES
1.4473,YES
3.5927,YES
0.8242,NO
0.5521,NO
4.167,YES
0.9628,NO
3.9245,YES
0.462,NO
0.898,NO
1.4569999999999999,NO
0.5839,NO
0.8878,NO
0.9838,YES
0.3919,NO
1.8978,YES
0.8978,NO
1.1717,YES
1.4489,NO
1.3993,NO
1.7472,NO
0.5366,NO
3.7132,YES
2.2887,NO
2.6722,YES
1.2248,NO
0.7031,NO
3.3436,YES
1.2047,YES
1.1407,YES
4.5787,YES
1.2047,NO
0.483,NO
4.8512,YES
1.5877,NO
4.6077,YES
1.0149,NO
0.802,NO
1.7951,NO
0.4762,NO
0.7797,NO
0.9595,YES
0.4029,NO
1.8906,YES
0.6404,NO
0.8571,YES
2.0761,NO
2.2368,NO
1.9505,NO
1.1185,NO
4.4101,YES
3.0832,NO
3.5478,YES
0.9709,NO
0.4743,NO
3.977,YES
1.0879,YES
1.2069,YES
5.1821,YES
0.6866,NO
0.3085,NO
6.1665,YES
0.8627,NO
5.603,YES
0.5261,NO
0.9503,NO
2.2641,NO
0.7611,NO
0.3313,NO
0.6147,YES
0.1042,NO
1.8707,YES
0.6054,NO
0.6913,YES
1.1475,NO
1.17,NO
1.7754,NO
0.5786,NO
5.4411,YES
2.8360000000000003,NO
4.1769,YES
1.1518,NO
0.4314,NO
1.1117,YES
3.4032,YES
3.6903,YES
1.3693,YES
0.4833,NO
0.4877,NO
2.365,YES
0.3284,NO
1.1839,YES
0.6652,NO
1.1915,NO
0.8782,NO
0.5743,NO
0.9218,NO
2.8071,YES
0.5017,NO
3.7007,YES
0.6358,NO
3.7526,YES
0.7452,NO
1.5644,NO
1.1489,NO
0.196,NO
1.7409999999999999,YES
1.0798,NO
1.0514,YES
0.9990000000000001,NO
0.3334,NO
1.8926,YES
3.8017,YES
3.8571,YES
2.2869,YES
0.4628,NO
0.2736,NO
3.3171,YES
1.0232,NO
2.3235,YES
1.0389,NO
0.6941,NO
0.7553,NO
0.4038,NO
0.8239,NO
2.9688,YES
0.4128,NO
3.9972,YES
0.608,NO
3.6441,YES
1.5999,NO
1.8774,NO
1.8459,NO
0.6036,NO
2.7273,YES
2.5204,NO
1.7758,YES
0.8416,NO
0.7499,NO
0.7202,NO
0.2511,NO
0.5147,NO
1.1014,NO
0.6367,NO
0.6259,NO
2.4861,NO
0.4132,NO
1.3012,NO
0.6285,NO
2.2048,YES
2.45,YES
1.3556,YES
0.6262,NO
0.5544,NO
0.3844,NO
0.8995,NO
0.4162,NO
0.534,NO
0.6132,NO
0.8165,NO
0.9995,NO
0.248,NO
1.7342,NO
0.7236,NO
0.9107,NO
1.6218,YES
1.7344,YES
0.7924,NO
0.8019,NO
0.5242,NO
0.5848,NO
1.9592,YES
1.6869999999999998,YES
0.8205,NO
0.7653,NO
0.5942,NO
0.5099,NO
0.1661,NO
0.6274,NO
0.1562,NO
2.1272,YES
0.6644,NO
1.429,YES
0.4658,NO
1.5825,YES
0.5866,NO
0.6538,NO
1.0745,NO
0.7463,NO
0.359,NO
0.5702,NO
0.7716,NO
0.4655,NO
1.206,NO
0.4923,NO
1.6588,YES
3.6706,YES
3.9266,YES
2.1063,YES
0.3916,NO
0.3256,NO
3.2958,YES
0.5287,NO
2.3178,YES
0.8626,NO
1.4245,NO
1.1423,NO
0.6559,NO
0.8602,NO
2.7569,YES
0.42200000000000004,NO
3.966,YES
0.6839,NO
3.3961,YES
1.1514,NO
1.5482,NO
1.6982,NO
0.4702,NO
2.6496,YES
1.6038,NO
1.4707,YES
1.9268,YES
1.4303,YES
0.9112,NO
0.9787,NO
0.8231,NO
0.843,NO
2.0888,YES
1.6591,YES
1.4208,NO
0.529,NO
1.0146,NO
0.435,NO
0.5869,NO
0.9373,NO
0.2616,NO
2.3321,YES
0.7354,NO
1.705,YES
0.8409,NO
1.5484,YES
0.5795,NO
0.664,NO
0.925,NO
0.779,NO
0.2585,NO
0.9912,NO
0.7939,NO
0.588,NO
1.0541,NO
0.2318,NO
1.0411,NO
0.3429,NO
0.3659,NO
1.5063,NO
0.6318,NO
0.2522,NO
1.4658,NO
2.6435,YES
1.5076,NO
1.6576,YES
1.1786,NO
1.7104,NO
0.5429,NO
0.5276,NO
0.5454,NO
0.337,NO
0.7965,NO
0.2948,NO
0.8278,NO
2.8542,YES
2.5511,YES
2.6732,YES
1.3495,YES
1.1103,NO
2.9242,YES
0.632,NO
2.2602,YES
2.086,YES
0.4474,NO
0.6825,NO
0.4721,NO
0.1983,NO
2.8774,YES
2.4654,YES
0.6034,NO
0.6733,NO
0.2441,NO
0.6463,NO
0.4677,NO
0.6979,NO
0.1514,NO
3.1372,YES
0.6974,NO
2.1181,YES
0.3852,NO
2.2077,YES
0.4914,NO
0.7021,NO
1.285,NO
0.6917,NO
0.3499,NO
0.4149,NO
0.5868,NO
0.22899999999999998,NO
1.1869,NO
0.6019,NO
1.1465,NO
0.7759,NO
0.7147,NO
1.2105,NO
1.2766,NO
0.741,NO
1.7449,NO
2.3146,YES
1.4380000000000002,NO
2.0113,YES
1.083,NO
1.465,NO
0.5594,NO
1.0426,NO
1.1407,NO
0.7858,NO
1.0243,NO
0.8854,NO
1.0427,NO
2.2947,YES
2.5635,YES
2.3357,YES
1.0815,YES
1.5114,NO
2.7157,YES
0.9741,NO
