50Traced_NONETRACED_SUM_MULTI_LSA_87_MAX,Associated
0.9407,NO
0.135,NO
0.8809,NO
0.4322,NO
0.7678,NO
1.2156,NO
0.7865,NO
0.5798,NO
1.6906,NO
2.6318,YES
1.5734,NO
2.7301,YES
0.4435,NO
1.3149,NO
0.2223,NO
0.389,NO
0.9354,NO
0.5398,NO
1.0934,NO
0.4319,NO
0.9488,NO
2.7328,YES
3.1077,YES
2.6753,YES
2.4833,YES
1.818,NO
2.3668,YES
1.5027,NO
1.8145,YES
0.773,YES
1.0978,NO
0.6438,NO
0.4345,NO
0.9158,NO
1.7941,YES
1.6674,YES
1.2378,NO
0.193,NO
1.0148,NO
0.3607,NO
0.3231,NO
0.8453,NO
0.3848,NO
1.2224,YES
0.7213,NO
1.6473,YES
0.6844,NO
1.5591,YES
0.5389,NO
0.1513,NO
0.4553,NO
0.3879,NO
0.2669,NO
1.1779,NO
0.5309,NO
1.0377,NO
1.4188,NO
0.2404,NO
1.138,NO
0.7622,NO
0.8781,NO
1.4031,NO
1.2937,NO
0.8412,NO
1.9488,NO
3.4134,YES
1.5229,NO
3.1793,YES
0.4883,NO
1.4569,NO
0.3481,NO
0.8214,NO
1.2089,NO
0.9205,NO
1.4798,NO
0.6798,NO
1.4801,NO
3.4716,YES
3.9307,YES
3.5212,YES
3.3951,YES
1.8131,NO
3.0398,YES
1.475,NO
2.115,YES
0.649,YES
1.6887,NO
0.7998,NO
0.3775,NO
1.4023,NO
2.255,YES
2.0329,YES
2.0163,NO
0.3164,NO
1.5156,NO
0.6544,NO
0.6659,NO
0.9107,NO
0.5239,NO
1.0966,YES
0.9058,NO
1.8746,YES
0.9117,NO
1.8412,YES
0.6462,NO
0.3853,NO
0.6299,NO
0.8095,NO
0.4756,NO
1.8964,NO
1.0461,NO
1.6587,NO
1.2912,NO
0.4177,NO
2.3481,YES
3.9966,YES
3.423,YES
2.2483,YES
1.3798,NO
0.4207,NO
3.4303,YES
1.0123,NO
2.3369,YES
0.8083,NO
1.146,NO
1.3321,NO
0.6556,NO
0.5393,NO
4.0166,YES
0.4767,NO
4.3746,YES
0.5004,NO
4.3564,YES
0.1829,NO
1.7579,NO
0.9908,NO
0.5024,NO
2.61,YES
1.7702,NO
2.8368,YES
1.0652,NO
0.2435,NO
0.6461,NO
1.0625,NO
1.3923,NO
0.9778,NO
1.1672,NO
0.5859,NO
1.6046,NO
3.2142,YES
1.306,NO
2.6853,YES
0.3353,NO
1.3358,NO
0.18899999999999997,NO
0.7141,NO
1.9094,NO
0.8324,NO
1.8982,NO
0.5102,NO
2.0139,NO
3.0135,YES
3.7497,YES
2.9882,YES
2.8593,YES
1.5306,NO
2.7154,YES
1.1283,NO
1.4693,NO
0.2844,NO
1.4182,YES
3.8373,YES
3.3949,YES
1.7751,YES
1.7141,NO
0.5982,NO
2.9692,YES
2.1692,NO
1.7017,YES
1.744,NO
0.8632,NO
1.3732,NO
0.5459,NO
0.3133,NO
4.0417,YES
0.7577,NO
4.5134,YES
0.679,NO
4.3525,YES
1.3681,NO
3.1086,NO
2.0222,NO
1.4461,NO
2.5154,YES
2.5602,NO
2.0671,YES
1.8365,NO
0.61,NO
1.0573,NO
0.4138,NO
0.5109,NO
1.3222,NO
1.841,NO
1.2591,NO
1.8371,NO
3.395,YES
1.6546,NO
3.2042,YES
0.823,NO
1.8452,NO
0.715,NO
0.9799,NO
1.1062,NO
1.3804,NO
1.0244,NO
1.0633,NO
1.0746,NO
3.6053,YES
3.8609,YES
3.5201,YES
3.4956,YES
1.8261,NO
3.0369,YES
1.3732,NO
1.0368,NO
0.1339,NO
0.7034,NO
0.9867,NO
1.0159,NO
1.1914,NO
0.8733,NO
0.4532,NO
1.9404,NO
3.1296,YES
1.5626,NO
2.8532,YES
