50Traced_NONETRACED_SUM_MULTI_LSA_25_MAX,Associated
0.6967,NO
0.3112,NO
1.1646,NO
1.9424,NO
0.7542,NO
1.7733,NO
0.9806,NO
0.3077,NO
1.2469,NO
2.3638,YES
1.1458,NO
2.1849,YES
1.1861,NO
0.8879,NO
0.4033,NO
0.5382,NO
1.4454,NO
0.6457,NO
0.7135,NO
0.3594,NO
0.8605,NO
2.1374,YES
2.9597,YES
1.8917,YES
1.6282,YES
0.6958,NO
2.0601,YES
0.8513,NO
2.086,YES
1.1051,YES
0.9631,NO
0.385,NO
0.2679,NO
0.6791,NO
2.1836,YES
1.6429,YES
0.6114,NO
0.1056,NO
0.6193,NO
0.1389,NO
0.6685,NO
0.7265,NO
0.4669,NO
1.0585,YES
0.462,NO
1.9142,YES
0.1958,NO
1.6176,YES
0.3898,NO
0.1212,NO
0.5323,NO
0.1685,NO
0.2203,NO
0.4183,NO
0.2486,NO
0.593,NO
0.7509999999999999,NO
0.7483,NO
1.2284,NO
1.9886,NO
0.3277,NO
1.9959,NO
1.0957,NO
0.565,NO
1.1401,NO
3.5538,YES
1.3062,NO
3.0208,YES
1.3687,NO
0.7435,NO
0.2136,NO
0.8879,NO
1.3352,NO
0.8535,NO
0.1947,NO
0.4948,NO
0.6646,NO
3.2683,YES
4.2317,YES
3.1496,YES
2.9482,YES
1.1859,NO
3.0172,YES
1.2174,NO
2.0816,YES
1.6969,YES
0.9019,NO
1.2447,NO
0.8286,NO
1.0397,NO
2.448,YES
1.7658,YES
0.7311,NO
0.4047,NO
0.8340000000000001,NO
0.5061,NO
1.1648,NO
1.6076,NO
0.778,NO
0.9894,YES
0.9811,NO
1.9765,YES
0.6199,NO
1.7898,YES
0.7959999999999999,NO
0.3661,NO
1.1692,NO
0.4976,NO
0.6011,NO
0.7856,NO
0.4705,NO
0.6937,NO
0.8454,NO
0.4778,NO
1.5785,YES
3.8834,YES
2.7581,YES
1.9349,YES
0.9716,NO
0.3936,NO
1.3425,YES
0.6224,NO
1.1171,YES
0.3347,NO
0.8887,NO
1.3741,NO
0.4896,NO
0.4822,NO
3.1269,YES
0.5811,NO
3.3159,YES
0.7907,NO
2.5229,YES
0.6253,NO
0.9976,NO
0.6187,NO
0.4044,NO
1.2861,YES
1.1497,NO
1.0378,YES
1.1226,NO
0.6557,NO
1.8302,NO
2.5927,NO
0.7482,NO
2.719,NO
1.5337,NO
0.7083,NO
1.9312,NO
3.2676,YES
1.8034,NO
2.6942,YES
1.5848,NO
1.1006,NO
0.3758,NO
0.8577,NO
1.6157,NO
1.122,NO
0.6004,NO
0.7977,NO
1.1021,NO
3.0394,YES
4.1136,YES
2.8572,YES
3.0624,YES
1.8784,NO
3.1539,YES
1.6269999999999998,NO
0.4209,NO
0.2248,NO
1.4391,YES
3.8748,YES
2.8569999999999998,YES
1.7568,YES
0.9378,NO
0.2016,NO
1.264,YES
0.8679,NO
0.8971,YES
0.3766,NO
1.1446,NO
1.7268,NO
0.6363,NO
0.1721,NO
3.1432,YES
0.4382,NO
3.0653,YES
0.5627,NO
2.3503,YES
0.9358,NO
1.2613,NO
0.7545,NO
0.7673,NO
1.2393,YES
1.6596,NO
0.9706,YES
1.1505,NO
0.8501,NO
2.3705,NO
2.7609,NO
0.8496,NO
3.4007,NO
1.6164,NO
0.6426,NO
2.7166,NO
3.5403,YES
2.5402,NO
3.0129,YES
1.7842,NO
1.1083,NO
0.6332,NO
0.9732,NO
2.031,NO
1.0899,NO
0.7292,NO
0.8824,NO
1.3491,NO
3.2593,YES
4.4495,YES
3.2344,YES
3.1686,YES
1.9146,NO
3.2783,YES
2.025,NO
0.5802,NO
0.4936,NO
1.0505,NO
2.0506,NO
0.5647,NO
2.1630000000000003,NO
0.8761,NO
0.2719,NO
1.4009,NO
3.1241,YES
1.4377,NO
2.6209,YES
1.0606,NO
0.7361,NO
0.2516,NO
0.6749,NO
1.2648,NO
0.5504,NO
0.4989,NO
0.2623,NO
0.9164,NO
2.7865,YES
3.7877,YES
2.5836,YES
2.6033,YES
1.2009999999999998,NO
2.4878,YES
1.2494,NO
1.065,NO
0.7043,NO
2.0471,NO
2.5357,NO
0.8493,NO
2.8372,NO
1.5985,NO
0.685,NO
2.1695,NO
3.2239,YES
1.9874,NO
2.5945,YES
1.7019,NO
1.171,NO
0.4092,NO
0.7938,NO
1.6803,NO
1.0411,NO
0.5569,NO
0.7737,NO
1.1287,NO
2.9758,YES
4.0521,YES
2.804,YES
3.069,YES
1.9704,NO
3.1686,YES
1.77,NO
0.5665,NO
0.3464,NO
1.3675,NO
2.6958,NO
0.8785,NO
1.9901,NO
1.0602,NO
0.248,NO
1.3458,NO
3.1827,YES
1.1418,NO
2.6427,YES
1.3981,NO
0.9051,NO
0.4403,NO
0.5618,NO
2.0127,NO
0.6197,NO
0.8257,NO
0.3849,NO
1.1162,NO
2.9137,YES
3.753,YES
2.6422,YES
2.6497,YES
0.8235,NO
2.9232,YES
0.9836,NO
1.3541,NO
0.7975,NO
4.5035,YES
2.6147,YES
1.7157,YES
4.8123,YES
1.6687,NO
0.6829999999999999,NO
4.9933,YES
0.9470000000000001,NO
4.3617,YES
0.5619,NO
1.9137,NO
1.9711,NO
1.0894,NO
0.9038,NO
1.9853,YES
0.9809,NO
1.4671,YES
1.092,NO
1.7845,YES
0.9624,NO
1.8866,NO
1.5002,NO
1.4367,NO
3.9569,YES
1.6512,NO
3.6630000000000003,YES
0.3106,NO
0.4413,NO
1.8099,YES
1.1934,NO
1.0090000000000001,NO
2.2246,YES
0.5194,NO
0.2243,NO
2.1399,YES
1.1865,NO
1.6253,YES
0.9009999999999999,NO
0.7715,NO
0.3966,NO
0.2648,NO
0.2731,NO
1.4408,NO
0.2011,NO
0.7599,NO
0.2074,NO
1.2482,NO
1.056,NO
1.5101,NO
1.4073,NO
0.9127,NO
1.2236,YES
1.1231,NO
1.5128,YES
0.8265,NO
0.6341,NO
1.7684,YES
4.2978,YES
2.9219,YES
2.2578,YES
1.6842,NO
0.3789,NO
1.9709999999999999,YES
1.704,NO
1.7223,YES
1.2205,NO
1.6723,NO
2.2306,NO
1.1763,NO
0.408,NO
3.6925,YES
0.72,NO
3.2327,YES
0.7206,NO
2.6467,YES
1.7255,NO
2.3889,NO
1.3047,NO
1.2901,NO
1.2552,YES
2.2757,NO
1.473,YES
1.0051,NO
0.4174,NO
3.3446,YES
1.0689,NO
0.6303,NO
3.1180000000000003,YES
0.8765,NO
0.2004,NO
3.3193,YES
1.1343,NO
3.5097,YES
0.6346,NO
1.0148,NO
0.7478,NO
0.2556,NO
0.4135,NO
1.0816,NO
0.2098,NO
0.3557,NO
0.095,NO
0.5476,NO
0.9427,NO
1.7165,NO
1.4196,NO
0.8933,NO
2.9143,YES
0.9956,NO
3.0847,YES
0.4923,NO
0.2013,NO
1.4532,YES
3.6964,YES
2.408,YES
1.8488,YES
0.6677,NO
0.1569,NO
1.1967,YES
0.5674,NO
0.8783,YES
0.4491,NO
0.9519,NO
1.5941,NO
0.7093,NO
0.3226,NO
2.4622,YES
0.3399,NO
2.8312,YES
0.55,NO
2.1149,YES
0.5222,NO
0.9307,NO
0.5873,NO
0.4445,NO
1.1109,YES
0.9981,NO
0.7886,YES
1.7933,YES
1.1225,YES
1.9459,NO
1.2109,NO
0.6322,NO
1.8676,NO
2.2003,YES
1.3906,YES
1.7901,NO
0.6261,NO
1.6678,NO
0.6152,NO
1.4973,NO
1.4172,NO
0.8591,NO
0.7957,YES
0.9614,NO
1.6998,YES
0.4454,NO
1.5753,YES
0.6355,NO
0.743,NO
1.3627,NO
0.7489,NO
0.8249,NO
1.4596,NO
1.217,NO
1.2137,NO
1.2782,NO
0.6546,NO
5.4172,YES
2.2147,YES
1.2799,YES
5.2913,YES
1.4841,NO
0.2789,NO
5.6567,YES
1.3812,NO
5.4292,YES
0.9553,NO
2.3724,NO
1.8578,NO
1.1402,NO
0.7654,NO
1.8396,YES
0.4856,NO
0.8673,YES
0.5344,NO
1.3111,YES
1.2521,NO
2.4914,NO
2.0263,NO
1.4395,NO
4.6258,YES
1.6854,NO
4.2663,YES
1.5108,NO
0.9375,NO
4.77,YES
2.6704,YES
1.6934,YES
5.3325,YES
1.8485,NO
0.68,NO
5.3301,YES
1.5099,NO
4.8386,YES
1.1454,NO
2.4031,NO
1.9858,NO
0.953,NO
0.9495,NO
2.1418,YES
0.9501,NO
1.5251,YES
1.0306,NO
1.9656,YES
1.4134,NO
2.6973,NO
1.8116,NO
1.7446,NO
4.5601,YES
2.0028,NO
3.694,YES
1.5063,NO
0.8374,NO
5.0248,YES
2.5133,YES
1.6449,YES
5.1943,YES
1.6624,NO
0.523,NO
5.2985,YES
1.8969,NO
5.0913,YES
1.3195,NO
1.9862,NO
1.4554,NO
0.6234,NO
0.9378,NO
2.4852,YES
0.6918,NO
1.2472,YES
0.6965,NO
1.8209,YES
1.7087,NO
2.8608,NO
2.3124,NO
1.8115,NO
4.2518,YES
2.1428,NO
4.312,YES
1.139,NO
0.6262,NO
5.0361,YES
2.7155,YES
1.7477,YES
5.1273,YES
1.3874,NO
0.2618,NO
5.4482,YES
1.453,NO
4.8465,YES
1.0496,NO
2.0315,NO
1.6558,NO
0.8669,NO
0.7143,NO
2.4839,YES
0.4267,NO
1.4567,YES
0.6845,NO
1.827,YES
1.3158,NO
2.3277,NO
1.7552,NO
1.621,NO
4.0515,YES
2.0462,NO
4.0514,YES
0.5766,NO
0.4296,NO
1.2502,YES
3.3451,YES
2.6466,YES
1.9801,YES
0.9781,NO
0.2438,NO
1.3794,YES
0.9576,NO
1.1332,YES
0.757,NO
1.1168,NO
1.5559,NO
0.7243,NO
0.4576,NO
3.0934,YES
0.4292,NO
3.0748,YES
0.537,NO
2.5577,YES
0.9623,NO
1.5643,NO
0.861,NO
0.701,NO
1.1658,YES
1.3132,NO
1.0428,YES
0.9111,NO
0.3705,NO
2.3777,YES
4.1334,YES
