50Traced_NONETRACED_MAX_MULTI_VSM_57_MAX,Associated
0.3496,NO
0.2574,NO
0.12,NO
0.5644,NO
0.2813,NO
0.6333,NO
0.4164,NO
0.2574,NO
0.4753,NO
1.0,YES
0.2887,NO
1.0,YES
0.3353,NO
0.3824,NO
0.2223,NO
0.2574,NO
0.4327,NO
0.318,NO
0.3844,NO
0.2179,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.2458,NO
0.9589,YES
1.0,YES
0.3362,NO
0.2796,NO
0.2165,NO
0.2796,NO
1.0,YES
1.0,YES
0.2287,NO
0.2425,NO
0.2796,NO
0.1443,NO
0.301,NO
0.3082,NO
0.1872,NO
1.0,YES
0.1652,NO
1.0,YES
0.2796,NO
1.0,YES
0.2165,NO
0.2425,NO
0.2456,NO
0.1388,NO
0.2425,NO
0.2673,NO
0.2425,NO
0.2796,NO
0.3088,NO
0.294,NO
0.1889,NO
0.5644,NO
0.271,NO
0.3753,NO
0.3258,NO
0.294,NO
0.3028,NO
1.0,YES
0.3753,NO
1.0,YES
0.2522,NO
0.3673,NO
0.2136,NO
0.294,NO
0.4175,NO
0.3069,NO
0.3753,NO
0.1755,NO
0.3765,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2575,NO
1.0,YES
0.3753,NO
0.9589,YES
1.0,YES
0.3356,NO
0.3559,NO
0.1989,NO
0.3559,NO
1.0,YES
1.0,YES
0.2479,NO
0.316,NO
0.3559,NO
0.188,NO
0.2289,NO
0.3413,NO
0.2075,NO
1.0,YES
0.1759,NO
1.0,YES
0.3559,NO
1.0,YES
0.1617,NO
0.316,NO
0.2456,NO
0.1728,NO
0.316,NO
0.2673,NO
0.316,NO
0.3559,NO
0.1749,NO
0.0547,NO
0.3116,YES
0.7449,YES
1.0,YES
0.6191,YES
0.3189,NO
0.0821,NO
0.3603,YES
0.2629,NO
0.6191,YES
0.1729,NO
0.2165,NO
0.2632,NO
0.1934,NO
0.11199999999999999,NO
0.7797,YES
0.1081,NO
1.0,YES
0.1882,NO
1.0,YES
0.1371,NO
0.4291,NO
0.3006,NO
0.1202,NO
0.3603,YES
0.2838,NO
0.6191,YES
0.32,NO
0.3331,NO
0.1975,NO
0.5644,NO
0.3132,NO
0.3946,NO
0.3331,NO
0.3331,NO
0.3138,NO
1.0,YES
0.2887,NO
1.0,YES
0.3166,NO
0.3375,NO
0.3104,NO
0.3331,NO
0.4327,NO
0.3331,NO
0.3132,NO
0.2866,NO
0.3132,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2964,NO
1.0,YES
0.2458,NO
0.1918,NO
0.1676,NO
0.2644,YES
1.0,YES
1.0,YES
0.5253,YES
0.3189,NO
0.1676,NO
0.2746,YES
0.433,NO
0.5253,YES
0.4576,NO
0.3335,NO
0.3376,NO
0.3108,NO
0.1676,NO
1.0,YES
0.1676,NO
1.0,YES
0.1597,NO
1.0,YES
0.4576,NO
0.5347,NO
0.4576,NO
0.4066,NO
0.3057,YES
0.4576,NO
0.5253,YES
0.3496,NO
0.3096,NO
0.2381,NO
0.5644,NO
0.2813,NO
0.6333,NO
0.4164,NO
0.2816,NO
0.4753,NO
1.0,YES
0.42700000000000005,NO
1.0,YES
0.4316,NO
0.4316,NO
0.4018,NO
0.3096,NO
0.36,NO
0.3096,NO
0.42700000000000005,NO
0.3096,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.42700000000000005,NO
0.2944,NO
0.1374,NO
0.22399999999999998,NO
0.4156,NO
0.4156,NO
0.4569,NO
0.3004,NO
0.0967,NO
0.3429,NO
0.9199,YES
0.3237,NO
0.9199,YES
0.22399999999999998,NO
0.2759,NO
0.0674,NO
0.204,NO
0.4156,NO
0.2925,NO
0.4156,NO
0.1309,NO
0.2819,NO
0.7294,YES
0.8367,YES
0.7294,YES
0.9199,YES
0.3745,NO
0.7294,YES
0.3745,NO
0.32,NO
0.307,NO
0.242,NO
0.5077,NO
0.2688,NO
0.4809,NO
0.3056,NO
0.2252,NO
0.3138,NO
1.0,YES
0.4809,NO
1.0,YES
0.2912,NO
0.3673,NO
0.3547,NO
0.307,NO
0.4327,NO
0.318,NO
0.4809,NO
0.307,NO
0.3827,NO
1.0,YES
0.9096,YES
0.8995,YES
1.0,YES
0.2964,NO
1.0,YES
0.4809,NO
0.3496,NO
0.2562,NO
0.1837,NO
0.5644,NO
0.2813,NO
0.6333,NO
0.4164,NO
0.2562,NO
0.4753,NO
1.0,YES
0.3649,NO
1.0,YES
0.3104,NO
0.3824,NO
0.2045,NO
0.2562,NO
0.4327,NO
0.318,NO
0.3844,NO
