50Traced_NONETRACED_MAX_RAW_LSA_7_MAX,Associated
0.1553,NO
0.1171,NO
0.1406,NO
0.2164,NO
0.1663,NO
0.1406,NO
0.1579,NO
0.1171,NO
0.1689,NO
1.0,YES
0.1412,NO
0.33799999999999997,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.159,NO
0.1733,NO
0.1171,NO
0.1663,NO
0.2179,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1573,NO
0.267,YES
0.1205,NO
0.4232,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.1778,NO
1.0,YES
1.0,YES
0.1778,NO
0.1474,NO
0.1778,NO
0.1058,NO
0.1797,NO
0.1766,NO
0.1766,NO
0.2811,YES
0.0978,NO
1.0,YES
0.0583,NO
1.0,YES
0.0583,NO
0.1474,NO
0.1474,NO
0.1235,NO
0.1474,NO
0.1903,NO
0.1119,NO
0.1318,NO
0.1686,NO
0.1534,NO
0.2137,NO
0.2865,NO
0.2137,NO
0.2963,NO
0.1987,NO
0.092,NO
0.2252,NO
1.0,YES
0.2347,NO
0.27899999999999997,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.1733,NO
0.1268,NO
0.2137,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1659,NO
0.3603,YES
0.2137,NO
0.4428,YES
1.0,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.1489,NO
1.0,YES
1.0,YES
0.1731,NO
0.1841,NO
0.1489,NO
0.0887,NO
0.2289,NO
0.2183,NO
0.2183,NO
1.0,YES
0.0995,NO
1.0,YES
0.0995,NO
1.0,YES
0.0742,NO
0.1841,NO
0.1841,NO
0.1387,NO
0.1841,NO
0.2201,NO
0.1351,NO
0.1501,NO
0.1468,NO
0.1088,NO
1.0,YES
1.0,YES
1.0,YES
0.2985,YES
0.1548,NO
0.1267,NO
1.0,YES
0.183,NO
1.0,YES
0.1443,NO
0.2165,NO
0.2003,NO
0.1934,NO
0.1088,NO
1.0,YES
0.1088,NO
1.0,YES
0.1481,NO
1.0,YES
0.1531,NO
0.2519,NO
0.2298,NO
0.1531,NO
0.2732,YES
0.2113,NO
1.0,YES
0.1686,NO
0.1926,NO
0.2524,NO
0.2582,NO
0.2524,NO
0.2963,NO
0.1987,NO
0.1926,NO
0.2524,NO
1.0,YES
0.2524,NO
0.2904,YES
0.1987,NO
0.1813,NO
0.1813,NO
0.1694,NO
0.1827,NO
0.1926,NO
0.2524,NO
0.2019,NO
0.2524,NO
1.0,YES
0.485,YES
1.0,YES
1.0,YES
0.2226,NO
0.3603,YES
0.2524,NO
0.1248,NO
0.1132,NO
0.2886,YES
0.3672,YES
1.0,YES
0.1422,YES
0.1132,NO
0.1132,NO
0.2886,YES
0.2598,NO
0.2886,YES
0.1459,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
0.2955,YES
0.141,NO
0.2955,YES
0.142,NO
0.2955,YES
0.2548,NO
0.2519,NO
0.2548,NO
0.2548,NO
0.1461,YES
0.1116,NO
0.2886,YES
0.1686,NO
0.1755,NO
0.2381,NO
0.19,NO
0.1547,NO
0.2963,NO
0.1987,NO
0.1755,NO
0.2369,NO
1.0,YES
0.2369,NO
0.2447,YES
0.2519,NO
0.2418,NO
0.2418,NO
0.159,NO
0.1464,NO
0.1755,NO
0.1464,NO
0.2256,NO
0.2083,NO
1.0,YES
0.4206,YES
1.0,YES
1.0,YES
0.2405,NO
0.3603,YES
0.2199,NO
0.1553,NO
0.1339,NO
0.22399999999999998,NO
0.2338,NO
0.1508,NO
0.2133,NO
0.1579,NO
0.1197,NO
0.2198,NO
1.0,YES
0.2344,NO
0.27899999999999997,YES
0.1331,NO
0.1766,NO
0.0797,NO
0.204,NO
0.1733,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.193,NO
0.2673,YES
0.2133,NO
0.1495,NO
0.1796,NO
0.2664,NO
0.2342,NO
0.2664,NO
0.1823,NO
0.1796,NO
0.1796,NO
0.2664,NO
1.0,YES
0.2664,NO
0.2083,YES
0.2252,NO
0.2085,NO
0.2085,NO
0.1796,NO
0.1733,NO
0.1796,NO
0.2664,NO
0.1912,NO
0.2664,NO
1.0,YES
0.4613,YES
1.0,YES
1.0,YES
0.2206,NO
0.2003,YES
0.2664,NO
0.1439,NO
0.1118,NO
0.1277,NO
0.2886,NO
0.1576,NO
0.1277,NO
0.1118,NO
0.1118,NO
0.1421,NO
1.0,YES
0.1277,NO
0.27899999999999997,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.1118,NO
0.1576,NO
0.1118,NO
0.1576,NO
0.1702,NO
0.1518,NO
1.0,YES
1.0,YES
0.4994,YES
1.0,YES
0.1375,NO
0.1326,YES
0.1006,NO
0.1741,NO
0.1628,NO
1.0,YES
0.2328,YES
0.27899999999999997,YES
1.0,YES
0.2237,NO
0.1628,NO
1.0,YES
0.2938,NO
1.0,YES
0.1059,NO
0.2203,NO
