50Traced_NONETRACED_MAX_MULTI_LSA_61_MEDIAN,Associated
0.2852,NO
0.2574,NO
0.2287,NO
0.5644,NO
0.31,NO
0.1938,NO
0.2159,NO
0.2852,NO
0.1898,NO
0.9462,YES
0.1304,NO
0.4567,YES
0.2427,NO
0.35200000000000004,NO
0.2223,NO
0.2574,NO
0.36,NO
0.2852,NO
0.2804,NO
0.2179,NO
0.2804,NO
0.83,YES
1.0,YES
1.0,YES
0.3987,YES
0.2502,NO
0.3569,YES
0.2156,NO
1.0,YES
0.408,YES
0.3362,NO
0.2796,NO
0.1563,NO
0.2796,NO
0.7571,YES
1.0,YES
0.2796,NO
0.158,NO
0.1364,NO
0.1102,NO
0.301,NO
0.3413,NO
0.301,NO
0.8269,YES
0.2044,NO
1.0,YES
0.1687,NO
0.504,YES
0.127,NO
0.1212,NO
0.2289,NO
0.1235,NO
0.1107,NO
0.2287,NO
0.2142,NO
0.2287,NO
0.294,NO
0.1534,NO
0.2287,NO
0.5644,NO
0.31,NO
0.4016,NO
0.2948,NO
0.294,NO
0.3028,NO
1.0,YES
0.2866,NO
1.0,YES
0.3104,NO
0.35200000000000004,NO
0.2136,NO
0.2431,NO
0.3984,NO
0.294,NO
0.1967,NO
0.1755,NO
0.3438,NO
0.83,YES
1.0,YES
1.0,YES
0.965,YES
0.2866,NO
0.965,YES
0.2297,NO
1.0,YES
0.408,YES
0.3356,NO
0.2576,NO
0.1909,NO
0.2387,NO
1.0,YES
1.0,YES
0.2479,NO
0.158,NO
0.2479,NO
0.1216,NO
0.2289,NO
0.3413,NO
0.2075,NO
0.8269,YES
0.2044,NO
1.0,YES
0.1466,NO
0.568,YES
0.1466,NO
0.1251,NO
0.2289,NO
0.11800000000000001,NO
0.1107,NO
0.2673,NO
0.2142,NO
0.2528,NO
0.27,NO
0.08199999999999999,NO
0.6191,YES
1.0,YES
1.0,YES
0.6191,YES
0.2525,NO
0.2011,NO
0.6191,YES
0.254,NO
0.4224,YES
0.254,NO
0.3877,NO
0.3569,NO
0.3877,NO
0.1663,NO
0.7797,YES
0.2011,NO
1.0,YES
0.1417,NO
1.0,YES
0.1982,NO
0.4169,NO
0.4471,NO
0.1787,NO
0.4224,YES
0.4382,NO
0.4224,YES
0.3049,NO
0.3331,NO
0.2168,NO
0.5352,NO
0.3069,NO
0.4162,NO
0.3056,NO
0.3331,NO
0.3138,NO
1.0,YES
0.2887,NO
1.0,YES
0.3104,NO
0.3511,NO
0.1926,NO
0.3331,NO
0.3984,NO
0.3331,NO
0.3132,NO
0.2019,NO
0.3438,NO
0.7869,YES
1.0,YES
0.9481,YES
1.0,YES
0.2372,NO
1.0,YES
0.2137,NO
0.3011,NO
0.11599999999999999,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1719,NO
0.1676,NO
1.0,YES
0.2598,NO
0.4491,YES
0.2183,NO
0.3335,NO
0.3522,NO
0.3335,NO
0.1567,NO
1.0,YES
0.1676,NO
0.6162,YES
0.142,NO
0.5238,YES
0.2049,NO
0.5347,NO
0.3056,NO
0.1032,NO
0.5820000000000001,YES
0.4444,NO
0.4367,YES
0.2947,NO
0.2988,NO
0.42700000000000005,NO
0.42700000000000005,NO
0.3069,NO
0.42700000000000005,NO
0.3056,NO
0.2988,NO
0.42700000000000005,NO
1.0,YES
0.3877,NO
1.0,YES
0.3104,NO
0.3511,NO
0.2033,NO
0.2988,NO
0.3984,NO
0.2988,NO
0.2577,NO
0.2256,NO
0.3438,NO
0.6851,YES
1.0,YES
0.8236,YES
1.0,YES
0.3877,NO
1.0,YES
0.3877,NO
0.1871,NO
0.1374,NO
0.22399999999999998,NO
0.4117,NO
0.4156,NO
0.3829,NO
0.2811,NO
0.1871,NO
0.33899999999999997,NO
1.0,YES
0.3745,NO
1.0,YES
0.3104,NO
0.32299999999999995,NO
0.0706,NO
0.204,NO
0.3984,NO
0.1871,NO
0.3308,NO
0.1309,NO
0.4156,NO
0.6302,YES
1.0,YES
0.8236,YES
0.9199,YES
0.3745,NO
0.9199,YES
0.3271,NO
0.307,NO
0.0951,NO
0.2287,NO
0.5644,NO
0.31,NO
0.3821,NO
0.307,NO
0.307,NO
0.3821,NO
1.0,YES
0.3821,NO
1.0,YES
0.3547,NO
0.3547,NO
0.2201,NO
0.1944,NO
0.3984,NO
0.307,NO
0.1366,NO
0.1912,NO
0.3438,NO
0.83,YES
1.0,YES
1.0,YES
0.6371,YES
0.3821,NO
0.7756,YES
0.3821,NO
0.2156,NO
0.2173,NO
0.3649,NO
0.5644,NO
0.3847,NO
0.3649,NO
0.2263,NO
0.2173,NO
0.3649,NO
0.9462,YES
0.2138,NO
0.7406,YES
0.3221,NO
0.35200000000000004,NO
0.3221,NO
0.2173,NO
0.3847,NO
0.2173,NO
0.263,NO
0.1702,NO
0.263,NO
0.83,YES
1.0,YES
1.0,YES
0.7406,YES
0.2502,NO
0.7406,YES
0.2156,NO
0.3011,NO
0.1291,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.3069,NO
0.2465,NO
1.0,YES
0.5358,NO
1.0,YES
0.5358,NO
0.534,NO
0.3522,NO
0.3885,NO
0.2039,NO
0.4942,YES
0.2465,NO
0.6036,YES
0.2129,NO
0.4542,YES
0.2703,NO
0.5358,NO
0.5289,NO
0.242,NO
1.0,YES
0.5169,NO
1.0,YES
0.2133,NO
0.1547,NO
0.5557,YES
0.2918,NO
0.6395,NO
1.0,YES
0.264,NO
0.1097,NO
0.9051,YES
0.4965,NO
1.0,YES
0.4965,NO
0.5231,NO
0.4456,NO
0.5231,NO
0.184,NO
0.3163,NO
0.1398,NO
0.509,NO
0.1451,NO
0.6395,NO
0.256,NO
0.4965,NO
0.518,NO
0.1917,NO
1.0,YES
0.5562,NO
0.7318,YES
0.3014,NO
0.2544,NO
1.0,YES
1.0,YES
0.6773,YES
1.0,YES
0.3014,NO
0.3014,NO
1.0,YES
0.5755,NO
0.6149,YES
0.2145,NO
0.3283,NO
0.3522,NO
0.2048,NO
0.2544,NO
0.6066,YES
0.3014,NO
1.0,YES
0.1712,NO
1.0,YES
0.5048,NO
0.6083,NO
0.6083,NO
0.1721,NO
0.6149,YES
0.4444,NO
0.6149,YES
0.2393,NO
0.1646,NO
0.4819,YES
0.2226,NO
0.1649,NO
0.5412,YES
0.2579,NO
0.153,NO
0.7795,YES
0.159,NO
0.8554,YES
0.1456,NO
0.4162,NO
0.2676,NO
0.2898,NO
0.1775,NO
0.2286,NO
0.1654,NO
0.4414,NO
0.0902,NO
0.2663,NO
0.2218,NO
0.2228,NO
0.4524,NO
0.21600000000000003,NO
0.8554,YES
0.4421,NO
0.7795,YES
0.3011,NO
0.11599999999999999,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.1175,NO
0.1327,NO
1.0,YES
0.153,NO
0.4491,YES
0.153,NO
0.3031,NO
0.3522,NO
0.1785,NO
0.1567,NO
0.5396,YES
0.1184,NO
1.0,YES
0.1347,NO
1.0,YES
0.1048,NO
0.462,NO
0.1471,NO
0.153,NO
0.5820000000000001,YES
0.4444,NO
0.4367,YES
1.0,YES
0.6145,YES
0.3634,NO
0.2044,NO
0.1494,NO
0.275,NO
1.0,YES
1.0,YES
0.275,NO
0.2808,NO
0.275,NO
0.2457,NO
0.4228,NO
0.4228,NO
0.4028,NO
0.6145,YES
0.1555,NO
1.0,YES
0.132,NO
0.568,YES
0.132,NO
0.1887,NO
0.2808,NO
0.2273,NO
0.1458,NO
0.275,NO
0.1906,NO
0.275,NO
0.3011,NO
0.1168,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.3377,NO
0.1327,NO
1.0,YES
0.4779,NO
1.0,YES
0.4779,NO
0.4829,NO
0.4456,NO
0.2024,NO
0.184,NO
0.4942,YES
0.1767,NO
0.6036,YES
0.1111,NO
0.4729,YES
0.256,NO
0.4779,NO
0.518,NO
0.2175,NO
1.0,YES
0.5562,NO
1.0,YES
0.3009,NO
0.2465,NO
0.7838,YES
0.6385,YES
0.4064,YES
1.0,YES
0.4093,NO
0.2465,NO
1.0,YES
0.4324,NO
1.0,YES
0.2572,NO
0.534,NO
0.474,NO
0.21600000000000003,NO
0.2465,NO
0.4064,YES
0.2465,NO
0.5522,YES
0.1968,NO
0.3613,YES
0.256,NO
0.4324,NO
0.518,NO
0.2338,NO
1.0,YES
0.5562,NO
1.0,YES
0.3011,NO
0.1291,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.4093,NO
0.1845,NO
1.0,YES
0.5289,NO
1.0,YES
0.5289,NO
0.534,NO
0.474,NO
0.21600000000000003,NO
0.2034,NO
0.4942,YES
0.1975,NO
0.6036,YES
0.1773,NO
0.5239,YES
0.2958,NO
0.5289,NO
0.4531,NO
0.4318,NO
1.0,YES
0.5104,NO
1.0,YES
0.2699,NO
0.1201,NO
0.5636,YES
0.5636,YES
0.315,YES
1.0,YES
0.4093,NO
0.1263,NO
1.0,YES
0.4462,NO
1.0,YES
0.4462,NO
0.4969,NO
0.474,NO
0.4412,NO
0.1347,NO
0.4049,YES
0.1767,NO
0.4978,YES
0.0896,NO
0.2927,YES
0.2375,NO
0.4462,NO
0.5102,NO
0.2335,NO
1.0,YES
0.4987,NO
1.0,YES
0.1334,NO
0.0905,NO
0.44299999999999995,YES
1.0,YES
0.5827,YES
0.44299999999999995,YES
0.3189,NO
0.0588,NO
0.44299999999999995,YES
