50Traced_NONETRACED_MAX_RAW_VSM_34_MEDIAN,Associated
0.1548,NO
0.1548,NO
0.2688,NO
0.2164,NO
0.1508,NO
0.2963,NO
0.1579,NO
0.1548,NO
0.1689,NO
1.0,YES
0.1423,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1142,NO
0.1906,NO
0.1548,NO
0.1843,NO
0.2179,NO
0.166,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1573,NO
1.0,YES
0.1205,NO
0.4428,YES
0.3715,YES
0.3362,NO
0.1659,NO
0.1659,NO
0.1187,NO
1.0,YES
1.0,YES
0.1364,NO
0.1231,NO
0.1659,NO
0.1231,NO
0.1797,NO
0.1766,NO
0.1766,NO
0.3715,YES
0.1659,NO
0.4035,YES
0.1659,NO
0.3715,YES
0.0742,NO
0.1212,NO
0.1231,NO
0.1235,NO
0.1231,NO
0.1903,NO
0.1231,NO
0.1194,NO
0.092,NO
0.1731,NO
0.1331,NO
0.2865,NO
0.2137,NO
0.1666,NO
0.1731,NO
0.092,NO
0.2187,NO
0.5256,YES
0.2137,NO
0.5256,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.2137,NO
0.1731,NO
0.2143,NO
0.1755,NO
0.2202,NO
0.5256,YES
0.5256,YES
0.5256,YES
0.5256,YES
0.2137,NO
0.5256,YES
0.1251,NO
1.0,YES
1.0,YES
0.3356,NO
0.204,NO
0.204,NO
0.1489,NO
1.0,YES
1.0,YES
0.1731,NO
0.1355,NO
0.204,NO
0.1355,NO
0.2289,NO
0.2088,NO
0.2075,NO
0.284,YES
0.204,NO
1.0,YES
0.204,NO
1.0,YES
0.0995,NO
0.1355,NO
0.1355,NO
0.1355,NO
0.1355,NO
0.2201,NO
0.1355,NO
0.1501,NO
0.1468,NO
0.1267,NO
0.2378,YES
1.0,YES
1.0,YES
0.2985,YES
0.1661,NO
0.071,NO
0.2465,YES
0.183,NO
1.0,YES
0.1531,NO
0.2165,NO
0.2199,NO
0.2199,NO
0.1267,NO
1.0,YES
0.1267,NO
1.0,YES
0.1417,NO
1.0,YES
0.1629,NO
0.1531,NO
0.1439,NO
0.1531,NO
1.0,YES
0.2113,NO
0.2078,YES
0.1553,NO
0.0785,NO
0.2688,NO
0.2582,NO
0.2524,NO
0.2963,NO
0.1694,NO
0.1694,NO
0.2286,NO
1.0,YES
0.2524,NO
1.0,YES
0.1987,NO
0.1844,NO
0.1844,NO
0.159,NO
0.2524,NO
0.1544,NO
0.2524,NO
0.2019,NO
0.2067,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2524,NO
1.0,YES
0.1639,NO
0.0985,NO
0.11,NO
0.1429,YES
1.0,YES
0.3236,YES
0.1429,YES
0.1306,NO
0.0846,NO
0.2068,YES
0.2598,NO
0.2886,YES
0.2548,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
0.2955,YES
0.141,NO
1.0,YES
0.142,NO
1.0,YES
0.2548,NO
0.2548,NO
0.2548,NO
0.2548,NO
0.2886,YES
0.2548,NO
0.1326,YES
0.1755,NO
0.1755,NO
0.2381,NO
0.2061,NO
0.1547,NO
0.1997,NO
0.1809,NO
0.1809,NO
0.2369,NO
0.4061,YES
0.2369,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2033,NO
0.159,NO
0.1464,NO
0.1755,NO
0.1464,NO
0.2256,NO
0.1254,NO
1.0,YES
0.4206,YES
0.4061,YES
0.4061,YES
0.2405,NO
1.0,YES
0.1635,NO
0.0949,NO
0.1339,NO
0.22399999999999998,NO
0.1967,NO
0.1508,NO
0.2188,NO
0.1579,NO
0.0967,NO
0.2198,NO
1.0,YES
0.2344,NO
1.0,YES
0.1331,NO
0.1697,NO
0.0797,NO
0.204,NO
0.1733,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2188,NO
1.0,YES
0.2188,NO
0.1579,NO
0.1579,NO
0.1953,NO
0.2664,NO
0.2664,NO
0.1986,NO
0.1796,NO
0.1796,NO
0.1751,NO
0.4754,YES
0.2664,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.159,NO
0.2664,NO
0.1579,NO
0.2664,NO
0.1912,NO
0.2174,NO
1.0,YES
0.4754,YES
0.4754,YES
0.4754,YES
0.2664,NO
1.0,YES
0.1743,NO
0.1348,NO
0.1348,NO
0.2688,NO
0.2886,NO
0.2085,NO
0.2963,NO
0.1579,NO
0.1348,NO
0.1421,NO
1.0,YES
0.2085,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.0988,NO
0.2085,NO
0.1348,NO
0.2184,NO
0.1702,NO
0.2184,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2085,NO
1.0,YES
0.1083,NO
0.1395,NO
0.1494,NO
1.0,YES
0.27899999999999997,YES
0.27899999999999997,YES
1.0,YES
0.2237,NO
0.153,NO
1.0,YES
0.2938,NO
1.0,YES
0.2938,NO
0.2131,NO
0.179,NO
0.1474,NO
0.1494,NO
0.27899999999999997,YES
0.1494,NO
0.27899999999999997,YES
0.2129,NO
0.13699999999999998,YES
0.1271,NO
0.2938,NO
0.3025,NO
0.2938,NO
1.0,YES
0.2938,NO
1.0,YES
0.1799,NO
0.1547,NO
1.0,YES
0.2156,NO
0.172,NO
1.0,YES
0.1867,NO
0.1097,NO
1.0,YES
0.191,NO
1.0,YES
0.1528,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.21899999999999997,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.1991,NO
0.1784,NO
0.3767,NO
0.1917,NO
1.0,YES
0.3359,NO
0.3803,YES
0.1533,NO
0.1533,NO
0.32899999999999996,YES
1.0,YES
1.0,YES
0.32899999999999996,YES
0.1768,NO
0.1768,NO
0.32899999999999996,YES
0.3374,NO
1.0,YES
0.3374,NO
0.2365,NO
0.2061,NO
0.2048,NO
0.0818,NO
1.0,YES
0.1533,NO
1.0,YES
0.1533,NO
0.3292,YES
0.33,NO
0.3374,NO
0.33,NO
0.3374,NO
1.0,YES
0.3374,NO
0.3174,YES
0.1636,NO
0.1646,NO
0.4534,YES
0.24600000000000002,NO
0.24600000000000002,NO
0.4534,YES
0.1681,NO
0.153,NO
1.0,YES
0.2848,NO
1.0,YES
0.2848,NO
0.2516,NO
0.1848,NO
0.1277,NO
0.1775,NO
0.3036,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.2663,NO
0.2218,NO
0.2848,NO
0.3901,NO
0.2848,NO
0.4534,YES
0.3584,NO
1.0,YES
0.0976,NO
0.0855,NO
0.1179,YES
0.3465,YES
1.0,YES
0.0888,YES
0.1548,NO
0.0855,NO
0.1204,YES
0.1175,NO
0.1484,YES
0.1175,NO
0.171,NO
0.1733,NO
0.1785,NO
0.0854,NO
1.0,YES
0.0855,NO
1.0,YES
0.1347,NO
1.0,YES
0.0756,NO
0.0757,NO
0.1218,NO
0.1175,NO
0.1484,YES
0.0834,NO
0.0976,YES
0.4428,YES
0.3331,YES
0.3634,NO
0.1548,NO
0.1459,NO
0.1506,NO
1.0,YES
1.0,YES
0.1636,NO
0.1398,NO
0.1636,NO
0.1398,NO
0.2131,NO
0.2274,NO
0.2274,NO
0.1458,YES
0.1138,NO
0.4035,YES
0.0316,NO
0.3331,YES
0.0742,NO
0.1398,NO
0.1398,NO
0.1398,NO
0.1398,NO
0.2177,NO
0.15,NO
0.14800000000000002,NO
0.1523,NO
0.0695,NO
0.475,YES
1.0,YES
1.0,YES
0.475,YES
0.1661,NO
0.0724,NO
1.0,YES
0.2649,NO
1.0,YES
0.2649,NO
0.3042,NO
0.2778,NO
0.2778,NO
0.084,NO
1.0,YES
0.0773,NO
1.0,YES
0.0821,NO
0.2157,YES
0.1763,NO
0.2649,NO
0.3023,NO
0.2649,NO
1.0,YES
0.2649,NO
1.0,YES
0.1741,NO
0.1494,NO
1.0,YES
0.3451,YES
0.3451,YES
1.0,YES
0.2192,NO
0.1494,NO
1.0,YES
0.1886,NO
1.0,YES
0.1088,NO
0.2277,NO
0.2246,NO
0.2193,NO
0.0948,NO
0.3451,YES
0.1494,NO
0.3451,YES
0.1968,NO
0.2292,YES
0.2134,NO
0.1846,NO
0.3004,NO
0.1322,NO
1.0,YES
0.2341,NO
1.0,YES
0.1741,NO
0.1099,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
1.0,YES
0.1475,NO
1.0,YES
0.2419,NO
0.2149,NO
0.2246,NO
0.0923,NO
0.2034,NO
1.0,YES
0.1975,NO
1.0,YES
0.1773,NO
0.2514,YES
0.2419,NO
0.1669,NO
0.3619,NO
0.1715,NO
1.0,YES
0.3259,NO
1.0,YES
0.1523,NO
0.0732,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1867,NO
0.0724,NO
1.0,YES
0.2491,NO
1.0,YES
0.2491,NO
0.2859,NO
0.2466,NO
0.2466,NO
0.1047,NO
1.0,YES
0.1016,NO
1.0,YES
0.0698,NO
0.2157,YES
0.1629,NO
0.2491,NO
0.3135,NO
0.2491,NO
1.0,YES
0.2491,NO
1.0,YES
0.1468,NO
0.1202,NO
0.2378,YES
1.0,YES
1.0,YES
0.2985,YES
0.1661,NO
0.1202,NO
0.2465,YES
0.20199999999999999,NO
1.0,YES
0.2335,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.1508,NO
1.0,YES
0.2335,NO
0.1613,NO
0.20199999999999999,NO
0.20199999999999999,NO
1.0,YES
0.2335,NO
0.2078,YES
0.1468,NO
0.10300000000000001,NO
0.2728,YES
1.0,YES
1.0,YES
0.2985,YES
0.1661,NO
0.0792,NO
0.2917,YES
0.2045,NO
1.0,YES
0.2045,NO
0.1477,NO
0.1719,NO
0.1068,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.0892,NO
1.0,YES
0.1677,NO
0.2045,NO
0.2985,NO
0.2045,NO
1.0,YES
0.2298,NO
0.2728,YES
0.1675,NO
0.1233,NO
0.1723,NO
0.2108,NO
0.1241,NO
0.0957,NO
0.1243,NO
0.1243,NO
0.2592,NO
0.1344,NO
0.1931,NO
0.10800000000000001,NO
0.4225,YES
1.0,YES
1.0,YES
0.0772,NO
0.154,NO
0.1233,NO
0.0531,NO
0.1551,NO
0.1253,NO
0.10800000000000001,NO
0.10800000000000001,NO
0.10800000000000001,NO
0.10800000000000001,NO
0.1754,NO
0.1642,NO
0.2229,NO
0.1854,YES
0.3686,YES
0.2752,NO
0.1653,NO
0.1256,NO
0.0804,NO
0.3686,YES
0.1854,YES
0.1097,NO
0.1565,NO
0.1256,NO
0.1784,NO
0.1661,NO
0.1504,NO
0.1562,NO
0.3686,YES
0.1256,NO
0.3686,YES
0.1256,NO
0.3735,YES
0.0962,NO
0.1163,NO
0.0865,NO
0.1565,NO
0.1565,NO
0.1407,NO
0.0865,NO
0.0894,NO
0.0494,NO
0.1,NO
0.2148,YES
1.0,YES
1.0,YES
0.2148,YES
0.1548,NO
0.0239,NO
0.2148,YES
0.183,NO
0.3362,YES
0.1166,NO
0.1977,NO
0.1726,NO
0.1805,NO
0.1,NO
1.0,YES
0.1,NO
1.0,YES
0.1039,NO
1.0,YES
0.1516,NO
0.0845,NO
0.1228,NO
0.1166,NO
0.3362,YES
0.1012,NO
0.2117,YES
1.0,YES
1.0,YES
0.3473,NO
0.1636,NO
0.1636,NO
0.1187,NO
1.0,YES
1.0,YES
0.1736,NO
0.1267,NO
0.1736,NO
0.1267,NO
0.1741,NO
0.1528,NO
0.132,NO
0.1668,YES
0.1636,NO
1.0,YES
0.1636,NO
1.0,YES
0.0993,NO
0.0621,NO
0.1267,NO
0.1266,NO
0.1267,NO
0.192,NO
0.1267,NO
0.1039,NO
0.1553,NO
0.1339,NO
0.1377,NO
0.2168,NO
0.1671,NO
0.1986,NO
0.1488,NO
0.1474,NO
0.1921,NO
1.0,YES
0.1199,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.159,NO
0.1671,NO
0.1658,NO
0.1671,NO
0.2072,NO
0.1519,NO
1.0,YES
0.4206,YES
1.0,YES
1.0,YES
0.1526,NO
1.0,YES
0.1219,NO
0.434,YES
1.0,YES
0.2823,NO
0.1584,NO
0.1292,NO
0.1035,NO
1.0,YES
0.4499,YES
0.0947,NO
0.1269,NO
0.075,NO
0.1269,NO
0.1665,NO
0.1472,NO
0.1463,NO
1.0,YES
0.114,NO
1.0,YES
0.114,NO
1.0,YES
0.1292,NO
0.0909,NO
0.0522,NO
0.1274,NO
0.1269,NO
0.1427,NO
0.0804,NO
0.1035,NO
0.1553,NO
0.0785,NO
0.2688,NO
0.2061,NO
0.161,NO
0.2963,NO
0.1529,NO
0.1098,NO
0.233,NO
1.0,YES
0.233,NO
1.0,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.159,NO
0.1906,NO
0.1544,NO
0.1843,NO
0.2286,NO
0.166,NO
1.0,YES
1.0,YES
0.3819,YES
1.0,YES
0.233,NO
1.0,YES
0.1484,NO
