50Traced_NONETRACED_SUM_SINGLE_LSA_53_MAX,Associated
0.835,NO
0.9255,NO
0.1874,NO
1.5162,NO
1.0341,NO
0.2738,NO
0.6534,NO
0.4713,NO
0.3993,NO
3.9391,YES
0.7053,NO
2.4559,YES
0.4802,NO
0.8936,NO
0.581,NO
0.6673,NO
1.5028,NO
0.8243,NO
1.1437,NO
0.3537,NO
1.3104,NO
2.9436,YES
3.1855,YES
3.6069999999999998,YES
3.0629,YES
0.4671,NO
3.01,YES
1.1789,NO
1.6662,YES
2.4832,YES
0.4352,NO
0.7321,NO
0.6795,NO
0.3213,NO
2.0979,YES
2.4419999999999997,YES
0.4331,NO
0.8566,NO
0.2747,NO
0.6057,NO
0.5166,NO
0.5587,NO
0.5872,NO
1.4140000000000001,YES
0.8731,NO
2.4588,YES
0.774,NO
2.5619,YES
0.782,NO
0.5202,NO
0.7907,NO
0.6905,NO
0.7191,NO
0.4179,NO
0.9437,NO
0.7336,NO
0.5707,NO
0.7292,NO
0.8069,NO
1.4583,NO
1.0991,NO
0.8806,NO
0.3478,NO
0.2348,NO
0.8034,NO
3.915,YES
1.1791,NO
2.4294,YES
0.205,NO
0.4615,NO
0.2484,NO
0.6323,NO
1.5233,NO
0.5554,NO
1.3503,NO
0.3659,NO
1.4162,NO
2.955,YES
3.1921,YES
3.6510000000000002,YES
3.2055,YES
1.0462,NO
3.2579,YES
1.547,NO
1.9518,YES
2.8211,YES
2.2777,NO
1.6298,NO
1.5818,NO
1.7871,NO
2.2551,YES
2.4105,YES
1.9573,NO
1.0341,NO
2.2692,NO
1.0611,NO
1.9519,NO
1.7619,NO
1.8196,NO
1.4283,YES
2.4012,NO
2.3363,YES
1.7602,NO
3.0834,YES
1.8523,NO
0.5281,NO
1.3208,NO
1.3547,NO
1.0627,NO
2.127,NO
1.3652,NO
2.2986,NO
0.5482,NO
0.8728,NO
2.5839,YES
5.0357,YES
4.9264,YES
2.1875,YES
0.7537,NO
0.4076,NO
1.9422,YES
1.0284,NO
2.6581,YES
0.7483,NO
1.261,NO
1.1598,NO
1.3629,NO
0.1159,NO
5.5899,YES
0.217,NO
5.2394,YES
0.9511,NO
5.2318,YES
0.221,NO
1.2656,NO
2.0983,NO
0.6246,NO
1.8712,YES
1.2357,NO
2.4633,YES
0.5667,NO
0.6992,NO
0.3751,NO
1.4518,NO
1.13,NO
0.4751,NO
0.5402,NO
0.1997,NO
0.8174,NO
3.6148,YES
0.8727,NO
2.3888,YES
0.6109,NO
0.9714,NO
0.8929,NO
0.5873,NO
1.5341,NO
0.584,NO
1.1254,NO
0.2019,NO
1.294,NO
2.7060000000000004,YES
3.0904,YES
3.4139999999999997,YES
2.9026,YES
0.6753,NO
2.6933,YES
1.4367,NO
0.6619,NO
0.9886,NO
1.415,YES
5.193,YES
4.9152,YES
1.2025,YES
0.7564,NO
0.517,NO
1.0444,YES
1.9597,NO
1.5992,YES
1.183,NO
1.1401,NO
1.1128,NO
1.3313,NO
0.43200000000000005,NO
4.9968,YES
0.6149,NO
4.6598,YES
0.7854,NO
4.9008,YES
1.2588,NO
2.2938,NO
2.5378,NO
1.1056,NO
0.8140000000000001,YES
1.1265,NO
1.4608,YES
0.5619,NO
0.8854,NO
0.5756,NO
0.7641,NO
0.6117,NO
0.4777,NO
0.7993,NO
0.3479,NO
0.7109,NO
2.9412,YES
1.0848,NO
2.0956,YES
0.5464,NO
0.8827,NO
0.7179,NO
0.7209,NO
1.148,NO
0.726,NO
0.65,NO
0.2806,NO
0.7245,NO
2.1534,YES
2.3888,YES
2.8001,YES
2.3459,YES
0.8325,NO
2.4166,YES
1.2221,NO
0.5497,NO
0.617,NO
0.9425,NO
1.9763,NO
1.5051,NO
0.8659,NO
0.3977,NO
0.2602,NO
0.6493,NO
3.4741,YES
1.2533,NO
1.9529,YES
0.2304,NO
0.397,NO
0.1401,NO
0.5416,NO
1.8428,NO
0.4967,NO
1.6513,NO
0.4243,NO
1.8656,NO
2.7561,YES
2.9937,YES
3.7135,YES
2.57,YES
0.9274,NO
2.9451,YES
1.5478,NO
0.6791,NO
0.7558,NO
0.1953,NO
1.0349,NO
0.5334,NO
0.3197,NO
0.5075,NO
0.3851,NO
0.3491,NO
3.5971,YES
0.5901,NO
2.2408,YES
0.3605,NO
0.7342,NO
0.5164,NO
0.5354,NO
1.0473,NO
0.631,NO
0.7340000000000001,NO
0.2787,NO
0.8561,NO
2.6338,YES
2.8433,YES
3.2133,YES
2.9360000000000004,YES
0.4297,NO
2.8791,YES
1.0721,NO
0.7657,NO
0.7073,NO
0.10800000000000001,NO
1.642,NO
1.2645,NO
0.2114,NO
0.41600000000000004,NO
0.4255,NO
0.4677,NO
3.7701,YES
0.4072,NO
2.2880000000000003,YES
0.4072,NO
0.7904,NO
0.6168,NO
0.5827,NO
1.6588,NO
0.7290000000000001,NO
1.3474,NO
0.4263,NO
1.5399,NO
2.7237,YES
3.0797,YES
3.3367,YES
2.9489,YES
0.3525,NO
2.9061,YES
1.2381,NO
0.8254,NO
1.3387,NO
6.3165,YES
2.1037,YES
2.197,YES
5.7037,YES
1.4495,NO
0.5108,NO
5.4028,YES
0.4784,NO
6.1914,YES
0.7598,NO
1.3546,NO
1.0762,NO
1.0524,NO
0.1893,NO
3.6799,YES
0.2875,NO
3.2125,YES
2.1832,NO
3.1322,YES
0.6895,NO
0.8726,NO
3.0313,NO
1.3459999999999999,NO
5.8341,YES
1.9025,NO
5.8814,YES
0.3527,NO
0.486,NO
2.5924,YES
1.4321,NO
1.2188,NO
2.7433,YES
1.1731,NO
0.1167,NO
2.6806,YES
0.895,NO
2.9131,YES
0.7211,NO
0.4938,NO
0.8854,NO
0.9598,NO
0.171,NO
2.6638,NO
0.237,NO
1.7325,NO
0.8009,NO
2.0326,NO
0.9239,NO
0.7723,NO
2.6252,NO
0.8354,NO
2.4154,YES
1.9489,NO
3.2805,YES
0.9871,NO
1.2268,NO
2.8234,YES
5.21,YES
5.2049,YES
2.3843,YES
0.6604,NO
0.5742,NO
1.9727,YES
1.9933,NO
3.0584,YES
1.5,NO
1.4227,NO
1.2502,NO
1.2091,NO
0.4593,NO
5.596,YES
0.5889,NO
5.2237,YES
1.1976,NO
5.5111,YES
1.0545,NO
2.1265,NO
2.522,NO
1.4728,NO
2.1869,YES
1.5651,NO
2.2381,YES
0.38299999999999995,NO
0.9799,NO
3.8298,YES
1.3527,NO
1.2241,NO
3.5877,YES
1.295,NO
0.243,NO
3.7225,YES
0.2682,NO
4.5165,YES
0.5034,NO
1.0182,NO
0.8614,NO
0.8279,NO
0.1775,NO
2.332,NO
0.1654,NO
2.3486,NO
0.7283,NO
1.8461,NO
0.3529,NO
0.4952,NO
2.892,NO
1.0613,NO
3.6076,YES
1.0585,NO
4.1395,YES
0.4491,NO
0.7491,NO
1.6538,YES
4.5123,YES
4.4939,YES
1.3527,YES
0.8012,NO
0.4403,NO
0.8093,YES
1.1094,NO
1.5972,YES
0.8912,NO
0.9499,NO
1.2472,NO
1.3805,NO
0.3087,NO
4.9791,YES
0.4082,NO
4.1277,YES
0.6435,NO
4.5367,YES
0.3294,NO
1.0572,NO
1.3734,NO
0.528,NO
0.8774,YES
0.7234,NO
1.0759999999999998,YES
2.4012,YES
2.9632,YES
1.5306,NO
1.454,NO
1.2029,NO
1.3503,NO
2.1928,YES
2.5857,YES
1.3442,NO
1.1081,NO
1.6106,NO
0.9556,NO
0.9341,NO
1.1014,NO
1.0136,NO
0.915,YES
1.6933,NO
2.5105,YES
1.4046,NO
2.7234,YES
1.4668,NO
0.6696,NO
1.1914,NO
1.3368,NO
1.0336,NO
1.4111,NO
1.0246,NO
1.5568,NO
0.7495,NO
1.2894,NO
5.6528,YES
1.8852,YES
1.8027,YES
4.9782,YES
1.4348,NO
0.3858,NO
5.2918,YES
1.1295,NO
5.6638,YES
0.9897,NO
1.4382,NO
1.2265,NO
1.1015,NO
0.1848,NO
3.4367,YES
0.1964,NO
3.1324,YES
1.8353,NO
2.7773,YES
1.0247,NO
1.3714,NO
3.5832,NO
1.5975,NO
5.4277,YES
2.4524,NO
6.0386,YES
0.7209,NO
1.3383,NO
5.4466,YES
2.5385,YES
2.1698,YES
4.9372,YES
1.2243,NO
0.4635,NO
4.8054,YES
1.7608,NO
5.5271,YES
1.1898,NO
1.2438,NO
0.9816,NO
0.7929,NO
0.1753,NO
3.6133,YES
0.1503,NO
3.6687,YES
1.7645,NO
3.219,YES
1.5206,NO
1.8137,NO
4.1803,NO
2.286,NO
5.2143,YES
2.8027,NO
5.8044,YES
0.7386,NO
1.4215,NO
5.0569999999999995,YES
1.1189,YES
1.1961,YES
4.633,YES
1.46,NO
0.4791,NO
4.4516,YES
0.6752,NO
5.3163,YES
0.7717,NO
0.8676,NO
0.5151,NO
0.5755,NO
0.4163,NO
2.4145,YES
0.4381,NO
2.2199,YES
1.7901,NO
2.0453,YES
0.9614,NO
0.9812,NO
2.9574,NO
1.4695,NO
5.1859,YES
1.9345,NO
4.8912,YES
0.7348,NO
1.3927,NO
5.4732,YES
2.5059,YES
2.2853,YES
4.9737,YES
1.4811,NO
0.4198,NO
5.048,YES
0.9191,NO
5.6534,YES
0.9146,NO
1.6433,NO
1.5725,NO
1.4688,NO
0.1047,NO
4.0383,YES
0.1719,NO
3.64,YES
1.6358,NO
3.1604,YES
0.711,NO
1.1383,NO
3.3691,NO
1.4381,NO
5.001,YES
1.9981,NO
5.6068,YES
0.5791,NO
0.8818,NO
1.4303,YES
4.468,YES
4.3711,YES
1.2284,YES
0.7631,NO
0.37200000000000005,NO
0.8884,YES
1.1764,NO
1.7097,YES
0.7604,NO
0.73,NO
0.8072,NO
1.051,NO
0.2408,NO
4.7117,YES
0.4293,NO
4.2806,YES
0.5482,NO
4.4533,YES
0.5063,NO
1.3668,NO
1.8544,NO
0.4428,NO
0.914,YES
0.8795,NO
1.1428,YES
0.4605,NO
0.6837,NO
2.4035,YES
4.9212,YES
4.907,YES
2.1027,YES
0.6875,NO
0.3766,NO
1.4273,YES
0.7792,NO
2.3343,YES
0.5941,NO
0.5723,NO
0.494,NO
0.7992,NO
0.1825,NO
5.3817,YES
0.2357,NO
4.8978,YES
0.9442,NO
5.247000000000001,YES
0.1844,NO
0.976,NO
1.6599,NO
0.3666,NO
1.7481,YES
1.3072,NO
1.969,YES
0.6615,NO
1.0793,NO
1.3061,NO
1.1465,NO
0.7991,NO
1.2661,NO
0.9413,NO
0.5033,NO
1.9259,NO
0.7713,NO
1.8780000000000001,NO
0.983,NO
2.2218,YES
2.0685,YES
2.131,YES
0.3077,NO
1.7904,NO
0.4784,NO
1.3762,NO
0.9357,NO
1.0329,NO
0.3992,NO
1.0746,NO
1.5001,NO
0.9552,NO
1.3606,NO
1.0296,NO
2.2098,NO
1.7511,YES
2.6517,YES
0.7205,NO
0.665,NO
0.513,NO
0.4787,NO
1.9166,YES
2.5336,YES
0.5043,NO
0.4323,NO
0.6424,NO
0.3057,NO
0.7487,NO
0.8136,NO
0.7876,NO
1.3443,YES
0.8001,NO
2.4871,YES
0.6609,NO
2.6101,YES
0.6717,NO
0.2959,NO
0.6046,NO
0.6786,NO
0.3128,NO
0.6043,NO
0.5627,NO
0.7925,NO
0.4603,NO
0.629,NO
2.9875,YES
5.0483,YES
5.0103,YES
2.6456,YES
0.5815,NO
0.3231,NO
2.0503,YES
0.8903,NO
2.7694,YES
0.5039,NO
0.6336,NO
0.5907,NO
0.7431,NO
0.0657,NO
5.5419,YES
0.1253,NO
5.1499,YES
1.0463,NO
5.4848,YES
0.3234,NO
1.0687,NO
1.9137,NO
0.5151,NO
2.1976,YES
1.1491,NO
2.4974,YES
2.3076,YES
2.5242,YES
0.9445,NO
0.3632,NO
0.3337,NO
0.7137,NO
1.8372,YES
2.3779,YES
0.7115,NO
0.3869,NO
0.9341,NO
0.4411,NO
0.8992,NO
0.9670000000000001,NO
0.8496,NO
