50Traced_NONETRACED_SUM_MULTI_VSM_88_MEDIAN,Associated
1.2507,NO
0.3725,NO
0.9208,NO
1.0975,NO
0.7285,NO
0.7913,NO
0.5408,NO
0.5834,NO
0.6674,NO
2.2923,YES
0.523,NO
1.7255,YES
0.9540000000000001,NO
0.5526,NO
0.2873,NO
0.4824,NO
1.1073,NO
0.8016,NO
0.4412,NO
0.4812,NO
0.4756,NO
1.6917,YES
2.2855,YES
2.5485,YES
2.213,YES
0.8805,NO
2.405,YES
0.8138,NO
2.6685,YES
2.1306,YES
1.4574,NO
1.1113,NO
1.0135,NO
1.1565,NO
2.0042,YES
2.8879,YES
1.1812,NO
0.9274,NO
1.2662,NO
0.5995,NO
1.3154,NO
0.7572,NO
0.4977,NO
1.607,YES
1.2868,NO
2.2849,YES
0.7848,NO
2.7221,YES
0.6833,NO
0.7909999999999999,NO
1.2547,NO
1.2164,NO
1.0371,NO
1.5639,NO
0.9622,NO
1.0392,NO
1.7835,NO
0.4331,NO
1.8014,NO
1.9297,NO
1.1561,NO
1.3853,NO
1.1732,NO
0.5763,NO
1.4677,NO
3.3758,YES
1.4783,NO
2.3071,YES
1.2542,NO
0.4956,NO
0.2371,NO
0.8525,NO
1.7434,NO
0.8171,NO
1.0912,NO
0.3738,NO
1.3006,NO
2.5934,YES
3.5704,YES
4.2854,YES
3.5221,YES
1.8403,NO
3.6189,YES
1.2766,NO
1.1213,YES
0.9013,YES
0.8104,NO
0.9825,NO
0.8875,NO
0.7584,NO
0.9251,YES
1.1524,YES
0.6745,NO
0.7519,NO
0.6691,NO
0.5977,NO
0.5708,NO
0.2088,NO
0.2075,NO
0.7473,YES
1.1981,NO
0.8190000000000001,YES
0.4968,NO
0.9926,YES
0.6825,NO
0.6223,NO
0.8124,NO
1.0495,NO
0.8633,NO
0.9353,NO
1.042,NO
0.7274,NO
0.7569,NO
0.5633,NO
1.5961,YES
4.6287,YES
3.4659,YES
2.3691,YES
1.2448,NO
0.6594,NO
2.0212,YES
0.8775,NO
1.4576,YES
0.8022,NO
0.9845,NO
1.0254,NO
0.5261,NO
0.6679,NO
3.8945,YES
0.3908,NO
3.3122,YES
0.5596,NO
3.5297,YES
0.6489,NO
0.5771,NO
1.3251,NO
0.6543,NO
2.2939,YES
1.3908,NO
1.216,YES
2.1657,NO
0.902,NO
1.2331,NO
2.01,NO
1.5634,NO
0.935,NO
1.3965,NO
1.1206,NO
0.9119,NO
3.3936,YES
0.9225,NO
2.295,YES
0.8619,NO
0.2247,NO
0.1689,NO
1.0886,NO
2.0284,NO
1.122,NO
1.0082,NO
0.8972,NO
1.1309,NO
2.5267,YES
3.3797,YES
4.0392,YES
3.2902,YES
1.4567,NO
3.5997,YES
0.8478,NO
0.8658,NO
0.479,NO
1.4752,YES
3.6461,YES
2.9462,YES
2.4121,YES
1.1275,NO
0.5371,NO
1.9596,YES
1.4342,NO
1.2204,YES
1.2342,NO
0.6054,NO
0.6576,NO
0.2375,NO
0.5057,NO
3.2722,YES
0.5243,NO
2.6715,YES
0.4972,NO
2.7552,YES
0.9309,NO
0.9590000000000001,NO
1.7879,NO
1.3027,NO
2.0827,YES
1.9768,NO
1.3152,YES
1.4819,NO
0.6026,NO
1.6511,NO
2.392,NO
1.4304,NO
1.7256,NO
1.7077,NO
0.6613,NO
1.8463,NO
3.1422,YES
1.8578,NO
1.9353,YES
1.2095,NO
0.8938,NO
0.3859,NO
1.1593,NO
2.0357,NO
0.5738,NO
1.2877,NO
0.5356,NO
1.1546,NO
2.1918,YES
3.2886,YES
3.9523,YES
3.0952,YES
2.1719999999999997,NO
3.1716,YES
1.249,NO
1.3975,NO
0.2657,NO
1.1389,NO
1.2878,NO
0.5192,NO
0.5139,NO
0.8722,NO
0.3674,NO
0.8143,NO
3.0563,YES
0.7527,NO
1.8823,YES
0.6774,NO
0.1986,NO
0.0647,NO
0.715,NO
0.9911,NO
0.5710000000000001,NO
0.4965,NO
0.1309,NO
0.5002,NO
2.1913,YES
3.1008,YES
3.6213,YES
3.0871,YES
1.0328,NO
3.0277,YES
0.5188,NO
1.1414,NO
0.5454,NO
0.9126,NO
1.7596,NO
0.9038,NO
0.7755,NO
1.0743,NO
0.5186,NO
0.8484,NO
3.0929,YES
0.9655,NO
2.1442,YES
1.0304,NO
0.478,NO
0.32,NO
0.8822,NO
1.5279,NO
0.4487,NO
0.8517,NO
0.2713,NO
0.5486,NO
2.3703,YES
3.1967,YES
3.3832,YES
2.9134,YES
1.1204,NO
3.0043,YES
0.7959,NO
1.2623,NO
0.5265,NO
1.1399,NO
2.0289,NO
1.2826,NO
1.2061,NO
1.1632,NO
0.6118,NO
0.9955,NO
3.0122,YES
1.2569,NO
2.1959999999999997,YES
1.2617,NO
0.8576,NO
0.5401,NO
0.8671,NO
1.9684,NO
0.5192,NO
0.9987,NO
0.4112,NO
0.9506,NO
2.1738,YES
3.0307,YES
3.4517,YES
2.8183,YES
1.5425,NO
3.123,YES
0.9993,NO
1.3565,NO
0.583,NO
4.526,YES
1.8278,YES
1.2979,YES
5.1155,YES
2.2427,NO
1.0219,NO
5.407,YES
1.0759,NO
4.4734,YES
0.93,NO
2.2063,NO
1.0938,NO
0.396,NO
0.8075,NO
2.2655,YES
0.9686,NO
1.405,YES
1.1598,NO
1.6232,YES
1.1986,NO
2.1526,NO
2.464,NO
1.7184,NO
4.2477,YES
2.0036,NO
4.5129,YES
0.6578,NO
0.2865,NO
1.96,YES
1.2204,NO
0.6849,NO
2.0312,YES
1.1753,NO
0.2724,NO
2.4259,YES
1.0346,NO
2.1467,YES
0.5025,NO
1.2031,NO
0.5421,NO
0.2648,NO
0.5121,NO
0.607,NO
0.2187,NO
1.2837,NO
