50Traced_NONETRACED_SUM_SINGLE_LSA_97_MAX,Associated
0.611,NO
0.479,NO
0.8083,NO
0.6318,NO
1.4436,NO
0.9637,NO
0.9298,NO
0.6531,NO
0.7526,NO
2.7973,YES
0.8278,NO
3.2477,YES
0.5202,NO
0.8509,NO
0.4531,NO
0.7106,NO
1.5204,NO
0.4194,NO
0.7337,NO
1.1304,NO
1.1219,NO
3.2595,YES
2.9589,YES
2.4343,YES
2.6562,YES
0.6398,NO
2.3297,YES
0.3861,NO
2.2671,YES
1.2829,YES
1.8342,NO
0.8757,NO
1.0654,NO
1.2591,NO
3.4181,YES
3.0896,YES
1.3051,NO
0.3219,NO
1.2018,NO
0.4482,NO
0.1797,NO
0.41100000000000003,NO
0.3952,NO
1.6631,YES
1.0848,NO
2.322,YES
1.1112,NO
3.303,YES
0.8662,NO
0.47600000000000003,NO
0.5441,NO
0.6331,NO
0.5053,NO
1.6769,NO
0.7655,NO
1.2458,NO
0.6021,NO
0.3262,NO
1.4069,NO
0.6968,NO
1.6618,NO
1.6847,NO
0.8202,NO
0.2683,NO
0.9794,NO
3.1787,YES
1.6838,NO
4.0689,YES
0.531,NO
0.7138,NO
0.3256,NO
0.4119,NO
1.6921,NO
0.1722,NO
1.3632,NO
0.5729,NO
1.1186,NO
4.2039,YES
3.847,YES
3.2948,YES
3.1701,YES
1.2537,NO
3.2023,YES
0.5649,NO
2.0141,YES
1.4915,YES
0.8365,NO
1.0482,NO
1.3461,NO
0.1441,NO
2.7842,YES
2.6357,YES
0.2262,NO
1.0394,NO
0.3441,NO
1.3392,NO
0.7468,NO
1.1075,NO
0.9891,NO
1.5253,YES
1.6019,NO
1.9766,YES
1.082,NO
2.8239,YES
1.1915,NO
1.296,NO
1.074,NO
0.9264,NO
1.016,NO
0.6358,NO
1.186,NO
0.1916,NO
0.4335,NO
0.7088,NO
2.0493,YES
4.5875,YES
4.5355,YES
3.0291,YES
0.9967,NO
0.4289,NO
3.2732,YES
0.2978,NO
2.8571,YES
0.3293,NO
0.4617,NO
1.0428,NO
0.7816,NO
0.4307,NO
4.9017,YES
0.2179,NO
5.0795,YES
1.3448,NO
4.5718,YES
0.9347,NO
1.3203,NO
0.946,NO
0.8528,NO
3.1769,YES
1.0437,NO
2.6038,YES
1.0574,NO
0.5657,NO
1.669,NO
0.366,NO
1.3219,NO
1.6382,NO
1.3883,NO
0.8773,NO
1.0753,NO
3.0641,YES
1.6230000000000002,NO
3.7269,YES
0.4725,NO
0.8114,NO
0.4275,NO
0.8028,NO
1.465,NO
0.7473,NO
0.9065,NO
1.1904,NO
0.8162,NO
3.7849,YES
3.3841,YES
2.9945,YES
2.8959,YES
1.3922,NO
3.0353,YES
0.6826,NO
0.4721,NO
0.6609999999999999,NO
0.8767,YES
4.3236,YES
4.2663,YES
1.7015,YES
0.5817,NO
0.1929,NO
2.1504,YES
0.6639,NO
1.7741,YES
0.8562,NO
0.5755,NO
1.1637,NO
0.8217,NO
0.2018,NO
4.8892,YES
0.141,NO
4.293,YES
1.0482,NO
4.4176,YES
1.2813,NO
1.3692,NO
0.7616,NO
1.135,NO
1.8967,YES
1.0157,NO
1.5535,YES
1.1488,NO
0.4239,NO
1.4208,NO
0.4963,NO
1.7277,NO
1.5223,NO
1.2903,NO
0.7506,NO
0.8702,NO
3.1785,YES
1.5611,NO
4.2013,YES
1.1321,NO
1.3127,NO
0.9609,NO
0.5243,NO
1.6255,NO
0.6149,NO
1.0408,NO
1.2641,NO
1.1845,NO
4.148,YES
3.7354,YES
3.3058,YES
3.2021,YES
1.2017,NO
3.1415,YES
0.5617,NO
0.7081,NO
0.657,NO
2.4719,NO
0.935,NO
1.6114,NO
2.9901,NO
1.1841,NO
0.4768,NO
2.1488,NO
3.0073,YES
2.9292,NO
3.8334,YES
0.4306,NO
0.875,NO
0.3577,NO
0.7866,NO
2.1243,NO
0.2472,NO
1.9343,NO
0.9479,NO
1.2548,NO
4.2308,YES
3.8678,YES
3.7267,YES
3.3141,YES
2.5868,NO
3.4772,YES
1.6697,NO
0.7909999999999999,NO
0.3772,NO
2.0178,NO
0.5177,NO
1.5764,NO
2.1173,NO
1.1521,NO
0.4085,NO
1.4692,NO
2.7959,YES
2.0865,NO
3.7101,YES
0.5657,NO
0.9006,NO
0.415,NO
0.4174,NO
1.4002,NO
0.3791,NO
1.2561,NO
0.8768,NO
1.1004,NO
3.7131,YES
3.332,YES
2.989,YES
2.7824,YES
1.8772,NO
3.0357,YES
1.1685,NO
0.4846,NO
0.1865,NO
0.8264,NO
0.4071,NO
1.3356,NO
1.0577,NO
0.6439,NO
0.2991,NO
0.7987,NO
2.7244,YES
0.9854,NO
3.2414,YES
0.4635,NO
0.6723,NO
0.3358,NO
0.3835,NO
1.2535,NO
0.2002,NO
0.6053,NO
0.7513,NO
0.8601,NO
3.2168,YES
3.0157,YES
2.5801,YES
2.5848,YES
0.6783,NO
2.2095,YES
0.46399999999999997,NO
1.1862,NO
0.9896,NO
6.1795,YES
1.9463,YES
2.3073,YES
6.902,YES
2.2745,NO
1.0785,NO
6.3576,YES
0.7135,NO
6.4901,YES
1.1876,NO
0.2131,NO
1.2028,NO
0.4749,NO
0.8915,NO
2.6289,YES
0.7016,NO
4.3429,YES
1.9855,NO
2.0844,YES
1.7154,NO
1.6942,NO
2.6628,NO
1.8866,NO
7.0339,YES
2.6244,NO
6.0118,YES
0.3873,NO
0.6974,NO
2.2657,YES
1.3883,NO
1.227,NO
3.1724,YES
0.7033,NO
0.192,NO
3.1958,YES
0.2717,NO
2.7951,YES
0.2241,NO
0.3473,NO
1.2099,NO
0.6501,NO
0.171,NO
1.7777,NO
0.1398,NO
1.9462,NO
0.6199,NO
1.3857,NO
0.4941,NO
0.4624,NO
0.665,NO
0.4272,NO
2.9852,YES
0.5335,NO
2.7983,YES
0.9464,NO
1.1195,NO
2.1414,YES
4.381,YES
4.4774,YES
3.2586,YES
0.9836,NO
0.4544,NO
3.6081,YES
1.4997,NO
3.0089,YES
1.6337,NO
0.6782,NO
1.8115,NO
1.1308,NO
0.5504,NO
5.6395,YES
0.3449,NO
4.5632,YES
1.4001,NO
4.5572,YES
2.1918,NO
2.0904,NO
1.7482,NO
2.1308,NO
3.1314,YES
1.4905,NO
2.872,YES
0.3236,NO
0.473,NO
2.4735,YES
0.9452,NO
1.0592,NO
3.0615,YES
0.5593,NO
0.3212,NO
2.8762,YES
0.7037,NO
2.9757,YES
0.7757,NO
0.3433,NO
0.7809999999999999,NO
0.4206,NO
0.22,NO
1.3658,NO
0.1654,NO
2.2954,NO
0.3698,NO
0.9628,NO
1.0069,NO
0.8678,NO
1.1364,NO
1.0943,NO
2.9687,YES
1.0846,NO
2.4528,YES
0.3617,NO
0.8851,NO
1.0634,YES
4.3262,YES
4.367,YES
2.0585,YES
0.907,NO
0.4521,NO
2.2838,YES
0.6537,NO
1.7579,YES
0.768,NO
0.9326,NO
1.5492,NO
1.171,NO
0.4337,NO
4.6546,YES
0.1903,NO
4.2235,YES
1.4886,NO
4.4431,YES
1.2501,NO
1.5649,NO
0.8898,NO
1.0305,NO
2.1011,YES
0.8919,NO
1.7003,YES
2.185,YES
1.1391,YES
1.6268,NO
0.5128,NO
0.6097,NO
1.1316,NO
3.284,YES
3.0956,YES
0.9279,NO
0.3912,NO
1.0358,NO
0.6555,NO
0.2131,NO
0.2742,NO
0.2704,NO
1.5888,YES
0.6767,NO
2.29,YES
0.9428,NO
3.0695,YES
0.4941,NO
0.6748,NO
0.4641,NO
0.5511,NO
0.7452,NO
1.4729,NO
0.9913,NO
0.9247,NO
0.6929,NO
0.8016,NO
5.827000000000001,YES
1.6763,YES
1.9193,YES
6.7119,YES
1.4841,NO
0.4982,NO
6.5838,YES
0.5997,NO
6.2562,YES
0.6587,NO
0.3042,NO
1.1794,NO
0.4491,NO
0.6473,NO
2.4568,YES
0.2451,NO
3.9306,YES
1.455,NO
1.8823,YES
1.2196,NO
1.1473,NO
2.1390000000000002,NO
1.6994,NO
6.8077,YES
2.0709999999999997,NO
6.2063,YES
0.8526,NO
0.7095,NO
5.5407,YES
1.1829,YES
1.9792,YES
5.9566,YES
1.7665,NO
0.5121,NO
5.3878,YES
1.5134,NO
5.8311,YES
2.2566,NO
0.5462,NO
1.3519,NO
0.6637,NO
0.5923,NO
1.9898,YES
0.3311,NO
3.5922,YES
1.5132,NO
1.7469999999999999,YES
2.6318,NO
2.3367,NO
3.2022,NO
2.3818,NO
6.1976,YES
3.2039,NO
5.2067,YES
0.8390000000000001,NO
0.8256,NO
6.0635,YES
1.9574,YES
2.3778,YES
7.0284,YES
1.6578,NO
0.5388,NO
6.4565,YES
1.1413,NO
6.6409,YES
1.5615,NO
0.1747,NO
1.2083,NO
0.4512,NO
0.7612,NO
2.9049,YES
0.2617,NO
4.3079,YES
1.4123,NO
2.1192,YES
2.1211,NO
2.1051,NO
2.9839,NO
2.2463,NO
6.926,YES
2.8598,NO
5.8995,YES
0.7289,NO
0.899,NO
5.0212,YES
1.5799,YES
1.999,YES
5.8306,YES
1.4380000000000002,NO
0.5024,NO
5.5097,YES
0.5226,NO
5.5463,YES
0.9129999999999999,NO
0.857,NO
1.7634,NO
1.0941,NO
0.4131,NO
2.2134,YES
0.21100000000000002,NO
3.7017,YES
1.3383,NO
1.8707,YES
1.2811,NO
1.1848,NO
2.0589,NO
1.4804,NO
5.9637,YES
1.8808,NO
5.2589,YES
0.3933,NO
0.568,NO
0.6357,YES
4.3702,YES
4.435,YES
1.4166,YES
0.63,NO
0.3888,NO
1.7479,YES
1.325,NO
1.3719999999999999,YES
1.4339,NO
0.2488,NO
0.6149,NO
0.3316,NO
0.5137,NO
4.9522,YES
0.1827,NO
4.2314,YES
1.0037,NO
4.3734,YES
1.8506,NO
2.0546,NO
1.2221,NO
1.6039,NO
1.2973,YES
1.3031,NO
0.9404,YES
0.5879,NO
0.6095,NO
1.7969,YES
3.9748,YES
4.0391,YES
2.886,YES
1.0666,NO
0.4131,NO
2.7002,YES
0.8384,NO
2.7962,YES
1.045,NO
0.3316,NO
0.7961,NO
0.6125,NO
0.4516,NO
4.5834,YES
0.2727,NO
4.4097,YES
0.9386,NO
3.9515,YES
1.7031,NO
1.9003,NO
1.6818,NO
1.2651,NO
2.7332,YES
1.1846,NO
2.0218,YES
0.6465,NO
0.7171,NO
0.9851,NO
0.9191,NO
1.5144,NO
0.9213,NO
0.547,NO
0.4161,NO
0.8082,NO
0.5081,NO
1.1173,NO
0.696,NO
1.9583,YES
2.1212,YES
2.0344,YES
0.2065,NO
1.4411,NO
0.4018,NO
1.3705,NO
0.8722,NO
1.2539,NO
0.6051,NO
0.6855,NO
0.8045,NO
0.3095,NO
1.2576,NO
0.7390000000000001,NO
0.6369,NO
1.5352,YES
1.0726,YES
1.0663,NO
0.1653,NO
0.1332,NO
0.4928,NO
2.4662,YES
2.4113,YES
0.3864,NO
0.1519,NO
0.493,NO
0.301,NO
0.1661,NO
0.2032,NO
0.1768,NO
1.4531,YES
0.1875,NO
1.6449,YES
0.2861,NO
2.333,YES
0.0877,NO
0.2319,NO
0.2347,NO
0.4055,NO
0.3392,NO
0.7184,NO
0.5087,NO
0.4103,NO
0.4,NO
0.8736,NO
1.3392,YES
4.5032,YES
4.4272,YES
2.3415,YES
0.6663,NO
0.2324,NO
2.6359,YES
0.3563,NO
2.2412,YES
0.2952,NO
0.8895,NO
1.5368,NO
1.225,NO
0.268,NO
4.9818,YES
0.1404,NO
4.7043,YES
1.0489,NO
4.4525,YES
0.8824,NO
1.2305,NO
0.9323,NO
0.7282,NO
2.4781,YES
0.45799999999999996,NO
2.0321,YES
2.2472,YES
0.6971,YES
1.3394,NO
0.3791,NO
0.5373,NO
0.8677,NO
2.5380000000000003,YES
2.3782,YES
0.9222,NO
0.4866,NO
0.9532,NO
0.6729,NO
0.3562,NO
0.6131,NO
0.6528,NO
0.9289,YES
0.8054,NO
2.1049,YES
0.7756,NO
2.5793,YES
0.4559,NO
0.6866,NO
0.5133,NO
0.7613,NO
0.6747,NO
1.271,NO
0.7359,NO
0.9341,NO
0.5886,NO
0.1245,NO
0.5338,NO
0.3514,NO
0.7196,NO
0.6952,NO
0.5207,NO
0.3613,NO
0.581,NO
1.7758,YES
0.6624,NO
2.1007,YES
0.24100000000000002,NO
0.3451,NO
0.2504,NO
0.3547,NO
1.1154,NO
0.3687,NO
0.3964,NO
0.6973,NO
0.5051,NO
2.1521,YES
1.8589,YES
1.5715,YES
1.8579,YES
0.5379999999999999,NO
