50Traced_NONETRACED_SUM_SINGLE_LSA_96_MAX,Associated
0.7657,NO
0.9549,NO
0.596,NO
0.7653,NO
0.5072,NO
0.8669,NO
0.9328,NO
0.5668,NO
0.6472,NO
1.9389,YES
0.6431,NO
1.8181,YES
0.5859,NO
0.4991,NO
0.5891,NO
0.4495,NO
1.0083,NO
0.7829,NO
0.7986,NO
0.8939,NO
0.6531,NO
2.0669,YES
1.4597,YES
2.1134,YES
1.7901,YES
0.8383,NO
1.8838,YES
1.0138,NO
2.1655,YES
2.2436,YES
1.4514,NO
1.1649,NO
0.882,NO
1.1709,NO
2.2433,YES
1.8319999999999999,YES
0.9182,NO
0.6426,NO
0.8997,NO
0.5443,NO
1.0876,NO
1.0116,NO
1.0995,NO
1.3101,YES
1.2665,NO
1.8759,YES
1.3084,NO
2.314,YES
1.3626,NO
0.8678,NO
0.7334,NO
0.9319,NO
0.6706,NO
1.0299,NO
1.1026,NO
1.1527,NO
0.6869,NO
1.015,NO
0.5291,NO
1.4921,NO
0.6946,NO
0.93,NO
1.1272,NO
0.3798,NO
0.6575,NO
3.6003,YES
0.7925,NO
3.0791,YES
0.7085,NO
0.6408,NO
0.6318,NO
0.5624,NO
1.1094,NO
0.7254,NO
1.1478,NO
0.6619,NO
0.8971,NO
3.7310000000000003,YES
3.0431,YES
3.8072,YES
3.2022,YES
0.9172,NO
2.7765,YES
1.0199,NO
2.9197,YES
3.1751,YES
1.7781,NO
1.1904,NO
0.6947,NO
2.3222,NO
2.8117,YES
2.6841,YES
1.4461,NO
1.7196,NO
1.9085,NO
1.3518,NO
1.1311,NO
0.9219,NO
1.065,NO
1.4023,YES
1.808,NO
2.8278,YES
1.4992,NO
2.9771,YES
1.0290000000000001,NO
1.7811,NO
1.6764,NO
2.1965,NO
1.7444,NO
1.9419,NO
2.0388,NO
1.8344,NO
0.8536,NO
0.8649,NO
1.5489,YES
3.9917,YES
3.9159,YES
1.3684,YES
0.93,NO
0.2503,NO
1.3519,YES
0.2796,NO
1.4257,YES
0.2607,NO
0.6204,NO
0.8544,NO
1.1159,NO
0.1969,NO
4.3264,YES
0.5072,NO
4.3284,YES
1.2487,NO
4.6068,YES
0.9838,NO
0.442,NO
1.1448,NO
0.4348,NO
1.5804,YES
1.1519,NO
1.8259999999999998,YES
1.0395,NO
1.3482,NO
0.7006,NO
1.0613,NO
0.1977,NO
1.4542,NO
1.3831,NO
0.7107,NO
0.685,NO
4.0938,YES
1.1691,NO
3.6047,YES
0.9544,NO
0.6826,NO
0.7533,NO
0.6563,NO
0.6767,NO
1.0115,NO
0.8663,NO
0.8586,NO
0.5337,NO
4.0469,YES
3.2801,YES
4.2877,YES
3.6972,YES
1.1063,NO
3.4277,YES
1.167,NO
0.5658,NO
0.6586,NO
1.4867,YES
4.0106,YES
3.6872,YES
1.4711,YES
0.7527,NO
0.1222,NO
1.5018,YES
0.9286,NO
1.4723,YES
0.6777,NO
0.7898,NO
0.8236,NO
1.2411,NO
0.1559,NO
4.2654,YES
0.2532,NO
4.2446,YES
0.8627,NO
4.4026,YES
1.6332,NO
0.9755,NO
1.626,NO
0.6192,NO
1.7216,YES
1.3072,NO
2.3523,YES
0.4035,NO
0.7563,NO
0.7072,NO
0.8132,NO
0.1547,NO
1.3727,NO
0.8347,NO
0.1905,NO
1.0769,NO
3.5926,YES
