50Traced_NONETRACED_MAX_RAW_LSA_6_MEDIAN,Associated
0.1687,NO
0.1687,NO
0.1144,NO
0.2164,NO
0.0671,NO
0.0906,NO
0.1488,NO
0.1687,NO
0.1689,NO
1.0,YES
0.0616,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1687,NO
0.20600000000000002,NO
0.1109,NO
0.0949,NO
0.2179,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1573,NO
0.267,YES
0.1219,NO
0.3715,YES
0.3715,YES
0.3362,NO
0.1579,NO
0.1344,NO
0.1112,NO
0.3947,YES
0.3715,YES
0.1364,NO
0.1056,NO
0.1296,NO
0.1058,NO
0.1835,NO
0.1766,NO
0.1551,NO
0.3715,YES
0.1344,NO
0.1126,YES
0.1344,NO
0.3715,YES
0.1088,NO
0.1212,NO
0.0769,NO
0.1235,NO
0.0802,NO
0.1903,NO
0.1119,NO
0.1296,NO
0.1731,NO
0.1731,NO
0.1694,NO
0.2865,NO
0.1616,NO
0.1666,NO
0.1465,NO
0.1731,NO
0.2187,NO
0.4574,YES
0.1694,NO
0.5081,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.1616,NO
0.1268,NO
0.2143,NO
0.1755,NO
0.2202,NO
0.5256,YES
0.5256,YES
0.4064,YES
0.4064,YES
0.1694,NO
0.5256,YES
0.1694,NO
1.0,YES
1.0,YES
0.3356,NO
0.204,NO
0.1507,NO
0.204,NO
1.0,YES
1.0,YES
0.1731,NO
0.1841,NO
0.1692,NO
0.0887,NO
0.2289,NO
0.2088,NO
0.2075,NO
1.0,YES
0.1268,NO
0.4181,YES
0.1268,NO
1.0,YES
0.204,NO
0.1841,NO
0.1841,NO
0.1841,NO
0.1841,NO
0.2201,NO
0.1351,NO
0.1692,NO
0.1468,NO
0.1267,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1661,NO
0.1267,NO
0.2465,YES
0.183,NO
0.2134,YES
0.1443,NO
0.2199,NO
0.2199,NO
0.1934,NO
0.1267,NO
1.0,YES
0.07400000000000001,NO
1.0,YES
0.1417,NO
1.0,YES
0.1629,NO
0.2519,NO
0.1488,NO
0.1335,NO
0.2732,YES
0.1242,NO
0.2078,YES
0.1926,NO
0.0732,NO
0.1975,NO
0.2653,NO
0.1977,NO
0.1701,NO
0.1926,NO
0.1225,NO
0.2286,NO
1.0,YES
0.2286,NO
1.0,YES
0.1987,NO
0.1766,NO
0.1689,NO
0.1926,NO
0.20600000000000002,NO
0.0959,NO
0.2067,NO
0.2019,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2286,NO
1.0,YES
0.2286,NO
0.1248,NO
0.0774,NO
0.2886,YES
0.3672,YES
1.0,YES
0.2886,YES
0.1548,NO
0.0604,NO
0.2068,YES
0.2598,NO
0.1972,YES
0.1459,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.142,NO
1.0,YES
0.2293,NO
0.2519,NO
0.2293,NO
0.2293,NO
0.1461,YES
0.2085,NO
0.1548,YES
0.1809,NO
0.0745,NO
0.2688,NO
0.2653,NO
0.1547,NO
0.2963,NO
0.1755,NO
0.1536,NO
0.2369,NO
1.0,YES
0.2369,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2033,NO
0.1755,NO
0.20600000000000002,NO
0.0734,NO
0.1464,NO
0.2256,NO
0.2083,NO
1.0,YES
1.0,YES
0.4061,YES
0.4061,YES
0.2405,NO
1.0,YES
0.2369,NO
0.1495,NO
0.1339,NO
0.2688,NO
0.2653,NO
0.1508,NO
0.2963,NO
0.1488,NO
0.0967,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.1331,NO
0.1834,NO
0.0647,NO
0.204,NO
0.2338,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
0.4941,YES
0.2751,YES
0.2254,NO
1.0,YES
0.2133,NO
0.1579,NO
0.0769,NO
0.2688,NO
0.2342,NO
0.2047,NO
0.2963,NO
0.1684,NO
0.1204,NO
0.2252,NO
1.0,YES
0.2347,NO
0.3444,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.1579,NO
0.1415,NO
0.066,NO
0.2174,NO
0.1912,NO
0.2174,NO
0.4754,YES
0.4754,YES
0.4373,YES
0.4373,YES
0.2254,NO
1.0,YES
0.2171,NO
0.1542,NO
0.1542,NO
0.2085,NO
0.2886,NO
0.1576,NO
0.2085,NO
0.1488,NO
0.1542,NO
0.1421,NO
1.0,YES
0.1277,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.159,NO
0.20600000000000002,NO
0.0959,NO
0.2184,NO
0.1702,NO
0.2184,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1526,NO
0.4994,YES
0.1277,NO
0.1494,NO
0.1494,NO
1.0,YES
1.0,YES
0.2628,YES
1.0,YES
0.2237,NO
0.1494,NO
1.0,YES
0.0974,NO
1.0,YES
0.1059,NO
0.2203,NO
0.2203,NO
0.1474,NO
0.1494,NO
0.2337,YES
0.0875,NO
0.2829,YES
0.2129,NO
1.0,YES
0.1629,NO
0.2192,NO
0.3025,NO
0.12,NO
1.0,YES
0.2516,NO
1.0,YES
0.1799,NO
0.1547,NO
1.0,YES
0.2156,NO
0.1535,NO
1.0,YES
0.1955,NO
0.1097,NO
1.0,YES
0.191,NO
1.0,YES
0.1528,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.21899999999999997,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.1991,NO
0.1784,NO
0.3767,NO
0.1917,NO
1.0,YES
0.3359,NO
1.0,YES
0.1427,NO
0.1427,NO
0.3605,YES
0.3605,YES
0.2704,YES
0.3605,YES
0.1233,NO
0.1427,NO
0.3333,YES
0.3374,NO
0.3333,YES
0.3002,NO
0.2365,NO
0.2061,NO
0.2048,NO
0.1427,NO
0.3645,YES
0.0442,NO
0.3645,YES
0.1427,NO
0.3605,YES
0.33,NO
0.33,NO
0.2935,NO
0.1155,NO
0.3141,YES
0.3374,NO
0.3333,YES
0.1636,NO
0.1646,NO
0.4534,YES
0.24600000000000002,NO
0.1649,NO
0.4197,YES
0.1681,NO
0.153,NO
0.4738,YES
0.159,NO
0.493,YES
0.2147,NO
0.2244,NO
0.1542,NO
0.1277,NO
0.1775,NO
0.2106,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.2663,NO
0.2218,NO
0.1764,NO
0.3901,NO
0.21600000000000003,NO
0.4534,YES
0.3584,NO
0.4534,YES
0.1248,NO
0.0603,NO
0.1484,YES
0.3672,YES
1.0,YES
0.1484,YES
0.1548,NO
0.0293,NO
0.1204,YES
0.183,NO
0.1972,YES
0.1027,NO
0.171,NO
0.2003,NO
0.1785,NO
0.0785,NO
1.0,YES
0.07400000000000001,NO
1.0,YES
0.1347,NO
1.0,YES
0.1516,NO
0.2519,NO
0.1488,NO
0.1175,NO
0.1379,YES
0.2085,NO
0.1548,YES
1.0,YES
1.0,YES
0.3634,NO
0.1955,NO
0.1459,NO
0.1955,NO
0.35200000000000004,YES
1.0,YES
0.14800000000000002,NO
0.1665,NO
0.1517,NO
0.067,NO
0.2374,NO
0.1649,NO
0.1446,NO
1.0,YES
0.1033,NO
0.2419,YES
0.1009,NO
1.0,YES
0.1955,NO
0.1665,NO
0.1665,NO
0.1665,NO
0.1665,NO
0.2177,NO
0.15,NO
0.14800000000000002,NO
0.1468,NO
0.079,NO
1.0,YES
1.0,YES
0.2628,YES
1.0,YES
0.1924,NO
0.0677,NO
1.0,YES
0.0938,NO
1.0,YES
0.0879,NO
0.3042,NO
0.2778,NO
0.2024,NO
0.084,NO
0.2337,YES
0.132,NO
0.3002,YES
0.0821,NO
1.0,YES
0.1629,NO
0.2192,NO
0.3023,NO
0.1202,NO
1.0,YES
0.2714,NO
1.0,YES
0.1741,NO
0.079,NO
1.0,YES
0.3451,YES
0.2007,YES
1.0,YES
0.2192,NO
0.1165,NO
1.0,YES
0.1886,NO
1.0,YES
0.1088,NO
0.2277,NO
0.2193,NO
0.1744,NO
0.0948,NO
0.1935,YES
0.0882,NO
0.2435,YES
0.1968,NO
0.3451,YES
0.2134,NO
0.1846,NO
0.3004,NO
0.1322,NO
1.0,YES
0.2616,NO
1.0,YES
0.17,NO
0.1099,NO
1.0,YES
1.0,YES
0.2628,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
1.0,YES
0.2904,NO
1.0,YES
0.2419,NO
0.2099,NO
0.179,NO
0.0923,NO
0.2034,NO
0.2879,YES
0.1975,NO
0.3422,YES
0.1773,NO
1.0,YES
0.1754,NO
0.2192,NO
0.3619,NO
0.1715,NO
1.0,YES
0.3259,NO
1.0,YES
0.1741,NO
0.079,NO
1.0,YES
0.3077,YES
0.1147,YES
1.0,YES
0.1955,NO
0.0672,NO
1.0,YES
0.106,NO
1.0,YES
0.08800000000000001,NO
0.2859,NO
0.2466,NO
0.1497,NO
0.1047,NO
0.1935,YES
0.132,NO
0.3066,YES
0.0639,NO
0.3077,YES
0.1277,NO
0.1709,NO
0.3135,NO
0.1202,NO
1.0,YES
0.2714,NO
1.0,YES
0.1468,NO
0.1259,NO
1.0,YES
1.0,YES
0.324,YES
1.0,YES
0.1661,NO
0.1259,NO
0.2465,YES
0.1971,NO
0.2134,YES
0.2335,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
0.324,YES
0.1648,NO
0.324,YES
0.1508,NO
1.0,YES
0.1629,NO
0.2192,NO
0.1611,NO
0.1018,NO
0.2732,YES
0.1186,NO
0.2078,YES
0.1248,NO
0.10300000000000001,NO
0.3313,YES
0.3672,YES
1.0,YES
0.3313,YES
0.1548,NO
0.0792,NO
0.2917,YES
0.2045,NO
0.3039,YES
0.2252,NO
0.1448,NO
0.2003,NO
0.0702,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.0892,NO
1.0,YES
0.1677,NO
0.2519,NO
0.2985,NO
0.1348,NO
0.2635,YES
0.2298,NO
0.2345,YES
0.1233,NO
0.1196,NO
0.1588,NO
0.2108,NO
0.14800000000000002,NO
0.1931,NO
0.2073,NO
0.1196,NO
0.2986,NO
0.1443,NO
0.1931,NO
0.1052,NO
1.0,YES
1.0,YES
0.3938,YES
0.1233,NO
0.14800000000000002,NO
0.083,NO
0.1713,NO
0.1551,NO
0.1713,NO
0.1443,NO
0.1443,NO
0.1443,NO
0.1443,NO
0.1685,NO
0.1642,NO
0.2105,NO
1.0,YES
0.3686,YES
0.2752,NO
0.1653,NO
0.0814,NO
0.1208,NO
1.0,YES
0.3686,YES
0.0968,NO
0.1519,NO
0.1208,NO
0.1784,NO
0.1661,NO
0.1504,NO
0.1562,NO
1.0,YES
0.1222,NO
0.4181,YES
0.0962,NO
1.0,YES
0.1222,NO
0.1163,NO
0.106,NO
0.1354,NO
0.0948,NO
0.1407,NO
0.0889,NO
