50Traced_NONETRACED_MAX_RAW_VSM_88_MAX,Associated
0.0737,NO
0.1687,NO
0.1144,NO
0.2164,NO
0.1423,NO
0.2963,NO
0.1987,NO
0.1687,NO
0.2252,NO
1.0,YES
0.2347,NO
0.33799999999999997,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1687,NO
0.1663,NO
0.1687,NO
0.1843,NO
0.2179,NO
0.1663,NO
0.2383,YES
0.3053,YES
0.3819,YES
1.0,YES
0.1573,NO
0.3603,YES
0.1576,NO
0.1072,YES
0.3715,YES
0.3362,NO
0.1579,NO
0.1659,NO
0.1659,NO
0.3947,YES
0.3715,YES
0.1364,NO
0.1056,NO
0.0981,NO
0.1058,NO
0.1797,NO
0.1526,NO
0.1551,NO
0.3715,YES
0.0766,NO
0.3715,YES
0.1088,NO
0.3715,YES
0.1088,NO
0.1212,NO
0.0769,NO
0.1235,NO
0.1231,NO
0.1903,NO
0.1119,NO
0.1318,NO
0.1553,NO
0.1534,NO
0.1377,NO
0.2865,NO
0.1616,NO
0.2963,NO
0.1987,NO
0.0647,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.1616,NO
0.1544,NO
0.1947,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1659,NO
1.0,YES
0.1576,NO
0.1303,YES
1.0,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.1441,NO
1.0,YES
1.0,YES
0.1731,NO
0.1841,NO
0.1692,NO
0.0887,NO
0.2289,NO
0.2088,NO
0.2075,NO
1.0,YES
0.1268,NO
1.0,YES
0.1268,NO
1.0,YES
0.0406,NO
0.1251,NO
0.091,NO
0.11800000000000001,NO
0.1841,NO
0.2201,NO
0.1351,NO
0.1692,NO
0.1566,NO
0.1508,NO
0.2378,YES
1.0,YES
1.0,YES
1.0,YES
0.1548,NO
0.1267,NO
0.2465,YES
0.183,NO
0.2372,YES
0.1443,NO
0.2199,NO
0.2037,NO
0.2037,NO
0.1508,NO
1.0,YES
0.1508,NO
1.0,YES
0.1508,NO
1.0,YES
0.1629,NO
0.0677,NO
0.1488,NO
0.1116,NO
1.0,YES
0.1256,NO
0.2372,YES
0.1544,NO
0.0732,NO
0.1975,NO
0.2653,NO
0.1977,NO
0.2963,NO
0.1987,NO
0.1225,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.1987,NO
0.1834,NO
0.1813,NO
0.0831,NO
0.1827,NO
0.1694,NO
0.1843,NO
0.2019,NO
0.166,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2226,NO
1.0,YES
0.1639,NO
0.1566,NO
0.1132,NO
0.1371,YES
1.0,YES
1.0,YES
0.2886,YES
0.1548,NO
0.0604,NO
0.2212,YES
0.2598,NO
0.1972,YES
0.2564,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.142,NO
1.0,YES
0.2564,NO
0.2564,NO
0.2564,NO
0.2293,NO
0.2886,YES
0.2564,NO
0.1326,YES
0.1553,NO
0.0745,NO
0.2381,NO
0.2653,NO
0.1547,NO
0.2963,NO
