50Traced_NONETRACED_MAX_RAW_VSM_16_MEDIAN,Associated
0.1687,NO
0.1548,NO
0.1144,NO
0.2164,NO
0.1663,NO
0.1153,NO
0.1687,NO
0.1687,NO
0.1689,NO
0.4096,YES
0.1153,NO
0.4096,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1171,NO
0.1663,NO
0.1548,NO
0.0747,NO
0.2179,NO
0.1147,NO
0.4096,YES
0.4096,YES
0.1916,YES
0.4096,YES
0.1573,NO
0.4096,YES
0.1205,NO
0.4232,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1344,NO
0.1778,NO
1.0,YES
0.3715,YES
0.1778,NO
0.1474,NO
0.1778,NO
0.1474,NO
0.1797,NO
0.1766,NO
0.1766,NO
0.2811,YES
0.1344,NO
1.0,YES
0.0421,NO
0.3715,YES
0.0678,NO
0.1474,NO
0.1474,NO
0.1235,NO
0.1474,NO
0.1903,NO
0.1474,NO
0.1318,NO
0.1731,NO
0.1534,NO
0.141,NO
0.2865,NO
0.1512,NO
0.1986,NO
0.1731,NO
0.1731,NO
0.2187,NO
1.0,YES
0.2137,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.1533,NO
0.1268,NO
0.2137,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1659,NO
1.0,YES
0.2137,NO
0.4232,YES
1.0,YES
0.3356,NO
0.204,NO
0.1507,NO
0.1692,NO
1.0,YES
0.3164,YES
0.204,NO
0.1387,NO
0.204,NO
0.1387,NO
0.2289,NO
0.2183,NO
0.2183,NO
0.1923,YES
0.1268,NO
1.0,YES
0.204,NO
0.3081,YES
0.0678,NO
0.1387,NO
0.106,NO
0.1387,NO
0.1053,NO
0.2201,NO
0.1351,NO
0.204,NO
0.1468,NO
0.0635,NO
0.2378,YES
1.0,YES
1.0,YES
0.2985,YES
0.0826,NO
0.071,NO
1.0,YES
0.1395,NO
1.0,YES
0.1443,NO
0.2165,NO
0.2037,NO
0.2037,NO
0.0818,NO
1.0,YES
0.0806,NO
1.0,YES
0.1481,NO
0.3658,YES
0.1629,NO
0.2192,NO
0.1439,NO
0.1335,NO
0.2732,YES
0.1335,NO
1.0,YES
0.1686,NO
0.0732,NO
0.2286,NO
0.2653,NO
0.1977,NO
0.2963,NO
0.1987,NO
0.1621,NO
0.2524,NO
1.0,YES
0.2524,NO
1.0,YES
0.1987,NO
0.1844,NO
0.1844,NO
0.159,NO
0.1469,NO
0.0807,NO
0.2524,NO
0.2019,NO
0.1498,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2286,NO
0.485,YES
0.2524,NO
0.1468,NO
0.0774,NO
0.2378,YES
1.0,YES
1.0,YES
0.2985,YES
0.1366,NO
0.11,NO
1.0,YES
0.2598,NO
1.0,YES
0.2564,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.1481,NO
1.0,YES
0.2293,NO
0.2564,NO
0.2564,NO
0.2564,NO
0.2732,YES
0.2293,NO
1.0,YES
0.1809,NO
0.0745,NO
0.2381,NO
0.1926,NO
0.1547,NO
0.2963,NO
0.1987,NO
0.1809,NO
0.2369,NO
1.0,YES
0.2369,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2033,NO
0.1809,NO
0.151,NO
0.1809,NO
0.1843,NO
0.2256,NO
0.0989,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2405,NO
1.0,YES
0.2199,NO
0.1553,NO
0.1339,NO
0.22399999999999998,NO
0.2653,NO
0.1508,NO
0.2133,NO
0.1579,NO
0.1197,NO
0.2213,NO
1.0,YES
0.2344,NO
1.0,YES
0.1331,NO
0.1766,NO
0.0797,NO
0.204,NO
0.151,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2213,NO
1.0,YES
0.2188,NO
0.1553,NO
0.1579,NO
0.2171,NO
0.2342,NO
0.2047,NO
0.2171,NO
0.1684,NO
0.1479,NO
0.2171,NO
1.0,YES
0.2171,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.159,NO
0.1608,NO
0.1579,NO
0.1207,NO
0.1912,NO
0.14,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2206,NO
1.0,YES
0.1743,NO
0.1686,NO
0.0714,NO
0.1277,NO
0.2886,NO
0.1576,NO
0.2963,NO
0.1987,NO
0.0647,NO
0.2085,NO
1.0,YES
0.2347,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.0849,NO
0.1576,NO
0.0824,NO
0.2085,NO
0.1702,NO
0.1518,NO
1.0,YES
0.4613,YES
1.0,YES
1.0,YES
0.1375,NO
0.3916,YES
0.2085,NO
0.17,NO
0.1628,NO
1.0,YES
1.0,YES
0.2628,YES
1.0,YES
0.2237,NO
0.1494,NO
1.0,YES
0.2938,NO
1.0,YES
0.2938,NO
0.2131,NO
0.2203,NO
0.2203,NO
0.0973,NO
0.2337,YES
0.1628,NO
1.0,YES
0.2129,NO
0.2328,YES
0.2938,NO
0.2192,NO
0.3025,NO
0.1253,NO
1.0,YES
0.2516,NO
1.0,YES
0.1799,NO
0.1547,NO
1.0,YES
0.2156,NO
0.172,NO
1.0,YES
0.1827,NO
0.1097,NO
1.0,YES
0.2742,NO
1.0,YES
0.2742,NO
0.3264,NO
0.3203,NO
0.2875,NO
0.171,NO
0.21899999999999997,NO
0.1398,NO
0.3673,NO
0.1451,NO
