50Traced_NONETRACED_MEDIAN_MULTI_VSM_58_SUM,Associated
0.10760503456833898,NO
0.09253678425811027,NO
0.17975536252437513,NO
0.36057436624711936,NO
0.09590498138627905,NO
0.13756426165573482,NO
0.0813685516752349,NO
0.09732316965077116,NO
0.27636943804290026,NO
0.4146427938308811,YES
0.08615493706789577,NO
0.5761389824499202,YES
0.4071973054422975,NO
0.3724516929622408,NO
0.37103350469774865,NO
0.1794008154582521,NO
0.10210955504343203,NO
0.17355078886722214,NO
0.10937776989895412,NO
0.3632334692430421,NO
0.18028718312355968,NO
0.11505052295692253,YES
0.1194823612834604,YES
0.2726466938486084,YES
0.40241092004963663,YES
0.2558057082077646,NO
0.10388229037404717,YES
0.19056904804112748,NO
0.16699166814394614,YES
0.4102109555043433,YES
0.572948058854813,NO
0.2568693494061337,NO
0.1804644566566212,NO
0.1740826094664067,NO
0.6766530756957987,YES
0.15972345328842405,YES
0.21875553979790818,NO
0.1641552916149619,NO
0.15085977663534839,NO
0.16450983868108496,NO
0.2955149796135438,NO
0.2474738521538735,NO
0.25190569048041134,NO
0.47527034213791886,YES
0.11274596702712286,NO
0.1882644921113278,YES
0.037404715475979435,NO
0.5795071795780891,YES
0.049991136323346924,NO
0.1918099627725581,NO
0.11327778762630741,NO
0.1958872540329729,NO
0.11912781421733737,NO
0.31430597411806427,NO
0.17532352419783728,NO
0.15564616202800924,NO
0.13401879099450453,NO
0.24889204041836557,NO
0.26998759085268575,NO
0.5805708207764582,NO
0.24499202269101225,NO
0.4169473497606808,NO
0.3043786562666194,NO
0.1028186491756781,NO
0.36465165750753414,NO
0.8214855522070557,YES
0.42793830881049466,NO
0.33416060982095386,YES
0.34036518347810674,NO
0.36128346037936543,NO
0.355610707321397,NO
0.31714235064704843,NO
0.24871476688530406,NO
0.20173728062400287,NO
0.3221060095727708,NO
0.30774685339478813,NO
0.4091473143059742,NO
0.8532175146250667,YES
0.7856762985286299,YES
0.6245346569757136,YES
0.29090586775394445,YES
0.3281333096968623,NO
0.31856053891154057,YES
0.1987236305619571,NO
0.20794185428115586,YES
0.29852862967558946,YES
0.571884417656444,NO
0.2715830526502393,NO
0.24410565502570472,NO
0.2324056018436448,NO
0.5858890267683037,YES
0.19783726289664955,YES
0.28381492643148387,NO
0.14571884417656447,NO
0.21875553979790818,NO
0.13419606452756605,NO
0.38273355787980856,NO
0.3471015777344443,NO
0.34479702180464455,NO
0.3178514447792945,YES
0.14128700585002663,NO
0.12249601134550614,YES
0.03208650948413402,NO
0.5231341960645276,YES
0.048927495124977835,NO
0.1987236305619571,NO
0.13827335578798086,NO
0.18613720971458966,NO
0.16362347101577737,NO
0.3671334869703954,NO
0.21645098386810852,NO
0.2123736926076937,NO
0.10530047863853928,NO
0.02020918276901259,NO
0.22584648112036876,YES
0.5704662293919519,YES
0.4976068073036697,YES
0.23045559297996818,YES
0.12338237901081373,NO
0.0,NO
0.34976068073036704,YES
0.22425101932281516,NO
0.21184187200850918,YES
0.23276014890976784,NO
0.3607516397801809,NO
0.3198014536429711,NO
0.3198014536429711,NO
0.07835490161318916,NO
0.38787449033859256,YES
0.07551852508420494,NO
0.616734621521007,YES
0.22815103705016845,NO
0.42900195000886376,YES
0.06949122496011347,NO
0.09696862258464811,NO
0.23205105477752178,NO
0.06452756603439107,NO
0.2809785499024996,YES
0.14784612657330262,NO
0.2150327956036164,YES
0.2506647757489807,NO
0.10671866690303139,NO
0.3270696684984933,NO
0.5158659812090056,NO
0.3274242155646162,NO
0.27849672043963836,NO
0.2754830703775927,NO
0.22070554866158487,NO
0.267328487856763,NO
0.7365715298705905,YES
0.2565148023400107,NO
0.49175678071263973,YES
0.3291969508952314,NO
0.2882467647580217,NO
0.27636943804290026,NO
0.07268214855522073,NO
0.23736926076936718,NO
0.07392306328665131,NO
0.1687644034745613,NO
0.3348697039531998,NO
0.20616911895054071,NO
0.7099804999113634,YES
0.6172664421201917,YES
0.4997340897004078,YES
0.48998404538202456,YES
0.3715653252969332,NO
0.28771494415883714,YES
0.15050522956922532,NO
0.15156887076759443,NO
0.13011877326715124,NO
0.1664598475447616,YES
0.6770076227619218,YES
0.42563375288069494,YES
0.21290551320687823,YES
0.13384151746144302,NO
0.10459138450629324,NO
0.3564970749867046,YES
0.43751107959581637,NO
0.16486438574720796,YES
0.235596525438752,NO
0.4212019145541571,NO
0.4327246942031555,NO
0.3979790817230988,NO
0.23453288424038296,NO
0.37493352242510203,YES
0.22691012231873783,NO
0.4419429179223542,YES
0.22868285764935295,NO
0.4442474738521539,YES
0.34887431306505945,NO
0.36801985463570297,NO
0.37191987236305624,NO
0.15990072682148557,NO
0.2359510725048751,YES
0.17479170359865276,NO
0.21201914554157067,YES
0.22779648998404542,NO
0.10902322283283106,NO
0.3990427229214679,NO
0.36979258996631814,NO
0.25119659634816527,NO
0.33096968622584655,NO
0.26998759085268575,NO
0.2556284346747031,NO
0.3313242332919696,NO
0.35295160432547423,YES
0.33947881581279915,NO
0.41074277610352783,YES
0.42350647048395684,NO
0.3378833540152456,NO
0.33735153341606106,NO
0.07144123382379011,NO
0.16309165041659282,NO
0.07622761921645098,NO
0.1742598829994682,NO
0.3768835312887786,NO
0.15227796489984047,NO
0.362169828044673,YES
0.23311469597589082,YES
0.3139514270519411,YES
0.5279205814571886,YES
0.4032972877149442,NO
0.2706966849849317,YES
0.21290551320687823,NO
0.14518702357737992,NO
0.21432370147137034,NO
0.37404715475979433,NO
0.32565148023400114,NO
0.23151923417833722,NO
0.3455061159368906,NO
0.21432370147137034,NO
0.14837794717248715,NO
0.36660166637121083,NO
0.584648112036873,YES
0.3924836021981919,NO
0.28470129409679135,YES
0.21290551320687823,NO
0.10725048750221591,NO
0.0916504165928027,NO
0.33859244814749156,NO
0.21219641907463221,NO
0.2703421379188088,NO
0.5265023931926964,NO
0.2090054954795249,NO
0.476688530402411,NO
0.6934940613366426,YES
0.5612480056727531,YES
0.8528629675589435,YES
0.29303315015068254,YES
0.3190923595107251,NO
0.45080659457542993,YES
0.2829285587661763,NO
0.23205105477752178,NO
0.11327778762630741,NO
0.3231696507711399,NO
0.39212905513206886,NO
0.3398333628789222,NO
0.3001240914731431,NO
0.2754830703775927,NO
0.19039177450806596,NO
0.2873603970927141,NO
0.6114164155291616,YES
0.3010104591384507,NO
0.3462152100691368,YES
0.37617443715653265,NO
0.3387697216805532,NO
0.3327424215564616,NO
0.06523666016663712,NO
0.22779648998404542,NO
0.06825031022868286,NO
0.19092359510725052,NO
0.3159014359156178,NO
