50Traced_NONETRACED_SUM_RAW_VSM_96_MEDIAN,Associated
0.2243,NO
0.067,NO
0.14800000000000002,NO
0.2164,NO
0.3112,NO
0.3364,NO
0.1905,NO
0.0679,NO
0.1756,NO
1.3371,YES
0.2701,NO
1.3936,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1357,NO
0.4501,NO
0.1109,NO
0.2525,NO
0.2179,NO
0.4758,NO
1.3136,YES
1.624,YES
0.4949,YES
0.7838,YES
0.2981,NO
1.4519,YES
0.1205,NO
2.2019,YES
2.2515,YES
0.43700000000000006,NO
0.278,NO
0.3481,NO
0.6477,NO
2.3242,YES
1.3806,YES
0.8113,NO
0.3975,NO
0.5777,NO
0.3781,NO
0.2492,NO
0.3181,NO
0.1551,NO
0.7295,YES
0.4659,NO
2.4638,YES
0.5253,NO
1.5611,YES
0.2488,NO
0.3887,NO
0.4195,NO
0.1265,NO
0.2667,NO
0.44799999999999995,NO
0.6203,NO
0.3287,NO
0.6063,NO
0.2312,NO
0.4666,NO
0.4805,NO
0.7874,NO
0.8616,NO
0.457,NO
0.268,NO
0.6231,NO
2.7411,YES
0.8186,NO
3.2318,YES
0.4362,NO
0.7225,NO
0.2552,NO
0.319,NO
0.9936,NO
0.4101,NO
1.0586,NO
0.1755,NO
0.9858,NO
2.7967,YES
4.2192,YES
1.9291,YES
3.2976,YES
0.4026,NO
3.3208,YES
0.6126,NO
0.5012,YES
0.4409,YES
0.3605,NO
0.3411,NO
0.4009,NO
0.5784,NO
0.6206,YES
0.2818,YES
0.608,NO
0.2411,NO
0.3951,NO
0.1782,NO
0.2289,NO
0.2525,NO
0.2788,NO
0.21899999999999997,YES
0.3768,NO
0.5886,YES
0.4966,NO
0.3569,YES
0.26899999999999996,NO
0.1616,NO
0.3109,NO
0.11800000000000001,NO
0.207,NO
0.3901,NO
0.2579,NO
0.4991,NO
0.3961,NO
0.0498,NO
0.6601,YES
1.4961,YES
2.5291,YES
0.9503,YES
0.3219,NO
0.064,NO
1.5439,YES
0.6952,NO
0.6207,YES
0.4534,NO
0.2615,NO
0.359,NO
0.4127,NO
0.2393,NO
1.7613,YES
0.1005,NO
2.9678,YES
0.2069,NO
1.5919,YES
0.4437,NO
0.924,NO
0.4064,NO
0.4383,NO
0.6262,YES
0.4491,NO
1.3227,YES
0.5832,NO
0.3367,NO
0.1975,NO
0.3824,NO
0.5849,NO
0.6794,NO
0.3983,NO
0.2482,NO
0.3927,NO
1.646,YES
0.7574,NO
2.194,YES
0.3561,NO
0.6391,NO
0.255,NO
0.273,NO
0.6234,NO
0.5513,NO
0.6864,NO
0.3458,NO
0.7290000000000001,NO
2.0584,YES
3.127,YES
1.6437,YES
2.6725,YES
0.4808,NO
2.3954,YES
0.3648,NO
0.5986,NO
0.1523,NO
0.47700000000000004,YES
2.1839,YES
3.5574,YES
0.7315,YES
0.3957,NO
0.1235,NO
1.3715,YES
0.6692,NO
0.5225,YES
0.3068,NO
0.3383,NO
0.5438,NO
0.4221,NO
0.3098,NO
2.7637,YES
0.2962,NO
3.5986,YES
0.3855,NO
2.7134,YES
0.4281,NO
1.0498,NO
0.4878,NO
0.4388,NO
0.7271,YES
0.449,NO
1.298,YES
0.4446,NO
0.3102,NO
0.4012,NO
0.3563,NO
0.3655,NO
0.5706,NO
0.3024,NO
0.1863,NO
0.5076,NO
1.6063,YES
0.7994,NO
2.3122,YES
0.3199,NO
0.4789,NO
0.2824,NO
0.2308,NO
0.6999,NO
0.2439,NO
0.5313,NO
0.2894,NO
0.6011,NO
2.2133,YES
2.5498,YES
1.3851,YES
1.7329,YES
0.6505,NO
2.4308,YES
0.4264,NO
0.3538,NO
0.1796,NO
0.5225,NO
0.3752,NO
0.5681,NO
0.7531,NO
0.2273,NO
0.1724,NO
0.6267,NO
1.2024,YES
0.7587,NO
1.2724,YES
0.2315,NO
0.4906,NO
0.1259,NO
0.204,NO
0.5365,NO
0.3187,NO
0.6469,NO
0.1556,NO
0.5888,NO
1.1604,YES
2.1809,YES
0.9744,YES
1.8897,YES
0.4732,NO
1.4081,YES
0.5558,NO
0.5447,NO
0.3219,NO
0.4899,NO
0.2342,NO
0.3562,NO
0.9965,NO
0.5477,NO
0.2201,NO
0.8391,NO
1.9146,YES
0.9707,NO
1.9953,YES
0.405,NO
0.6035,NO
0.2007,NO
0.2689,NO
0.36200000000000004,NO
0.5312,NO
