50Traced_NONETRACED_SUM_RAW_LSA_2_MAX,Associated
0.2083,NO
0.0652,NO
0.5314,NO
0.2164,NO
0.4194,NO
0.3623,NO
0.1847,NO
0.0679,NO
0.4818,NO
2.229,YES
0.2039,NO
1.3578,YES
0.2427,NO
0.2351,NO
0.2223,NO
0.1142,NO
0.2066,NO
0.1109,NO
0.28,NO
0.2179,NO
0.3249,NO
0.968,YES
1.7109999999999999,YES
2.2679,YES
0.5725,YES
0.4473,NO
1.4024,YES
0.4225,NO
1.7549,YES
0.2577,YES
0.8648,NO
0.5541,NO
0.4274,NO
0.8455,NO
2.344,YES
1.2455,YES
0.485,NO
0.3552,NO
0.2094,NO
0.2368,NO
0.3356,NO
0.7453,NO
0.284,NO
2.2357,YES
0.408,NO
1.2623,YES
0.4553,NO
1.3754,YES
0.3499,NO
0.2928,NO
0.2403,NO
0.4433,NO
0.1801,NO
0.4076,NO
0.3296,NO
0.6273,NO
0.4297,NO
0.1534,NO
0.5920000000000001,NO
0.3294,NO
0.3469,NO
0.5557,NO
0.5324,NO
0.2119,NO
0.3802,NO
2.6182,YES
0.3819,NO
1.7293,YES
0.5511,NO
0.6775,NO
0.2456,NO
0.2451,NO
0.5848,NO
0.2063,NO
0.53,NO
0.2219,NO
0.7894,NO
1.9995,YES
1.7318,YES
2.4061,YES
1.3255,YES
0.4479,NO
2.0331,YES
0.2294,NO
2.2271,YES
0.258,YES
0.9615,NO
0.583,NO
0.3526,NO
0.8103,NO
2.383,YES
1.248,YES
0.5566,NO
0.3564,NO
0.4307,NO
0.4343,NO
0.2289,NO
0.6428,NO
0.2075,NO
2.2461,YES
0.2879,NO
0.7748,YES
0.4902,NO
0.8069,YES
0.3392,NO
0.4494,NO
0.2704,NO
0.4548,NO
0.3549,NO
0.48200000000000004,NO
0.2854,NO
0.7306,NO
0.6364,NO
0.0888,NO
1.0622,YES
1.3404,YES
1.2234,YES
0.9879,YES
0.5284,NO
0.2251,NO
0.9381,YES
0.1708,NO
0.3213,YES
0.2309,NO
0.5938,NO
0.4671,NO
0.2845,NO
0.4358,NO
1.6998,YES
0.1551,NO
1.585,YES
0.2132,NO
1.7462,YES
0.2189,NO
0.3555,NO
0.4366,NO
0.0969,NO
0.5754,YES
0.4554,NO
0.5734,YES
0.6153,NO
0.0732,NO
1.0651,NO
0.5044,NO
0.6563,NO
1.1503,NO
0.7336,NO
0.4486,NO
0.9312,NO
2.0238,YES
0.6843,NO
1.5696,YES
0.353,NO
0.611,NO
0.1689,NO
0.516,NO
0.5338,NO
0.3283,NO
0.6903,NO
0.4161,NO
0.6226,NO
1.2456,YES
1.7845,YES
2.2051,YES
0.8102,YES
0.6839,NO
1.2437,YES
1.1248,NO
0.6186,NO
0.1113,NO
1.646,YES
2.3683,YES
1.7269,YES
1.7422,YES
0.6541,NO
0.2876,NO
1.5267,YES
0.6042,NO
0.4037,YES
0.4543,NO
0.4893,NO
0.4925,NO
0.2755,NO
0.5549,NO
1.8027,YES
0.2885,NO
2.1389,YES
0.4022,NO
1.3153,YES
0.3763,NO
0.5864,NO
0.861,NO
0.2764,NO
0.6414,YES
0.8226,NO
1.4151,YES
0.2516,NO
0.1076,NO
0.846,NO
0.19,NO
0.1775,NO
0.7948,NO
0.3959,NO
0.2194,NO
0.6119,NO
1.3408,YES
0.4036,NO
0.9231,YES
0.3431,NO
0.5848,NO
0.2033,NO
0.2287,NO
0.1053,NO
0.2008,NO
0.3774,NO
0.2832,NO
0.2801,NO
1.4808,YES
1.6481,YES
1.8815,YES
0.5554,YES
0.4196,NO
1.4302,YES
0.4619,NO
0.6049,NO
0.1339,NO
0.7324,NO
0.1967,NO
0.2741,NO
0.6931,NO
0.6052,NO
0.1543,NO
0.4849,NO
2.7881,YES
0.685,NO
2.2994,YES
0.4321,NO
0.7065,NO
0.0848,NO
0.3117,NO
0.2543,NO
0.1655,NO
0.43700000000000006,NO
0.2028,NO
0.6247,NO
2.407,YES
2.5316,YES
2.8564,YES
1.4724,YES
0.6644,NO
1.9257,YES
0.5089,NO
0.3327,NO
0.10400000000000001,NO
0.4551,NO
0.2342,NO
0.2916,NO
0.4306,NO
0.3575,NO
0.1978,NO
0.2517,NO
2.1495,YES
0.4675,NO
1.1588,YES
0.295,NO
0.3618,NO
0.2007,NO
0.2212,NO
0.3826,NO
0.1467,NO
0.5709,NO
0.1912,NO
0.5435,NO
1.8322,YES
2.0104,YES
2.6721,YES
0.7389,YES
0.3535,NO
2.2367,YES
0.4924,NO
0.6356,NO
0.1302,NO
0.9863,NO
0.4706,NO
0.6413,NO
1.0207,NO
0.6507,NO
0.1827,NO
0.7845,NO
2.7973,YES
0.6692,NO
1.8041,YES
0.6749,NO
0.6964,NO
0.2532,NO
0.3648,NO
0.5679,NO
0.2009,NO
0.7711,NO
0.204,NO
0.6746,NO
2.5647,YES
2.2213,YES
2.9121,YES
1.4581,YES
0.5953,NO
2.5295,YES
0.7413,NO
0.7334,NO
0.1431,NO
4.8946,YES
0.8242,YES
0.8097,YES
5.1091,YES
0.7436,NO
0.1317,NO
4.9887,YES
0.5796,NO
2.4899,YES
0.5798,NO
0.8469,NO
0.7089,NO
0.2131,NO
0.15,NO
0.7187,YES
0.1268,NO
1.1798,YES
0.2465,NO
0.5316,YES
0.5920000000000001,NO
0.7799,NO
1.4147,NO
0.5518,NO
3.2584,YES
0.3732,NO
4.9416,YES
0.392,NO
0.1547,NO
1.6497,YES
0.625,NO
0.2624,NO
1.7676,YES
0.4353,NO
0.1097,NO
1.3386,YES
0.2589,NO
0.8201,YES
0.3194,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.2168,NO
0.7757,NO
0.1398,NO
0.6903,NO
0.1451,NO
0.6258,NO
0.223,NO
0.3086,NO
0.4383,NO
0.23199999999999998,NO
1.6247,YES
0.3359,NO
1.858,YES
0.8944,NO
0.1222,NO
2.0262,YES
2.2371,YES
1.5678,YES
2.3169,YES
0.9933,NO
0.4833,NO
1.9218,YES
0.8355,NO
0.6225,YES
0.7414,NO
0.3795,NO
0.2409,NO
0.2048,NO
0.7519,NO
2.5869,YES
0.3586,NO
2.4849,YES
0.4888,NO
2.6381,YES
0.7143,NO
0.7019,NO
1.2134,NO
0.563,NO
1.1111,YES
1.0158,NO
1.5836,YES
0.2417,NO
0.1646,NO
1.1423,YES
0.3612,NO
0.5053,NO
1.9286,YES
0.4541,NO
0.153,NO
1.7965,YES
0.5641,NO
0.8869,YES
0.5041,NO
0.341,NO
0.3982,NO
0.1277,NO
0.1775,NO
0.2106,NO
0.1654,NO
0.7752,NO
0.1991,NO
0.2852,NO
0.6575,NO
0.5117,NO
0.8629,NO
0.5222,NO
0.6301,YES
0.4515,NO
1.7007,YES
0.5326,NO
0.0976,NO
0.6158,YES
1.3234,YES
1.8146,YES
0.7095,YES
0.387,NO
0.1195,NO
0.4416,YES
0.3206,NO
0.3159,YES
0.4178,NO
0.2842,NO
0.1733,NO
0.1785,NO
0.2656,NO
1.8035,YES
0.1039,NO
2.5810000000000004,YES
0.1764,NO
2.5086,YES
0.3226,NO
0.5613,NO
0.6394,NO
0.1415,NO
0.5874,YES
0.5148,NO
0.4814,YES
1.9824,YES
0.2777,YES
1.2322,NO
0.5844,NO
0.5267,NO
1.1304,NO
2.5228,YES
1.4072,YES
0.8768,NO
0.4592,NO
0.3299,NO
0.4222,NO
0.3749,NO
0.7113,NO
0.2836,NO
2.3836,YES
0.3065,NO
1.3304,YES
0.5129,NO
