50Traced_NONETRACED_MAX_SINGLE_VSM_95_SUM,Associated
0.1518005172756814,NO
0.09496650971549836,NO
0.1588964785463227,NO
0.3014788779096757,NO
0.2213011472909344,NO
0.46621128722063804,NO
0.14198554280787848,NO
0.1362822468333444,NO
0.1304463160687048,NO
0.7838716095231779,YES
0.23595729159758602,NO
0.844286756416208,YES
0.3633530074938657,NO
0.35035479806353204,NO
0.349161084952583,NO
0.17865906227203393,NO
0.40068970090854833,NO
0.17647058823529407,NO
0.11850918495921478,NO
0.247430200941707,NO
0.2023343723058558,NO
0.6717952118840772,YES
0.6734531467603952,YES
0.7307513760859473,YES
0.7792957092645401,YES
0.4052656011671862,NO
0.6676172159957557,YES
0.18164334504940643,NO
0.6912262086345248,YES
0.7822136746468598,YES
0.44565289475429404,NO
0.10822998872604284,NO
0.06744479076861862,NO
0.2964387558856688,NO
0.8818887194111015,YES
0.6835997082034616,YES
0.16844618343391468,NO
0.16506399628622584,NO
0.2209695603156708,NO
0.1805822667285629,NO
0.35353803302606274,NO
0.33556601896677496,NO
0.33656077989256583,NO
0.8065521586312089,YES
0.09397174878970754,NO
0.6948073479673719,YES
0.09516546190065653,NO
0.8455467869222097,YES
0.01386033556601897,NO
0.19079514556668214,NO
0.14603090390609458,NO
0.19232044565289474,NO
0.16360501359506596,NO
0.3488958153723722,NO
0.18462762782677894,NO
0.11201008024404802,NO
0.04469792426553485,NO
0.20193646793553952,NO
0.17129783142118177,NO
0.347967371841634,NO
0.27707407653027394,NO
0.5166125074607069,NO
0.19736056767690166,NO
0.13396113800649911,NO
0.3051263346375755,NO
0.9234697261091585,YES
0.301412560514623,NO
0.753763512169242,YES
0.23443199151137342,NO
0.21838318190861464,NO
0.2135420120697659,NO
0.2274686650308376,NO
0.45553418661714973,NO
0.18429604085151532,NO
0.2892101598249221,NO
0.21659261224219115,NO
0.2292592346972611,NO
0.9162411300484116,YES
0.9021155249021818,YES
0.8623914052656011,YES
0.7375820677763777,YES
0.41096889714172036,NO
0.7479275814046025,YES
0.24305325286822735,NO
0.7065455268917037,YES
0.7404337157636448,YES
0.5386298826182107,NO
0.30021884740367394,NO
0.289939651170502,NO
0.4116320710922475,NO
0.8479342131441078,YES
0.7025664831885403,YES
0.38663041315737123,NO
0.41866171496783605,NO
0.36229192917302205,NO
0.4143510842894091,NO
0.5979176337953445,NO
0.5845878373897473,NO
0.582531998143113,NO
0.7476623118243915,YES
0.2514755620399231,NO
0.6745805424762915,YES
0.15306054778168313,NO
0.824457855295444,YES
0.21692419921745473,NO
0.3182571788580144,NO
0.2871543205782877,NO
0.43378208103985677,NO
0.425359771868161,NO
0.46203329133231646,NO
0.32488891836328665,NO
0.35990450295112414,NO
0.11831023277405664,NO
0.024935340539823596,NO
0.33675973207772397,YES
0.8421645997745209,YES
0.814908150407852,YES
0.38537038265136947,YES
0.18217388420982825,NO
0.06704688639830228,NO
0.5835930764639565,YES
0.09649180980171099,NO
0.35088533722395393,YES
0.1675840572982293,NO
0.31878771801843625,NO
0.3034683997612574,NO
0.30293786060083555,NO
0.10517938855361761,NO
0.7738576828702168,YES
0.10411831023277404,NO
0.7126467272365541,YES
0.19596790238079448,NO
0.7892433185224483,YES
0.10650573645467207,NO
0.22322435174746333,NO
0.30884010876052786,NO
0.11280588898468066,NO
0.4150142582399363,YES
0.2541945752370847,NO
0.5331918562238874,YES
0.20319649844154122,NO
0.079050334902845,NO
0.32488891836328665,NO
0.3291995490417136,NO
0.23761522647390412,NO
0.5189336162875522,NO
0.11094900192320445,NO
0.1820412494197228,NO
0.16154917434843158,NO
0.887260428410372,YES
0.23894157437495853,NO
0.8127196763711121,YES
0.24305325286822735,NO
0.24086477883148752,NO
0.2364215133629551,NO
0.08813581802506798,NO
0.324358379202865,NO
0.13144107699449564,NO
0.15531533921347568,NO
0.2346972610915843,NO
0.2075071291199682,NO
0.8785728496584653,YES
0.8596723920684395,YES
0.8052258107301545,YES
0.8120565024205849,YES
0.4485708601366139,NO
0.7363883546654287,YES
0.12965050732807215,NO
0.13561907288281713,NO
0.13130844220439022,NO
0.328403740301081,YES
0.8619935008952848,YES
0.7879832880164466,YES
0.42058491942436504,YES
0.18608661051793887,NO
0.06983221699051662,NO
0.6422839710856157,YES
0.5913522116851249,NO
0.3716426818754559,YES
0.30234100404536113,NO
0.37542277339346114,NO
0.4194575237084688,NO
0.40645931427813514,NO
0.13250215531533924,NO
0.769016513031368,YES
0.12965050732807212,NO
0.6790901253398766,YES
0.18548975396246437,NO
0.789574905497712,YES
0.5549439618011803,NO
0.5653557928244578,NO
0.5247695470521917,NO
0.24935340539823594,NO
0.44134226407586713,YES
0.4930698322169906,NO
0.5930764639564958,YES
0.20545128987333375,NO
0.0787187479275814,NO
0.2977651037867233,NO
0.18661714967836063,NO
0.2793951853571192,NO
0.3321175144240334,NO
0.2090324292061808,NO
0.21347569467471314,NO
0.33225014921413887,NO
0.7520392598978712,YES
0.3353007493865641,NO
0.782412626832018,YES
0.38258505205915516,NO
0.3505537502486903,NO
0.3496916241130049,NO
0.13475694674713176,NO
0.4235028848066848,NO
0.1426487167584057,NO
0.14331189070893294,NO
0.26122421911267324,NO
0.13893494263545325,NO
0.7447443464420717,YES
0.7159625969891903,YES
0.7462033291332315,YES
0.8262484249618675,YES
0.35917501160554416,NO
0.7300218847403673,YES
0.28795012931892033,NO
0.08170303070495391,NO
0.10305723191193047,NO
0.37708070826977913,NO
0.24391537900391272,NO
0.27203395450626705,NO
0.4445254990383978,NO
0.15405530870747397,NO
0.08289674381590292,NO
0.25916837986603886,NO
0.8474699913787386,YES
0.38397771735526226,NO
0.5943364944624975,YES
0.15538165660852843,NO
0.12215664168711451,NO
0.06167517739903176,NO
0.161681809138537,NO
0.4418728032362889,NO
0.12872206379733403,NO
0.3431262020027854,NO
0.13920021221566414,NO
0.24378274421380727,NO
0.8881888719411101,YES
0.8387160952317794,YES
0.8875256979905829,YES
0.5974534120299754,YES
0.3528085416804828,NO
0.7974003581139333,YES
0.3429935672126799,NO
0.19119304993699848,NO
0.0880031832349625,NO
0.29173022083692557,NO
0.32999535778234634,NO
0.31712978314211815,NO
0.5270243384839843,NO
0.1563101001392665,NO
0.1756084620996087,NO
0.3657404337157637,NO
0.8574839180316995,YES
0.2620863452483586,NO
0.758273095032827,YES
0.2814510246037536,NO
0.2823794681344917,NO
0.28012467670269914,NO
0.08535048743285362,NO
0.34345778897804896,NO
0.12447775051395979,NO
0.32966377080708276,NO
0.22256117779693615,NO
0.19503945885005636,NO
0.8879236023608992,YES
0.8518469394522182,YES
0.8057563498905763,YES
0.7975329929040387,YES
0.44724451223555944,NO
0.7529677034286092,YES
0.3270773924000266,NO
0.043371576364480406,NO
0.12447775051395979,NO
0.12374825916837986,NO
0.3493600371377412,NO
0.21758737316798196,NO
0.46282910007294914,NO
0.11724915445321307,NO
0.11240798461436433,NO
0.11267325419457525,NO
0.9117315471848265,YES
0.17700112739571588,NO
0.7757808873267457,YES
0.28615955965249684,NO
0.28151734199880635,NO
0.28085416804827906,NO
0.13343059884607733,NO
0.32522050533855035,NO
0.13177266396975926,NO
0.06824059950925127,NO
0.19099409775184029,NO
0.17401684461834338,NO
0.8437562172557861,YES
0.8391803169971483,YES
0.8283705816035546,YES
0.7034949267192784,YES
0.3921347569467472,NO
0.6949399827574773,YES
0.0584919424365011,NO
0.17335367066781618,NO
0.19656475893626893,NO
0.9580210889316267,YES
0.5451289873333776,YES
0.5467869222096956,YES
0.8089395848531069,YES
0.3696531600238743,NO
0.16141653955832616,NO
0.8367265733801976,YES
0.07115856489157107,NO
0.8382518734664102,YES
0.09616022282644737,NO
0.36779627296239803,NO
0.3486305457921613,NO
0.34717156310100145,NO
0.18635188009814974,NO
0.6859871344253596,YES
0.16632402679222758,NO
0.7772398700179056,YES
0.433715763644804,NO
0.3736985211220904,YES
0.21997479938987993,NO
0.2567809536441409,NO
0.6194707871874793,NO
0.2844353073811261,NO
0.8455467869222097,YES
0.5506333311227535,NO
0.7581404602427216,YES
0.22322435174746333,NO
0.26142317129783144,NO
0.7322103587771072,YES
0.27541614165395584,NO
0.30055043437893764,NO
0.8959480071622785,YES
0.2804562636779627,NO
0.11453014125605149,NO
0.9814311293852376,YES
0.25790834936003715,NO
0.910670468863983,YES
0.1520657868558923,NO
0.4600437694807347,NO
0.4127594668081438,NO
0.3565223158034353,NO
0.200145898269116,NO
0.5538828834803369,NO
0.16552821805159493,NO
0.652231580343524,NO
0.15849857417600635,NO
0.5835267590689038,NO
0.2677233238278401,NO
0.24955235758339409,NO
0.5602493534053982,NO
0.30572319119304997,NO
0.8717421579680349,YES
0.6065388951521983,NO
0.8107301545195303,YES
0.11181112805888982,NO
0.1431792559188275,NO
0.6434113668015119,YES
0.8054247629153125,YES
0.7681543868956827,YES
0.6260362092976987,YES
0.24696597917633797,NO
0.09032429206180781,NO
0.7938192187810862,YES
0.582266728562902,NO
0.652231580343524,YES
0.28291000729491345,NO
0.24537436169507257,NO
0.2178526427481928,NO
0.2806552158631209,NO
0.12076397639100736,NO
0.739173685257643,YES
0.1055109755288812,NO
0.7991909277803567,YES
0.17249154453213078,NO
0.7469991378738643,YES
0.5868426288215398,NO
0.5678758538364612,NO
0.5796803501558458,NO
0.2618210756681478,NO
0.5784203196498441,YES
0.5577956097884474,NO
0.7395052722329066,YES
0.16115126997811524,NO
0.2758140460242722,NO
0.8775117713376219,YES
0.24073214404138202,NO
0.2963061210955634,NO
0.898468068174282,YES
0.2795941375422774,NO
0.13900126003050597,NO
0.9343457788978048,YES
0.2262086345248359,NO
0.9470787187479275,YES
0.4539425691358844,NO
0.31129385237747864,NO
0.2822468333443862,NO
0.26467272365541483,NO
0.2100935075270243,NO
0.5262948471384044,NO
0.18754559320909875,NO
0.6225213873599045,NO
0.1297831421181776,NO
0.5632336361827707,NO
0.5044764241660588,NO
0.30943696531600245,NO
0.6160886000397904,NO
0.5006300152530009,NO
0.8276410902579746,YES
0.5950659858080773,NO
0.7758472047217986,YES
0.13449167716692087,NO
0.029047019033092376,NO
0.2161947078718748,YES
0.7505802772067114,YES
0.7030970223489621,YES
0.3085085217852643,YES
0.1723589097420253,NO
0.09828237946813448,NO
0.4437296902977651,YES
0.034816632402679216,NO
0.24139531799190925,YES
0.05086544200543803,NO
0.5923469726109158,NO
0.5938722726971284,NO
0.5960607467338682,NO
0.14543404735062007,NO
0.7296902977651037,YES
0.14424033423967103,NO
0.7217985277538298,YES
0.23416672193116253,NO
0.7005106439419059,YES
0.045294780821009344,NO
0.22567809536441405,NO
0.21745473837787646,NO
0.10325618409708864,NO
0.2891438424298694,YES
0.28164997678891174,NO
0.40612772730287156,YES
0.8206777637774387,YES
0.6520989455534186,YES
0.3977054181311759,NO
0.2043902115524902,NO
0.19258571523310564,NO
0.2681875455932091,NO
0.7788978048942238,YES
0.86504410106771,YES
0.2614231712978314,NO
0.27753829829564297,NO
0.25731149280456267,NO
0.2717023675310034,NO
0.1179123284037403,NO
0.1663903441872803,NO
0.1267988593408051,NO
0.6761058425625042,YES
0.1734863054579216,NO
