50Traced_NONETRACED_SUM_RAW_VSM_77_MAX,Associated
0.4587,NO
0.39799999999999996,NO
0.519,NO
0.9329,NO
0.7081,NO
0.799,NO
0.4622,NO
0.4307,NO
0.7233,NO
1.8976,YES
0.7236,NO
2.4696,YES
0.5864,NO
0.8108,NO
0.3597,NO
0.4112,NO
0.838,NO
0.3793,NO
0.8522,NO
0.3418,NO
0.7917,NO
1.663,YES
1.9178,YES
1.8628,YES
1.6076,YES
0.8555,NO
0.7416,YES
0.9359,NO
1.3434,YES
1.4052,YES
0.608,NO
0.3507,NO
0.2984,NO
0.6142,NO
0.3947,YES
1.5705,YES
0.3792,NO
0.21,NO
0.4743,NO
0.2878,NO
0.1797,NO
0.2547,NO
0.1551,NO
0.5486,YES
0.2773,NO
0.6709,YES
0.3161,NO
0.7204,YES
0.4185,NO
0.1647,NO
0.3072,NO
0.263,NO
0.2653,NO
0.604,NO
0.2569,NO
0.5292,NO
0.5119,NO
0.3583,NO
0.7842,NO
0.3663,NO
0.4658,NO
0.8561,NO
0.4406,NO
0.409,NO
0.6659,NO
1.5972,YES
0.8729,NO
2.8108,YES
0.4817,NO
0.6915,NO
0.2759,NO
0.2989,NO
0.4673,NO
0.3008,NO
0.5035,NO
0.3287,NO
0.3894,NO
1.6955,YES
1.6642,YES
1.9595,YES
2.3814,YES
0.8205,NO
0.885,YES
0.9056,NO
2.2641,YES
2.0662,YES
0.7655,NO
0.5256,NO
0.4793,NO
0.5681,NO
0.7408,YES
3.0322,YES
0.3757,NO
0.3573,NO
0.3328,NO
0.3806,NO
0.3237,NO
0.4346,NO
0.3302,NO
1.3291,YES
0.4214,NO
1.5906,YES
0.4258,NO
1.5667,YES
0.6678,NO
0.3041,NO
0.4738,NO
0.2981,NO
0.3753,NO
0.6495,NO
0.3325,NO
0.5992,NO
0.3053,NO
0.2646,NO
1.0188,YES
3.807,YES
2.738,YES
0.8242,YES
0.2142,NO
0.1884,NO
0.8031,YES
0.5886,NO
0.9077,YES
0.3822,NO
0.4427,NO
0.2702,NO
0.1934,NO
0.32299999999999995,NO
3.5809,YES
0.2372,NO
2.388,YES
0.2703,NO
2.5152,YES
0.4054,NO
0.6126,NO
0.7485,NO
0.3907,NO
0.9936,YES
0.2648,NO
1.1909,YES
0.5657,NO
0.1192,NO
0.7571,NO
0.4743,NO
0.3934,NO
0.9721,NO
0.2191,NO
0.3335,NO
0.5651,NO
1.0337,YES
0.721,NO
2.0339,YES
0.4272,NO
0.5519,NO
0.2454,NO
0.1295,NO
0.3335,NO
0.3814,NO
0.648,NO
0.2019,NO
0.4513,NO
1.0159,YES
1.1216,YES
1.2517,YES
1.6955,YES
0.7614,NO
0.687,YES
0.8468,NO
0.4916,NO
0.2865,NO
0.8664,YES
4.3965,YES
2.8426,YES
1.3309,YES
0.1932,NO
0.353,NO
0.6482,YES
0.6813,NO
0.8321,YES
0.708,NO
0.5206,NO
0.2681,NO
0.2375,NO
0.4299,NO
3.6542,YES
0.4535,NO
3.463,YES
0.2643,NO
3.0777,YES
0.5057,NO
0.963,NO
0.8879,NO
0.5046,NO
1.456,YES
0.3889,NO
1.5927,YES
0.3814,NO
0.2699,NO
0.9684,NO
0.7174,NO
0.6332,NO
1.1024,NO
0.3427,NO
0.3403,NO
0.8786,NO
1.6958,YES
0.9065,NO
2.5641,YES
0.5439,NO
0.6774,NO
0.2033,NO
0.3869,NO
0.4644,NO
0.3207,NO
0.912,NO
0.2329,NO
0.727,NO
1.0747,YES
1.8038,YES
1.9322,YES
1.6829,YES
0.9474,NO
0.9021,YES
1.1231,NO
0.45799999999999996,NO
0.1339,NO
1.1401,NO
0.6193,NO
0.562,NO
1.2278,NO
0.2126,NO
0.2525,NO
0.9274,NO
1.5704,YES
1.0961,NO
2.5014,YES
0.2997,NO
0.5666,NO
0.1123,NO
0.2166,NO
0.4408,NO
0.3587,NO
0.7056,NO
0.1309,NO
0.6652,NO
1.082,YES
1.6795,YES
1.265,YES
1.6448,YES
1.088,NO
0.8209,YES
1.1013,NO
0.4648,NO
0.2222,NO
0.5141,NO
0.4492,NO
0.4842,NO
0.5083,NO
0.4623,NO
0.41700000000000004,NO
0.3954,NO
1.2596,YES
0.4431,NO
1.9661,YES
0.4468,NO
0.5515,NO
0.2007,NO
0.2775,NO
0.6149,NO
0.37,NO
0.5127,NO
0.2933,NO
0.5292,NO
1.4516,YES
1.3417,YES
1.5992,YES
1.6846,YES
0.6293,NO
0.5878,YES
0.5675,NO
0.3673,NO
0.267,NO
0.5901,NO
0.9449,NO
0.8364,NO
0.8304,NO
0.3,NO
0.2949,NO
0.4,NO
1.2579,YES
0.5611,NO
2.2035,YES
0.5275,NO
0.5344,NO
0.2684,NO
0.2753,NO
0.8052,NO
0.2277,NO
0.9474,NO
0.2229,NO
0.8002,NO
1.1452,YES
1.3672,YES
1.8090000000000002,YES
1.8458,YES
0.6155,NO
0.7889,YES
0.7116,NO
0.9042,NO
0.5375,NO
3.3951,YES
0.5513,YES
0.2676,YES
4.0079,YES
0.7037,NO
0.3764,NO
3.6487,YES
0.5733,NO
4.6357,YES
0.7476,NO
0.7079,NO
0.8518,NO
0.2808,NO
0.3354,NO
0.7165,YES
0.3492,NO
0.8098,YES
0.4556,NO
0.8633,YES
0.6482,NO
0.5482,NO
0.6609,NO
0.6093,NO
3.6263,YES
0.9384,NO
2.9857,YES
0.5863,NO
0.2064,NO
2.144,YES
0.9856,NO
0.6396,NO
2.2207,YES
0.4369,NO
0.1791,NO
1.7856,YES
0.4777,NO
2.4897,YES
0.2783,NO
0.8412,NO
0.9085,NO
0.5031,NO
0.3003,NO
1.2268,NO
0.2528,NO
0.7896,NO
0.1841,NO
0.8901,NO
0.2615,NO
0.415,NO
0.3767,NO
0.1917,NO
2.2543,YES
0.5842,NO
1.4211,YES
0.5807,NO
0.4952,NO
1.0796,YES
3.7159,YES
2.7088,YES
1.4791,YES
0.2124,NO
0.4413,NO
0.8953,YES
0.4597,NO
0.8958,YES
0.4313,NO
0.8541,NO
0.6375,NO
0.4372,NO
0.3608,NO
2.9536,YES
0.3092,NO
2.2444,YES
0.3231,NO
2.8606,YES
0.3379,NO
0.65,NO
0.5099,NO
0.5552,NO
1.6218,YES
0.3129,NO
1.8896,YES
0.3161,NO
0.1646,NO
1.8703,YES
0.3757,NO
0.3214,NO
1.6372,YES
0.3509,NO
0.153,NO
1.9086,YES
0.4313,NO
1.8061,YES
0.2818,NO
0.3471,NO
0.4354,NO
0.3479,NO
0.1775,NO
0.5316,NO
0.1654,NO
0.3846,NO
0.0902,NO
0.5493,NO
0.2553,NO
0.3071,NO
0.3901,NO
0.21600000000000003,NO
1.1919,YES
0.4158,NO
1.2062,YES
0.2192,NO
0.2156,NO
0.5774,YES
2.5519,YES
2.2912,YES
0.4393,YES
0.1071,NO
0.2088,NO
0.4195,YES
0.2357,NO
0.5368,YES
0.0994,NO
0.4882,NO
0.2492,NO
0.1785,NO
0.2257,NO
2.4957,YES
0.1767,NO
1.6997,YES
0.2701,NO
2.3292,YES
0.2016,NO
0.5157,NO
0.3519,NO
0.1309,NO
0.5225,YES
0.2086,NO
0.5601,YES
1.5292,YES
1.2159,YES
0.61,NO
0.3661,NO
0.2741,NO
0.6391,NO
0.3996,YES
1.5029,YES
0.5093,NO
0.3434,NO
0.5635,NO
0.3317,NO
0.5565,NO
0.7037,NO
0.3788,NO
0.3883,YES
0.2987,NO
0.8234,YES
0.2573,NO
0.5614,YES
0.4751,NO
0.3294,NO
0.4075,NO
0.3089,NO
0.3116,NO
0.6455,NO
0.2359,NO
0.7231,NO
0.7018,NO
0.3004,NO
2.7344,YES
0.7631,YES
0.4858,YES
3.196,YES
0.4893,NO
0.203,NO
2.5315,YES
0.4806,NO
3.3656,YES
0.4234,NO
0.7311,NO
0.8563,NO
0.2396,NO
0.2654,NO
0.8906,YES
0.2411,NO
0.7369,YES
0.2465,NO
1.016,YES
0.4309,NO
0.5135,NO
0.4147,NO
0.2353,NO
3.3861,YES
0.7047,NO
2.2049,YES
0.9448,NO
0.2112,NO
3.7374,YES
1.5239,YES
0.5789,YES
3.8513,YES
0.6362,NO
0.3062,NO
3.4055,YES
0.6374,NO
3.47,YES
0.4058,NO
0.8806,NO
0.9306,NO
0.4819,NO
0.355,NO
1.1237,YES
0.4138,NO
1.7032,YES
0.1968,NO
1.8477,YES
0.3659,NO
0.7326,NO
0.7326,NO
0.2718,NO
4.0489,YES
0.6969,NO
3.3614,YES
0.7675,NO
0.172,NO
3.3913,YES
1.6801,YES
0.5954,YES
3.4416,YES
0.5886,NO
0.2377,NO
3.5588,YES
0.3791,NO
3.6422,YES
0.1237,NO
0.5515,NO
0.5981,NO
0.1641,NO
0.29100000000000004,NO
1.1441,YES
0.3931,NO
1.5939,YES
0.2585,NO
1.7479,YES
0.2731,NO
0.485,NO
0.3855,NO
0.2828,NO
4.2193,YES
0.4247,NO
3.9686,YES
0.8209,NO
0.2698,NO
4.0624,YES
0.7047,YES
0.3379,YES
3.7932,YES
0.616,NO
0.1893,NO
4.7158,YES
0.4872,NO
4.8827,YES
0.43700000000000006,NO
0.5527,NO
0.8839,NO
0.2173,NO
0.221,NO
0.8306,YES
0.3462,NO
0.8077,YES
0.3943,NO
0.9675,YES
0.5718,NO
0.3382,NO
0.6121,NO
0.3031,NO
4.4143,YES
0.6745,NO
4.0895,YES
0.3435,NO
0.3019,NO
0.5342,YES
2.8803,YES
2.5028,YES
0.6203,YES
0.1217,NO
0.3892,NO
0.4365,YES
0.5997,NO
0.5757,YES
0.3957,NO
0.2515,NO
0.2731,NO
0.2523,NO
0.2582,NO
2.6544,YES
0.2993,NO
1.4317,YES
0.3213,NO
2.093,YES
0.3506,NO
0.6927,NO
0.6311,NO
0.2168,NO
0.7357,YES
0.2733,NO
0.6966,YES
0.6005,NO
0.3292,NO
1.5935,YES
3.1147,YES
2.0803,YES
1.4213,YES
0.1931,NO
0.3055,NO
1.2764,YES
0.3683,NO
1.6217,YES
0.3842,NO
0.3632,NO
0.3398,NO
0.1923,NO
0.2785,NO
2.9695,YES
0.3256,NO
2.1863,YES
0.2381,NO
1.8676,YES
0.2579,NO
0.3464,NO
0.6192,NO
0.3924,NO
1.7223,YES
0.3978,NO
1.551,YES
0.4762,NO
0.2827,NO
0.4426,NO
0.5805,NO
0.3379,NO
0.6695,NO
0.1617,NO
0.1458,NO
0.4554,NO
0.2214,NO
0.6396,NO
0.1373,NO
1.4523,YES
1.4618,YES
1.1509,YES
0.1635,NO
0.5675,NO
0.1304,NO
0.4321,NO
0.1551,NO
0.5316,NO
0.2665,NO
0.13,NO
0.2905,NO
0.1619,NO
0.5318,NO
0.2592,NO
0.5554,NO
2.1215,YES
1.4276,YES
0.5178,NO
0.1653,NO
0.1207,NO
0.2863,NO
0.5149,YES
2.3722,YES
0.3866,NO
0.2503,NO
0.2899,NO
0.2018,NO
0.3213,NO
0.4649,NO
0.2631,NO
0.6583,YES
0.0638,NO
1.4807,YES
0.0336,NO
0.9259,YES
0.1965,NO
0.1677,NO
0.2756,NO
0.1985,NO
0.1969,NO
0.2709,NO
0.1949,NO
0.3955,NO
0.6966,NO
0.3187,NO
1.2718,YES
5.0715,YES
3.5457,YES
1.8202,YES
0.1668,NO
0.317,NO
0.7681,YES
0.5253,NO
1.2433,YES
0.4241,NO
0.9405,NO
0.5694,NO
0.4226,NO
0.3267,NO
4.4301,YES
0.4311,NO
3.6845,YES
0.2067,NO
3.8102,YES
0.4196,NO
0.8487,NO
0.8504,NO
0.4655,NO
1.8025,YES
0.4871,NO
1.5928,YES
2.1542,YES
1.2394,YES
0.6811,NO
0.4629,NO
0.4026,NO
0.5816,NO
0.4432,YES
2.1965,YES
0.4616,NO
0.2752,NO
0.41200000000000003,NO
0.3282,NO
0.2897,NO
0.3921,NO
0.132,NO
0.4763,YES
0.3912,NO
1.4895,YES
0.4598,NO
0.7294,YES
0.6225,NO
0.2063,NO
0.3972,NO
0.2639,NO
0.3174,NO
0.5363,NO
0.2488,NO
0.5566,NO
0.2828,NO
0.2118,NO
0.5231,NO
0.4928,NO
0.5115,NO
0.5811,NO
0.1697,NO
0.2357,NO
0.3457,NO
0.6367,YES
0.5668,NO
1.4789,YES
0.44799999999999995,NO
0.4758,NO
0.2504,NO
0.2085,NO
0.4083,NO
0.1795,NO
0.6013,NO
0.2072,NO
0.5008,NO
0.5915,YES
0.7803,YES
0.8686,YES
1.3144,YES
0.3812,NO
0.5202,YES
0.6696,NO
1.567,YES
1.2222,YES
0.5313,NO
0.1638,NO
0.2288,NO
0.4027,NO
0.3752,YES
1.6144,YES
0.4919,NO
0.2377,NO
0.4539,NO
0.2528,NO
0.3281,NO
0.4941,NO
0.2477,NO
0.3866,YES
0.2224,NO
0.9071,YES
0.1654,NO
0.6025,YES
0.2819,NO
0.2517,NO
0.2739,NO
0.2396,NO
0.2442,NO
0.3839,NO
0.2181,NO
0.4831,NO
0.7125,NO
0.1683,NO
0.7253,NO
0.8190000000000001,NO
0.6785,NO
1.2017,NO
0.4063,NO
0.4195,NO
0.6565,NO
2.0661,YES
0.9265,NO
3.3284,YES
0.7597,NO
0.9928,NO
0.3685,NO
0.2659,NO
0.7187,NO
0.5821,NO
1.0541,NO
0.2286,NO
0.7452,NO
1.8523,YES
2.1621,YES
2.1564,YES
2.4363,YES
0.9769,NO
1.0744,YES
0.9472,NO
