50Traced_NONETRACED_MAX_MULTI_VSM_58_SUM,Associated
0.19394103327021905,NO
0.10352988909926968,NO
0.1685826345685691,NO
0.375507167974033,NO
0.18934271030565325,NO
0.27914525290776304,NO
0.19657830673519067,NO
0.07255883148498783,NO
0.15972410062212605,NO
0.7796186096835273,YES
0.09859345415201516,NO
0.47383013253989714,YES
0.22741411955639707,NO
0.14951311874492834,NO
0.14268325669461723,NO
0.2355964295374628,NO
0.2767784690289424,NO
0.2264674060048688,NO
0.22558831484987824,NO
0.20678928861238843,NO
0.3100486881255072,NO
0.5503786854206113,YES
0.6670273194482013,YES
0.5622802272112524,YES
0.3683391939410333,YES
0.21199621314579387,NO
0.6610765485528808,YES
0.18413578577224776,NO
0.6851501217203138,YES
0.3776034622667027,YES
0.36894779550987283,NO
0.2174060048688125,NO
0.20313767919935083,NO
0.21679740329997294,NO
0.879564511766297,YES
0.14153367595347582,YES
0.1553286448471734,NO
0.12882066540438192,NO
0.15742493913984312,NO
0.08249932377603465,NO
0.2708276981336219,NO
0.24317013794968895,NO
0.25419258858533944,NO
0.8027454692994319,YES
0.1773059237219367,NO
0.2196375439545578,YES
0.10589667297809034,NO
0.5071003516364619,YES
0.15336759534757916,NO
0.1187449283202597,NO
0.14322423586691913,NO
0.1228698945090614,NO
0.06552610224506357,NO
0.21977278874763317,NO
0.15695158236407897,NO
0.19367054368406816,NO
0.20401677035434135,NO
0.1411279415742494,NO
0.23586691912361374,NO
0.42291046794698406,NO
0.29327833378414936,NO
0.33053827427644034,NO
0.255815526102245,NO
0.047470922369488786,NO
0.23654314308899105,NO
0.9219637543954557,YES
0.22653502840140655,NO
0.4749797132810387,YES
0.2595347579118204,NO
0.2675142007032729,NO
0.26535028401406546,NO
0.2881390316472816,NO
0.3327021909656478,NO
0.23721936705436836,NO
0.3226940762780633,NO
0.16709494184473894,NO
0.3813903164728158,NO
0.9145929131728427,YES
0.9001893427103057,YES
0.696510684338653,YES
0.4073573167433054,YES
0.21781173924803893,NO
0.7429672707600758,YES
0.18724641601298347,NO
0.7007708953205302,YES
0.7353259399513119,YES
0.35900730321882607,NO
0.22301866378144436,NO
0.16743305382742768,NO
0.2015147416824452,NO
0.8449418447389776,YES
0.5163646199621315,YES
0.2211252366783879,NO
0.14910738436570192,NO
0.19468487963213416,NO
0.12354611847443873,NO
0.3391939410332702,NO
0.32560183932918585,NO
0.32472274817419533,NO
0.7426967811739248,YES
0.1282120638355423,NO
0.6681769001893427,YES
0.08655666756829862,NO
0.82100351636462,YES
0.09298079523938328,NO
0.23471733838247227,NO
0.21165810116310524,NO
0.11915066269948608,NO
0.11860968352718419,NO
0.25128482553421694,NO
0.2414795780362456,NO
0.14281850148769276,NO
0.16797403299972952,NO
0.06464701109007305,NO
0.7076007573708413,YES
0.6982012442520963,YES
0.8112658912631864,YES
0.4647011090073032,YES
0.22491209088450093,NO
0.027184203408168794,NO
0.43210711387611583,YES
0.23546118474438738,NO
0.32972680551798755,YES
0.20577495266432239,NO
0.3450094671355152,NO
0.32938869353529887,NO
0.32938869353529887,NO
0.08682715715444957,NO
0.7694076278063294,YES
0.08689477955098728,NO
0.8567081417365432,YES
0.14396808222883423,NO
0.7850960238030835,YES
0.19955369218285096,NO
0.21192859074925613,NO
0.33608331079253445,NO
0.02644035704625372,NO
0.44596970516635115,YES
0.17338382472274816,NO
0.7034757911820395,YES
0.27725182580470653,NO
0.1797403299972951,NO
0.4569245334054639,NO
0.4037733297268056,NO
0.3763186367324858,NO
0.47971328103868005,NO
0.331890722207195,NO
0.1614146605355694,NO
0.19509061401136057,NO
0.8850419258858534,YES
0.3787530430078442,NO
0.8090343521774411,YES
0.28489315661347037,NO
0.3137679199350825,NO
0.26474168244522583,NO
0.19488774682174737,NO
0.3419664592913173,NO
0.18846361915066273,NO
0.26954287259940496,NO
0.2667703543413579,NO
0.3300649175006762,NO
0.8761833919394103,YES
0.8569110089261563,YES
0.8013930213686774,YES
0.4832972680551798,YES
0.26514741682445225,NO
0.7312009737625101,YES
0.3088314849878279,NO
0.18562347849607796,NO
0.10643765215039218,NO
0.6849472545307006,YES
0.8592777928049771,YES
0.7838111982688666,YES
0.4580064917500676,YES
0.2289018122802272,NO
0.05707330267784691,NO
0.4297403299972951,YES
0.4215580200162294,NO
0.31180687043548827,YES
0.18271571544495535,NO
0.2988909926967812,NO
0.33858533946443065,NO
0.30720854747092236,NO
0.1480254260210982,NO
0.7644711928590748,YES
0.14944549634839055,NO
0.7900324587503381,YES
0.15012172031376791,NO
0.7854341357857723,YES
0.3318230998106573,NO
0.3972139572626454,NO
0.389437381660806,NO
0.09697051663510957,NO
0.4287936164457669,YES
0.32350554503651613,NO
0.702326210440898,YES
0.23417635921017044,NO
0.1961725723559643,NO
0.38619150662699486,NO
0.3576548552880714,NO
0.32979442791452535,NO
0.3567081417365431,NO
0.2548688125507168,NO
0.19387341087368137,NO
0.3337841493102516,NO
0.6257100351636463,YES
0.299702461455234,NO
0.4235866919123614,YES
0.39863402758993777,NO
0.3659724100622126,NO
0.36576954287259944,NO
0.1944143900459832,NO
0.3000405734379226,NO
0.18934271030565325,NO
0.2503381119826887,NO
0.2983500135244793,NO
0.29936434947254537,NO
0.5779010008114688,YES
0.7103732756288883,YES
0.5780362456045443,YES
0.4137138220178523,YES
0.3240465242088179,NO
0.7247092236948878,YES
0.31518799026237493,NO
0.2370164998647552,NO
0.11989450906140113,NO
0.47484446848796324,NO
0.33872058425750606,NO
0.2524344062753584,NO
0.5052745469299431,NO
0.30856099540167703,NO
0.0820935893968082,NO
0.31430889910738435,NO
0.8444684879632134,YES
0.43061942115228563,NO
0.7300513930213687,YES
0.14450906140113606,NO
0.24472545307005683,NO
0.025764133080876384,NO
0.27853665133892347,NO
0.2953070056802813,NO
0.2461455233973492,NO
0.4060048688125507,NO
0.11123884230457125,NO
0.39937787395185287,NO
0.771030565323235,YES
0.8355423316202327,YES
0.9467811739248039,YES
0.27312685961590477,YES
0.3310116310522045,NO
0.7934135785772248,YES
0.3172166621585069,NO
0.24141195563970785,NO
0.08939680822288341,NO
0.3936975926426833,NO
0.38754395455774954,NO
0.4000540979172302,NO
0.3411549905328645,NO
0.27062483094400863,NO
0.09250743846361915,NO
0.2552745469299432,NO
0.8546794698404111,YES
