50Traced_NONETRACED_SUM_SINGLE_LSA_43_MEDIAN,Associated
0.4751,NO
0.5047,NO
0.5809,NO
0.9274,NO
0.5405,NO
0.6806,NO
0.5023,NO
0.1978,NO
0.9546,NO
2.246,YES
0.5856,NO
2.5863,YES
0.9117,NO
1.2182,NO
0.8797,NO
0.1142,NO
0.9693,NO
0.1281,NO
0.7864,NO
0.2179,NO
0.9732,NO
1.9923,YES
2.1873,YES
1.9791,YES
1.8447,YES
0.4185,NO
1.7836,YES
0.61,NO
2.0907,YES
1.4406,YES
1.2621,NO
0.5818,NO
0.4626,NO
1.0302,NO
3.1805,YES
2.1652,YES
1.2961,NO
0.4259,NO
1.3007,NO
0.2777,NO
0.4726,NO
0.83,NO
0.7558,NO
1.5458,YES
0.4422,NO
3.0927,YES
0.4289,NO
2.8893,YES
0.7073,NO
0.3888,NO
0.3052,NO
0.5917,NO
0.2797,NO
1.3833,NO
0.8612,NO
0.7572,NO
0.5647,NO
0.9675,NO
1.6496,NO
1.0783,NO
0.7297,NO
1.2828,NO
0.5494,NO
0.2896,NO
1.7537,NO
3.4652,YES
1.4969,NO
3.7636,YES
0.6669,NO
0.991,NO
0.6571,NO
0.3018,NO
1.4454,NO
0.5768,NO
1.2915,NO
0.4852,NO
1.1338,NO
3.155,YES
3.1181,YES
3.5678,YES
2.7586,YES
1.6476,NO
3.447,YES
1.055,NO
2.3308,YES
1.3376,YES
1.8159999999999998,NO
0.9359999999999999,NO
0.88,NO
1.6419,NO
3.1388,YES
2.1319999999999997,YES
1.5304,NO
0.6343,NO
1.5888,NO
0.4992,NO
0.6257,NO
0.3167,NO
0.8388,NO
1.4798,YES
0.7628,NO
3.0609,YES
0.9576,NO
3.2436,YES
0.8455,NO
1.03,NO
0.6788,NO
0.9599,NO
0.4642,NO
2.0709,NO
0.7497,NO
1.6602,NO
0.5957,NO
0.6427,NO
1.9495,YES
4.3417,YES
4.657,YES
1.6182,YES
0.4001,NO
0.3535,NO
2.296,YES
1.0031,NO
1.7507,YES
0.5147,NO
0.6658,NO
1.0596,NO
1.0115,NO
0.3184,NO
4.4492,YES
0.3972,NO
4.2587,YES
1.0167,NO
4.865,YES
0.7262,NO
0.6920000000000001,NO
1.8659,NO
0.7485,NO
2.3576,YES
1.8456,NO
2.065,YES
0.7675,NO
0.7842,NO
1.8307,NO
1.0422,NO
0.784,NO
1.8004,NO
0.4672,NO
0.4688,NO
1.8816,NO
3.2869,YES
1.7037,NO
3.6441,YES
0.4055,NO
0.7189,NO
0.4534,NO
0.1236,NO
1.5054,NO
0.5803,NO
1.4762,NO
0.5339,NO
1.2535,NO
3.0763,YES
3.095,YES
3.448,YES
2.6507,YES
2.0482,NO
3.3153,YES
1.3728,NO
0.5457,NO
0.6825,NO
1.3818,YES
3.5517,YES
3.8582,YES
1.1402,YES
0.1234,NO
0.2598,NO
1.3533,YES
2.1328,NO
1.2288,YES
1.6188,NO
0.2547,NO
0.7154,NO
0.6823,NO
0.1453,NO
3.9653,YES
0.4242,NO
3.9338,YES
0.8823,NO
4.141,YES
1.929,NO
1.7954,NO
2.5291,NO
1.1905,NO
1.8029,YES
2.657,NO
1.3436,YES
0.8649,NO
0.8054,NO
1.6414,NO
1.061,NO
0.7233,NO
1.228,NO
0.9715,NO
0.7563,NO
1.6178,NO
3.0534,YES
1.7729,NO
3.3148,YES
0.6438,NO
0.9625,NO
0.873,NO
0.3365,NO
0.9197,NO
0.8278,NO
1.2348,NO
0.9402,NO
1.2152,NO
2.5568,YES
2.5502,YES
3.0055,YES
2.7030000000000003,YES
1.7567,NO
2.8488,YES
1.2527,NO
0.615,NO
0.9815,NO
1.6057,NO
0.7154,NO
0.3071,NO
1.2474,NO
0.6155,NO
0.3292,NO
1.5687,NO
3.4025,YES
1.5149,NO
3.7932,YES
0.4574,NO
0.7729,NO
0.41600000000000004,NO
0.2368,NO
1.2819999999999998,NO
0.6920000000000001,NO
0.8401,NO
0.3703,NO
0.8406,NO
3.0943,YES
3.1355,YES
3.052,YES
2.8932,YES
1.5699,NO
3.2715,YES
1.1555,NO
0.6337,NO
0.7764,NO
1.2461,NO
0.696,NO
0.4139,NO
1.2393,NO
0.4058,NO
0.3482,NO
1.3376,NO
3.2307,YES
1.2202,NO
3.6381,YES
0.3753,NO
0.6104,NO
0.3335,NO
0.1092,NO
1.2195,NO
0.4759,NO
0.9728,NO
0.2721,NO
0.8518,NO
2.92,YES
2.9708,YES
3.0199,YES
2.7241,YES
1.4086,NO
3.0155,YES
0.8804,NO
0.405,NO
0.8476,NO
1.3025,NO
0.6712,NO
0.31,NO
0.9081,NO
0.4452,NO
0.278,NO
1.2442,NO
3.2751,YES
1.2584,NO
3.5075,YES
0.425,NO
0.7819,NO
0.5088,NO
0.2251,NO
0.9398,NO
0.4797,NO
0.8969,NO
0.4162,NO
0.7585,NO
2.8724,YES
2.8031,YES
3.1802,YES
2.5763,YES
1.26,NO
3.0869,YES
0.6124,NO
0.688,NO
1.0815,NO
5.2283,YES
1.5513,YES
1.7102,YES
5.3911,YES
0.8573,NO
0.6678,NO
5.3837,YES
0.5339,NO
5.2409,YES
0.4141,NO
1.1652,NO
0.6668,NO
1.2604,NO
0.3976,NO
1.6567,YES
0.9594,NO
2.1562,YES
1.1371,NO
2.1546,YES
0.7454,NO
0.5349,NO
1.7062,NO
0.7724,NO
5.9511,YES
2.2736,NO
5.008,YES
0.3743,NO
0.9536,NO
3.7325,YES
0.5671,NO
0.7525,NO
3.8971,YES
0.2555,NO
0.1097,NO
3.859,YES
0.5401,NO
3.5327,YES
0.5116,NO
1.1437,NO
0.5268,NO
1.0227,NO
0.171,NO
0.8753,NO
0.1639,NO
1.4553,NO
0.1901,NO
0.9005,NO
0.4736,NO
0.6169,NO
1.4027,NO
0.7497,NO
3.7879,YES
1.3078,NO
3.6074,YES
0.8640000000000001,NO
1.2721,NO
4.369,YES
4.834,YES
4.7858,YES
3.3731,YES
0.9322,NO
0.5951,NO
4.4852,YES
2.9019999999999997,NO
4.2447,YES
2.577,NO
2.0114,NO
1.9228,NO
2.0925,NO
0.1864,NO
4.5356,YES
0.4931,NO
4.6795,YES
1.0401,NO
5.0680000000000005,YES
2.4917,NO
2.4209,NO
3.1901,NO
2.8952,NO
4.4925,YES
3.6113,NO
3.9712,YES
0.5293,NO
1.2881,NO
4.5595,YES
1.9174,NO
2.0835,NO
4.6237,YES
0.5369,NO
0.1957,NO
4.8327,YES
0.8985,NO
4.1381,YES
0.8459,NO
1.8424,NO
1.0706,NO
1.6903,NO
0.1775,NO
2.0714,NO
0.259,NO
2.7194,NO
0.4302,NO
2.0802,NO
1.0911,NO
0.8893,NO
2.0521,NO
1.2114,NO
4.7168,YES
1.9091,NO
4.4326,YES
0.7193,NO
0.4553,NO
1.5423,YES
4.7906,YES
5.0237,YES
1.3721,YES
0.5968,NO
0.4649,NO
2.0633,YES
1.1303,NO
1.5099,YES
0.7743,NO
1.0418,NO
1.4523,NO
1.4142,NO
0.1735,NO
4.6857,YES
0.4124,NO
4.3521,YES
1.0495,NO
5.2133,YES
0.9907,NO
0.9731,NO
1.6455,NO
0.9194,NO
2.0512,YES
1.7712,NO
2.1083,YES
2.222,YES
0.7514,YES
1.2171,NO
0.8543,NO
0.9521,NO
1.2844,NO
2.6028,YES
1.9905,YES
1.4922,NO
0.461,NO
1.2670000000000001,NO
0.4987,NO
1.0836,NO
0.9224,NO
1.1614,NO
0.8568,YES
0.5992,NO
2.3022,YES
0.7785,NO
2.255,YES
0.9009,NO
0.6017,NO
0.6953,NO
0.6686,NO
0.4603,NO
1.4255,NO
0.7186,NO
1.3268,NO
0.4255,NO
1.3269,NO
6.0484,YES
1.8133,YES
1.8716,YES
5.7693,YES
0.5546,NO
0.3226,NO
6.3257,YES
1.0337,NO
