50Traced_NONETRACED_MAX_SINGLE_VSM_79_SUM,Associated
0.17786205566625954,NO
0.17239827730282187,NO
0.13061644275888665,NO
0.34563219129652245,NO
0.21687986115574978,NO
0.1607636433759722,NO
0.19958860962910585,NO
0.17413383043003147,NO
0.3829787234042553,NO
0.7905123095712541,YES
0.11358231021405156,NO
0.8490711576782155,YES
0.3829144436588031,NO
0.3703156135501703,NO
0.36915857813203057,NO
0.20389535257440378,NO
0.22350067493732723,NO
0.2017741209744809,NO
0.3161920678794112,NO
0.29028733046217137,NO
0.15928520923057143,NO
0.6818795397570225,YES
0.6834865333933277,YES
0.7390242334640355,YES
0.7860770071350517,YES
0.4235392427845986,NO
0.6778299157935335,YES
0.1984958539564183,NO
0.31824901973388187,YES
0.7889053159349487,YES
0.43903066143858066,NO
0.3244198752972938,NO
0.2967153050073922,NO
0.29440123417111264,NO
0.8855177733496175,YES
0.6933213344475154,YES
0.3105997300250691,NO
0.2539692742816739,NO
0.2103876068650768,NO
0.2540978337725783,NO
0.359709455550556,NO
0.3422896445330077,NO
0.3438966381693129,NO
0.812495982515909,YES
0.21405155235585266,NO
0.7041846114289386,YES
0.18294015555698398,NO
0.7584367165906023,YES
0.24940541235456706,NO
0.26399691457221824,NO
0.2355209873368901,NO
0.19155364144757983,NO
0.23764221893681298,NO
0.2766600244263033,NO
0.25801889824516294,NO
0.2877161406440831,NO
0.1108182811596066,NO
0.22645754322812883,NO
0.1967603008292087,NO
0.42353924278459854,NO
0.2992864948254805,NO
0.3187632576974995,NO
0.2558976666452401,NO
0.1605708041396156,NO
0.28720190268046536,NO
0.9258211737481519,YES
0.3228771614064408,NO
0.7613293051359515,YES
0.24445587195474702,NO
0.25204088191810764,NO
0.24998393006363692,NO
0.2512052452272289,NO
0.47226328983737226,NO
0.20935913093784145,NO
0.36549463264125476,NO
0.2630327183904352,NO
0.4336311628205952,NO
0.9188146814938611,YES
0.9051230957125409,YES
0.8081892395706112,YES
0.7456450472456129,YES
0.2591759336633027,NO
0.7556726875361574,YES
0.20293115639262066,NO
0.46911358231021405,YES
0.7484090763000577,YES
0.6421546570675579,NO
0.5332647682715176,NO
0.5233014077264253,NO
0.5190589445265796,NO
0.852606543678087,YES
0.7117053416468471,YES
0.53770007070772,NO
0.3199845728610915,NO
0.35148164813267335,NO
0.3075785819888153,NO
0.22452915086456254,NO
0.23185704184611428,NO
0.24304171755479845,NO
0.7554155685543483,YES
0.37738638554991316,NO
0.6845792890660153,YES
0.3307192903516102,NO
0.7379957575368,YES
0.45252940798354435,NO
0.33920421675130163,NO
0.31728482355209875,NO
0.3346403548241949,NO
0.2047952690107347,NO
0.43967345889310283,NO
0.34563219129652245,NO
0.5117953332904801,NO
0.1454007842128945,NO
0.13460178697692357,NO
0.5514559362344924,YES
0.8470142058237449,YES
0.8205952304428874,YES
0.5531272096162498,YES
0.2073021790833708,NO
0.1042617471234814,NO
0.5963874783055859,YES
0.15131452079449764,NO
0.37082985151378806,YES
0.18846821366587388,NO
0.3717940476955711,NO
0.3569454264961111,NO
0.3569454264961111,NO
0.1326733946133573,NO
0.7808060680079706,YES
0.131644918686122,NO
0.7214758629555825,YES
0.3156135501703413,NO
0.7957189689528827,YES
0.19843157421096613,NO
0.24709134151828752,NO
0.3300764928970881,NO
0.14405090955839814,NO
0.4329883653660731,YES
0.26907501446294274,NO
0.5475348717619077,YES
0.22047952690107345,NO
0.16436330912129585,NO
0.38188596773156774,NO
0.420903773221058,NO
0.38201452722247214,NO
0.3642733174776628,NO
0.26997493089927366,NO
0.1960532236292344,NO
0.36813010220479525,NO
0.8907244327312464,YES
0.2574403805360931,NO
0.8184739988429645,YES
0.27903837500803497,NO
0.26418975380857496,NO
0.259883010863277,NO
0.15202159799447193,NO
0.34511795333290485,NO
0.15247155621263736,NO
