50Traced_NONETRACED_SUM_RAW_LSA_72_MEDIAN,Associated
0.5429,NO
0.127,NO
0.4479,NO
0.3968,NO
0.4121,NO
0.4618,NO
0.7946,NO
0.3691,NO
0.6551,NO
3.2478,YES
0.6115,NO
2.178,YES
0.4231,NO
0.5095,NO
0.2223,NO
0.2958,NO
0.3386,NO
0.2839,NO
0.4309,NO
0.2179,NO
0.34600000000000003,NO
3.075,YES
1.2112,YES
2.6638,YES
2.2999,YES
0.2998,NO
2.394,YES
0.7205,NO
0.4105,YES
0.2444,YES
0.3362,NO
0.3039,NO
0.1148,NO
0.3139,NO
1.2667,YES
1.3592,YES
0.1913,NO
0.2919,NO
0.2954,NO
0.2977,NO
0.1797,NO
0.1526,NO
0.1551,NO
1.2095,YES
0.2289,NO
1.1562,YES
0.1667,NO
1.0958,YES
0.0412,NO
0.2824,NO
0.242,NO
0.4049,NO
0.1903,NO
0.294,NO
0.1657,NO
0.2463,NO
0.3885,NO
0.1534,NO
0.4836,NO
0.515,NO
0.4983,NO
0.6264,NO
0.7043,NO
0.2577,NO
0.6661,NO
2.4935,YES
0.5567,NO
1.1975,YES
0.5052,NO
0.6558,NO
0.2136,NO
0.3112,NO
0.6709,NO
0.3357,NO
0.5329,NO
0.2908,NO
0.5653,NO
2.1588,YES
1.0648,YES
1.9433,YES
1.7156,YES
0.5485,NO
2.2429,YES
0.588,NO
0.8066,YES
0.2738,YES
0.7813,NO
0.2805,NO
0.1507,NO
0.8326,NO
2.1693,YES
2.2523,YES
0.5799,NO
0.3973,NO
0.5949,NO
0.3765,NO
0.4162,NO
0.3864,NO
0.2075,NO
1.3566,YES
0.1942,NO
1.5312,YES
0.1628,NO
1.3451,YES
0.0779,NO
0.3621,NO
0.3038,NO
0.6115,NO
0.2735,NO
0.6985,NO
0.3488,NO
0.5916,NO
0.444,NO
0.1901,NO
1.605,YES
3.0265,YES
2.8732,YES
0.5746,YES
0.7903,NO
0.4441,NO
1.4873,YES
0.1542,NO
1.2616,YES
0.2242,NO
0.7207,NO
0.5978,NO
0.3303,NO
0.2908,NO
3.045,YES
0.2773,NO
1.5065,YES
0.1417,NO
1.7248,YES
0.3491,NO
0.7706,NO
0.2477,NO
0.0699,NO
0.6305,YES
0.6116,NO
1.5081,YES
0.3699,NO
0.1439,NO
0.7538,NO
0.6576,NO
0.6269,NO
0.5382,NO
0.7661,NO
0.2804,NO
0.8267,NO
2.8613,YES
0.63,NO
1.7595,YES
0.391,NO
0.4414,NO
0.1836,NO
0.2926,NO
0.6652,NO
0.3322,NO
0.4026,NO
0.23399999999999999,NO
0.4912,NO
2.2167,YES
1.3042,YES
2.7189,YES
1.5985,YES
0.6861,NO
2.5368,YES
0.9431,NO
0.3993,NO
0.17300000000000001,NO
0.9469,YES
2.8794,YES
2.1551,YES
0.4518,YES
0.5468,NO
0.2392,NO
0.8479,YES
0.2623,NO
0.5515,YES
0.4682,NO
0.6232,NO
0.6417,NO
0.293,NO
0.2815,NO
3.3975,YES
0.2041,NO
1.874,YES
0.142,NO
1.7639,YES
0.5313,NO
0.6842,NO
0.4078,NO
0.1231,NO
0.5069,YES
0.3928,NO
0.7178,YES
0.3665,NO
0.1179,NO
0.9594,NO
0.5108,NO
0.4514,NO
0.5105,NO
0.5899,NO
0.1536,NO
0.9322,NO
3.1999,YES
0.9841,NO
2.1891,YES
0.2659,NO
0.4645,NO
0.2033,NO
0.1746,NO
0.2435,NO
0.1768,NO
0.447,NO
0.2256,NO
0.2875,NO
3.1065,YES
1.2574,YES
2.6598,YES
2.2932,YES
0.6844,NO
2.4133,YES
0.9823,NO
0.4096,NO
0.1339,NO
0.8109999999999999,NO
0.5727,NO
0.3243,NO
0.8861,NO
0.5423,NO
0.154,NO
0.6576,NO
2.3156,YES
0.7435,NO
1.6067,YES
0.3241,NO
0.4111,NO
0.1534,NO
0.204,NO
0.5304,NO
0.1655,NO
0.3181,NO
0.1309,NO
0.2819,NO
2.011,YES
0.9564,YES
2.181,YES
1.1261,YES
0.8006,NO
1.5211,YES
0.8968,NO
0.5132,NO
0.1016,NO
0.7703,NO
0.5519,NO
0.7139,NO
0.7306,NO
0.8059999999999999,NO
0.2479,NO
0.8637,NO
3.002,YES
0.9583,NO
1.2584,YES
0.616,NO
0.7141,NO
0.2113,NO
0.153,NO
0.5692,NO
0.2291,NO
0.5895,NO
0.1912,NO
0.6142,NO
2.261,YES
1.2334,YES
2.439,YES
1.7578,YES
0.6075,NO
2.6808,YES
1.1853,NO
0.4657,NO
0.1138,NO
0.6429,NO
0.8754,NO
0.7748,NO
0.4313,NO
0.6394,NO
0.2301,NO
0.7114,NO
2.8349,YES
0.747,NO
1.6258,YES
0.4765,NO
0.5631,NO
0.2045,NO
0.2918,NO
0.8088,NO
0.2426,NO
0.7184,NO
0.1702,NO
0.5298,NO
2.5769,YES
1.2406,YES
2.2637,YES
2.1992,YES
0.4085,NO
2.5699,YES
0.7214,NO
0.3315,NO
0.2349,NO
3.2346,YES
1.0875,YES
0.9135,YES
2.9554,YES
