50Traced_NONETRACED_MAX_RAW_VSM_64_MEDIAN,Associated
0.0737,NO
0.1171,NO
0.1144,NO
0.2653,NO
0.0671,NO
0.1331,NO
0.1579,NO
0.0679,NO
0.1689,NO
1.0,YES
0.1153,NO
0.4096,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1171,NO
0.1733,NO
0.1171,NO
0.1059,NO
0.2179,NO
0.1498,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1573,NO
0.4096,YES
0.1205,NO
1.0,YES
0.2444,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.1296,NO
0.3947,YES
0.3164,YES
0.1659,NO
0.1474,NO
0.1296,NO
0.1474,NO
0.1835,NO
0.1649,NO
0.1766,NO
1.0,YES
0.1088,NO
1.0,YES
0.1088,NO
1.0,YES
0.0836,NO
0.1474,NO
0.1474,NO
0.1235,NO
0.0802,NO
0.1903,NO
0.1474,NO
0.1296,NO
0.1553,NO
0.1534,NO
0.1387,NO
0.2865,NO
0.1512,NO
0.1986,NO
0.1465,NO
0.061,NO
0.2187,NO
1.0,YES
0.1694,NO
0.4064,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.20600000000000002,NO
0.1544,NO
0.1947,NO
0.1755,NO
0.2202,NO
0.5256,YES
1.0,YES
1.0,YES
1.0,YES
0.2137,NO
0.4064,YES
0.1694,NO
1.0,YES
1.0,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.1525,NO
1.0,YES
0.3413,YES
0.1731,NO
0.1841,NO
0.1525,NO
0.1841,NO
0.2289,NO
0.2088,NO
0.2075,NO
1.0,YES
0.1138,NO
1.0,YES
0.0576,NO
1.0,YES
0.1268,NO
0.1841,NO
0.1841,NO
0.1387,NO
0.1355,NO
0.2201,NO
0.1841,NO
0.1525,NO
0.0724,NO
0.1088,NO
0.2378,YES
1.0,YES
0.3236,YES
0.2985,YES
0.1306,NO
0.0371,NO
1.0,YES
0.183,NO
0.2134,YES
0.1531,NO
0.2199,NO
0.2003,NO
0.2199,NO
0.1267,NO
1.0,YES
0.1088,NO
1.0,YES
0.1417,NO
1.0,YES
0.1629,NO
0.2519,NO
0.1531,NO
0.1155,NO
1.0,YES
0.1335,NO
0.2078,YES
0.1544,NO
0.0732,NO
0.1975,NO
0.2653,NO
0.1977,NO
0.1701,NO
0.1987,NO
0.1225,NO
0.2524,NO
1.0,YES
0.1577,NO
1.0,YES
0.1987,NO
0.1756,NO
0.1844,NO
0.1621,NO
0.2067,NO
0.0563,NO
0.2067,NO
0.2019,NO
0.1827,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2524,NO
0.485,YES
0.133,NO
0.1132,NO
0.0774,NO
0.1997,YES
1.0,YES
0.3236,YES
0.1476,YES
0.1366,NO
0.0604,NO
0.2886,YES
0.2598,NO
0.1972,YES
0.1459,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.142,NO
1.0,YES
0.2049,NO
0.2564,NO
0.2564,NO
0.2564,NO
0.2886,YES
0.2085,NO
0.1326,YES
0.1415,NO
0.1809,NO
0.2381,NO
0.19,NO
0.1547,NO
0.1997,NO
0.1809,NO
0.1536,NO
0.2369,NO
0.4061,YES
0.2369,NO
0.4061,YES
0.2519,NO
0.2036,NO
0.2033,NO
0.1809,NO
0.1506,NO
0.1809,NO
0.1506,NO
0.2256,NO
0.1124,NO
0.4061,YES
0.4061,YES
0.2638,YES
0.3108,YES
0.2405,NO
0.4061,YES
0.1635,NO
0.1439,NO
0.1339,NO
0.22399999999999998,NO
0.1967,NO
0.1436,NO
0.2079,NO
0.1387,NO
0.0967,NO
0.2198,NO
1.0,YES
0.2344,NO
1.0,YES
0.1331,NO
0.1766,NO
0.0647,NO
0.204,NO
0.151,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
0.4941,YES
0.4856,YES
0.193,NO
1.0,YES
0.1726,NO
0.1439,NO
0.0769,NO
0.1953,NO
0.2653,NO
0.2047,NO
0.1823,NO
0.1987,NO
0.1204,NO
0.2664,NO
1.0,YES
0.1828,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.1479,NO
0.2174,NO
0.0532,NO
0.2174,NO
0.1912,NO
0.166,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2664,NO
0.4373,YES
0.1743,NO
0.0727,NO
0.1118,NO
0.10800000000000001,NO
0.2886,NO
0.1427,NO
0.107,NO
0.1118,NO
0.0532,NO
0.2085,NO
0.4994,YES
0.1277,NO
0.3916,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.1118,NO
0.2184,NO
0.1118,NO
0.2184,NO
0.1702,NO
0.1518,NO
0.4994,YES
0.4994,YES
0.4994,YES
0.4994,YES
0.2085,NO
0.3916,YES
0.107,NO
0.1395,NO
0.153,NO
1.0,YES
0.1431,YES
0.1227,YES
1.0,YES
0.2237,NO
0.1065,NO
1.0,YES
0.1253,NO
1.0,YES
0.1253,NO
0.2149,NO
0.2246,NO
0.1474,NO
0.153,NO
0.1935,YES
0.153,NO
0.2369,YES
0.2129,NO
0.1837,YES
0.1271,NO
0.1253,NO
0.3025,NO
0.1214,NO
1.0,YES
0.2616,NO
1.0,YES
0.1799,NO
0.1547,NO
1.0,YES
0.2156,NO
0.1535,NO
1.0,YES
0.1955,NO
0.1097,NO
0.5448,YES
0.191,NO
1.0,YES
0.1528,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.21899999999999997,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.1991,NO
0.1784,NO
0.3767,NO
0.1917,NO
1.0,YES
0.3359,NO
1.0,YES
0.0798,NO
0.1768,NO
0.3174,YES
0.3292,YES
0.2628,YES
0.3174,YES
0.1768,NO
0.0603,NO
1.0,YES
0.3374,NO
0.3174,YES
0.3374,NO
0.2365,NO
0.2061,NO
0.2048,NO
0.1768,NO
1.0,YES
0.1768,NO
1.0,YES
0.1768,NO
1.0,YES
0.2397,NO
0.2192,NO
0.3374,NO
0.1155,NO
1.0,YES
0.2085,NO
0.3141,YES
0.1636,NO
0.1646,NO
1.0,YES
0.1762,NO
0.1649,NO
0.4197,YES
0.1681,NO
0.153,NO
1.0,YES
0.2147,NO
1.0,YES
0.1456,NO
0.2244,NO
0.1542,NO
0.1277,NO
0.1775,NO
0.3036,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.3036,NO
0.2218,NO
0.2147,NO
0.3901,NO
0.21600000000000003,NO
1.0,YES
0.3584,NO
1.0,YES
0.0467,NO
0.0836,NO
0.2378,YES
1.0,YES
0.2735,YES
0.2985,YES
0.1366,NO
0.0285,NO
1.0,YES
0.1475,NO
0.2134,YES
0.1175,NO
0.1762,NO
0.2003,NO
0.1785,NO
0.0891,NO
1.0,YES
0.0836,NO
1.0,YES
0.1347,NO
1.0,YES
0.1629,NO
0.2192,NO
0.1218,NO
0.1027,NO
1.0,YES
0.2085,NO
0.2078,YES
0.3331,YES
0.3626,YES
0.3634,NO
0.1548,NO
0.1459,NO
0.1506,NO
0.3626,YES
0.3693,YES
0.1404,NO
0.149,NO
0.1517,NO
0.149,NO
0.2374,NO
0.16,NO
0.2274,NO
0.3626,YES
0.095,NO
0.3626,YES
0.032,NO
0.3626,YES
0.0377,NO
0.1398,NO
0.1398,NO
0.149,NO
0.1398,NO
0.2177,NO
0.15,NO
0.1371,NO
0.0839,NO
0.0802,NO
1.0,YES
0.2996,YES
0.2628,YES
1.0,YES
0.1955,NO
0.0677,NO
1.0,YES
0.1763,NO
1.0,YES
0.0928,NO
0.3042,NO
0.2246,NO
0.2024,NO
0.0941,NO
0.2337,YES
0.0773,NO
0.3002,YES
0.0821,NO
0.2157,YES
0.1629,NO
0.2192,NO
0.3023,NO
0.1763,NO
1.0,YES
0.2621,NO
1.0,YES
0.1494,NO
0.079,NO
1.0,YES
0.2996,YES
0.2628,YES
1.0,YES
0.2192,NO
0.1165,NO
1.0,YES
0.2145,NO
1.0,YES
0.1088,NO
0.2277,NO
0.2246,NO
0.1744,NO
0.1494,NO
0.2337,YES
0.1494,NO
0.2829,YES
0.1968,NO
0.2157,YES
0.2134,NO
0.2192,NO
0.3004,NO
0.2145,NO
1.0,YES
0.2341,NO
1.0,YES
0.1467,NO
0.1184,NO
1.0,YES
0.2996,YES
0.2628,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
1.0,YES
0.2419,NO
1.0,YES
0.1022,NO
0.2149,NO
0.2246,NO
0.0945,NO
0.2034,NO
0.2337,YES
0.1975,NO
0.3422,YES
0.1773,NO
0.2514,YES
0.1754,NO
0.2419,NO
0.3619,NO
0.2419,NO
1.0,YES
0.3259,NO
1.0,YES
0.0748,NO
0.0802,NO
1.0,YES
0.2996,YES
0.2628,YES
1.0,YES
0.1955,NO
0.0556,NO
1.0,YES
0.1475,NO
1.0,YES
0.08800000000000001,NO
0.2859,NO
0.2246,NO
0.2466,NO
0.1047,NO
0.2337,YES
0.1016,NO
0.3066,YES
0.0639,NO
0.2157,YES
0.1629,NO
0.2192,NO
0.3135,NO
0.1193,NO
1.0,YES
0.2616,NO
1.0,YES
0.1202,NO
0.0905,NO
0.1028,YES
1.0,YES
0.2735,YES
0.1542,YES
0.094,NO
0.0554,NO
0.2475,YES
0.1971,NO
0.1126,YES
0.1418,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
