50Traced_NONETRACED_MAX_SINGLE_VSM_21_MEDIAN,Associated
0.2057,NO
0.2626,NO
0.6593,NO
0.6139,NO
0.3369,NO
0.0992,NO
0.2687,NO
0.1058,NO
0.444,NO
1.0,YES
0.0992,NO
1.0,YES
0.3126,NO
0.3391,NO
0.3391,NO
0.2626,NO
0.5133,NO
0.1109,NO
0.2553,NO
0.2508,NO
0.2752,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1573,NO
1.0,YES
0.3939,NO
0.382,YES
1.0,YES
0.3362,NO
0.2455,NO
0.2664,NO
0.2853,NO
1.0,YES
0.405,YES
0.2504,NO
0.2082,NO
0.2853,NO
0.2082,NO
0.4183,NO
0.4183,NO
0.4173,NO
1.0,YES
0.2604,NO
0.405,YES
0.2047,NO
0.8571,YES
0.1702,NO
0.2082,NO
0.2082,NO
0.1566,NO
0.0971,NO
0.2068,NO
0.147,NO
0.2751,NO
0.2057,NO
0.3133,NO
0.6593,NO
0.6139,NO
0.3369,NO
0.2097,NO
0.2687,NO
0.1058,NO
0.444,NO
1.0,YES
0.2077,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.5133,NO
0.1268,NO
0.3063,NO
0.2508,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3063,NO
1.0,YES
0.3939,NO
0.9432,YES
1.0,YES
0.6805,NO
0.5062,NO
0.6805,NO
0.5089,NO
1.0,YES
1.0,YES
0.5415,NO
0.4197,NO
0.5415,NO
0.4197,NO
0.7376,NO
0.7376,NO
0.7358,NO
1.0,YES
0.6805,NO
1.0,YES
0.6805,NO
1.0,YES
0.3377,NO
0.4069,NO
0.4197,NO
0.4197,NO
0.4197,NO
0.6805,NO
0.4197,NO
0.5415,NO
0.1709,NO
0.1663,NO
0.7346,YES
1.0,YES
1.0,YES
0.503,YES
0.1627,NO
0.1663,NO
0.433,YES
0.1552,NO
0.4615,YES
0.2198,NO
0.3291,NO
0.3291,NO
0.3283,NO
0.1663,NO
1.0,YES
0.1663,NO
1.0,YES
0.1663,NO
1.0,YES
0.3342,NO
0.4485,NO
0.3867,NO
0.2429,NO
0.7346,YES
0.2353,NO
0.4323,YES
0.2169,NO
0.2169,NO
