50Traced_NONETRACED_MAX_RAW_LSA_37_MAX,Associated
0.1687,NO
0.1687,NO
0.1406,NO
0.2653,NO
0.1663,NO
0.2963,NO
0.1987,NO
0.0679,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1687,NO
0.1663,NO
0.1548,NO
0.1843,NO
0.2179,NO
0.166,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1423,NO
1.0,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.1405,NO
0.3947,YES
0.3164,YES
0.1405,NO
0.1056,NO
0.1405,NO
0.1058,NO
0.1835,NO
0.1649,NO
0.1835,NO
1.0,YES
0.1088,NO
1.0,YES
0.1344,NO
1.0,YES
0.1088,NO
0.1212,NO
0.1156,NO
0.1235,NO
0.1156,NO
0.1903,NO
0.1156,NO
0.1194,NO
0.1731,NO
0.1731,NO
0.1387,NO
0.2865,NO
0.2137,NO
0.2963,NO
0.1987,NO
0.076,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.1533,NO
0.1268,NO
0.2137,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
0.5256,YES
0.5256,YES
0.2254,NO
1.0,YES
0.2137,NO
1.0,YES
1.0,YES
0.3356,NO
0.1662,NO
0.204,NO
0.204,NO
0.35200000000000004,YES
0.188,YES
0.1731,NO
0.1841,NO
0.1364,NO
0.1841,NO
0.2289,NO
0.2088,NO
0.2075,NO
1.0,YES
0.1216,NO
0.188,YES
0.204,NO
1.0,YES
0.1216,NO
0.1841,NO
0.1841,NO
0.1355,NO
0.1841,NO
0.2201,NO
0.1387,NO
0.204,NO
0.1267,NO
0.1267,NO
0.2372,YES
0.3659,YES
0.4156,YES
0.3354,YES
0.0826,NO
0.1088,NO
0.2372,YES
0.1395,NO
0.2111,YES
0.1443,NO
0.2165,NO
0.1934,NO
0.2199,NO
0.1267,NO
0.4156,YES
0.1088,NO
0.4216,YES
0.1417,NO
0.4156,YES
0.0968,NO
0.0968,NO
0.1439,NO
0.1155,NO
0.1977,YES
0.0968,NO
0.3354,YES
0.1694,NO
0.1694,NO
0.2286,NO
0.2582,NO
0.2524,NO
0.2963,NO
0.1987,NO
0.1694,NO
0.2286,NO
1.0,YES
0.2347,NO
1.0,YES
0.1987,NO
0.1756,NO
0.1844,NO
0.1926,NO
0.2067,NO
0.1926,NO
0.2524,NO
0.2019,NO
0.2067,NO
1.0,YES
1.0,YES
0.4997,YES
1.0,YES
0.2254,NO
1.0,YES
0.2524,NO
0.1468,NO
0.0846,NO
0.2378,YES
1.0,YES
1.0,YES
1.0,YES
0.0885,NO
0.0846,NO
0.2465,YES
0.2598,NO
0.2134,YES
0.1459,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.1481,NO
1.0,YES
0.2049,NO
0.2206,NO
0.2228,NO
0.1032,NO
0.2732,YES
0.2113,NO
1.0,YES
0.1415,NO
0.0745,NO
0.2381,NO
0.19,NO
0.1547,NO
0.2369,NO
0.1653,NO
0.1536,NO
0.2369,NO
0.4061,YES
0.2045,NO
0.4061,YES
0.2519,NO
0.2036,NO
0.2418,NO
0.0533,NO
0.1506,NO
0.055999999999999994,NO
0.1464,NO
0.2256,NO
0.1506,NO
0.4061,YES
0.4061,YES
0.2462,YES
0.4061,YES
0.2405,NO
0.2638,YES
0.1924,NO
0.1686,NO
0.1339,NO
0.22399999999999998,NO
0.1967,NO
0.1879,NO
0.2963,NO
0.1987,NO
0.0967,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.151,NO
0.1693,NO
0.0797,NO
0.204,NO
0.20600000000000002,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
0.4941,YES
1.0,YES
0.2254,NO
1.0,YES
0.1879,NO
0.1686,NO
0.1479,NO
0.2171,NO
0.2342,NO
0.2047,NO
0.2963,NO
0.1987,NO
0.1204,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2034,NO
0.1479,NO
0.1415,NO
0.0515,NO
0.1843,NO
0.1912,NO
0.166,NO
1.0,YES
1.0,YES
0.4754,YES
0.4754,YES
0.2254,NO
1.0,YES
0.166,NO
0.1686,NO
0.1542,NO
0.1277,NO
0.2886,NO
0.2184,NO
0.2963,NO
0.1987,NO
0.1118,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.1542,NO
0.2184,NO
0.1118,NO
0.1843,NO
0.1702,NO
0.2184,NO
1.0,YES
1.0,YES
0.4994,YES
0.4994,YES
0.2254,NO
1.0,YES
0.107,NO
0.1494,NO
0.1494,NO
1.0,YES
0.2996,YES
1.0,YES
1.0,YES
0.2237,NO
0.1065,NO
1.0,YES
0.1475,NO
1.0,YES
0.1059,NO
0.2131,NO
0.2118,NO
0.2203,NO
0.1628,NO
0.2337,YES
0.1628,NO
1.0,YES
0.2129,NO
0.2328,YES
0.1629,NO
0.1669,NO
0.3025,NO
0.12,NO
1.0,YES
0.2616,NO
1.0,YES
0.1799,NO
0.1547,NO
0.3917,YES
0.2156,NO
0.3456,NO
0.4159,YES
0.1827,NO
0.1097,NO
1.0,YES
0.191,NO
1.0,YES
0.1528,NO
0.3264,NO
0.3203,NO
0.2875,NO
0.171,NO
0.21899999999999997,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.3456,NO
0.1991,NO
0.1784,NO
0.3767,NO
0.1917,NO
0.3794,YES
0.3359,NO
1.0,YES
0.1427,NO
0.1427,NO
0.3174,YES
1.0,YES
1.0,YES
0.3605,YES
0.1233,NO
0.0485,NO
0.32899999999999996,YES
0.2818,NO
0.32899999999999996,YES
0.2818,NO
0.2365,NO
0.2061,NO
0.2585,NO
0.1533,NO
1.0,YES
0.1533,NO
1.0,YES
0.1427,NO
1.0,YES
0.33,NO
0.33,NO
0.33,NO
0.33,NO
0.3174,YES
0.33,NO
0.3605,YES
0.1636,NO
0.1646,NO
1.0,YES
0.1762,NO
0.3036,NO
1.0,YES
0.1681,NO
0.153,NO
1.0,YES
0.2848,NO
0.493,YES
0.2848,NO
0.2516,NO
0.1542,NO
0.1277,NO
0.1775,NO
0.2106,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.3036,NO
0.2848,NO
0.2848,NO
0.3901,NO
0.21600000000000003,NO
0.402,YES
0.3584,NO
0.4534,YES
0.0467,NO
0.0184,NO
0.0976,YES
1.0,YES
1.0,YES
0.1484,YES
0.0389,NO
0.0098,NO
0.1204,YES
0.1175,NO
0.0976,YES
0.1175,NO
0.1762,NO
0.1733,NO
0.1785,NO
0.07200000000000001,NO
1.0,YES
0.0614,NO
1.0,YES
0.1347,NO
0.3658,YES
0.1175,NO
0.1175,NO
0.0756,NO
0.1175,NO
0.0976,YES
0.0756,NO
0.1484,YES
1.0,YES
1.0,YES
0.3634,NO
0.1548,NO
0.1955,NO
0.1955,NO
0.2394,YES
1.0,YES
0.1659,NO
0.1665,NO
0.1517,NO
0.1665,NO
0.2131,NO
0.16,NO
0.2274,NO
1.0,YES
0.1138,NO
1.0,YES
0.1955,NO
1.0,YES
0.1009,NO
0.1665,NO
0.1665,NO
0.1398,NO
0.1665,NO
0.2177,NO
0.15,NO
0.1955,NO
0.0839,NO
0.0672,NO
1.0,YES
0.1398,YES
0.301,YES
1.0,YES
0.1955,NO
0.0677,NO
1.0,YES
0.2649,NO
1.0,YES
0.2649,NO
0.3042,NO
0.2246,NO
0.2024,NO
0.0899,NO
0.1935,YES
0.0773,NO
0.301,YES
0.0821,NO
0.1969,YES
0.2649,NO
0.2649,NO
0.3023,NO
0.1193,NO
1.0,YES
0.2649,NO
1.0,YES
0.1931,NO
0.1931,NO
1.0,YES
0.2214,YES
0.3451,YES
1.0,YES
0.2192,NO
0.1931,NO
1.0,YES
0.1886,NO
1.0,YES
0.1088,NO
0.2516,NO
0.2118,NO
0.1744,NO
0.1931,NO
0.1673,YES
0.1931,NO
0.3451,YES
0.1968,NO
0.1827,YES
0.2134,NO
0.1846,NO
0.3004,NO
0.1322,NO
1.0,YES
0.2616,NO
1.0,YES
0.1395,NO
0.1099,NO
1.0,YES
0.1623,YES
0.2509,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
1.0,YES
0.2904,NO
1.0,YES
0.2904,NO
0.2516,NO
0.2118,NO
0.1085,NO
0.2034,NO
0.1682,YES
0.1975,NO
0.3422,YES
0.1773,NO
0.2514,YES
0.2904,NO
0.2904,NO
0.3619,NO
0.1715,NO
1.0,YES
0.3259,NO
1.0,YES
0.0709,NO
0.0732,NO
1.0,YES
0.1398,YES
0.3077,YES
1.0,YES
0.0881,NO
0.0556,NO
1.0,YES
0.1003,NO
0.4507,YES
0.1664,NO
0.2859,NO
0.1263,NO
0.1497,NO
0.1047,NO
0.1031,YES
0.1016,NO
0.3077,YES
0.0698,NO
0.2147,YES
0.1277,NO
0.1329,NO
0.3135,NO
0.1664,NO
0.4507,YES
0.2369,NO
0.508,YES
0.1259,NO
0.1259,NO
0.1311,YES
1.0,YES
1.0,YES
0.2475,YES
0.094,NO
0.1018,NO
0.2212,YES
0.1971,NO
0.1311,YES
0.1418,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.1508,NO
1.0,YES
0.145,NO
0.1613,NO
0.1611,NO
0.145,NO
0.1864,YES
0.2085,NO
0.2475,YES
0.1201,NO
0.10300000000000001,NO
0.254,YES
0.3505,YES
1.0,YES
0.3313,YES
0.0981,NO
0.0792,NO
0.2917,YES
0.2045,NO
0.3039,YES
0.2045,NO
0.1448,NO
0.2003,NO
0.077,NO
0.1825,NO
0.3606,YES
0.1772,NO
1.0,YES
0.0892,NO
1.0,YES
0.2045,NO
0.2045,NO
0.2985,NO
0.1348,NO
0.2479,YES
0.2298,NO
0.3313,YES
0.1196,NO
0.1196,NO
0.1931,NO
0.2108,NO
0.1588,NO
0.1931,NO
0.0963,NO
0.0435,NO
0.2592,NO
0.1443,NO
0.1766,NO
0.1443,NO
0.4225,YES
0.3368,YES
0.4103,YES
0.1233,NO
0.0711,NO
0.1233,NO
0.1588,NO
0.1551,NO
0.077,NO
0.1443,NO
0.1443,NO
0.10800000000000001,NO
0.1443,NO
0.1685,NO
0.10800000000000001,NO
0.2105,NO
1.0,YES
1.0,YES
0.2752,NO
0.1653,NO
0.1222,NO
0.1097,NO
0.35200000000000004,YES
1.0,YES
0.1097,NO
0.1565,NO
0.0533,NO
0.1784,NO
0.1661,NO
0.1649,NO
0.1562,NO
1.0,YES
0.1222,NO
1.0,YES
0.1222,NO
1.0,YES
0.0877,NO
0.1565,NO
0.1565,NO
0.1354,NO
0.1565,NO
0.1407,NO
0.1077,NO
0.0894,NO
0.1248,NO
