50Traced_NONETRACED_MAX_SINGLE_VSM_11_SUM,Associated
0.1548271988369788,NO
0.14921033502940592,NO
0.15641313685323466,NO
0.23861759069583027,NO
0.13487081213242583,NO
0.14068591819203063,NO
0.05385581180202208,NO
0.15099451529769375,NO
0.19242714597237826,NO
0.7846428335425891,YES
0.12152250049560565,NO
0.8448423974096346,YES
0.17445318178814512,NO
0.24588647327033636,NO
0.12376924601863476,NO
0.1311702900944955,NO
0.13335095486684728,NO
0.17940923808894466,NO
0.13017907883433555,NO
0.2501156413136853,NO
0.152448291812595,NO
0.6729663648979053,YES
0.6746183836648384,YES
0.7317121522500496,YES
0.7800832617458534,YES
0.1847617788938082,NO
0.6688032776052336,YES
0.16044406264455166,NO
0.6923280248463622,YES
0.7829908147756558,YES
0.4476310050882178,NO
0.2410625784708914,NO
0.21258177492896324,NO
0.2829577744003172,NO
0.8823101830436794,YES
0.2915482719883698,YES
0.31560166523491706,NO
0.23306680763893478,NO
0.29029273772550057,NO
0.23319896914028942,NO
0.3558448423974096,NO
0.32848741161699596,NO
0.33958897773078706,NO
0.807242450274235,YES
0.18337408312958436,NO
0.3027159188528382,YES
0.11848278596444856,NO
0.8460979316725038,YES
0.10037666027886075,NO
0.24337540474459785,NO
0.2141016321945417,NO
0.24489526201017642,NO
0.21628229696689355,NO
0.35121918984999667,NO
0.2372298949316064,NO
0.20907949514306484,NO
0.11854886671512588,NO
0.1353333773871671,NO
0.4843058217141346,NO
0.5556730324456486,NO
0.16890239873124957,NO
0.16084054714861562,NO
0.33661534395030723,NO
0.017841802682878473,NO
0.2609528844247671,NO
0.9237428137183639,YES
0.5342628692261944,NO
0.7546421727350823,YES
0.13539945813784443,NO
0.26194409568492694,NO
0.10493623207559638,NO
0.15733826736271722,NO
0.4420802220313223,NO
0.06799709244697019,NO
0.3763298751073812,NO
0.14108240269609465,NO
0.3239278398202604,NO
0.916540011894535,YES
0.9024648120002643,YES
0.862882442344545,YES
0.7385184695698144,YES
0.21780215423247207,NO
0.7488270666754775,YES
0.30364104936232067,NO
0.707592678252825,YES
0.7413599418489394,YES
0.6321284609793167,NO
0.40500892090134144,NO
0.5099451529769378,NO
0.5055838234322342,NO
0.8484768386968877,YES
0.7036278332121854,YES
0.5247472411286592,NO
0.42073613956254535,NO
0.5004956056300799,NO
