50Traced_NONETRACED_SUM_MULTI_VSM_44_MEDIAN,Associated
0.9691,NO
0.4809,NO
0.9895,NO
1.7163,NO
0.7387,NO
1.9149,NO
1.2021,NO
0.3352,NO
1.5208,NO
2.1241,YES
0.5113,NO
1.9634,YES
0.6587,NO
1.2909,NO
0.4087,NO
0.3191,NO
1.1317,NO
0.6958,NO
0.7469,NO
0.5502,NO
1.1582,NO
2.0936,YES
2.5062,YES
2.8080000000000003,YES
1.6701,YES
1.1148,NO
1.6995,YES
0.9258,NO
2.169,YES
1.3821,YES
0.7499,NO
0.8041,NO
0.7354,NO
0.4999,NO
1.8749,YES
1.6033,YES
0.1953,NO
0.7303,NO
0.1489,NO
0.6743,NO
0.6609,NO
0.9101,NO
0.4455,NO
1.1837,YES
0.99,NO
1.6481,YES
0.557,NO
1.7380000000000002,YES
0.8031,NO
0.5217,NO
0.7646,NO
0.5906,NO
0.4608,NO
0.5663,NO
0.5744,NO
0.1998,NO
1.3216,NO
0.2868,NO
0.9733,NO
1.8015,NO
1.0177,NO
1.6880000000000002,NO
1.2401,NO
0.3391,NO
1.5482,NO
3.1839999999999997,YES
0.7218,NO
3.2255,YES
0.6401,NO
1.3193,NO
0.2136,NO
0.6146,NO
1.2501,NO
0.7146,NO
0.8513,NO
0.5782,NO
1.7189,NO
2.9029,YES
3.42,YES
3.5595,YES
2.8895,YES
1.5187,NO
1.8904,YES
1.0663,NO
2.6827,YES
1.5319999999999998,YES
1.3098,NO
0.7862,NO
1.1166,NO
1.3375,NO
2.1641,YES
2.012,YES
1.1818,NO
0.5127,NO
0.7698,NO
0.4407,NO
0.9251,NO
0.875,NO
0.5741,NO
1.5196,YES
0.9204,NO
1.7131,YES
0.9834,NO
2.0001,YES
1.1769,NO
0.2367,NO
1.0777,NO
0.818,NO
0.3747,NO
1.1176,NO
1.0062,NO
0.9447,NO
1.3145,NO
0.6496,NO
1.9455,YES
3.6536,YES
3.5736,YES
2.6706,YES
1.5063,NO
0.4845,NO
2.4156,YES
1.1733,NO
1.6583,YES
0.6161,NO
1.7577,NO
1.6303,NO
0.7383,NO
0.6787,NO
3.1219,YES
0.8207,NO
4.1729,YES
0.9255,NO
4.103,YES
0.2983,NO
1.7431,NO
2.0021,NO
0.5922,NO
2.2298,YES
2.1379,NO
2.1059,YES
1.9359,NO
0.4456,NO
1.429,NO
2.2511,NO
1.3087,NO
2.6475,NO
1.702,NO
0.718,NO
2.1044,NO
3.3886,YES
1.1252,NO
3.3449,YES
1.2749,NO
1.8718,NO
0.4677,NO
0.9723,NO
1.5741,NO
0.8861,NO
1.4446,NO
0.924,NO
