50Traced_NONETRACED_MEDIAN_SINGLE_LSA_10_SUM,Associated
0.09784106568672486,NO
0.08850099525340684,NO
0.16015924054509265,NO
0.31633746746286945,NO
0.08773541570969226,NO
0.12953605879650898,NO
0.07517991119277294,NO
0.0889603429796356,NO
0.26657479712142096,NO
0.3630378196294596,YES
0.0907977338845506,NO
0.5025264124942581,YES
0.3610473128158016,NO
0.32659623334864496,NO
0.3253713060787016,NO
0.1598530087276068,NO
0.09309447251569439,NO
0.15480018373909052,NO
0.1246363497167356,NO
0.3186342060940132,NO
0.1713367018833257,NO
0.1148369315571888,YES
0.11254019292604503,YES
0.2403919767263819,YES
0.35829122645842904,YES
0.22584596539580465,NO
0.09462563160312357,YES
0.16949931097841067,NO
0.14913489511560254,YES
0.3592099219108866,YES
0.5019139488592865,NO
0.2267646608482622,NO
0.16077170418006434,NO
0.15525953146531926,NO
0.589343132751493,YES
0.1315265656101669,YES
0.1938447404685347,NO
0.14668504057571582,NO
0.13520134741999695,NO
0.14699127239320167,NO
0.2601439289542184,NO
0.2186495176848875,NO
0.22247741540346042,NO
0.4154034604195377,YES
0.1022814270402695,NO
0.15740315418772013,YES
0.03720716582452917,NO
0.5054356147603736,YES
0.04807839534527639,NO
0.1705711223396111,NO
0.10274077476649825,NO
0.17409278824069824,NO
0.10779359975501455,NO
0.2763742152809677,NO
0.1563313428265197,NO
0.13933547695605575,NO
0.1206553360894197,NO
0.22048690858980255,NO
0.1887919154800184,NO
0.4236717194916552,NO
0.21650589496248662,NO
0.2403919767263819,NO
0.20930944725156944,NO
0.06293063849333946,NO
0.32384014699127245,NO
0.6853468075333028,YES
0.23043944265809221,NO
0.2935231970601746,YES
0.2994947175011484,NO
0.3169499310978411,NO
0.31205022201806776,NO
0.2788240698208544,NO
0.2197213290460879,NO
0.17914561322921452,NO
0.28984841525034455,NO
0.2537130607870158,NO
0.3310365947021896,NO
0.6695758689327822,YES
0.636043484918083,YES
0.544327055581075,YES
0.2561629153269025,YES
0.23901393354769562,NO
0.2800489970907978,YES
0.1765426427805849,NO
0.18450467003521667,YES
0.262746899402848,YES
0.49885163068442817,NO
0.23947328127392437,NO
0.21574031541877203,NO
0.20563466544173942,NO
0.5109477874751187,YES
0.17531771551064157,YES
0.2500382789771858,NO
0.13076098606645234,NO
0.1938447404685347,NO
0.12080845199816262,NO
0.33547695605573424,NO
0.30470065839840765,NO
0.3027101515847497,NO
0.2794365334558261,YES
0.12693308834787936,NO
0.11070280202113003,YES
0.032613688562241616,NO
0.4567447557801256,YES
0.04715969989281886,NO
0.1765426427805849,NO
0.12433011789924975,NO
0.16567141325983772,NO
0.14622569284948708,NO
0.32200275608635737,NO
0.19185423365487675,NO
0.18833256775378965,NO
0.09585055887306694,NO
0.0640024498545399,NO
0.22798958811820552,YES
0.5040575715816873,YES
0.43622722400857455,YES
0.21543408360128624,YES
0.11146838156484462,NO
0.004899709079773391,NO
0.4031541877201042,YES
0.1985913336395652,NO
0.1921604654723626,YES
0.20594089725922526,NO
0.32384014699127245,NO
0.28112080845199816,NO
0.28112080845199816,NO
0.07257694074414332,NO
0.34236717194916555,YES
0.07012708620425663,NO
0.6022048690858981,YES
0.20195988363190936,NO
0.4400551217271475,YES
