50Traced_NONETRACED_MAX_RAW_VSM_87_MAX,Associated
0.0737,NO
0.0652,NO
0.1423,NO
0.2653,NO
0.1508,NO
0.1331,NO
0.1171,NO
0.0679,NO
0.1689,NO
0.4371,YES
0.07,NO
0.4096,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1142,NO
0.1453,NO
0.1109,NO
0.1423,NO
0.2179,NO
0.1498,NO
0.4096,YES
1.0,YES
0.4096,YES
0.4096,YES
0.1573,NO
0.1719,YES
0.1423,NO
0.1792,YES
0.2444,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.1194,NO
0.3947,YES
0.1792,YES
0.1364,NO
0.1056,NO
0.0981,NO
0.1058,NO
0.1797,NO
0.1526,NO
0.1551,NO
0.3834,YES
0.1033,NO
0.1792,YES
0.0553,NO
1.0,YES
0.0412,NO
0.1212,NO
0.1143,NO
0.1235,NO
0.0802,NO
0.1903,NO
0.1119,NO
0.1194,NO
0.1553,NO
0.1534,NO
0.1505,NO
0.2865,NO
0.1512,NO
0.1986,NO
0.1488,NO
0.092,NO
0.2187,NO
0.4574,YES
0.1603,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.1533,NO
0.1544,NO
0.1947,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1659,NO
0.267,YES
0.1387,NO
0.4428,YES
0.1814,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.1525,NO
1.0,YES
0.3413,YES
0.1731,NO
0.1387,NO
0.1364,NO
0.1387,NO
0.2289,NO
0.2094,NO
0.2075,NO
0.1923,YES
0.1268,NO
0.4035,YES
0.204,NO
1.0,YES
0.204,NO
0.1251,NO
0.1387,NO
0.11800000000000001,NO
0.1053,NO
0.2201,NO
0.1351,NO
0.204,NO
0.1566,NO
0.0244,NO
0.3354,YES
1.0,YES
0.3659,YES
0.2373,YES
0.1366,NO
0.0238,NO
0.2372,YES
0.183,NO
0.2372,YES
0.1531,NO
0.2165,NO
0.2003,NO
0.1934,NO
0.0891,NO
1.0,YES
0.07400000000000001,NO
1.0,YES
0.1417,NO
1.0,YES
0.1005,NO
0.2044,NO
0.2125,NO
0.0948,NO
0.1967,YES
0.2085,NO
0.3354,YES
0.1926,NO
0.0732,NO
0.2286,NO
0.2653,NO
0.1977,NO
0.2286,NO
0.1926,NO
0.1926,NO
0.2286,NO
0.4371,YES
0.2286,NO
0.485,YES
0.1987,NO
0.1756,NO
0.1689,NO
0.1926,NO
0.1469,NO
0.1926,NO
0.1118,NO
0.2019,NO
0.1498,NO
0.485,YES
1.0,YES
0.485,YES
0.485,YES
0.2226,NO
0.1753,YES
0.0979,NO
0.1566,NO
0.0774,NO
1.0,YES
1.0,YES
0.3236,YES
0.2985,YES
0.1661,NO
0.071,NO
0.2465,YES
0.2598,NO
0.2134,YES
0.2564,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.1481,NO
1.0,YES
0.2049,NO
0.2564,NO
0.2564,NO
0.2564,NO
0.2732,YES
0.2085,NO
1.0,YES
0.1686,NO
0.0745,NO
0.2688,NO
0.19,NO
0.1547,NO
0.1997,NO
0.1987,NO
0.1536,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.2519,NO
0.2418,NO
0.2033,NO
0.0656,NO
0.105,NO
0.073,NO
0.2395,NO
0.2256,NO
0.2395,NO
0.4061,YES
1.0,YES
0.4061,YES
0.4061,YES
0.2405,NO
0.3603,YES
0.2395,NO
0.1686,NO
0.1339,NO
0.2688,NO
0.2061,NO
0.1436,NO
0.2213,NO
0.1987,NO
0.0967,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.1331,NO
0.1834,NO
0.0647,NO
0.204,NO
0.151,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
0.3603,YES
0.2213,NO
0.1686,NO
0.0785,NO
0.2688,NO
0.2342,NO
0.2047,NO
0.1986,NO
0.1987,NO
0.1204,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.2252,NO
0.2085,NO
0.2007,NO
0.159,NO
0.1608,NO
0.1544,NO
0.2664,NO
0.1912,NO
0.2664,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
0.3603,YES
0.2664,NO
0.1686,NO
0.0714,NO
0.2688,NO
0.2886,NO
0.1576,NO
0.1277,NO
0.1987,NO
0.1348,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.1348,NO
0.1576,NO
0.1348,NO
0.1843,NO
0.1702,NO
0.1576,NO
0.3916,YES
1.0,YES
0.3961,YES
0.3961,YES
0.2254,NO
0.3603,YES
0.1012,NO
0.1523,NO
0.0802,NO
1.0,YES
0.2996,YES
0.2628,YES
1.0,YES
0.2237,NO
0.1065,NO
1.0,YES
0.2938,NO
1.0,YES
0.2938,NO
0.2516,NO
0.1698,NO
0.1474,NO
0.0973,NO
0.2337,YES
0.0908,NO
1.0,YES
0.2129,NO
1.0,YES
0.1271,NO
0.2938,NO
0.3025,NO
0.12,NO
0.3653,YES
0.2616,NO
1.0,YES
0.1799,NO
0.1547,NO
1.0,YES
0.3456,NO
0.172,NO
1.0,YES
0.1867,NO
0.1097,NO
0.5448,YES
0.2742,NO
0.4381,YES
0.2742,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.21899999999999997,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.1991,NO
0.2742,NO
0.3767,NO
0.1917,NO
0.3794,YES
0.3359,NO
0.3483,YES
0.0798,NO
0.0635,NO
1.0,YES
1.0,YES
0.2702,YES
0.32899999999999996,YES
0.1768,NO
