50Traced_NONETRACED_SUM_RAW_VSM_6_MAX,Associated
0.2936,NO
0.0652,NO
0.4195,NO
0.446,NO
0.494,NO
0.4002,NO
0.092,NO
0.2033,NO
0.4839,NO
1.5677,YES
0.3849,NO
1.5433,YES
0.451,NO
0.6065,NO
0.2223,NO
0.1413,NO
0.5819,NO
0.1958,NO
0.2132,NO
0.2261,NO
0.3743,NO
1.4214,YES
1.6532,YES
1.5532,YES
0.8326,YES
0.1853,NO
1.0252,YES
0.1899,NO
0.7192,YES
0.2444,YES
0.3362,NO
0.2848,NO
0.3671,NO
0.4688,NO
0.3947,YES
0.2377,YES
0.2865,NO
0.21899999999999997,NO
0.2304,NO
0.1832,NO
0.2556,NO
0.3434,NO
0.1551,NO
0.4588,YES
0.3629,NO
0.3396,YES
0.1788,NO
0.62,YES
0.2616,NO
0.1331,NO
0.1996,NO
0.2358,NO
0.1788,NO
0.2941,NO
0.1119,NO
0.2413,NO
0.4456,NO
0.1534,NO
0.5276,NO
0.3467,NO
0.3571,NO
1.0603,NO
0.1968,NO
0.1318,NO
0.8598,NO
2.2478,YES
0.5463,NO
2.1709,YES
0.578,NO
0.9125,NO
0.2136,NO
0.4567,NO
0.7103,NO
0.358,NO
0.2499,NO
0.3486,NO
0.2818,NO
1.8109,YES
2.0758,YES
2.099,YES
1.7809,YES
0.6427,NO
2.2321,YES
0.3379,NO
1.8103,YES
0.1814,YES
0.3356,NO
0.4178,NO
0.499,NO
0.8221,NO
0.4704,YES
1.349,YES
0.6008,NO
0.4797,NO
0.2883,NO
0.3313,NO
0.2289,NO
0.4623,NO
0.2075,NO
0.5796,YES
0.5499,NO
1.4694,YES
0.3177,NO
1.5984,YES
0.3323,NO
0.3198,NO
0.3467,NO
0.2849,NO
0.4271,NO
0.3686,NO
0.374,NO
0.4266,NO
0.2572,NO
0.0741,NO
0.4733,YES
0.8976,YES
1.7017,YES
0.7941,YES
0.2179,NO
0.0461,NO
0.8316,YES
0.2607,NO
0.4924,YES
0.2848,NO
0.561,NO
0.6913,NO
0.2001,NO
0.0572,NO
1.7253,YES
0.1114,NO
0.659,YES
0.1443,NO
0.9484,YES
0.3202,NO
0.2878,NO
0.4983,NO
0.1883,NO
0.5387,YES
0.2688,NO
0.6338,YES
0.4755,NO
0.0732,NO
0.4426,NO
0.3494,NO
0.3116,NO
0.7889,NO
0.2019,NO
0.2744,NO
0.5387,NO
1.619,YES
0.6941,NO
1.5477,YES
0.4467,NO
0.6648,NO
0.1689,NO
0.2173,NO
0.363,NO
0.4068,NO
0.2582,NO
0.3129,NO
0.2495,NO
1.1774,YES
1.844,YES
1.4863,YES
1.6587,YES
0.39299999999999996,NO
1.6056,YES
0.3193,NO
0.5522,NO
0.1086,NO
0.4979,YES
1.4454,YES
3.6351,YES
1.5057,YES
0.2247,NO
0.2221,NO
1.4227,YES
0.4995,NO
0.6703,YES
0.4239,NO
0.3135,NO
0.6557,NO
0.2375,NO
0.1453,NO
3.6241,YES
0.4003,NO
1.341,YES
0.3001,NO
1.4301,YES
0.609,NO
0.3609,NO
0.7781,NO
0.3643,NO
0.6433,YES
0.6594,NO
1.2085,YES
0.5273,NO
0.0745,NO
0.4999,NO
0.5306,NO
0.3733,NO
0.6643,NO
0.1863,NO
0.3462,NO
0.8682,NO
1.636,YES
0.5743,NO
1.6084,YES
0.5248,NO
0.7119,NO
0.2033,NO
0.1963,NO
0.5361,NO
0.3691,NO
0.2674,NO
0.3613,NO
0.4768,NO
1.4777,YES
1.6624,YES
1.5372,YES
0.9463,YES
0.3151,NO
1.1301,YES
0.4814,NO
0.3731,NO
0.1339,NO
0.4682,NO
0.2965,NO
0.4039,NO
0.8307,NO
0.1601,NO
0.1303,NO
0.7664,NO
2.1623,YES
0.5911,NO
2.1093,YES
0.2713,NO
0.5399,NO
0.0647,NO
0.3658,NO
0.5523,NO
0.3172,NO
0.31,NO
0.2089,NO
0.2819,NO
1.8409,YES
2.0947,YES
2.0348,YES
1.6419,YES
0.509,NO
2.2844,YES
0.1726,NO
0.6131,NO
0.1345,NO
0.6771,NO
0.7747,NO
0.5152,NO
0.9905,NO
0.1709,NO
0.3351,NO
0.8196,NO
3.4284,YES
0.7382,NO
3.3268,YES
0.4046,NO
0.8581,NO
0.2007,NO
0.4925,NO
0.8789,NO
0.401,NO
0.2975,NO
0.5058,NO
0.6083,NO
2.7055,YES
2.9702,YES
3.2614,YES
2.3643,YES
0.4804,NO
2.5735,YES
0.4989,NO
0.3035,NO
0.1096,NO
0.4732,NO
0.6227,NO
0.4016,NO
0.8052,NO
0.1375,NO
0.2092,NO
0.6627,NO
2.4633,YES
0.5928,NO
2.4301,YES
0.4166,NO
0.7611,NO
0.2045,NO
0.3099,NO
0.7964,NO
0.3118,NO
0.1988,NO
0.26899999999999996,NO
0.4241,NO
1.8062,YES
1.6186,YES
2.3986,YES
1.6233,YES
0.3823,NO
1.6781,YES
0.3623,NO
0.6428,NO
0.0906,NO
1.5786,YES
0.4795,YES
0.5898,YES
4.0093,YES
0.6454,NO
0.3105,NO
3.983,YES
0.6848,NO
2.6679,YES
0.6165,NO
0.5646,NO
0.5857,NO
0.159,NO
0.24,NO
0.5861,YES
0.3228,NO
1.1736,YES
0.3667,NO
0.5836,YES
0.665,NO
0.9196,NO
0.9363,NO
0.2923,NO
2.1816,YES
0.4128,NO
1.8774,YES
0.3891,NO
0.1547,NO
0.4111,YES
0.4914,NO
0.8855,NO
1.1126,YES
0.2971,NO
0.1582,NO
0.8956,YES
0.6692,NO
0.7836,YES
0.6618,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.6762,NO
0.2091,NO
0.5176,NO
0.1798,NO
0.4852,NO
0.6751,NO
0.7268,NO
0.7747,NO
0.3651,NO
0.45399999999999996,YES
0.584,NO
0.6023,YES
0.6881,NO
0.1653,NO
0.3357,YES
1.9633,YES
3.4253,YES
1.4024,YES
0.3963,NO
0.0609,NO
0.8954,YES
0.4875,NO
0.8246,YES
0.5445,NO
0.3077,NO
0.8005,NO
0.2048,NO
0.2174,NO
3.0368,YES
0.2165,NO
1.2417,YES
0.2461,NO
1.8187,YES
0.44,NO
0.4729,NO
0.9406,NO
0.6092,NO
0.601,YES
0.515,NO
0.8543,YES
0.1641,NO
0.1646,NO
0.8584,YES
0.1762,NO
0.2923,NO
1.6298,YES
0.2207,NO
0.153,NO
1.7153,YES
0.1646,NO
0.9288,YES
0.1512,NO
0.4907,NO
0.3591,NO
0.1429,NO
0.1775,NO
0.2388,NO
0.1654,NO
0.5339,NO
0.1242,NO
0.303,NO
0.2218,NO
0.3186,NO
0.4701,NO
0.21600000000000003,NO
1.3526,YES
0.3584,NO
0.9071,YES
0.4177,NO
0.0879,NO
0.4478,YES
1.6763,YES
2.6579,YES
1.3792,YES
0.3373,NO
0.1073,NO
1.4937,YES
0.3414,NO
0.4115,YES
0.2735,NO
0.2918,NO
0.6294,NO
0.1785,NO
0.1144,NO
3.2893,YES
0.1103,NO
1.0183,YES
0.2594,NO
1.7393,YES
0.3042,NO
0.3177,NO
0.3858,NO
0.2934,NO
0.6995,YES
0.3514,NO
1.0781,YES
1.5337,YES
0.2585,YES
0.3634,NO
0.243,NO
0.2323,NO
0.7906,NO
0.5893,YES
0.5385,YES
0.6806,NO
0.2914,NO
0.2912,NO
0.1795,NO
0.306,NO
0.4534,NO
0.1465,NO
1.1326,YES
0.4857,NO
0.6272,YES
0.2254,NO
1.5107,YES
0.2328,NO
0.2854,NO
0.3587,NO
0.1259,NO
0.3119,NO
0.4157,NO
0.3207,NO
0.4069,NO
0.578,NO
0.0808,NO
2.1028,YES
0.9185,YES
1.1499,YES
4.5109,YES
0.7836,NO
0.2085,NO
3.9202,YES
0.7652,NO
3.7458,YES
0.4805,NO
0.6229,NO
0.7193,NO
0.2024,NO
0.2865,NO
1.7686,YES
0.2136,NO
1.3979,YES
0.4262,NO
0.8265,YES
0.7312,NO
0.6846,NO
0.8793,NO
0.5382,NO
1.9898,YES
0.3949,NO
3.555,YES
0.7929,NO
0.0858,NO
1.1783,YES
0.6379,YES
0.6198,YES
3.2385,YES
0.5766,NO
0.1299,NO
2.7106,YES
1.2127,NO
2.7404,YES
1.0005,NO
0.2946,NO
0.3785,NO
0.1744,NO
0.4498,NO
0.9453,YES
0.2844,NO
0.8254,YES
0.3295,NO
0.4267,YES
0.9946,NO
1.2121,NO
1.0967,NO
0.8356,NO
1.3969,YES
0.7235,NO
2.0332,YES
0.6002,NO
0.1099,NO
1.7832,YES
0.5315,YES
0.8551,YES
3.3560000000000003,YES
0.625,NO
0.1677,NO
2.7494,YES
0.4649,NO
2.8924,YES
0.2599,NO
0.4988,NO
0.4013,NO
0.1342,NO
0.3001,NO
0.8212,YES
0.1975,NO
1.0832,YES
0.4526,NO
0.7104,YES
0.3834,NO
0.5343,NO
0.7739,NO
0.4043,NO
1.9423,YES
0.3259,NO
2.7988,YES
0.48700000000000004,NO
0.1399,NO
1.7797,YES
0.7425,YES
0.9458,YES
5.0142,YES
0.7532,NO
0.1959,NO
