50Traced_NONETRACED_SUM_MULTI_LSA_29_MAX,Associated
0.8523,NO
0.3008,NO
1.2808,NO
1.7855,NO
1.1148,NO
2.4351,NO
0.7173,NO
0.1969,NO
1.7024,NO
3.8932,YES
1.4746,NO
2.3957,YES
0.5035,NO
0.9834,NO
0.3556,NO
0.7857,NO
1.5319999999999998,NO
0.5945,NO
1.7286,NO
0.3094,NO
1.2018,NO
3.4688,YES
3.55,YES
4.4188,YES
2.0743,YES
1.4488,NO
3.7131,YES
1.268,NO
1.8546,YES
2.3982,YES
1.5385,NO
1.3312,NO
0.6302,NO
1.5259,NO
2.6168,YES
2.0729,YES
1.5386,NO
1.0490000000000002,NO
0.7931,NO
0.6675,NO
0.6464,NO
1.1405,NO
0.4456,NO
1.989,YES
1.4972,NO
1.6245,YES
1.1834,NO
2.0391,YES
0.7387,NO
0.7715,NO
0.7440000000000001,NO
1.1343,NO
0.4211,NO
1.2568,NO
1.1941,NO
0.9029,NO
1.2012,NO
0.8190000000000001,NO
1.4989,NO
1.6631,NO
0.8932,NO
2.707,NO
1.051,NO
0.672,NO
1.5231,NO
3.8261,YES
1.6007,NO
2.4071,YES
0.436,NO
0.9867,NO
0.3,NO
1.1723,NO
1.4466,NO
0.9057,NO
1.6786,NO
0.7490000000000001,NO
1.3178,NO
3.4287,YES
3.6066,YES
4.2703,YES
2.0781,YES
1.4336,NO
3.7098,YES
1.0947,NO
1.7417,YES
2.3666,YES
0.9922,NO
0.7458,NO
0.3526,NO
1.3295,NO
2.3639,YES
2.2549,YES
1.0664,NO
0.7274,NO
0.773,NO
0.2634,NO
0.3403,NO
0.8214,NO
0.2075,NO
1.3812,YES
0.9527,NO
1.6267,YES
0.6459999999999999,NO
2.29,YES
0.3779,NO
0.4951,NO
0.5514,NO
0.7403,NO
0.2566,NO
1.1578,NO
0.8085,NO
0.6495,NO
1.1581,NO
0.6416,NO
1.1829,YES
3.6446,YES
3.0163,YES
1.7464,YES
0.9718,NO
0.4206,NO
2.1919,YES
1.1152,NO
1.2589,YES
0.8414,NO
1.6007,NO
2.1176,NO
0.7809999999999999,NO
0.6448,NO
3.6382,YES
0.5799,NO
4.1697,YES
0.3495,NO
3.4117,YES
1.1359,NO
0.6055,NO
1.6323,NO
0.4067,NO
2.3799,YES
1.5081,NO
1.5707,YES
1.2477,NO
0.8506,NO
1.3875,NO
1.5367,NO
0.6169,NO
2.206,NO
1.047,NO
0.6293,NO
1.3332,NO
3.859,YES
1.2062,NO
2.2869,YES
0.4084,NO
0.8391,NO
0.2353,NO
1.2557,NO
1.0904,NO
0.9235,NO
1.1781,NO
0.8233,NO
0.8349,NO
3.3212,YES
3.4502,YES
4.066,YES
1.9615,YES
1.0822,NO
3.6883,YES
0.9783,NO
0.5776,NO
0.4898,NO
1.1637,YES
3.5888,YES
2.7939999999999996,YES
1.4208,YES
0.8526,NO
0.4023,NO
2.2427,YES
0.9596,NO
1.0512,YES
0.9321,NO
1.0009,NO
1.1499,NO
0.4,NO
0.5031,NO
3.6913,YES
0.3285,NO
3.8581,YES
0.4714,NO
3.2094,YES
1.3777,NO
0.5158,NO
1.6916,NO
0.7941,NO
1.9184,YES
1.0441,NO
1.8758,YES
1.2614,NO
0.7606,NO
1.4276,NO
1.2338,NO
0.7865,NO
2.4866,NO
1.0406,NO
0.7241,NO
1.4141,NO
3.0812,YES
1.6117,NO
1.9167,YES
0.424,NO
0.8423,NO
0.2033,NO
0.7596,NO
1.1438,NO
0.7572,NO
1.3445,NO
0.927,NO
0.8416,NO
2.7716,YES
2.6298,YES
3.1817,YES
1.5633,YES
1.6196,NO
3.0063,YES
1.3976,NO
0.8679,NO
0.5416,NO
1.643,NO
1.9883,NO
1.2134,NO
2.6677,NO
0.7859,NO
0.4238,NO
2.1208,NO
3.4788,YES
1.6184,NO
2.0876,YES
0.1942,NO
0.9991,NO
0.1835,NO
0.8396,NO
1.9609999999999999,NO
0.701,NO
2.1817,NO
0.6062,NO
1.5588,NO
3.2216,YES
3.266,YES
4.043,YES
1.9129,YES
1.886,NO
3.5093,YES
1.5294,NO
1.1788,NO
0.7917,NO
1.1324,NO
1.6925,NO
1.1313,NO
2.2263,NO
1.2209999999999999,NO
0.6931,NO
1.3385,NO
3.8699,YES
1.2707,NO
2.2688,YES
0.5728,NO
0.9692,NO
0.3926,NO
0.9712,NO
1.4194,NO
0.9208,NO
1.5257,NO
0.8355,NO
1.1284,NO
3.1932,YES
3.4731,YES
4.0228,YES
1.7905,YES
1.2143,NO
3.5672,YES
0.8749,NO
0.8649,NO
0.5658,NO
1.3469,NO
2.0901,NO
1.3940000000000001,NO
2.1646,NO
0.6559,NO
0.3502,NO
1.6757,NO
3.3738,YES
1.1694,NO
2.2513,YES
0.2907,NO
0.5549,NO
0.2045,NO
0.887,NO
1.5518,NO
0.8159,NO
1.8828,NO
0.442,NO
1.6469,NO
3.2937,YES
3.0461,YES
3.8689999999999998,YES
1.857,YES
1.1471,NO
3.1951,YES
1.4106,NO
1.2974,NO
1.0136,NO
5.16,YES
1.764,YES
1.4768,YES
6.1824,YES
1.8630000000000002,NO
0.9796,NO
6.077000000000001,YES
0.9573,NO
4.766,YES
1.1017,NO
1.5271,NO
1.8422,NO
0.7855,NO
0.8868,NO
2.512,YES
1.2452,NO
3.5962,YES
0.8382,NO
1.7651,YES
1.7282,NO
1.5022,NO
2.1998,NO
1.0015,NO
5.2408,YES
2.3367,NO
5.4621,YES
0.9004,NO
0.5999,NO
2.6797,YES
1.3081,NO
0.4781,NO
3.4226,YES
1.0861,NO
0.5592,NO
3.2696,YES
1.2706,NO
2.2672,YES
0.6926,NO
1.0464,NO
2.0213,NO
0.8998,NO
0.4359,NO
1.7032,NO
0.6868,NO
1.999,NO
0.5991,NO
0.4824,NO
1.2570000000000001,NO
1.6186,NO
2.174,NO
0.5784,NO
3.2791,YES
2.3424,NO
2.6103,YES
1.6325,NO
1.1315,NO
1.9847,YES
4.4856,YES
3.4745,YES
3.1776,YES
1.3022,NO
0.9314,NO
3.6189999999999998,YES
2.6275,NO
2.2468,YES
1.8001,NO
1.8732,NO
2.5245,NO
0.9047,NO
1.0604,NO
4.3217,YES
1.181,NO
5.0635,YES
0.7568,NO
4.3794,YES
2.5696,NO
2.2271,NO
3.4342,NO
1.0219,NO
3.4559,YES
3.2449,NO
2.4028,YES
1.0096,NO
0.3985,NO
3.4558,YES
1.7201,NO
1.1313,NO
4.6153,YES
1.0119,NO
0.3197,NO
4.4117,YES
1.2022,NO
3.9608,YES
0.7794,NO
1.2419,NO
1.9643,NO
0.6332,NO
0.667,NO
2.3346,NO
0.6236,NO
3.3754,NO
0.3079,NO
2.0049,NO
1.4822,NO
1.3823,NO
2.1328,NO
0.9375,NO
4.3555,YES
2.4843,NO
3.6519999999999997,YES
0.4672,NO
0.3091,NO
0.7812,YES
1.9151,YES
1.5821,YES
0.9421,YES
0.4402,NO
0.2512,NO
1.5988,YES
0.5803,NO
0.6647,YES
0.6439,NO
0.7779,NO
0.6651,NO
0.26899999999999996,NO
0.4249,NO
1.8975,YES
0.3386,NO
2.0077,YES
0.1559,NO
1.7618,YES
0.8855,NO
0.406,NO
1.0826,NO
0.5554,NO
1.1373,YES
0.5824,NO
1.2608,YES
1.7488,YES
1.6621,YES
1.7506,NO
0.9628,NO
0.5524,NO
2.025,NO
2.1138,YES
1.4966,YES
2.1923,NO
0.878,NO
1.3414,NO
0.7382,NO
0.8909999999999999,NO
1.0822,NO
0.4716,NO
1.2163,YES
1.2567,NO
1.5403,YES
1.1171,NO
1.4622,YES
0.6556,NO
0.9521,NO
0.9588,NO
1.1586,NO
0.6574,NO
1.7505,NO
1.1528,NO
1.6614,NO
1.2152,NO
0.5487,NO
5.4357,YES
2.1458,YES
1.5491,YES
6.626,YES
1.6978,NO
0.6731,NO
7.1045,YES
1.2708,NO
5.2561,YES
1.0194,NO
1.4846,NO
2.2677,NO
0.8698,NO
0.6217,NO
3.4156,YES
0.8944,NO
4.2666,YES
0.691,NO
2.0592,YES
1.9136,NO
1.6703,NO
2.4863,NO
1.1085,NO
6.2888,YES
2.9792,NO
6.0983,YES
1.8229,NO
1.3765,NO
4.6978,YES
2.4878,YES
1.476,YES
6.194,YES
2.0191,NO
1.2834,NO
5.9221,YES
1.3833,NO
4.736000000000001,YES
1.0499,NO
1.6634,NO
2.4278,NO
0.7748,NO
1.0721,NO
2.9423,YES
1.3274,NO
3.9334,YES
1.3214,NO
1.8643,YES
1.9972,NO
1.5801,NO
2.9605,NO
1.2208,NO
5.7838,YES
2.5516,NO
5.234,YES
0.8695,NO
0.5128,NO
4.782,YES
1.8973,YES
1.331,YES
5.757999999999999,YES
1.2509,NO
0.5149,NO
6.1708,YES
0.8516,NO
4.6531,YES
0.8229,NO
1.2876,NO
1.808,NO
0.6308,NO
0.6817,NO
2.7065,YES
0.8935,NO
3.7949,YES
0.5029,NO
2.0993,YES
1.7416,NO
1.3744,NO
2.1251,NO
0.9934,NO
5.4137,YES
2.5512,NO
5.4539,YES
0.7561,NO
0.4329,NO
4.5751,YES
1.9668,YES
1.6780000000000002,YES
5.8181,YES
1.4492,NO
0.511,NO
5.976,YES
1.2253,NO
4.618,YES
0.9022,NO
0.9883,NO
1.6217,NO
0.6043,NO
0.6012,NO
3.0105,YES
0.7921,NO
3.9216,YES
0.4317,NO
2.0768,YES
1.7944,NO
1.3971,NO
2.2461,NO
0.9086,NO
5.19,YES
2.8399,NO
5.4009,YES
0.9128,NO
0.4878,NO
0.9715,YES
3.2703,YES
2.5581,YES
1.2232,YES
0.6539,NO
0.303,NO
1.6383,YES
0.8839,NO
0.8279,YES
0.7353,NO
1.2967,NO
1.5230000000000001,NO
0.6237,NO
0.47200000000000003,NO
3.1015,YES
0.4093,NO
3.5264,YES
0.2608,NO
3.1282,YES
0.8725,NO
0.5216,NO
1.1653,NO
0.2782,NO
1.6097,YES
1.0529,NO
1.0263,YES
1.0823,NO
0.5965,NO
2.1798,YES
3.425,YES
3.1156,YES
2.9841,YES
0.8619,NO
0.5026,NO
3.3696,YES
1.1622,NO
2.4534,YES
0.9467,NO
1.1451,NO
1.6802,NO
0.3777,NO
0.6338,NO
4.0177,YES
0.6615,NO
4.6857,YES
0.3625,NO
3.7808,YES
1.3616,NO
0.8518,NO
1.7599,NO
0.752,NO
3.1592,YES
1.7101,NO
2.5784,YES
1.1286,NO
0.5834,NO
1.0424,NO
0.9907,NO
0.1297,NO
1.0607,NO
0.9457,NO
0.5673,NO
1.0772,NO
0.6344,NO
0.3166,NO
0.6322,NO
1.8561,YES
1.9167,YES
1.3111,YES
0.5892,NO
0.757,NO
0.4641,NO
0.682,NO
0.4628,NO
0.6275,NO
0.6625,NO
1.1262,NO
0.9625,NO
0.4633,NO
1.0516,NO
0.9626,NO
0.3643,NO
2.4919,YES
3.1072,YES
1.0228,NO
1.0932,NO
0.4871,NO
1.1446,NO
3.1716,YES
2.7468,YES
0.8573,NO
0.9390000000000001,NO
0.4858,NO
0.6111,NO
0.852,NO
1.2485,NO
0.483,NO
2.2072,YES
1.2045,NO
2.2869,YES
0.7503,NO
2.6222,YES
0.6204,NO
0.5646,NO
0.8024,NO
0.9669,NO
0.3912,NO
0.7884,NO
0.9375,NO
0.2031,NO
1.1532,NO
0.7575,NO
1.3741,YES
3.6558,YES
3.1409,YES
1.9215,YES
0.9452,NO
0.6292,NO
2.5154,YES
1.3164,NO
1.5656,YES
0.9828,NO
0.9598,NO
1.5937,NO
0.272,NO
0.6876,NO
4.226,YES
0.7075,NO
4.5489,YES
0.6963,NO
3.7543,YES
1.347,NO
0.893,NO
1.7269,NO
0.7175,NO
2.6153,YES
1.5148,NO
1.7105,YES
2.5292,YES
2.4152,YES
1.5594,NO
0.7614,NO
0.3088,NO
1.8174,NO
2.6993,YES
2.1046,YES
1.6274,NO
0.8492,NO
1.0117,NO
0.6579999999999999,NO
1.074,NO
1.4893,NO
0.5696,NO
1.6658,YES
1.0404,NO
2.1877,YES
0.7801,NO
2.0305,YES
0.3973,NO
0.7236,NO
1.0014,NO
0.9639,NO
0.5283,NO
1.5295,NO
1.1732,NO
1.0586,NO
1.1348,NO
0.6697,NO
0.7908,NO
1.6132,NO
0.5589999999999999,NO
1.7757,NO
0.9501,NO
0.4479,NO
0.9998,NO
3.1335,YES
1.0468,NO
1.6230000000000002,YES
0.4962,NO
0.7924,NO
0.2929,NO
1.1862,NO
1.0296,NO
0.7097,NO
1.1366,NO
0.6118,NO
0.9376,NO
2.6208,YES
2.7019,YES
3.5356,YES
1.8348,YES
0.8697,NO
2.6861,YES
0.5571,NO
2.2996,YES
3.0317,YES
0.797,NO
0.7309,NO
0.2941,NO
0.9074,NO
3.0344,YES
2.6909,YES
0.6779,NO
0.5281,NO
0.4246,NO
0.2881,NO
0.4048,NO
0.7279,NO
0.1665,NO
2.1095,YES
0.9093,NO
2.227,YES
0.4474,NO
2.5947,YES
0.4492,NO
0.2317,NO
0.3572,NO
0.4643,NO
0.2485,NO
0.5697,NO
0.4207,NO
0.1373,NO
1.1365,NO
0.7824,NO
0.8492,NO
1.6283,NO
0.7032,NO
1.8571,NO
1.1487,NO
0.6327,NO
0.9676,NO
3.2101,YES
1.1761,NO
1.6379,YES
0.41600000000000004,NO
0.9137,NO
0.2871,NO
1.0332,NO
1.3353,NO
0.735,NO
1.3659999999999999,NO
0.8581,NO
1.0037,NO
2.6273,YES
2.8038,YES
3.5519,YES
1.8483,YES
0.9927,NO
2.8458,YES
0.531,NO
