50Traced_NONETRACED_MEDIAN_SINGLE_LSA_96_SUM,Associated
0.14024604569420038,NO
0.09736379613356767,NO
0.21581722319859403,NO
0.37838312829525494,NO
0.10070298769771532,NO
0.14604569420035152,NO
0.13831282952548332,NO
0.10210896309314589,NO
0.32144112478031633,NO
0.4173989455184535,YES
0.09103690685413007,NO
0.5866432337434094,YES
0.41036906854130056,NO
0.3748681898066784,NO
0.3753954305799649,NO
0.1834797891036907,NO
0.11493848857644992,NO
0.17768014059753956,NO
0.1233743409490334,NO
0.36572934973637966,NO
0.1949033391915642,NO
0.1302284710017575,YES
0.16502636203866436,YES
0.31177504393673117,YES
0.4045694200351494,YES
0.30070298769771536,NO
0.1086115992970123,YES
0.2161687170474517,NO
0.17117750439367313,YES
0.4123022847100176,YES
0.5736379613356767,NO
0.26028119507908615,NO
0.18453427065026365,NO
0.17820738137082603,NO
0.6764499121265378,YES
0.15096660808435852,YES
0.2224956063268893,NO
0.16836555360281197,NO
0.1551845342706503,NO
0.16871704745166963,NO
0.29859402460456946,NO
0.25096660808435856,NO
0.2553602811950791,NO
0.4768014059753955,YES
0.11739894551845345,NO
0.18066783831282957,YES
0.042706502636203875,NO
0.5801405975395431,YES
0.05518453427065027,NO
0.1957820738137083,NO
0.1179261862917399,NO
0.1998242530755712,NO
0.12372583479789104,NO
0.31722319859402465,NO
0.1794376098418278,NO
0.15992970123022848,NO
0.13848857644991214,NO
0.25237258347978914,NO
0.21669595782073817,NO
0.4862917398945518,NO
0.24850615114235503,NO
0.2755711775043937,NO
0.24024604569420038,NO
0.07223198594024606,NO
0.36713532513181024,NO
0.7866432337434095,YES
0.2644991212653779,NO
0.34288224956063273,YES
0.3430579964850615,NO
0.3637961335676626,NO
0.35817223198594034,NO
0.3200351493848858,NO
0.2521968365553603,NO
0.20562390158172233,NO
0.32495606326889287,NO
0.29121265377855887,NO
0.3697715289982426,NO
0.7674868189806678,YES
0.7300527240773287,YES
0.6360281195079087,YES
0.2940246045694201,YES
0.28646748681898065,NO
0.3214411247803164,YES
0.20263620386643236,NO
0.21177504393673113,YES
0.30158172231985947,YES
0.6105448154657294,NO
0.2748681898066784,NO
0.24762741652021092,NO
0.23602811950790864,NO
0.5864674868189808,YES
0.20123022847100178,YES
0.2869947275922672,NO
0.15008787346221444,NO
0.2224956063268893,NO
0.13866432337434098,NO
0.3850615114235501,NO
0.34973637961335685,NO
0.3474516695957821,NO
0.32073813708260107,YES
0.14569420035149389,NO
0.1270650263620387,YES
0.037434094903339196,NO
0.5242530755711775,YES
0.05413005272407734,NO
0.20263620386643236,NO
0.14270650263620388,NO
0.19015817223198597,NO
0.16783831282952552,NO
0.3695957820738137,NO
0.22021089630931462,NO
0.2161687170474517,NO
0.11001757469244292,NO
0.02565905096660809,NO
0.23620386643233743,YES
0.5815465729349737,YES
0.4989455184534271,YES
0.23409490333919164,YES
0.1279437609841828,NO
0.005623901581722324,NO
0.3523725834797891,YES
0.22794376098418284,NO
0.21564147627416524,YES
0.23637961335676633,NO
0.36326889279437613,NO
0.3226713532513181,NO
0.3226713532513181,NO
0.08330404217926188,NO
0.390158172231986,YES
0.08049209138840072,NO
0.6170474516695958,YES
0.2318101933216169,NO
0.4309314586994728,YES
0.07451669595782076,NO
0.10175746924428823,NO
0.235676625659051,NO
0.06959578207381371,NO
0.284182776801406,YES
0.15219683655536032,NO
0.21880492091388404,YES
0.2541300527240774,NO
0.11142355008787347,NO
0.3298769771528999,NO
0.4365553602811951,NO
0.3302284710017575,NO
0.2817223198594025,NO
0.2787346221441125,NO
0.19806678383128298,NO
0.23901581722319865,NO
0.6906854130052724,YES
0.2599297012302285,NO
0.493145869947276,YES
0.3319859402460457,NO
0.29138840070298777,NO
0.2796133567662566,NO
0.07768014059753957,NO
0.2409490333919157,NO
0.0789103690685413,NO
0.17293497363796137,NO
0.33760984182776804,NO
0.2100175746924429,NO
0.6676625659050966,YES
0.6175746924428823,YES
0.47891036906854134,YES
0.4913884007029878,YES
0.38523725834797895,NO
0.2908611599297013,YES
0.15483304042179263,NO
0.15588752196836558,NO
0.118804920913884,NO
0.17135325131810195,YES
0.6344463971880493,YES
0.42759226713532517,YES
0.21669595782073817,YES
0.14182776801405977,NO
0.0889279437609842,NO
0.34622144112478037,YES
0.43936731107205623,NO
0.16906854130052726,YES
0.23919156414762743,NO
0.37855887521968373,NO
0.43462214411247807,NO
0.40017574692442887,NO
0.23813708260105454,NO
0.37732864674868194,YES
0.23057996485061513,NO
0.4437609841827768,YES
0.23233743409490334,NO
0.4318101933216169,YES
0.34288224956063273,NO
0.3704745166959578,NO
0.3768014059753955,NO
0.16414762741652023,NO
0.23954305799648512,YES
0.17891036906854133,NO
0.21581722319859403,YES
0.23145869947275924,NO
0.11370826010544816,NO
0.4012302284710018,NO
0.31669595782073817,NO
0.2546572934973638,NO
0.33374340949033393,NO
0.273286467486819,NO
0.25272407732864677,NO
0.3340949033391916,NO
0.33233743409490335,YES
0.3421792618629174,NO
0.4128295254833041,YES
0.4254833040421793,NO
0.34059753954305805,NO
0.3400702987697716,NO
0.0764499121265378,NO
0.16731107205623902,NO
0.08119507908611599,NO
0.17838312829525485,NO
0.379261862917399,NO
0.15659050966608087,NO
0.3130052724077329,YES
0.2367311072056239,YES
0.32144112478031633,YES
0.5289982425307558,YES
0.41581722319859404,NO
0.27398945518453427,YES
0.21669595782073817,NO
0.14956063268892797,NO
0.21810193321616872,NO
0.3764499121265378,NO
0.3284710017574693,NO
0.23514938488576453,NO
0.3481546572934974,NO
0.21810193321616872,NO
0.15272407732864676,NO
0.3690685413005273,NO
0.5852372583479789,YES
0.3947275922671354,NO
0.2878734622144113,YES
0.21669595782073817,NO
0.11195079086115994,NO
0.09648506151142355,NO
0.3413005272407733,NO
0.2159929701230229,NO
0.2736379613356767,NO
0.5275922671353251,NO
0.21282952548330406,NO
0.478207381370826,NO
0.693145869947276,YES
0.5620386643233743,YES
0.8511423550087873,YES
0.29613356766256593,YES
0.32196836555360286,NO
0.45254833040421794,YES
0.2861159929701231,NO
0.235676625659051,NO
0.1179261862917399,NO
0.32601054481546576,NO
0.3943760984182777,NO
0.34253075571177505,NO
0.30316344463971884,NO
0.2787346221441125,NO
0.1943760984182777,NO
0.2905096660808436,NO
0.6117750439367311,YES
0.30404217926186294,NO
0.34885764499121275,YES
0.37855887521968373,NO
0.34147627416520215,NO
0.33550087873462214,NO
0.070298769771529,NO
0.23145869947275924,NO
0.07328646748681898,NO
0.1949033391915642,NO
0.31880492091388407,NO
0.22882249560632695,NO
0.6924428822495606,YES
0.5968365553602812,YES
0.4746924428822496,YES
0.4528998242530757,YES
0.4123022847100176,NO
0.3347978910369069,YES
0.1880492091388401,NO
0.11054481546572936,NO
0.10826010544815468,NO
0.17258347978910374,NO
0.48998242530755726,NO
0.2335676625659051,NO
0.13304042179261866,NO
0.08910369068541302,NO
0.07627416520210897,NO
0.2325131810193322,NO
0.7555360281195079,YES
0.08945518453427066,NO
0.3952548330404218,YES
0.3550087873462215,NO
0.34270650263620395,NO
0.3421792618629174,NO
0.1319859402460457,NO
0.1646748681898067,NO
0.12759226713532515,NO
0.15413005272407734,NO
0.2818980667838313,NO
0.24956063268892797,NO
0.5753954305799649,YES
0.5632688927943761,YES
0.534622144112478,YES
0.2036906854130053,YES
0.2244288224956064,NO
0.1810193321616872,YES
0.1567662565905097,NO
0.17065026362038666,NO
0.06203866432337435,NO
0.9156414762741651,YES
0.2581722319859403,YES
0.19841827768014064,YES
0.4831282952548331,YES
0.37592267135325136,NO
0.16994727592267136,NO
0.5567662565905097,YES
0.15395430579964853,NO
0.5608084358523726,YES
0.16889279437609844,NO
0.3572934973637962,NO
0.24569420035149392,NO
0.2418277680140598,NO
0.1413005272407733,NO
0.15729349736379616,YES
0.13655536028119508,NO
0.3991212653778559,YES
0.35694200351493854,NO
0.21493848857644993,YES
0.2061511423550088,NO
0.1233743409490334,NO
0.5144112478031634,NO
0.1936731107205624,NO
0.5801405975395431,YES
0.42495606326889285,NO
0.35588752196836565,YES
0.2989455184534271,NO
0.2546572934973638,NO
0.6145869947275923,YES
0.36168717047451676,NO
0.252548330404218,NO
0.7137082601054482,YES
0.30386643233743416,NO
0.17557117750439372,NO
0.9402460456942003,YES
0.3184534270650264,NO
0.7527240773286468,YES
0.2513181019332162,NO
0.556414762741652,NO
0.5456942003514939,NO
0.4481546572934974,NO
0.2833040421792619,NO
0.36766256590509666,NO
0.2284710017574693,NO
0.6282952548330405,NO
0.23778558875219685,NO
0.44622144112478035,NO
0.33268892794376104,NO
0.2963093145869948,NO
0.6451669595782074,NO
0.3196836555360282,NO
0.6495606326889279,YES
0.5731107205623901,NO
0.48787346221441125,YES
0.12302284710017575,NO
0.0467486818980668,NO
0.4177504393673111,YES
0.48980667838312836,YES
0.37504393673110725,YES
0.3717047451669596,YES
0.19947275922671356,NO
0.06608084358523726,NO
0.4746924428822496,YES
0.3919156414762742,NO
0.4411247803163445,YES
0.17521968365553606,NO
0.3984182776801406,NO
0.34499121265377863,NO
0.34270650263620395,NO
0.06291739894551847,NO
0.2982425307557118,YES
0.06045694200351495,NO
0.4572934973637962,YES
0.19789103690685414,NO
0.31898066783831286,YES
0.404042179261863,NO
0.35377855887521975,NO
0.4985940246045694,NO
0.18576449912126541,NO
0.4098418277680141,YES
0.3270650263620387,NO
0.330755711775044,YES
0.270298769771529,NO
0.27205623901581727,NO
0.6648506151142355,YES
0.3246045694200352,NO
0.2725834797891037,NO
0.7203866432337435,YES
0.27820738137082607,NO
0.2516695957820738,NO
0.8154657293497364,YES
0.2622144112478032,NO
0.8492091388400703,YES
0.23866432337434101,NO
0.3771528998242531,NO
0.2537785588752197,NO
0.20720562390158176,NO
0.29472759226713535,NO
0.35289982425307564,NO
0.27346221441124785,NO
0.6079086115992971,NO
0.1413005272407733,NO
0.4507908611599297,NO
0.3725834797891037,NO
0.2927943760984183,NO
0.668365553602812,NO
0.3623901581722321,NO
0.6892794376098419,YES
0.6126537785588753,NO
0.5520210896309315,YES
0.06485061511423551,NO
0.015114235500878734,NO
0.07838312829525484,YES
0.3323374340949034,YES
0.20263620386643236,YES
0.07521968365553604,YES
0.051142355008787346,NO
0.0,NO
0.1943760984182777,YES
0.18523725834797894,NO
0.05905096660808437,YES
0.15746924428822498,NO
0.2833040421792619,NO
0.2873462214411248,NO
0.29648506151142356,NO
0.09384885764499123,NO
0.2731107205623902,YES
0.09068541300527243,NO
0.2521968365553603,YES
0.2195079086115993,NO
0.1957820738137083,YES
0.009138840070298769,NO
0.10826010544815468,NO
0.10544815465729351,NO
0.044288224956063285,NO
0.10087873462214413,YES
0.049209138840070304,NO
0.09472759226713535,YES
0.5142355008787346,YES
0.06748681898066786,YES
0.6518453427065026,NO
0.2548330404217926,NO
0.23919156414762743,NO
0.24745166959578213,NO
0.4035149384885765,YES
0.6318101933216169,YES
0.2295254833040422,NO
0.11599297012302287,NO
0.24938488576449913,NO
0.1005272407732865,NO
0.3572934973637962,NO
0.2639718804920914,NO
0.23690685413005275,NO
0.1311072056239016,YES
0.14973637961335678,NO
0.4079086115992971,YES
0.028471001757469253,NO
0.5073813708260105,YES
0.049033391915641475,NO
0.16203866432337435,NO
0.14569420035149389,NO
0.20404217926186297,NO
0.19244288224956066,NO
0.36537785588752203,NO
0.24639718804920918,NO
0.1578207381370826,NO
0.1302284710017575,NO
0.10087873462214413,NO
0.5240773286467487,YES
0.19876977152899827,YES
0.12372583479789104,YES
0.5391915641476274,YES
0.13532513181019334,NO
0.10175746924428823,NO
1.0000000000000002,YES
0.1476274165202109,NO
0.645518453427065,YES
0.11722319859402461,NO
0.5173989455184534,NO
0.31089630931458706,NO
0.33848857644991215,NO
0.1304042179261863,NO
0.18084358523725835,YES
0.11862917398945519,NO
0.5103690685413006,YES
0.1270650263620387,NO
0.3288224956063269,YES
0.22056239015817228,NO
0.1483304042179262,NO
0.5142355008787346,NO
0.1896309314586995,NO
0.5595782073813709,YES
0.4434094903339192,NO
0.6209138840070298,YES
0.1898066783831283,NO
0.06608084358523726,NO
0.7583479789103691,YES
0.48049209138840077,YES
0.33550087873462214,YES
0.4163444639718806,YES
