50Traced_NONETRACED_MAX_RAW_LSA_20_MEDIAN,Associated
0.1687,NO
0.1687,NO
0.2688,NO
0.2164,NO
0.1494,NO
0.2963,NO
0.1987,NO
0.0679,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1687,NO
0.1906,NO
0.1548,NO
0.1843,NO
0.2179,NO
0.1498,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1205,NO
1.0,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1659,NO
0.1659,NO
0.3947,YES
1.0,YES
0.1659,NO
0.1474,NO
0.1659,NO
0.1474,NO
0.1835,NO
0.1766,NO
0.1835,NO
0.3715,YES
0.1659,NO
0.4035,YES
0.0583,NO
1.0,YES
0.1659,NO
0.1474,NO
0.1156,NO
0.1235,NO
0.1474,NO
0.1903,NO
0.1474,NO
0.1008,NO
0.1439,NO
0.1534,NO
0.2688,NO
0.2865,NO
0.2143,NO
0.2963,NO
0.1987,NO
0.0647,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.2137,NO
0.1268,NO
0.2143,NO
0.1755,NO
0.2202,NO
1.0,YES
0.5256,YES
0.5256,YES
1.0,YES
0.2254,NO
1.0,YES
0.1505,NO
1.0,YES
1.0,YES
0.3356,NO
0.1662,NO
0.204,NO
0.204,NO
1.0,YES
0.3164,YES
0.204,NO
0.0952,NO
0.204,NO
0.0887,NO
0.2289,NO
0.2094,NO
0.2094,NO
1.0,YES
0.204,NO
1.0,YES
0.0577,NO
1.0,YES
0.204,NO
0.1251,NO
0.1143,NO
0.11800000000000001,NO
0.1053,NO
0.2201,NO
0.1351,NO
0.1489,NO
0.1328,NO
0.0603,NO
0.2062,YES
1.0,YES
1.0,YES
0.3354,YES
0.1366,NO
0.044000000000000004,NO
0.3354,YES
0.183,NO
0.3354,YES
0.1531,NO
0.2165,NO
0.2199,NO
0.2199,NO
0.0891,NO
1.0,YES
0.0556,NO
1.0,YES
0.1417,NO
0.3659,YES
0.1531,NO
0.0968,NO
0.2125,NO
0.0948,NO
0.1715,YES
0.2085,NO
0.1548,YES
0.1694,NO
0.1694,NO
0.2688,NO
0.2582,NO
0.2067,NO
0.2963,NO
0.1987,NO
0.1694,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.1987,NO
0.1756,NO
0.1813,NO
0.1621,NO
0.1906,NO
0.0807,NO
0.2067,NO
0.2019,NO
0.1498,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.0979,NO
0.1328,NO
0.0846,NO
0.1069,YES
1.0,YES
1.0,YES
0.2886,YES
0.1366,NO
0.0846,NO
0.2886,YES
0.2598,NO
0.2886,YES
0.1459,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.142,NO
1.0,YES
0.2049,NO
0.2206,NO
0.2564,NO
0.1032,NO
0.1461,YES
0.2085,NO
0.1548,YES
0.1809,NO
0.1809,NO
0.2381,NO
0.19,NO
0.2395,NO
0.2395,NO
0.1653,NO
0.1809,NO
0.2395,NO
1.0,YES
0.2395,NO
0.4061,YES
0.2519,NO
0.2418,NO
0.2418,NO
0.1755,NO
0.2395,NO
0.1755,NO
0.1701,NO
0.2256,NO
0.2395,NO
0.4061,YES
0.4206,YES
1.0,YES
0.4061,YES
0.2405,NO
0.4061,YES
0.1924,NO
0.1439,NO
0.1339,NO
0.2688,NO
0.1967,NO
0.1879,NO
0.2963,NO
0.1987,NO
0.0967,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.1331,NO
0.0822,NO
0.0647,NO
0.204,NO
0.1906,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
0.3905,YES
0.4941,YES
1.0,YES
0.2254,NO
1.0,YES
0.1892,NO
0.1495,NO
0.0769,NO
0.2688,NO
0.2342,NO
0.2047,NO
0.2963,NO
0.1987,NO
0.1204,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2034,NO
0.159,NO
0.1906,NO
0.1544,NO
0.1843,NO
0.1912,NO
0.1498,NO
1.0,YES
1.0,YES
1.0,YES
0.4373,YES
0.2254,NO
1.0,YES
0.2171,NO
0.1542,NO
0.1542,NO
0.2688,NO
0.2886,NO
0.2085,NO
0.2963,NO
0.1987,NO
0.0647,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.159,NO
0.2085,NO
0.1544,NO
0.1843,NO
0.1702,NO
0.2085,NO
1.0,YES
0.4994,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1277,NO
0.1468,NO
0.0635,NO
0.5095,YES
0.2996,YES
1.0,YES
1.0,YES
0.2237,NO
0.1065,NO
1.0,YES
0.1475,NO
1.0,YES
0.1253,NO
0.2131,NO
0.2203,NO
0.2203,NO
0.1628,NO
1.0,YES
0.1628,NO
0.2829,YES
0.2129,NO
1.0,YES
0.1629,NO
0.08,NO
0.3025,NO
0.1253,NO
0.3653,YES
0.2516,NO
0.3533,YES
0.1799,NO
0.1547,NO
0.3917,YES
0.3456,NO
0.2276,NO
0.4159,YES
0.1827,NO
0.1097,NO
0.5448,YES
0.191,NO
0.4381,YES
0.2742,NO
0.3264,NO
0.3203,NO
0.2875,NO
0.171,NO
0.3456,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.2742,NO
0.1784,NO
0.3767,NO
0.1917,NO
0.47700000000000004,YES
0.3359,NO
0.47700000000000004,YES
0.1328,NO
0.0475,NO
0.3333,YES
1.0,YES
1.0,YES
0.3605,YES
0.1366,NO
0.0474,NO
0.3605,YES
0.3002,NO
0.3605,YES
0.3374,NO
0.2414,NO
0.2061,NO
0.2414,NO
0.0891,NO
1.0,YES
0.0464,NO
1.0,YES
0.1224,NO
1.0,YES
0.3374,NO
0.2111,NO
0.3002,NO
0.1155,NO
0.243,YES
0.2085,NO
0.198,YES
0.1636,NO
0.1646,NO
0.4534,YES
0.1762,NO
0.1649,NO
0.4534,YES
0.1681,NO
0.153,NO
0.4738,YES
0.159,NO
0.493,YES
0.1456,NO
0.2244,NO
0.1542,NO
0.1277,NO
0.1775,NO
0.2106,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.2663,NO
0.2218,NO
0.1764,NO
0.3901,NO
0.21600000000000003,NO
0.4534,YES
0.3584,NO
0.3599,YES
0.1328,NO
0.0854,NO
0.1179,YES
1.0,YES
1.0,YES
0.2373,YES
0.1366,NO
0.044000000000000004,NO
0.2212,YES
0.183,NO
0.1972,YES
0.1175,NO
0.1762,NO
0.1733,NO
0.1785,NO
0.0891,NO
1.0,YES
0.0855,NO
1.0,YES
0.1347,NO
1.0,YES
0.1516,NO
0.2044,NO
0.2125,NO
0.1175,NO
0.1059,YES
0.2085,NO
0.1548,YES
1.0,YES
1.0,YES
0.3634,NO
0.1548,NO
0.1955,NO
0.1955,NO
0.2394,YES
1.0,YES
0.1955,NO
0.1398,NO
0.1955,NO
0.149,NO
0.2131,NO
0.2274,NO
0.2274,NO
0.3331,YES
0.1955,NO
0.4035,YES
0.0576,NO
1.0,YES
0.1955,NO
0.149,NO
0.1398,NO
0.1398,NO
0.1193,NO
0.2177,NO
0.15,NO
0.1371,NO
0.1523,NO
0.0695,NO
1.0,YES
0.2996,YES
1.0,YES
1.0,YES
0.1924,NO
0.0724,NO
1.0,YES
0.1475,NO
1.0,YES
0.2649,NO
0.3042,NO
0.2778,NO
0.2778,NO
0.136,NO
1.0,YES
0.132,NO
0.3002,YES
0.1481,NO
1.0,YES
0.2649,NO
0.1329,NO
0.3023,NO
0.1202,NO
1.0,YES
0.2714,NO
0.4483,YES
0.1523,NO
0.0544,NO
1.0,YES
0.2214,YES
0.3451,YES
1.0,YES
0.2192,NO
0.1165,NO
1.0,YES
0.1886,NO
0.3451,YES
0.1088,NO
0.2516,NO
0.2118,NO
0.1884,NO
0.1494,NO
0.3451,YES
0.1494,NO
0.2598,YES
0.1968,NO
0.3451,YES
0.2134,NO
0.1846,NO
0.3004,NO
0.1322,NO
1.0,YES
0.2714,NO
1.0,YES
0.1468,NO
0.1184,NO
1.0,YES
0.2996,YES
1.0,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
1.0,YES
0.1475,NO
1.0,YES
0.2904,NO
0.1483,NO
0.1698,NO
0.1325,NO
0.2034,NO
1.0,YES
0.1975,NO
0.3422,YES
0.1773,NO
1.0,YES
0.2904,NO
0.1301,NO
0.3619,NO
0.1715,NO
1.0,YES
0.3259,NO
1.0,YES
0.1741,NO
0.0732,NO
1.0,YES
0.1398,YES
0.3077,YES
1.0,YES
0.1924,NO
0.0724,NO
1.0,YES
0.1664,NO
1.0,YES
0.08800000000000001,NO
0.2859,NO
0.2466,NO
0.2466,NO
0.136,NO
0.3077,YES
0.132,NO
0.3066,YES
0.0639,NO
0.3077,YES
0.1277,NO
0.1329,NO
0.3135,NO
0.1202,NO
1.0,YES
0.2714,NO
1.0,YES
0.1259,NO
0.1259,NO
0.1179,YES
0.3566,YES
1.0,YES
0.2475,YES
0.1259,NO
0.0554,NO
0.2475,YES
0.2335,NO
0.2475,YES
0.1418,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
0.2745,YES
0.1648,NO
0.3086,YES
0.1508,NO
0.2663,YES
0.1206,NO
0.2044,NO
0.2335,NO
0.1018,NO
0.152,YES
0.1256,NO
0.1207,YES
0.1468,NO
0.10300000000000001,NO
0.2728,YES
0.4264,YES
1.0,YES
1.0,YES
0.0981,NO
0.0969,NO
1.0,YES
0.1836,NO
1.0,YES
0.2045,NO
0.1448,NO
0.1698,NO
0.0702,NO
0.1825,NO
1.0,YES
0.1772,NO
0.5728,YES
0.1481,NO
1.0,YES
0.2045,NO
0.1461,NO
0.2985,NO
0.1348,NO
0.2732,YES
0.2298,NO
0.2345,YES
0.1243,NO
0.1243,NO
0.1931,NO
0.2108,NO
0.1588,NO
0.1931,NO
0.183,NO
0.1243,NO
0.2818,NO
0.1443,NO
0.1588,NO
0.1443,NO
1.0,YES
0.3842,YES
1.0,YES
0.1196,NO
0.1588,NO
0.0797,NO
0.0749,NO
0.1551,NO
0.1588,NO
0.1443,NO
0.1554,NO
0.1037,NO
0.1443,NO
0.1685,NO
0.1443,NO
0.2105,NO
1.0,YES
1.0,YES
0.2752,NO
0.1653,NO
0.1256,NO
0.1256,NO
1.0,YES
1.0,YES
0.1256,NO
0.1519,NO
0.1256,NO
0.1784,NO
0.1661,NO
0.1649,NO
0.1562,NO
1.0,YES
0.1256,NO
0.4035,YES
0.0576,NO
1.0,YES
0.1256,NO
0.1163,NO
0.1143,NO
0.1354,NO
0.0948,NO
0.1407,NO
0.1077,NO
0.1097,NO
0.1328,NO
0.0999,NO
0.2117,YES
1.0,YES
