50Traced_NONETRACED_MEDIAN_SINGLE_VSM_35_SUM,Associated
0.10786630654962862,NO
0.09351789331532745,NO
0.17825793382849425,NO
0.3487508440243079,NO
0.09672518568534774,NO
0.1363943281566509,NO
0.08288318703578662,NO
0.09807562457798785,NO
0.26856853477380144,NO
0.400236326806212,YES
0.087440918298447,NO
0.5540175557056042,YES
0.39314652261985145,NO
0.36006076975016876,NO
0.3587103308575287,NO
0.17623227548953407,NO
0.1026333558406482,NO
0.17066171505739364,NO
0.10955435516542877,NO
0.3512829169480081,NO
0.17707629979743414,NO
0.12052667116812962,YES
0.11917623227548954,YES
0.2650236326806212,YES
0.38858879135719104,YES
0.2489871708305199,NO
0.10432140445644833,YES
0.18686698176907493,NO
0.16441593517893316,YES
0.39601620526671166,YES
0.550979068197164,NO
0.25,NO
0.17724510465901416,NO
0.17116812964213368,NO
0.6497299122214719,YES
0.14500337609723157,YES
0.21370695476029708,NO
0.16171505739365294,NO
0.14905469277515193,NO
0.16205266711681296,NO
0.28679945982444294,NO
0.2410533423362593,NO
0.2452734638757596,NO
0.4579675894665766,YES
0.11276164753544901,NO
0.17353139770425388,YES
0.04101958136394328,NO
0.5572248480756244,YES
0.05300472653612424,NO
0.18804861580013504,NO
0.11326806212018906,NO
0.19193112761647535,NO
0.11883862255232949,NO
0.30469277515192433,NO
0.17234976367319377,NO
0.15361242403781228,NO
0.13301823092505063,NO
0.24240378122889938,NO
0.20813639432815664,NO
0.4670830519918973,NO
0.23869007427413907,NO
0.26468602295746113,NO
0.23075624577987844,NO
0.06937879810938555,NO
0.3526333558406482,NO
0.7555705604321403,YES
0.2540513166779203,NO
0.3235989196488859,YES
0.3295070898041863,NO
0.34942606347062793,NO
0.3440243079000675,NO
0.30739365293720455,NO
0.24223497636731933,NO
0.1975016880486158,NO
0.31212018906144495,NO
0.27970965563808237,NO
0.3551654287643484,NO
0.7371708305199189,YES
0.701215395003376,YES
0.600101282916948,YES
0.2824105334233626,YES
0.26350438892640105,NO
0.3087440918298447,YES
0.19463200540175554,NO
0.20340985820391627,YES
0.28966914247130315,YES
0.5499662390276839,NO
0.2640108035111411,NO
0.23784604996623904,NO
0.22670492910195814,NO
0.5633018230925051,YES
0.19328156650911543,YES
0.27565833896016206,NO
0.14415935178933154,NO
0.21370695476029708,NO
0.13318703578663066,NO
0.36985145172180955,NO
0.3359216745442269,NO
0.33372721134368666,NO
0.3080688723835246,YES
0.1399392302498312,NO
0.12795408507765024,YES
0.03595543551654287,NO
0.5035449020931803,YES
0.05199189736664415,NO
0.19463200540175554,NO
0.13706954760297096,NO
0.1826468602295746,NO
0.1612086428089129,NO
0.35499662390276837,NO
0.2115124915597569,NO
0.2076299797434166,NO
0.11276164753544901,NO
0.024645509790681974,NO
0.2515192437542201,YES
0.5486158001350439,YES
0.47923700202565833,YES
0.224848075624578,YES
0.12288993923024985,NO
0.005908170155300475,NO
0.338453747467927,YES
0.21893990546927752,NO
0.20712356515867658,YES
0.22704253882511816,NO
0.3489196488858879,NO
0.3305199189736664,NO
0.3099257258609048,NO
0.09908845374746791,NO
0.4054692775151924,YES
0.11107359891964888,NO
0.5972316002700877,YES
0.22265361242403778,NO
0.4534098582039162,YES
0.07157326130992572,NO
0.0977380148548278,NO
0.22974341661039838,NO
0.06684672518568535,NO
0.27295746117488184,YES
0.14719783929777178,NO
0.2101620526671168,YES
0.24409182984469951,NO
0.10702228224172855,NO
0.31684672518568535,NO
0.4193112761647535,NO
0.31718433490884534,NO
0.2705941931127616,NO
0.2677245104659014,NO
0.1902430790006752,NO
0.22957461174881838,NO
0.663403106009453,YES
0.24966239027683995,NO
0.47366644159351784,YES
0.3188723835246455,NO
