50Traced_NONETRACED_MAX_SINGLE_LSA_61_SUM,Associated
0.13894259617307822,NO
0.2037469164610974,NO
0.0986732448829922,NO
0.35535702380158674,NO
0.21714780985399026,NO
0.12954196946463098,NO
0.09347289819321289,NO
0.1316754450296687,NO
0.2274818321221415,NO
0.782718847923195,YES
0.23188212547503165,NO
0.8434562304153611,YES
0.35995733048869927,NO
0.33842256150410027,NO
0.34568971264750975,NO
0.0662710847389826,NO
0.3974931662110808,NO
0.21774784985665716,NO
0.022201480098673253,NO
0.2434162277485166,NO
0.14487632508833925,NO
0.670044669644643,YES
0.6717114474298287,YES
0.7293152876858459,YES
0.7781185412360825,YES
0.1740116007733849,NO
0.44122941529435294,YES
0.2033468897926529,NO
0.6517101140076006,YES
0.7810520701380093,YES
0.3478231882125475,NO
0.23714914327621842,NO
0.21394759650643377,NO
0.2926861790786052,NO
0.8812587505833723,YES
0.6287085805720382,YES
0.19007933862257484,NO
0.22621508100540036,NO
0.2839522634842323,NO
0.22634842322821522,NO
0.10807387159143944,NO
0.15701046736449098,NO
0.12174144942996201,NO
0.805520368024535,YES
0.24508300553370224,NO
0.6931795453030203,YES
0.1525435029001934,NO
0.8447229815321022,YES
0.22148143209547308,NO
0.23661577438495898,NO
0.20708047203146876,NO
0.23814920994732983,NO
0.20928061870791384,NO
0.3454230282018801,NO
0.18027868524568305,NO
0.26121741449429964,NO
0.1106740449363291,NO
0.26255083672244817,NO
0.13100873391559437,NO
0.5517034468964598,NO
0.2768184545636376,NO
0.5140342689512635,NO
0.1930795386359091,NO
0.06100406693779586,NO
0.3932262150810054,NO
0.9230615374358292,YES
0.2976865124341623,NO
0.752450163344223,YES
0.2062804186945796,NO
0.255350356690446,NO
0.22208147209813991,NO
0.22334822321488104,NO
0.452630175345023,NO
0.22834855657043804,NO
0.2862857523834922,NO
0.19181278751916794,NO
0.28168544569637977,NO
0.9157943862924195,YES
0.9015934395626376,YES
0.8616574438295886,YES
0.7361824121608108,YES
0.2004800320021335,NO
0.7465831055403694,YES
0.20641376091739452,NO
0.704980332022135,YES
0.7390492699513301,YES
0.4853656910460697,NO
0.31035402360157344,NO
0.25228348556570435,NO
0.40849389959330623,NO
0.8471231415427697,YES
0.7009800653376893,YES
0.3738249216614441,NO
0.41556103740249345,NO
0.40336022401493427,NO
0.4112274151610107,NO
0.5353690246016402,NO
0.5587039135942397,NO
0.557837189145943,NO
0.7463164210947396,YES
0.26135075671711444,NO
0.672844856323755,YES
0.16281085405693718,NO
0.8235215681045404,YES
0.22661510767384488,NO
0.4354956997133142,NO
0.41276085072338153,NO
0.43076205080338686,NO
0.4222948196546436,NO
0.4591639442629509,NO
0.32128808587239144,NO
0.3501566771118074,NO
0.06967131142076138,NO
0.11754116941129411,NO
0.41056070404693645,YES
0.8413227548503234,YES
0.8015867724514969,YES
0.7134475631708781,YES
0.12140809387292487,NO
0.04920328021868126,NO
0.42642842856190405,YES
0.14787652510167348,NO
0.45863057537169144,YES
0.1941462764184279,NO
0.32862190812720843,NO
0.3330222014800987,NO
0.3330222014800987,NO
0.05093672911527435,NO
0.7726515101006735,YES
0.04986999133275551,NO
0.8587239149276619,YES
0.17847856523768255,NO
0.7881192079471965,YES
0.23454896993132876,NO
0.2955530368691246,NO
0.2926861790786052,NO
0.20481365424361628,NO
0.5369691312754183,YES
0.32362157477165143,NO
0.707647176478432,YES
0.19894659643976267,NO
0.20908060537369158,NO
0.23428228548569904,NO
0.5328355223681579,NO
0.3078205213680912,NO
0.3426228415227682,NO
0.10420694712980866,NO
0.17767851190079342,NO
0.23068204546969803,NO
0.8866591106073739,YES
0.2959530635375691,NO
0.8117207813854258,YES
0.24728315221014732,NO
0.22634842322821522,NO
0.2270151343422895,NO
0.05180345356357092,NO
0.4483632242149477,NO
0.1802786852456831,NO
0.22641509433962267,NO
0.22654843656243748,NO
0.3134208947263151,NO
0.8779251950130009,YES
0.8589239282618841,YES
0.8041869457963866,YES
0.8110540702713516,YES
0.3380225348356557,NO
0.7349823321554771,YES
0.29248616574438296,NO
0.09833988932595505,NO
0.14027601840122675,NO
0.32482165477698516,YES
0.8612574171611441,YES
0.7868524568304553,YES
0.5912394159610641,YES
0.14394292952863524,NO
0.06533768917927862,NO
0.36602440162677513,YES
0.5163010867391159,NO
0.3682912194146276,YES
0.44036269084605645,NO
0.372091472764851,NO
0.41636109073938266,NO
0.40329355290352686,NO
0.11927461830788721,NO
0.7677845189679312,YES
0.12500833388892593,NO
0.7929861990799387,YES
0.18114540969397963,NO
0.7884525635042338,YES
0.4796986465764384,NO
0.4901660110674045,NO
0.49163277551836787,NO
0.411894126275085,NO
0.4383625575038336,YES
0.2803520234682312,NO
0.590906060404027,YES
0.20121341422761518,NO
0.12480832055470367,NO
0.27915194346289757,NO
0.2926861790786052,NO
0.2757517167811187,NO
0.3730915394359624,NO
0.1853456897126475,NO
0.20928061870791384,NO
0.26628441896126404,NO
0.75071671444763,YES
0.37035802386825784,NO
0.7812520834722315,YES
0.15687712514167615,NO
0.16927795186345757,NO
0.20248016534435634,NO
0.1106740449363291,NO
0.3099539969331289,NO
0.13807587172478164,NO
0.2378158543902927,NO
0.2528835255683712,NO
0.3058870591372759,NO
0.7433828921928128,YES
0.7144476298419896,YES
0.7448496566437762,YES
0.8253216881125409,YES
0.39435962397493163,NO
0.40556037069137935,YES
0.32868857923861594,NO
0.09360624041602775,NO
0.24954996999799992,NO
0.37002466831122066,NO
0.40482698846589776,NO
0.26815121008067205,NO
0.44156277085139006,NO
0.16234415627708515,NO
0.08640576038402561,NO
0.3590239349289952,NO
0.8466564437629176,YES
0.37695846389759313,NO
0.7338489232615508,YES
0.14460964064270954,NO
0.12447496499766653,NO
0.11007400493366226,NO
0.20908060537369158,NO
0.43889592639509306,NO
0.25415027668511236,NO
0.3237549169944663,NO
0.15261017401160076,NO
0.3626241749449963,NO
0.8875925061670777,YES
0.8378558570571373,YES
0.9475298353223549,YES
0.7369824654976999,YES
0.3411560770718048,NO
0.6546436429095274,YES
0.30188679245283023,NO
0.18687912527501835,NO
0.1384092272818188,NO
0.21168077871858124,NO
0.5168344556303753,NO
0.31248749916661106,NO
0.5245016334422296,NO
0.1467431162077472,NO
0.17121141409427296,NO
0.3641576105073671,NO
0.856723781585439,YES
0.22881525435029007,NO
0.7569837989199281,YES
0.28348556570438027,NO
0.2632175478365224,NO
0.2666844456297086,NO
0.06767117807853856,NO
0.3879591972798186,NO
0.11980798719914662,NO
0.102073471564771,NO
0.2144809653976932,NO
0.22821521434762318,NO
0.8873258217214481,YES
0.8510567371158078,YES
0.8047203146876459,YES
0.7964530968731249,YES
0.2285485699046603,NO
0.7516501100073338,YES
0.15934395626375095,NO
0.10007333822254816,NO
0.15667711180745386,NO
0.09400626708447232,NO
0.5531035402360158,NO
0.27115141009400623,NO
0.2068804586972465,NO
0.07033802253483568,NO
0.040602706847123145,NO
0.17621174744983,NO
0.9112607507167145,YES
0.17261150743382891,NO
0.6112407493832923,YES
0.2518834588972598,NO
0.260817387825855,NO
0.26061737449163275,NO
0.0724048269884659,NO
0.3216214414294286,NO
0.15161010734048938,NO
0.23874924994999672,NO
0.18667911194079606,NO
0.2360824054936996,NO
0.8429228615241017,YES
