50Traced_NONETRACED_SUM_RAW_VSM_11_MAX,Associated
0.3833,NO
0.1179,NO
0.4924,NO
0.5393,NO
0.6748,NO
0.3394,NO
0.3008,NO
0.1987,NO
0.2305,NO
0.8883,YES
0.2758,NO
2.2774,YES
0.5011,NO
0.5913,NO
0.35,NO
0.3582,NO
0.5932,NO
0.1717,NO
0.5849,NO
0.2756,NO
0.5457,NO
1.402,YES
1.7598,YES
1.7467,YES
0.6543,YES
0.281,NO
2.4983,YES
0.3849,NO
1.3162,YES
2.1074,YES
0.4439,NO
0.1658,NO
0.2329,NO
0.519,NO
2.4676,YES
1.0672,YES
0.5016,NO
0.4105,NO
0.3766,NO
0.5172,NO
0.2114,NO
0.2911,NO
0.1551,NO
1.5496,YES
0.3308,NO
0.9283,YES
0.2164,NO
2.4136,YES
0.3547,NO
0.3058,NO
0.6296,NO
0.5164,NO
0.2192,NO
0.529,NO
0.5972,NO
0.5714,NO
0.3014,NO
0.2217,NO
0.4387,NO
0.6627,NO
0.6012,NO
0.4293,NO
0.6462,NO
0.2776,NO
0.5247,NO
1.7902,YES
0.3522,NO
2.6271,YES
0.3617,NO
0.4595,NO
0.2136,NO
0.5615,NO
0.4388,NO
0.3726,NO
0.7937,NO
0.284,NO
0.4893,NO
1.8241,YES
3.1689999999999996,YES
2.2201,YES
1.4039,YES
0.2981,NO
3.5385,YES
0.5265,NO
0.4901,YES
0.4583,YES
0.3356,NO
0.1934,NO
0.3332,NO
0.3971,NO
0.6527,YES
0.4251,YES
0.4217,NO
0.1743,NO
0.1596,NO
0.2673,NO
0.2289,NO
0.2088,NO
0.2075,NO
0.5425,YES
0.2033,NO
0.2374,YES
0.3268,NO
0.6679999999999999,YES
0.3526,NO
0.1336,NO
0.1181,NO
0.3641,NO
0.1053,NO
0.2201,NO
0.3149,NO
0.2149,NO
0.6208,NO
0.306,NO
1.396,YES
2.5112,YES
3.0847,YES
1.8548,YES
0.748,NO
0.2719,NO
1.1075,YES
0.3391,NO
1.5807,YES
0.4325,NO
0.442,NO
0.5799,NO
0.3093,NO
0.2634,NO
2.5682,YES
0.2694,NO
2.4322,YES
0.4599,NO
3.1579,YES
0.2816,NO
0.607,NO
0.7466,NO
0.1861,NO
1.7477,YES
0.4704,NO
1.6296,YES
0.3798,NO
0.47,NO
0.6284,NO
0.5065,NO
0.7211,NO
0.446,NO
0.6987,NO
0.2194,NO
0.4642,NO
1.8107,YES
0.3949,NO
2.6329,YES
0.5359,NO
0.6724,NO
0.3477,NO
0.4809,NO
0.4965,NO
0.3874,NO
0.7331,NO
0.4677,NO
0.6123,NO
1.7578,YES
2.8102,YES
2.2072,YES
0.9509,YES
0.4723,NO
3.5504,YES
0.6181,NO
0.4568,NO
0.2262,NO
1.5772,YES
1.9799,YES
3.508,YES
1.4067,YES
0.6836,NO
0.2151,NO
0.6594,YES
0.627,NO
1.4772,YES
0.6486,NO
0.4001,NO
0.6394,NO
0.306,NO
0.2989,NO
1.9794,YES
0.2107,NO
2.7974,YES
0.3996,NO
3.5017,YES
0.5005,NO
0.9219,NO
0.7879,NO
0.2645,NO
1.5646,YES
0.9559,NO
1.3938,YES
0.37200000000000005,NO
0.5094,NO
0.958,NO
0.9091,NO
0.9414,NO
0.907,NO
0.6973,NO
0.1698,NO
0.6108,NO
1.1479,YES
0.4882,NO
2.5682,YES
0.6505,NO
0.7654,NO
0.3955,NO
0.4877,NO
0.8519,NO
0.4429,NO
0.9165,NO
0.4473,NO
0.8390000000000001,NO
1.5523,YES
2.5514,YES
2.0765,YES
1.3583,YES
0.7757,NO
2.8433,YES
0.847,NO
0.1899,NO
0.2815,NO
0.4933,NO
0.5804,NO
0.6579,NO
0.6041,NO
0.4897,NO
0.1114,NO
0.5937,NO
1.1721,YES
0.4172,NO
2.4377,YES
0.3995,NO
0.5876,NO
0.1571,NO
0.3368,NO
0.4151,NO
0.3412,NO
0.8369,NO
0.2026,NO
0.4794,NO
1.5628,YES
2.5934,YES
1.9489,YES
1.3012,YES
0.672,NO
2.8654,YES
0.8033,NO
0.2688,NO
0.2323,NO
0.605,NO
0.8178,NO
1.0247,NO
0.5748,NO
0.4809,NO
0.1339,NO
0.4571,NO
1.6079,YES
0.4493,NO
2.0282,YES
0.4465,NO
0.5518,NO
0.2625,NO
0.2103,NO
0.7613,NO
0.3109,NO
0.8572,NO
0.2595,NO
0.8947,NO
1.619,YES
2.6375,YES
1.6412,YES
0.8281,YES
0.5231,NO
2.8763,YES
0.7394,NO
0.2874,NO
0.2792,NO
0.4404,NO
0.6906,NO
0.6564,NO
0.5274,NO
0.5613,NO
0.2543,NO
0.5116,NO
1.3311,YES
0.2613,NO
2.5467,YES
0.3918,NO
0.5387,NO
0.2045,NO
0.5398,NO
0.4171,NO
0.3684,NO
0.8541,NO
0.3099,NO
0.5369,NO
1.6584,YES
2.6626,YES
2.0733,YES
1.3388,YES
0.2461,NO
3.0128,YES
0.4066,NO
0.5745,NO
0.2966,NO
3.1414,YES
1.4202,YES
1.4957,YES
3.3517,YES
0.6536,NO
0.1817,NO
3.2969,YES
0.4412,NO
2.3701,YES
0.6991,NO
0.8954,NO
0.8558,NO
0.38799999999999996,NO
0.1371,NO
1.6816,YES
0.3621,NO
0.9115,YES
0.4708,NO
1.3477,YES
0.4876,NO
0.8344,NO
1.2585,NO
0.3298,NO
3.8441,YES
1.2973,NO
3.8144,YES
0.2766,NO
0.1547,NO
1.8004,YES
0.2156,NO
0.2959,NO
1.6566,YES
0.5204,NO
0.1866,NO
1.7191,YES
0.191,NO
1.5421,YES
0.2422,NO
0.469,NO
0.3876,NO
0.2648,NO
0.171,NO
0.2926,NO
0.1398,NO
0.3673,NO
0.2025,NO
0.2637,NO
0.1991,NO
0.3997,NO
0.6536,NO
0.1917,NO
2.6339,YES
0.7693,NO
2.5288,YES
0.3761,NO
0.2563,NO
1.5291,YES
1.6701,YES
2.2156,YES
1.9928,YES
0.5726,NO
0.1387,NO
1.4622,YES
0.595,NO
1.7686,YES
0.6415,NO
0.4704,NO
0.5368,NO
0.3268,NO
0.2766,NO
1.7069,YES
0.2969,NO
1.5586,YES
0.3799,NO
2.1254,YES
0.5925,NO
1.1162,NO
0.8602,NO
0.2609,NO
