50Traced_NONETRACED_MAX_MULTI_VSM_44_MAX,Associated
0.2574,NO
0.2574,NO
0.1144,NO
0.3822,NO
0.3069,NO
0.6333,NO
0.4164,NO
0.2574,NO
0.3138,NO
1.0,YES
0.4964,NO
1.0,YES
0.2582,NO
0.3824,NO
0.3353,NO
0.2574,NO
0.3984,NO
0.318,NO
0.2383,NO
0.2179,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.314,NO
1.0,YES
0.2458,NO
1.0,YES
1.0,YES
0.3362,NO
0.2796,NO
0.1563,NO
0.2796,NO
0.5234,YES
1.0,YES
0.3034,NO
0.1683,NO
0.3034,NO
0.1443,NO
0.1797,NO
0.1526,NO
0.1551,NO
1.0,YES
0.1922,NO
1.0,YES
0.1687,NO
0.5838,YES
0.1652,NO
0.1212,NO
0.2425,NO
0.2425,NO
0.126,NO
0.3034,NO
0.1724,NO
0.2069,NO
0.3071,NO
0.294,NO
0.2866,NO
0.2865,NO
0.2961,NO
0.4016,NO
0.2948,NO
0.294,NO
0.3028,NO
0.9462,YES
0.2687,NO
1.0,YES
0.2522,NO
0.3388,NO
0.2136,NO
0.2431,NO
0.36,NO
0.3069,NO
0.271,NO
0.1755,NO
0.4224,NO
1.0,YES
1.0,YES
1.0,YES
0.965,YES
0.303,NO
1.0,YES
0.2866,NO
1.0,YES
1.0,YES
0.3356,NO
0.2576,NO
0.1507,NO
0.2455,NO
0.7571,YES
1.0,YES
0.2479,NO
0.2193,NO
0.1594,NO
0.2187,NO
0.2289,NO
0.2088,NO
0.2075,NO
1.0,YES
0.2044,NO
1.0,YES
0.1176,NO
0.5838,YES
0.1909,NO
0.2187,NO
0.316,NO
0.316,NO
0.1641,NO
0.2673,NO
0.2187,NO
0.2455,NO
0.2011,NO
0.2011,NO
0.3701,YES
0.7917,YES
0.7917,YES
0.6191,YES
0.2525,NO
0.2011,NO
0.6191,YES
0.2975,NO
0.3413,YES
0.254,NO
0.2165,NO
0.2312,NO
0.1934,NO
0.1663,NO
0.4631,YES
0.2011,NO
0.7917,YES
0.1417,NO
0.7797,YES
0.254,NO
0.4169,NO
0.3006,NO
0.1787,NO
0.3603,YES
0.2751,NO
0.3701,YES
0.3331,NO
0.3331,NO
0.4052,NO
0.4528,NO
0.2531,NO
0.4528,NO
0.2831,NO
0.3331,NO
0.4528,NO
0.9462,YES
0.4052,NO
1.0,YES
0.3104,NO
0.3104,NO
0.3166,NO
0.3331,NO
0.36,NO
0.3011,NO
0.2733,NO
0.2019,NO
0.2968,NO
1.0,YES
1.0,YES
1.0,YES
0.6779,YES
0.4052,NO
1.0,YES
0.2333,NO
0.1918,NO
0.174,NO
0.4187,YES
1.0,YES
1.0,YES
0.5253,YES
0.3189,NO
0.174,NO
0.5253,YES
0.3816,NO
0.4131,YES
0.4608,NO
0.3108,NO
0.3569,NO
0.3335,NO
0.174,NO
0.594,YES
0.1573,NO
1.0,YES
0.142,NO
1.0,YES
0.4608,NO
0.5347,NO
0.4608,NO
0.4608,NO
0.3057,YES
0.2619,NO
0.3189,YES
0.3096,NO
0.3096,NO
0.3347,NO
0.3822,NO
0.2405,NO
0.6333,NO
0.4164,NO
0.3096,NO
0.3347,NO
1.0,YES
0.4964,NO
1.0,YES
0.4018,NO
0.4018,NO
0.4316,NO
0.3096,NO
0.3984,NO
0.3096,NO
0.2405,NO
0.2256,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
0.5193,YES
0.3347,NO
1.0,YES
0.2029,NO
0.3071,NO
0.1871,NO
0.3855,NO
0.3822,NO
0.2823,NO
0.6333,NO
0.4164,NO
0.1871,NO
0.3855,NO
1.0,YES
0.4964,NO
1.0,YES
0.2522,NO
0.3824,NO
0.1069,NO
0.204,NO
0.3984,NO
0.2925,NO
0.3308,NO
0.1656,NO
0.4027,NO
1.0,YES
1.0,YES
1.0,YES
0.9199,YES
0.3855,NO
1.0,YES
0.3745,NO
0.2762,NO
0.2636,NO
0.3821,NO
0.3827,NO
0.2656,NO
0.377,NO
0.2479,NO
0.2636,NO
0.3821,NO
0.8511,YES
0.3821,NO
0.8995,YES
0.3547,NO
0.3547,NO
0.3547,NO
0.2636,NO
0.3238,NO
0.2435,NO
0.2359,NO
0.1912,NO
0.3827,NO
0.8995,YES
0.8995,YES
0.8232,YES
0.6371,YES
0.3821,NO
0.8995,YES
0.2964,NO
0.29100000000000004,NO
0.2562,NO
0.2167,NO
0.2886,NO
0.3069,NO
0.4162,NO
0.3056,NO
0.2562,NO
0.3138,NO
0.8966,YES
0.2354,NO
1.0,YES
0.248,NO
0.3511,NO
0.3221,NO
0.2173,NO
0.3411,NO
0.318,NO
0.263,NO
0.1702,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.314,NO
0.9475,YES
0.2458,NO
0.3618,NO
0.2734,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.4093,NO
0.2734,NO
1.0,YES
0.3027,NO
1.0,YES
0.1905,NO
0.4524,NO
0.474,NO
0.1716,NO
0.2771,NO
0.4942,YES
0.2682,NO
0.6036,YES
0.2433,NO
0.4542,YES
0.2462,NO
0.462,NO
0.6069,NO
0.2244,NO
1.0,YES
0.4918,NO
1.0,YES
0.2333,NO
0.1547,NO
0.9027,YES
0.2764,NO
0.2717,NO
0.9027,YES
0.3518,NO
0.12,NO
0.9027,YES
0.4965,NO
0.7090000000000001,YES
0.4965,NO
0.4028,NO
0.3965,NO
0.5231,NO
0.1965,NO
0.3163,NO
0.1902,NO
0.509,NO
0.1725,NO
0.3894,NO
0.4965,NO
0.4965,NO
0.4965,NO
0.2166,NO
0.7090000000000001,YES
0.5021,NO
0.9027,YES
0.3014,NO
0.3014,NO
0.5764,YES
1.0,YES
1.0,YES
1.0,YES
0.3189,NO
0.3014,NO
1.0,YES
0.6231,NO
0.5764,YES
0.6231,NO
0.3581,NO
0.3569,NO
0.4651,NO
0.3014,NO
0.5849,YES
0.3014,NO
1.0,YES
0.1712,NO
0.7878,YES
0.6231,NO
0.6231,NO
0.6231,NO
0.5486,NO
0.5820000000000001,YES
0.6231,NO
0.4367,YES
0.2393,NO
0.1646,NO
0.8554,YES
0.24,NO
0.23600000000000002,NO
0.8554,YES
0.2676,NO
0.153,NO
0.8554,YES
0.5177,NO
0.8554,YES
0.5177,NO
0.2244,NO
0.2197,NO
0.2898,NO
0.1775,NO
0.2747,NO
0.1654,NO
0.4421,NO
0.0902,NO
0.3382,NO
0.5177,NO
0.5177,NO
0.5177,NO
0.21600000000000003,NO
0.8554,YES
0.5177,NO
0.6681,YES
0.3011,NO
0.1186,NO
0.5033,YES
1.0,YES
1.0,YES
1.0,YES
0.3189,NO
0.1186,NO
1.0,YES
0.3027,NO
0.4491,YES
0.1102,NO
0.3002,NO
0.3569,NO
0.3002,NO
0.1349,NO
0.5849,YES
0.1148,NO
1.0,YES
0.1347,NO
0.7878,YES
0.1982,NO
0.462,NO
0.4856,NO
0.2229,NO
0.5820000000000001,YES
0.4444,NO
0.4367,YES
1.0,YES
1.0,YES
0.3634,NO
0.2576,NO
0.1676,NO
0.2219,NO
0.7571,YES
1.0,YES
0.2796,NO
0.2457,NO
0.2103,NO
0.2457,NO
0.2131,NO
0.16,NO
0.1446,NO
0.8269,YES
0.2044,NO
1.0,YES
0.1676,NO
0.504,YES
0.1607,NO
0.2457,NO
0.2808,NO
0.2808,NO
0.1458,NO
0.2796,NO
0.2457,NO
0.2219,NO
0.3011,NO
0.1352,NO
0.8987,YES
1.0,YES
0.5589,YES
1.0,YES
0.3433,NO
0.1358,NO
1.0,YES
0.4779,NO
0.8987,YES
0.4779,NO
0.42,NO
0.42,NO
0.42,NO
0.1661,NO
0.4942,YES
0.1607,NO
0.6036,YES
0.1458,NO
0.4542,YES
0.4779,NO
0.4779,NO
0.5187,NO
0.3004,NO
1.0,YES
0.5104,NO
0.8452,YES
0.2798,NO
0.2465,NO
1.0,YES
0.6385,YES
0.3568,YES
1.0,YES
0.3016,NO
0.2465,NO
1.0,YES
0.5579999999999999,NO
1.0,YES
0.5579999999999999,NO
0.3247,NO
0.3247,NO
0.3247,NO
0.2465,NO
0.3158,YES
0.2411,NO
0.3854,YES
0.1968,NO
0.4064,YES
0.5579999999999999,NO
0.5579999999999999,NO
0.5579999999999999,NO
0.2246,NO
1.0,YES
0.5579999999999999,NO
0.6042,YES
0.3618,NO
0.1845,NO
1.0,YES
0.4498,YES
0.2514,YES
1.0,YES
0.4093,NO
0.1845,NO
1.0,YES
0.5289,NO
1.0,YES
0.5289,NO
0.4524,NO
0.474,NO
0.2127,NO
0.2771,NO
0.2592,YES
0.2682,NO
0.5522,YES
0.2433,NO
0.3613,YES
0.5289,NO
0.5289,NO
0.6069,NO
0.4318,NO
1.0,YES
0.5289,NO
1.0,YES
0.3618,NO
0.146,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.4093,NO
0.1358,NO
1.0,YES
0.4462,NO
1.0,YES
0.4462,NO
0.4524,NO
0.474,NO
0.4412,NO
0.2771,NO
0.4942,YES
0.2682,NO
0.6036,YES
0.2433,NO
0.4542,YES
0.4462,NO
0.462,NO
0.6069,NO
0.2338,NO
1.0,YES
0.5104,NO
1.0,YES
0.1918,NO
0.1512,NO
0.4187,YES
0.5962,YES
1.0,YES
0.5022,YES
0.1901,NO
0.1512,NO
0.4664,YES
0.2442,NO
0.4131,YES
0.2093,NO
0.3569,NO
0.3569,NO
0.3569,NO
0.1698,NO
0.5396,YES
0.1648,NO
0.7959999999999999,YES
0.1508,NO
0.7878,YES
0.1982,NO
0.3519,NO
0.3519,NO
0.1856,NO
0.2578,YES
0.1969,NO
0.3189,YES
0.1918,NO
0.1089,NO
0.4937,YES
1.0,YES
1.0,YES
0.6109,YES
0.20600000000000002,NO
0.0935,NO
0.6109,YES
0.3816,NO
0.4937,YES
0.1342,NO
0.2453,NO
0.3569,NO
0.1762,NO
0.1825,NO
0.594,YES
0.1772,NO
0.7959999999999999,YES
0.0892,NO
1.0,YES
0.1982,NO
0.5347,NO
0.3056,NO
0.1856,NO
0.4937,YES
0.2715,NO
0.3189,YES
0.4042,NO
0.1963,NO
0.2784,NO
0.2654,NO
0.2507,NO
0.2654,NO
0.4356,NO
0.1963,NO
0.6384,NO
0.2736,NO
0.2784,NO
0.2082,NO
0.77,YES
0.7691,YES
1.0,YES
0.1963,NO
0.1426,NO
0.1963,NO
0.2564,NO
0.2378,NO
0.2533,NO
0.1707,NO
0.2463,NO
0.3189,NO
0.2158,NO
0.2784,NO
0.3398,NO
0.4702,NO
1.0,YES
1.0,YES
0.2856,NO
0.2576,NO
0.175,NO
0.2004,NO
0.7571,YES
1.0,YES
0.1558,NO
0.1519,NO
0.0864,NO
0.1784,NO
0.2592,NO
0.2592,NO
0.2592,NO
1.0,YES
0.2044,NO
1.0,YES
0.175,NO
0.5838,YES
0.1607,NO
0.1468,NO
0.2289,NO
0.1354,NO
0.1107,NO
0.1407,NO
0.1724,NO
0.1146,NO
0.3011,NO
0.1526,NO
0.5033,YES
1.0,YES
1.0,YES
1.0,YES
0.2294,NO
0.1526,NO
1.0,YES
0.3816,NO
0.4491,YES
0.0996,NO
0.3565,NO
0.3565,NO
0.3934,NO
0.1526,NO
0.594,YES
0.1476,NO
0.7194,YES
0.1039,NO
1.0,YES
0.1298,NO
0.5347,NO
0.4856,NO
0.2229,NO
0.5820000000000001,YES
0.4444,NO
0.4367,YES
1.0,YES
1.0,YES
0.3473,NO
0.2576,NO
0.2043,NO
0.2376,NO
0.7571,YES
1.0,YES
0.295,NO
0.1616,NO
0.295,NO
0.1381,NO
0.196,NO
0.1373,NO
0.132,NO
1.0,YES
0.2044,NO
1.0,YES
0.2043,NO
0.568,YES
0.1607,NO
0.1048,NO
0.2321,NO
0.2321,NO
0.1206,NO
0.295,NO
0.1374,NO
0.1554,NO
0.1435,NO
0.0675,NO
0.1875,NO
0.282,NO
0.282,NO
0.1571,NO
0.1547,NO
0.0869,NO
0.2267,NO
0.3643,YES
0.1875,NO
0.3773,YES
0.3627,NO
0.3627,NO
0.3627,NO
0.1414,NO
0.1649,NO
0.1658,NO
0.282,NO
0.2072,NO
0.1652,NO
0.3773,YES
0.5249,YES
0.5249,YES
0.3773,YES
0.1875,NO
0.2854,YES
0.16699999999999998,NO
1.0,YES
1.0,YES
0.2893,NO
0.2576,NO
0.2061,NO
0.2004,NO
0.7571,YES
1.0,YES
0.1803,NO
0.1616,NO
0.1803,NO
0.1216,NO
0.2341,NO
0.2341,NO
0.2341,NO
1.0,YES
0.2044,NO
1.0,YES
0.1756,NO
0.5838,YES
0.1624,NO
0.0909,NO
0.2289,NO
0.2015,NO
0.1107,NO
0.2673,NO
0.1724,NO
0.1076,NO
0.3765,NO
0.3765,NO
0.2676,NO
0.2698,NO
0.2698,NO
0.2676,NO
0.2831,NO
0.3765,NO
0.2676,NO
0.9462,YES
0.26,NO
1.0,YES
0.3601,NO
0.3601,NO
0.3601,NO
0.3765,NO
0.36,NO
0.3404,NO
0.2698,NO
0.2286,NO
0.2418,NO
1.0,YES
1.0,YES
1.0,YES
0.5193,YES
0.26,NO
1.0,YES
0.2676,NO
