50Traced_NONETRACED_SUM_MULTI_LSA_37_MAX,Associated
0.8715,NO
0.3623,NO
1.0009,NO
1.8783,NO
1.0039,NO
1.358,NO
0.2829,NO
0.2918,NO
1.2335,NO
2.8869,YES
1.1438,NO
2.6548,YES
0.5384,NO
0.7026,NO
0.2223,NO
0.1232,NO
1.5098,NO
0.7478,NO
0.635,NO
0.3807,NO
1.2084,NO
3.3407,YES
3.3416,YES
2.4298,YES
3.2372,YES
1.2771,NO
3.0717,YES
0.8141,NO
1.7144,YES
1.3975,YES
1.0517,NO
0.6529,NO
0.4743,NO
1.035,NO
1.756,YES
1.6214,YES
0.9068,NO
0.5807,NO
0.9063,NO
0.4686,NO
0.7253,NO
0.8952,NO
0.3833,NO
1.0516,YES
0.7023,NO
1.0575,YES
0.8175,NO
1.5463,YES
0.4806,NO
0.4536,NO
0.8876,NO
0.5819,NO
0.4491,NO
1.2076,NO
0.9049,NO
0.6998,NO
1.3483,NO
0.5486,NO
1.1157,NO
1.6291,NO
0.7891,NO
1.4909999999999999,NO
0.809,NO
0.6886,NO
1.4021,NO
3.031,YES
1.1771,NO
2.9875,YES
0.8708,NO
1.2268,NO
0.5341,NO
0.33299999999999996,NO
1.4429,NO
0.9361,NO
0.406,NO
0.7293,NO
1.0662,NO
3.7359,YES
3.8373,YES
2.7953,YES
3.358,YES
1.3637,NO
3.4649,YES
0.8858,NO
2.7289999999999996,YES
1.6717,YES
1.3333,NO
1.1375,NO
0.7421,NO
1.4902,NO
2.9543,YES
2.6014,YES
0.9951,NO
1.0545,NO
0.9463,NO
0.9519,NO
1.1242,NO
1.7213,NO
0.799,NO
1.0244,YES
1.1406,NO
2.2903,YES
0.6992,NO
1.9874,YES
0.8575,NO
1.1371,NO
1.6758,NO
1.0228,NO
0.9181,NO
1.3098,NO
1.6471,NO
1.1647,NO
0.9326,NO
0.4684,NO
2.2345,YES
3.6358,YES
3.7531,YES
2.6509,YES
0.9401,NO
0.1726,NO
2.6651,YES
1.1949,NO
2.7767,YES
1.1642,NO
1.3769,NO
1.1542,NO
0.377,NO
0.6645,NO
3.2688,YES
0.8832,NO
5.0118,YES
0.7483,NO
4.1265,YES
1.2192,NO
1.8392,NO
1.8232,NO
1.0889,NO
2.9519,YES
1.7216,NO
1.8855,YES
1.3877,NO
0.7682,NO
1.2774,NO
1.7802,NO
1.0456,NO
1.6339,NO
1.1713,NO
1.0211,NO
1.6911,NO
2.7029,YES
1.4962,NO
2.7277,YES
0.6257,NO
0.728,NO
0.2022,NO
0.5169,NO
1.554,NO
1.209,NO
0.6575,NO
0.9353,NO
1.1137,NO
3.4128,YES
3.4417,YES
2.6783,YES
3.0063,YES
1.7085,NO
3.1825,YES
1.2894,NO
0.8495,NO
0.534,NO
1.3331,YES
2.6092,YES
2.6076,YES
1.4644,YES
0.7826,NO
0.3727,NO
1.1788,YES
0.4663,NO
1.4232,YES
0.4537,NO
0.8868,NO
0.6993,NO
0.2985,NO
0.598,NO
2.1215,YES
0.6413,NO
3.4702,YES
0.762,NO
2.5096,YES
0.2049,NO
0.7792,NO
0.7512,NO
0.153,NO
1.5979,YES
0.8528,NO
0.7553,YES
1.4873,NO
0.8271,NO
1.4975,NO
1.8691,NO
1.5168,NO
1.4493,NO
0.9613,NO
0.7808,NO
1.4688,NO
2.4424,YES
1.4914,NO
2.3463,YES
0.8689,NO
1.0404,NO
0.6076,NO
0.4723,NO
1.6963,NO
0.8037,NO
1.1157,NO
0.8326,NO
1.3971,NO
2.9708,YES
3.4429,YES
2.3296,YES
2.6148,YES
1.7136,NO
3.3158,YES
1.0959999999999999,NO
1.0473,NO
0.3927,NO
1.5114,NO
1.8167,NO
1.615,NO
1.54,NO
0.3533,NO
0.3131,NO
1.8554,NO
2.6156,YES
1.7206,NO
2.8427,YES
0.5875,NO
0.8282,NO
0.1756,NO
0.3009,NO
1.5849,NO
0.7753,NO
1.4523,NO
0.5338,NO
1.6498,NO
3.4034,YES
3.6163,YES
2.9474,YES
2.6783,YES
1.8561,NO
3.2012,YES
0.8668,NO
0.8971,NO
0.1588,NO
1.3965,NO
1.9294,NO
1.1769,NO
1.4412,NO
0.3989,NO
0.3594,NO
1.1714,NO
2.6979,YES
1.2609,NO
2.5416,YES
0.83,NO
1.0139,NO
0.4218,NO
0.15,NO
1.3073,NO
0.8612,NO
0.5819,NO
0.6702,NO
0.8747,NO
3.2226,YES
3.4266,YES
2.6962,YES
2.7794,YES
1.7617,NO
3.0396,YES
0.8563,NO
1.3793,NO
0.5123,NO
1.5711,NO
2.5905,NO
1.5015,NO
1.9796,NO
0.9213,NO
0.6141,NO
1.6535,NO
2.9683,YES
1.6918,NO
2.7494,YES
1.329,NO
1.6105,NO
0.8220000000000001,NO
0.4082,NO
1.9424,NO
1.0532,NO
1.2987,NO
0.9657,NO
1.7690000000000001,NO
3.4838,YES
3.6523,YES
2.8523,YES
3.1558,YES
1.9442,NO
3.4005,YES
1.27,NO
1.3199,NO
0.9056,NO
4.5201,YES
2.0593,YES
1.6331,YES
4.7313,YES
1.1116,NO
0.735,NO
4.922,YES
1.0462,NO
5.0076,YES
1.2333,NO
2.2156,NO
2.4801,NO
0.6656,NO
0.5107,NO
1.8927,YES
1.494,NO
2.9351,YES
1.2097,NO
2.0605,YES
1.7915,NO
2.2055,NO
2.2678,NO
1.4191,NO
4.6934,YES
2.2472,NO
4.184,YES
0.9552,NO
0.7165,NO
2.4891,YES
1.0385,NO
0.9639,NO
2.8939,YES
1.3044,NO
0.4769,NO
3.9366,YES
0.6701,NO
3.6968,YES
0.7979,NO
1.6729,NO
1.5036,NO
0.7047,NO
0.4864,NO
1.0698,NO
0.5907,NO
1.6529,NO
0.4406,NO
1.8984,NO
1.4788,NO
1.3719999999999999,NO
1.2472,NO
1.0857,NO
2.9829,YES
1.726,NO
3.1749,YES
1.5997,NO
1.1041,NO
3.1048,YES
4.1709,YES
3.6909,YES
3.3559,YES
1.6518,NO
0.6955,NO
3.2342,YES
1.1081,NO
3.389,YES
1.1811,NO
2.4428,NO
1.9185,NO
1.0045,NO
0.9278,NO
3.8242,YES
1.1806,NO
5.1237,YES
1.3647,NO
4.4082,YES
1.2733,NO
1.9537,NO
1.4093,NO
1.1848,NO
3.6375,YES
2.2798,NO
2.8935,YES
0.643,NO
0.5282,NO
3.6972,YES
1.3421,NO
0.7233,NO
3.9099,YES
0.6496,NO
0.2117,NO
4.3283,YES
0.8925,NO
4.3662,YES
1.1659,NO
1.7887,NO
1.9468,NO
0.6108,NO
0.2917,NO
1.6201,NO
0.7827,NO
2.1665,NO
0.606,NO
1.5933,NO
1.7284,NO
1.7568,NO
1.8157,NO
1.5089,NO
3.5424,YES
1.9326,NO
3.6973,YES
0.6694,NO
0.3432,NO
1.1018,YES
2.8294,YES
2.45,YES
1.4663,YES
0.9881,NO
0.2295,NO
0.9988,YES
0.5993,NO
0.9636,YES
0.5612,NO
1.5136,NO
1.1406,NO
0.7143,NO
0.5022,NO
2.7498,YES
0.5884,NO
3.6918,YES
0.6919,NO
3.2465,YES
0.5334,NO
0.8512,NO
0.6335,NO
0.5535,NO
1.379,YES
1.0429,NO
0.8039,YES
1.8723,YES
1.3696,YES
