50Traced_NONETRACED_MAX_RAW_LSA_40_MAX,Associated
0.0737,NO
0.0652,NO
0.1406,NO
0.2653,NO
0.1508,NO
0.1406,NO
0.0589,NO
0.1171,NO
0.1689,NO
1.0,YES
0.1406,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1142,NO
0.1663,NO
0.1171,NO
0.1663,NO
0.2179,NO
0.1663,NO
1.0,YES
0.4613,YES
1.0,YES
1.0,YES
0.1573,NO
1.0,YES
0.1205,NO
0.4428,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.1778,NO
1.0,YES
1.0,YES
0.1778,NO
0.1231,NO
0.1778,NO
0.1474,NO
0.1797,NO
0.1526,NO
0.1551,NO
0.3715,YES
0.1344,NO
1.0,YES
0.1344,NO
0.3715,YES
0.1344,NO
0.1231,NO
0.1218,NO
0.1235,NO
0.1156,NO
0.1903,NO
0.1474,NO
0.1318,NO
0.1553,NO
0.1534,NO
0.2137,NO
0.2865,NO
0.2143,NO
0.2137,NO
0.1488,NO
0.061,NO
0.2187,NO
1.0,YES
0.2137,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.2143,NO
0.1544,NO
0.2143,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2137,NO
1.0,YES
0.141,NO
0.4232,YES
1.0,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.1441,NO
1.0,YES
1.0,YES
0.1731,NO
0.1387,NO
0.1525,NO
0.1841,NO
0.2289,NO
0.2094,NO
0.2094,NO
1.0,YES
0.1268,NO
0.4181,YES
0.1268,NO
1.0,YES
0.1268,NO
0.1387,NO
0.1143,NO
0.1387,NO
0.1053,NO
0.2201,NO
0.1841,NO
0.1328,NO
0.1566,NO
0.1267,NO
1.0,YES
1.0,YES
0.4156,YES
1.0,YES
0.1661,NO
0.1267,NO
0.2465,YES
0.1395,NO
1.0,YES
0.1443,NO
0.2165,NO
0.1934,NO
0.1934,NO
0.1267,NO
1.0,YES
0.0806,NO
1.0,YES
0.1481,NO
1.0,YES
0.1629,NO
0.2192,NO
0.2298,NO
0.1155,NO
1.0,YES
0.2113,NO
0.2078,YES
0.1686,NO
0.1926,NO
0.2688,NO
0.2582,NO
0.2067,NO
0.2524,NO
0.1926,NO
0.1694,NO
0.2252,NO
1.0,YES
0.2524,NO
0.485,YES
0.1987,NO
0.1834,NO
0.1689,NO
0.1621,NO
0.2067,NO
0.1694,NO
0.2067,NO
0.2019,NO
0.2524,NO
1.0,YES
0.3648,YES
1.0,YES
0.4997,YES
0.2524,NO
1.0,YES
0.0979,NO
0.1566,NO
0.11,NO
1.0,YES
1.0,YES
0.3316,YES
1.0,YES
0.1661,NO
0.11,NO
0.2465,YES
0.2598,NO
1.0,YES
0.2564,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.1481,NO
1.0,YES
0.2564,NO
0.2564,NO
0.2564,NO
0.2564,NO
1.0,YES
0.2564,NO
0.2078,YES
0.1553,NO
0.0745,NO
0.2395,NO
0.2653,NO
0.1547,NO
0.2395,NO
0.1653,NO
0.1809,NO
0.1999,NO
1.0,YES
0.2395,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2033,NO
0.0533,NO
0.1506,NO
0.1809,NO
0.1506,NO
0.2256,NO
0.2395,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2405,NO
1.0,YES
0.2199,NO
0.1553,NO
0.1339,NO
0.22399999999999998,NO
0.1967,NO
0.1436,NO
0.2213,NO
0.1488,NO
0.1197,NO
0.2213,NO
1.0,YES
0.2344,NO
1.0,YES
0.1331,NO
0.0735,NO
0.0647,NO
0.204,NO
0.1327,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2213,NO
1.0,YES
0.2213,NO
0.1439,NO
0.1479,NO
0.2171,NO
0.2342,NO
0.2047,NO
0.2171,NO
0.1684,NO
0.1796,NO
0.2171,NO
0.4754,YES
0.2171,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.1479,NO
0.1608,NO
0.1796,NO
0.1608,NO
0.1912,NO
0.1608,NO
0.4754,YES
0.3494,YES
0.4754,YES
0.4754,YES
0.2206,NO
1.0,YES
0.1176,NO
0.1686,NO
0.1542,NO
0.2688,NO
0.2886,NO
0.1427,NO
0.2085,NO
0.1348,NO
0.1542,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.1542,NO
0.1576,NO
0.0824,NO
0.1843,NO
0.1702,NO
0.2085,NO
1.0,YES
0.3961,YES
1.0,YES
0.4994,YES
0.2254,NO
1.0,YES
0.099,NO
0.1741,NO
0.1628,NO
1.0,YES
0.27899999999999997,YES
0.1347,YES
1.0,YES
0.2237,NO
0.1065,NO
1.0,YES
0.1183,NO
1.0,YES
0.1059,NO
0.2131,NO
0.2203,NO
0.2203,NO
0.136,NO
0.1919,YES
0.0875,NO
0.2598,YES
0.2129,NO
0.27899999999999997,YES
0.1271,NO
0.1709,NO
0.3025,NO
0.12,NO
1.0,YES
0.2616,NO
1.0,YES
0.1799,NO
0.1547,NO
0.47700000000000004,YES
0.2276,NO
0.1535,NO
0.47700000000000004,YES
0.1955,NO
0.1097,NO
0.5448,YES
0.191,NO
1.0,YES
0.1732,NO
0.3264,NO
0.3203,NO
0.2875,NO
0.171,NO
0.21899999999999997,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.1991,NO
0.1784,NO
0.3767,NO
0.1917,NO
1.0,YES
0.3359,NO
0.3803,YES
0.1468,NO
0.1533,NO
1.0,YES
1.0,YES
0.3292,YES
1.0,YES
0.1661,NO
