50Traced_NONETRACED_SUM_MULTI_VSM_59_MAX,Associated
0.9631,NO
0.3247,NO
0.9793,NO
0.6157,NO
0.8399,NO
0.6926,NO
0.9867,NO
0.3861,NO
0.9938,NO
1.4629,YES
0.8419,NO
1.3682,YES
0.9167,NO
0.7742,NO
0.3274,NO
0.507,NO
1.0044,NO
0.618,NO
0.4058,NO
0.4508,NO
0.5323,NO
1.1355,YES
1.7646,YES
1.6872,YES
1.2307,YES
0.8009999999999999,NO
1.8259999999999998,YES
0.9249,NO
1.6745,YES
0.4904,YES
1.0573,NO
0.8549,NO
0.8251,NO
0.7104,NO
1.4554,YES
1.2842,YES
0.8223,NO
0.5618,NO
0.68,NO
0.5227,NO
1.1361,NO
0.9582,NO
0.6109,NO
1.2739,YES
0.9339,NO
1.4085,YES
0.5396,NO
1.1559,YES
0.6037,NO
0.5555,NO
0.843,NO
0.4548,NO
0.4749,NO
0.8762,NO
0.8332,NO
1.1741,NO
0.9934,NO
0.316,NO
1.0831,NO
0.5984,NO
1.0224,NO
0.6425,NO
1.0587,NO
0.2752,NO
1.5554,NO
2.997,YES
0.8663,NO
2.4996,YES
1.1457,NO
0.9702,NO
0.4229,NO
0.7696,NO
1.2725,NO
0.6512,NO
0.5939,NO
0.3419,NO
1.0432,NO
2.5512,YES
3.6175,YES
3.7477,YES
2.8229,YES
0.9570000000000001,NO
3.8295,YES
0.7035,NO
2.582,YES
0.6796,YES
1.2881,NO
0.7626,NO
0.6403,NO
0.6382,NO
1.929,YES
2.2459,YES
0.5886,NO
0.6132,NO
0.6567,NO
0.711,NO
1.4687,NO
1.2633,NO
0.7407,NO
2.2551,YES
0.9187,NO
2.3486,YES
0.5086,NO
1.7746,YES
0.5599,NO
0.7376,NO
0.9336,NO
0.5551,NO
0.6459999999999999,NO
0.6618,NO
0.9201,NO
1.1655,NO
0.6327,NO
0.5657,NO
1.7565,YES
4.2469,YES
3.9093,YES
2.2271,YES
0.9591,NO
0.4949,NO
2.4995,YES
0.9052,NO
2.1369,YES
0.2099,NO
0.9766,NO
1.6698,NO
0.8374,NO
0.436,NO
3.0813,YES
1.0435,NO
4.0072,YES
0.7999,NO
4.0466,YES
0.5646,NO
1.2702,NO
0.8187,NO
0.303,NO
2.3495,YES
0.9640000000000001,NO
2.6183,YES
1.4933,NO
0.4596,NO
1.551,NO
0.6034,NO
1.0619,NO
0.9790000000000001,NO
1.575,NO
0.7235,NO
1.6658,NO
2.9062,YES
1.3587,NO
2.4152,YES
1.3653,NO
0.9996,NO
0.4542,NO
1.083,NO
1.2953,NO
1.0372,NO
0.6817,NO
0.6991,NO
0.8144,NO
2.3847,YES
3.3076,YES
3.5425,YES
2.3451,YES
1.1563,NO
3.5558,YES
1.0323,NO
0.9686,NO
0.4621,NO
0.9883,YES
3.535,YES
3.1202,YES
0.8427,YES
1.3208,NO
0.6209,NO
1.9429,YES
1.6056,NO
0.8674,YES
0.6364,NO
0.6738,NO
1.4257,NO
0.7197,NO
0.7632,NO
2.4608,YES
1.0295,NO
2.9964,YES
0.9851,NO
3.3213,YES
0.9247,NO
1.8373,NO
1.4038,NO
0.9527,NO
1.3161,YES
1.7169,NO
1.5681,YES
1.2697,NO
0.3596,NO
1.5414,NO
1.1231,NO
1.6242,NO
1.2199,NO
1.2399,NO
0.5076,NO
1.7762,NO
2.5219,YES
1.6621,NO
2.174,YES
1.2809,NO
0.8291,NO
0.4762,NO
0.8140000000000001,NO
1.3907,NO
0.8942,NO
1.0571,NO
0.5358,NO
1.1334,NO
1.9969999999999999,YES
3.0356,YES
3.0729,YES
1.8003,YES
1.4488,NO
2.9134,YES
1.5313,NO
1.3577,NO
0.4834,NO
1.9752,NO
1.0902,NO
1.4883,NO
1.6855,NO
1.3571,NO
0.6038,NO
2.5928,NO
2.6788,YES
1.965,NO
2.0683,YES
1.2592,NO
0.9345,NO
0.3283,NO
0.992,NO
1.6163,NO
0.8762,NO
1.2978,NO
0.6077,NO
1.2709,NO
2.4959,YES
3.5207,YES
3.2693,YES
2.4525,YES
1.9980000000000002,NO
3.5174,YES
1.8475,NO
1.2479,NO
0.292,NO
1.0992,NO
0.8131,NO
1.3132,NO
0.8776,NO
1.0638,NO
0.5268,NO
1.8124,NO
2.6309,YES
1.052,NO
2.4573,YES
0.7045,NO
