50Traced_NONETRACED_MAX_MULTI_VSM_73_MEDIAN,Associated
0.3496,NO
0.0652,NO
0.5722,NO
0.4329,NO
0.3069,NO
0.6333,NO
0.3056,NO
0.1819,NO
0.4753,NO
0.8204,YES
0.2887,NO
0.4567,YES
0.3555,NO
0.3824,NO
0.2223,NO
0.3282,NO
0.3984,NO
0.1585,NO
0.3844,NO
0.2179,NO
0.3438,NO
0.7677,YES
1.0,YES
1.0,YES
0.3987,YES
0.4758,NO
1.0,YES
0.3251,NO
1.0,YES
0.6914,YES
0.3362,NO
0.1781,NO
0.1652,NO
0.2444,NO
0.5234,YES
1.0,YES
0.3034,NO
0.1616,NO
0.3034,NO
0.1058,NO
0.3148,NO
0.3148,NO
0.1953,NO
0.5717,YES
0.1652,NO
0.904,YES
0.1652,NO
1.0,YES
0.1111,NO
0.1223,NO
0.2456,NO
0.1375,NO
0.1087,NO
0.3034,NO
0.1778,NO
0.1469,NO
0.3071,NO
0.294,NO
0.3753,NO
0.4177,NO
0.3765,NO
0.3427,NO
0.2948,NO
0.1133,NO
0.2866,NO
1.0,YES
0.3753,NO
0.5949,YES
0.2445,NO
0.3673,NO
0.2136,NO
0.3167,NO
0.3765,NO
0.1542,NO
0.3765,NO
0.294,NO
0.3753,NO
1.0,YES
1.0,YES
0.965,YES
1.0,YES
0.3753,NO
1.0,YES
0.2381,NO
1.0,YES
0.5161,YES
0.3559,NO
0.228,NO
0.3559,NO
0.2528,NO
0.3908,YES
1.0,YES
0.2862,NO
0.1616,NO
0.3559,NO
0.0887,NO
0.3667,NO
0.3667,NO
0.2281,NO
0.4268,YES
0.3559,NO
0.8716,YES
0.2148,NO
1.0,YES
0.3559,NO
0.1251,NO
0.2456,NO
0.2251,NO
0.1087,NO
0.3559,NO
0.2251,NO
0.2528,NO
0.27,NO
0.2011,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.3189,NO
0.1691,NO
0.5227,YES
0.2975,NO
1.0,YES
0.1443,NO
0.3877,NO
0.42,NO
0.2412,NO
0.1729,NO
1.0,YES
0.2254,NO
1.0,YES
0.2011,NO
1.0,YES
0.1982,NO
0.1625,NO
0.4856,NO
0.1856,NO
1.0,YES
0.4444,NO
0.4367,YES
0.3496,NO
0.272,NO
0.5722,NO
0.4029,NO
0.4528,NO
0.6333,NO
0.2831,NO
0.2866,NO
0.4753,NO
0.9481,YES
0.4528,NO
0.5949,YES
0.3166,NO
0.3824,NO
0.19699999999999998,NO
0.2249,NO
0.4528,NO
0.3011,NO
0.3844,NO
0.2866,NO
0.4528,NO
1.0,YES
1.0,YES
1.0,YES
0.9481,YES
0.4758,NO
1.0,YES
0.3251,NO
0.27,NO
0.11599999999999999,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.1719,NO
0.11800000000000001,NO
0.5227,YES
0.2598,NO
1.0,YES
0.1459,NO
0.3335,NO
0.3335,NO
0.2375,NO
0.1729,NO
1.0,YES
0.1573,NO
1.0,YES
0.142,NO
1.0,YES
0.2049,NO
0.2206,NO
0.4856,NO
0.1856,NO
1.0,YES
0.4444,NO
0.4367,YES
0.3071,NO
0.2816,NO
0.42700000000000005,NO
0.4329,NO
0.42700000000000005,NO
0.3398,NO
0.3056,NO
0.1536,NO
0.4218,NO
1.0,YES
0.42700000000000005,NO
0.4525,YES
0.2519,NO
0.35200000000000004,NO
0.2033,NO
0.3282,NO
0.42700000000000005,NO
0.1542,NO
0.3529,NO
0.2816,NO
0.42700000000000005,NO
0.83,YES
1.0,YES
1.0,YES
1.0,YES
0.42700000000000005,NO
0.7607,YES
0.2748,NO
0.3496,NO
0.1339,NO
0.5722,NO
0.4156,NO
0.3237,NO
0.6333,NO
0.2831,NO
0.1187,NO
0.4753,NO
1.0,YES
0.3905,NO
0.5949,YES
0.3104,NO
0.3824,NO
0.0665,NO
0.3019,NO
0.3984,NO
0.1655,NO
0.4156,NO
0.1309,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.3251,NO
0.3496,NO
0.0769,NO
0.5722,NO
0.4029,NO
0.4809,NO
0.6333,NO
0.2831,NO
0.307,NO
0.4753,NO
0.8995,YES
0.4809,NO
0.5949,YES
0.3547,NO
0.3824,NO
0.2201,NO
0.2091,NO
0.4809,NO
0.2676,NO
0.3844,NO
0.307,NO
0.4809,NO
1.0,YES
1.0,YES
1.0,YES
0.8995,YES
0.4809,NO
1.0,YES
0.3251,NO
0.29100000000000004,NO
0.0714,NO
0.3649,NO
0.3206,NO
0.3649,NO
0.3004,NO
0.2263,NO
0.1712,NO
0.2254,NO
0.9475,YES
0.3649,NO
0.4352,YES
0.2118,NO
0.3335,NO
0.2045,NO
0.2431,NO
0.3649,NO
0.1492,NO
0.2614,NO
0.1712,NO
0.3649,NO
0.7864,YES
0.9475,YES
0.7406,YES
0.9475,YES
0.3649,NO
0.7316,YES
0.182,NO
0.3009,NO
0.11599999999999999,NO
1.0,YES
0.6407,YES
1.0,YES
1.0,YES
0.2237,NO
0.1242,NO
1.0,YES
0.1594,NO
1.0,YES
0.1436,NO
0.3885,NO
0.3885,NO
0.2417,NO
0.1252,NO
1.0,YES
0.2682,NO
0.6036,YES
0.2433,NO
1.0,YES
0.1984,NO
0.2,NO
0.6069,NO
0.242,NO
1.0,YES
0.578,NO
1.0,YES
0.3618,NO
0.1547,NO
1.0,YES
0.6395,NO
0.4032,NO
1.0,YES
0.1827,NO
0.1097,NO
1.0,YES
0.2414,NO
1.0,YES
0.1578,NO
0.5231,NO
0.5231,NO
0.3254,NO
0.1747,NO
0.4032,NO
0.1398,NO
0.6395,NO
0.1451,NO
0.4032,NO
0.2505,NO
0.4965,NO
0.4965,NO
0.1917,NO
0.7318,YES
0.4965,NO
1.0,YES
0.3014,NO
0.2331,NO
0.6693,YES
1.0,YES
0.6693,YES
0.4272,YES
0.1765,NO
0.3014,NO
0.6149,YES
0.4501,NO
0.6693,YES
0.3044,NO
0.3283,NO
0.2371,NO
0.2048,NO
0.1928,NO
1.0,YES
0.2627,NO
0.6773,YES
0.3014,NO
1.0,YES
0.5117,NO
0.5117,NO
0.5486,NO
0.2658,NO
0.6693,YES
0.5117,NO
0.4165,YES
0.3133,NO
0.1646,NO
1.0,YES
0.2856,NO
0.2302,NO
0.6838,YES
0.1681,NO
0.153,NO
1.0,YES
0.3096,NO
1.0,YES
0.1456,NO
0.534,NO
0.3856,NO
0.21600000000000003,NO
0.1775,NO
0.3273,NO
0.1834,NO
0.4609,NO
0.1664,NO
0.2663,NO
0.2612,NO
0.5177,NO
0.5177,NO
0.242,NO
1.0,YES
0.5177,NO
1.0,YES
0.27,NO
0.1184,NO
0.2445,YES
1.0,YES
1.0,YES
0.1561,YES
0.3189,NO
0.0727,NO
0.2418,YES
0.3816,NO
