50Traced_NONETRACED_SUM_MULTI_LSA_71_MAX,Associated
1.0422,NO
0.6773,NO
1.1194,NO
1.2978,NO
1.5122,NO
1.1797,NO
1.3824,NO
0.7179,NO
0.7024,NO
2.3899,YES
0.9683,NO
2.2058,YES
1.1819,NO
0.8791,NO
0.8422,NO
0.5217,NO
1.492,NO
0.8213,NO
0.8589,NO
0.9317,NO
1.3883,NO
2.4162,YES
3.0864,YES
1.9880000000000002,YES
2.3555,YES
0.7701,NO
2.0746,YES
0.9964,NO
2.4028,YES
2.0738,YES
0.8801,NO
0.4597,NO
0.7986,NO
0.9570000000000001,NO
2.3619,YES
1.4003,YES
0.5728,NO
0.6404,NO
0.5833,NO
0.7492,NO
0.8246,NO
0.5426,NO
0.4082,NO
1.4665,YES
0.7558,NO
2.2698,YES
0.6749,NO
1.4919,YES
0.6214,NO
0.6478,NO
1.2444,NO
0.4221,NO
0.5425,NO
0.6342,NO
0.3462,NO
0.6656,NO
0.9171,NO
0.5821,NO
1.9814,NO
1.1614,NO
1.745,NO
1.6951,NO
1.4802,NO
0.4957,NO
1.167,NO
3.7097,YES
1.7598,NO
3.5135,YES
1.1054,NO
1.0198,NO
0.7118,NO
0.5472,NO
1.8961,NO
0.5131,NO
0.9216,NO
0.7467,NO
1.7917,NO
3.6867,YES
4.0569,YES
3.092,YES
2.6589,YES
1.1771,NO
3.3344,YES
1.5634,NO
1.9438,YES
1.5929,YES
0.5761,NO
0.3669,NO
0.5871,NO
0.6751,NO
2.0939,YES
1.3228,YES
0.5047,NO
0.4777,NO
0.5365,NO
0.5722,NO
0.7026,NO
0.8055,NO
0.5265,NO
0.8866,YES
0.5443,NO
1.6712,YES
0.5365,NO
1.1212,YES
0.6369,NO
0.4522,NO
0.8634,NO
0.503,NO
0.2395,NO
0.5497,NO
0.3497,NO
0.6192,NO
0.9520000000000001,NO
0.5328,NO
0.8959999999999999,YES
3.9897,YES
4.3781,YES
2.017,YES
1.4495,NO
0.297,NO
1.2779,YES
1.2294,NO
1.3722,YES
1.0519,NO
1.2706,NO
0.7798,NO
0.7171,NO
0.6705,NO
4.0113,YES
0.4512,NO
3.2628,YES
0.66,NO
3.3934,YES
1.1174,NO
1.5526,NO
1.1401,NO
0.5936,NO
1.8474,YES
1.0251,NO
1.6776,YES
0.9828,NO
0.8577,NO
1.5966,NO
0.5836,NO
1.6076,NO
1.462,NO
1.5306,NO
0.6835,NO
0.7414,NO
3.4921,YES
1.4174,NO
3.4027,YES
0.7115,NO
0.7491,NO
0.4675,NO
0.5345,NO
1.5627,NO
0.7317,NO
0.5476,NO
0.8121,NO
1.4331,NO
3.3276,YES
3.7052,YES
2.8387,YES
2.3984,YES
1.054,NO
2.8087,YES
1.456,NO
0.6994,NO
0.4262,NO
0.4727,YES
2.9954,YES
3.1874,YES
1.6245,YES
1.4735,NO
0.4595,NO
0.6046,YES
1.3919,NO
0.9847,YES
1.4814,NO
1.3119999999999998,NO
1.0186,NO
0.9443,NO
0.3867,NO
3.179,YES
0.4369,NO
2.6225,YES
0.6604,NO
2.4374,YES
1.3738,NO
1.6536,NO
1.0551,NO
0.7252,NO
1.1159,YES
1.1187,NO
1.4489,YES
1.4144,NO
0.7679,NO
1.9493,NO
0.8656,NO
1.5278,NO
1.3746,NO
1.8765,NO
0.9604,NO
0.9703,NO
3.1337,YES
1.6951,NO
2.8403,YES
0.9765,NO
0.9042,NO
0.6309,NO
0.6264,NO
1.4559,NO
1.0791,NO
0.7352,NO
0.9635,NO
1.7529,NO
2.9296,YES
3.3529,YES
2.7758,YES
2.3805,YES
1.0496,NO
2.7764,YES
1.2269,NO
0.4689,NO
0.4159,NO
1.1626,NO
1.0634,NO
1.6299,NO
1.061,NO
0.9543,NO
0.3695,NO
0.2882,NO
3.2494,YES
0.9396,NO
3.1466,YES
0.4724,NO
0.4482,NO
0.1676,NO
0.3571,NO
1.574,NO
0.3278,NO
0.8428,NO
0.4236,NO
1.4809,NO
3.3719,YES
3.5487,YES
2.8612,YES
2.454,YES
0.2967,NO
2.9311,YES
0.7726,NO
1.0546,NO
0.5156,NO
1.7378,NO
0.6279,NO
1.3634,NO
1.3586,NO
1.2523,NO
0.5401,NO
0.9259999999999999,NO
2.9330000000000003,YES
1.3419999999999999,NO
2.8918,YES
0.5225,NO
0.5969,NO
0.2007,NO
0.4847,NO
1.402,NO
0.6049,NO
0.6971,NO
0.6418,NO
1.3287,NO
3.0236,YES
3.1465,YES
2.4485,YES
2.1481,YES
1.0249,NO
2.2678,YES
1.2659,NO
0.9015,NO
0.7282,NO
1.6122,NO
1.1665,NO
2.1594,NO
1.4928,NO
1.578,NO
0.6119,NO
0.8112,NO
3.4215,YES
1.3707,NO
3.304,YES
0.8104,NO
0.8748,NO
0.5670000000000001,NO
0.5759,NO
2.1528,NO
0.6777,NO
0.8503,NO
0.7798,NO
1.7422,NO
3.2701,YES
3.6762,YES
2.7538,YES
2.2538,YES
1.1068,NO
2.9233,YES
1.4238,NO
1.2756,NO
0.7871,NO
4.7207,YES
1.3575,YES
2.1679,YES
4.8861,YES
1.2281,NO
0.6818,NO
4.7935,YES
0.8707,NO
3.6733,YES
0.5789,NO
1.6522,NO
1.2083,NO
0.2301,NO
0.7848,NO
2.7265,YES
1.0078,NO
2.2389,YES
1.1418,NO
1.9767,YES
0.6737,NO
1.5261,NO
1.1553,NO
0.6559999999999999,NO
5.2251,YES
0.6856,NO
4.3694,YES
0.963,NO
0.4736,NO
2.7412,YES
1.4227,NO
1.5882,NO
2.73,YES
0.9206,NO
0.5785,NO
2.4456,YES
1.0885,NO
2.451,YES
0.9785,NO
1.0873,NO
0.5062,NO
0.2648,NO
0.5551,NO
1.7709,NO
0.3759,NO
1.6643,NO
0.3525,NO
1.5079,NO
1.4413,NO
1.2364,NO
1.5134,NO
0.5883,NO
2.6964,YES
0.9937,NO
2.4666,YES
0.7602,NO
0.3894,NO
2.5348,YES
3.3467,YES
4.4576,YES
3.4149,YES
1.6403,NO
0.461,NO
2.1415,YES
2.7156,NO
2.8436,YES
2.1661,NO
1.5466,NO
0.9553,NO
0.7947,NO
0.5957,NO
4.0164,YES
0.4233,NO
3.3059,YES
0.6646,NO
3.7786,YES
2.039,NO
2.7585,NO
2.4877,NO
1.2429999999999999,NO
3.2615,YES
2.2363,NO
3.1093,YES
0.7659999999999999,NO
0.2764,NO
2.7914,YES
0.564,NO
1.0502,NO
2.3956,YES
1.1345,NO
0.4226,NO
2.8458,YES
1.2577,NO
2.8878,YES
1.0223,NO
0.7440000000000001,NO
0.9464,NO
0.4751,NO
0.2038,NO
1.0176,NO
0.2506,NO
0.8189,NO
0.4013,NO
1.4668,NO
1.2429999999999999,NO
0.9207,NO
1.4338,NO
0.6601,NO
3.0382,YES
1.1447,NO
2.332,YES
0.977,NO
0.4729,NO
1.0194,YES
2.8325,YES
3.625,YES
1.771,YES
0.8558,NO
0.375,NO
0.8877,YES
1.06,NO
1.0969,YES
0.7378,NO
0.9954,NO
0.2765,NO
0.2247,NO
0.6787,NO
3.2001,YES
0.522,NO
2.5268,YES
0.6568,NO
2.5898,YES
0.5634,NO
1.4617,NO
0.6483,NO
0.5987,NO
1.8017,YES
0.3464,NO
1.6377,YES
2.4149,YES
1.3462,YES
1.1819,NO
0.3667,NO
0.6183,NO
1.1089,NO
2.4596,YES
1.7919,YES
0.9773,NO
0.6968,NO
0.9189,NO
0.83,NO
0.7039,NO
0.7176,NO
0.1699,NO
0.8538,YES
0.7193,NO
2.1833,YES
0.7354,NO
1.4946,YES
0.7655,NO
0.6807,NO
0.9565,NO
0.505,NO
0.4138,NO
0.8231,NO
0.4438,NO
0.706,NO
1.2545,NO
0.5183,NO
5.7547,YES
1.3598,YES
2.6237,YES
5.6295,YES
1.3176,NO
0.6107,NO
5.622000000000001,YES
1.3645,NO
4.6924,YES
1.1851,NO
1.743,NO
1.4421,NO
0.2659,NO
0.6938,NO
3.2516,YES
0.8222,NO
2.6253,YES
1.0253,NO
2.54,YES
1.3265,NO
1.5987,NO
1.6355,NO
0.7328,NO
6.1273,YES
0.9016,NO
5.1695,YES
1.2755,NO
0.9640000000000001,NO
4.2641,YES
1.3516,YES
2.6449,YES
4.7733,YES
1.4449,NO
0.8089,NO
4.0698,YES
1.5502,NO
3.3137,YES
1.5333,NO
1.985,NO
1.6172,NO
0.6477,NO
0.8242,NO
3.1291,YES
1.0022,NO
2.4722,YES
1.2056,NO
2.2758,YES
1.4687,NO
2.347,NO
1.4526,NO
1.1172,NO
4.7358,YES
0.965,NO
4.2963,YES
1.2404,NO
0.5253,NO
4.8543,YES
1.4098,YES
2.0705,YES
4.6043,YES
1.6615,NO
0.8174,NO
4.5066,YES
1.7085,NO
4.271,YES
1.3797,NO
1.5591,NO
1.3199,NO
0.4735,NO
0.5174,NO
2.4896,YES
0.7873,NO
2.416,YES
0.8129,NO
2.3627,YES
1.6174,NO
1.7825,NO
2.2454,NO
0.9343,NO
4.918,YES
1.4985,NO
4.3156,YES
1.0759999999999998,NO
0.4341,NO
