50Traced_NONETRACED_MAX_RAW_VSM_13_MAX,Associated
0.0737,NO
0.0785,NO
0.1377,NO
0.2164,NO
0.0671,NO
0.0906,NO
0.1488,NO
0.0679,NO
0.1689,NO
0.3805,YES
0.1412,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.159,NO
0.0949,NO
0.1544,NO
0.1701,NO
0.2179,NO
0.2083,NO
1.0,YES
0.4206,YES
1.0,YES
0.24,YES
0.1573,NO
0.4096,YES
0.1205,NO
1.0,YES
1.0,YES
0.3362,NO
0.1659,NO
0.1344,NO
0.1659,NO
1.0,YES
1.0,YES
0.1659,NO
0.1056,NO
0.1296,NO
0.1231,NO
0.1797,NO
0.1526,NO
0.1551,NO
1.0,YES
0.1659,NO
1.0,YES
0.1659,NO
1.0,YES
0.1088,NO
0.1212,NO
0.1143,NO
0.1235,NO
0.1231,NO
0.1903,NO
0.1231,NO
0.1318,NO
0.0886,NO
0.1534,NO
0.1331,NO
0.2865,NO
0.1616,NO
0.2137,NO
0.1579,NO
0.0509,NO
0.2187,NO
1.0,YES
0.1694,NO
0.5081,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.2137,NO
0.1268,NO
0.2137,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
0.5081,YES
1.0,YES
0.1659,NO
1.0,YES
0.1694,NO
1.0,YES
1.0,YES
0.3356,NO
0.204,NO
0.1507,NO
0.204,NO
1.0,YES
1.0,YES
0.204,NO
0.0952,NO
0.1525,NO
0.1387,NO
0.2289,NO
0.2183,NO
0.2075,NO
1.0,YES
0.204,NO
1.0,YES
0.204,NO
0.3081,YES
0.1216,NO
0.1251,NO
0.106,NO
0.1387,NO
0.1387,NO
0.2201,NO
0.1387,NO
0.1501,NO
0.1267,NO
0.0603,NO
0.1801,YES
1.0,YES
1.0,YES
0.3354,YES
0.1306,NO
0.0295,NO
0.3354,YES
0.1395,NO
0.2111,YES
0.1443,NO
0.2165,NO
0.1934,NO
0.1934,NO
0.1267,NO
1.0,YES
0.1267,NO
1.0,YES
0.1417,NO
1.0,YES
0.1155,NO
0.0862,NO
0.1439,NO
0.0827,NO
0.2062,YES
0.0964,NO
0.2111,YES
0.1621,NO
0.1926,NO
0.1975,NO
0.2582,NO
0.2067,NO
0.2524,NO
0.1684,NO
0.1926,NO
0.2524,NO
0.4997,YES
0.1577,NO
0.485,YES
0.1987,NO
0.1756,NO
0.1689,NO
0.1926,NO
0.2524,NO
0.1926,NO
0.2524,NO
0.2019,NO
0.2067,NO
0.4997,YES
0.4997,YES
0.3648,YES
0.4997,YES
0.2226,NO
0.4997,YES
0.1428,NO
0.1328,NO
0.1132,NO
0.2378,YES
1.0,YES
0.3316,YES
1.0,YES
0.1661,NO
0.1132,NO
1.0,YES
0.2598,NO
0.2134,YES
0.2293,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.1481,NO
0.3316,YES
0.2548,NO
0.2548,NO
0.2298,NO
0.2548,NO
0.2732,YES
0.2548,NO
0.2078,YES
0.1809,NO
0.0745,NO
0.2381,NO
0.2653,NO
0.1547,NO
0.2369,NO
0.1809,NO
0.1536,NO
0.2369,NO
1.0,YES
0.2045,NO
1.0,YES
0.2519,NO
0.2269,NO
0.2033,NO
0.1809,NO
0.1733,NO
0.1809,NO
0.1506,NO
0.2256,NO
0.1506,NO
1.0,YES
1.0,YES
0.3023,YES
1.0,YES
0.2405,NO
1.0,YES
0.2199,NO
0.1439,NO
0.1339,NO
0.22399999999999998,NO
0.2338,NO
0.1436,NO
0.2188,NO
0.1339,NO
0.0967,NO
0.2198,NO
0.3905,YES
0.2344,NO
1.0,YES
0.1331,NO
0.0822,NO
0.0647,NO
0.204,NO
0.2338,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
0.4941,YES
0.3905,YES
0.193,NO
1.0,YES
0.2188,NO
0.1796,NO
0.1579,NO
0.1953,NO
0.2664,NO
0.2174,NO
0.2664,NO
0.1987,NO
0.1579,NO
0.2664,NO
1.0,YES
0.2347,NO
1.0,YES
0.2252,NO
