50Traced_NONETRACED_SUM_MULTI_VSM_14_MEDIAN,Associated
1.6339,NO
0.3477,NO
1.276,NO
1.4231,NO
0.7104,NO
1.6716,NO
1.7755,NO
0.3843,NO
0.8573,NO
3.9432,YES
1.2054,NO
3.0268,YES
0.8797,NO
2.2735,NO
0.7359,NO
0.752,NO
1.8516,NO
0.5309,NO
0.8804,NO
0.4889,NO
0.7119,NO
3.2845,YES
3.9492,YES
3.5034,YES
2.8142,YES
1.1241,NO
3.4835,YES
0.9965,NO
1.9045,YES
0.4002,YES
0.5147,NO
0.6859,NO
0.5441,NO
0.4201,NO
1.0292,YES
0.9615,YES
0.3386,NO
0.2434,NO
0.45299999999999996,NO
0.145,NO
0.3505,NO
0.6205,NO
0.1725,NO
1.0168,YES
1.0059,NO
1.5056,YES
0.7015,NO
1.7439,YES
0.5879,NO
0.1469,NO
0.5344,NO
0.3066,NO
0.2194,NO
0.6886,NO
0.1424,NO
0.2843,NO
1.4015,NO
0.4298,NO
0.9622,NO
1.6491,NO
0.7715,NO
1.5579,NO
1.629,NO
0.3901,NO
1.2656,NO
3.2746,YES
1.4421,NO
2.4997,YES
0.3019,NO
1.3863,NO
0.2136,NO
0.8440000000000001,NO
1.931,NO
0.6774,NO
1.075,NO
0.6076,NO
0.9894,NO
2.6710000000000003,YES
3.1788,YES
2.9652,YES
2.3856,YES
1.285,NO
2.8753,YES
1.0521,NO
2.029,YES
0.3367,YES
0.7989,NO
0.8158,NO
0.4658,NO
0.5548,NO
1.1540000000000001,YES
1.0152,YES
0.4777,NO
0.7132,NO
0.7375,NO
0.5199,NO
0.6602,NO
1.1289,NO
0.5068,NO
0.8445,YES
0.8136,NO
1.3531,YES
0.5008,NO
1.8052,YES
0.3031,NO
0.5867,NO
0.9208,NO
0.5651,NO
0.8715,NO
0.8484,NO
0.737,NO
0.7102,NO
0.8093,NO
0.4052,NO
1.9058,YES
4.6783,YES
3.1105,YES
2.0126,YES
1.3459,NO
0.3264,NO
1.8737,YES
1.3223,NO
1.8071,YES
1.158,NO
0.9213,NO
1.3746,NO
0.7874,NO
0.8515,NO
4.5516,YES
0.6281,NO
3.6504,YES
0.7073,NO
3.7604,YES
1.0752,NO
1.534,NO
1.7355,NO
0.9445,NO
2.2088,YES
1.5558,NO
1.7724,YES
1.9943,NO
0.4185,NO
1.5266,NO
1.6697,NO
0.7252,NO
1.8545,NO
1.8801,NO
0.8307,NO
1.1986,NO
3.6767,YES
1.3964,NO
2.77,YES
0.7485,NO
2.2721,NO
0.474,NO
0.9640000000000001,NO
1.9935,NO
1.1317,NO
1.1379,NO
1.1249,NO
1.0192,NO
2.911,YES
3.705,YES
2.9171,YES
2.7536,YES
1.5008,NO
3.1336,YES
1.0725,NO
0.3902,NO
0.2463,NO
1.081,YES
2.9055,YES
2.1325,YES
1.3825,YES
0.9341,NO
0.1643,NO
1.2593,YES
0.5644,NO
1.0526,YES
0.6011,NO
0.5677,NO
0.7153,NO
0.5939,NO
0.5629,NO
3.1310000000000002,YES
0.3339,NO
2.4516,YES
0.4058,NO
2.4591,YES
0.4232,NO
0.6485,NO
0.9062,NO
0.3512,NO
1.3711,YES
0.836,NO
1.0562,YES
1.7703,NO
0.4329,NO
1.56,NO
1.8696,NO
0.8716,NO
1.743,NO
1.6526,NO
0.5825,NO
1.1943,NO
3.3663,YES
1.5308,NO
2.5725,YES
1.197,NO
2.5155,NO
0.9845,NO
0.8009999999999999,NO
2.2092,NO
0.8624,NO
1.1086,NO
0.8465,NO
1.3051,NO
2.7995,YES
3.6639999999999997,YES
3.0255,YES
2.5621,YES
1.6727,NO
3.0458,YES
1.1634,NO
1.5335,NO
0.4385,NO
2.2104,NO
1.4893,NO
0.7502,NO
2.9045,NO
1.7715,NO
0.5399,NO
2.3059,NO
3.4251,YES
2.4968,NO
2.6899,YES
0.8365,NO
1.8817,NO
0.1957,NO
0.7512,NO
1.8683,NO
0.6488,NO
1.1948,NO
0.6889,NO
0.8373,NO
2.7745,YES
3.3364,YES
2.9175,YES
2.6282,YES
2.1761,NO
3.0108,YES
2.1264,NO
1.6312,NO
0.3764,NO
1.5705,NO
1.9898,NO
1.0621,NO
1.6775,NO
1.5133,NO
0.5627,NO
0.9606,NO
3.1718,YES
1.2848,NO
2.5748,YES
1.1547,NO
2.2838,NO
0.8064,NO
0.7234,NO
2.0415,NO
0.7494,NO
1.2009999999999998,NO
0.8918,NO
1.1149,NO
2.521,YES
3.5017,YES
2.6889999999999996,YES
2.4758,YES
1.4962,NO
3.0619,YES
1.1,NO
1.6037,NO
0.3886,NO
1.1798,NO
1.7336,NO
0.8456,NO
1.5708,NO
1.7105,NO
0.3696,NO
