50Traced_NONETRACED_SUM_RAW_VSM_20_MAX,Associated
0.4481,NO
0.317,NO
0.33899999999999997,NO
0.7542,NO
0.8222,NO
0.7801,NO
0.6559,NO
0.4377,NO
0.2583,NO
1.1892,YES
0.1792,NO
3.1148,YES
0.7442,NO
0.4981,NO
0.2547,NO
0.2854,NO
0.3093,NO
0.5934,NO
0.6783,NO
0.47600000000000003,NO
0.643,NO
2.3019,YES
2.1008,YES
3.2379,YES
1.6028,YES
0.3982,NO
1.5295,YES
0.257,NO
0.8805,YES
0.47,YES
0.6593,NO
0.3601,NO
0.4215,NO
0.8812,NO
1.4369,YES
2.0813,YES
0.47,NO
0.1731,NO
0.446,NO
0.1965,NO
0.3292,NO
0.4932,NO
0.2025,NO
0.588,YES
0.447,NO
2.1345,YES
0.6185,NO
1.51,YES
0.47700000000000004,NO
0.1911,NO
0.2746,NO
0.1939,NO
0.1141,NO
0.5641,NO
0.1119,NO
0.5657,NO
0.1589,NO
0.1534,NO
0.7231,NO
0.6563,NO
0.726,NO
1.101,NO
0.20199999999999999,NO
0.1008,NO
0.435,NO
0.9447,YES
0.5788,NO
1.9845,YES
0.5418,NO
0.4293,NO
0.2309,NO
0.209,NO
0.3287,NO
0.2953,NO
0.7905,NO
0.1755,NO
0.7845,NO
1.2296,YES
1.5719,YES
2.3971,YES
1.1493,YES
0.7618,NO
1.0452,YES
0.5487,NO
0.4119,YES
0.3824,YES
0.3356,NO
0.2302,NO
0.1507,NO
0.5124,NO
1.2243,YES
1.2473,YES
0.1916,NO
0.1151,NO
0.138,NO
0.0887,NO
0.2289,NO
0.2235,NO
0.2075,NO
0.4454,YES
0.1193,NO
1.2714,YES
0.2405,NO
1.2406,YES
0.275,NO
0.1251,NO
0.1835,NO
0.1276,NO
0.1053,NO
0.3529,NO
0.1351,NO
0.1328,NO
0.713,NO
0.1826,NO
1.3840000000000001,YES
1.6943,YES
2.9618,YES
2.4654,YES
0.5289,NO
0.2591,NO
1.0188,YES
0.5825,NO
1.1277,YES
0.6033,NO
0.7421,NO
0.8805,NO
0.3549,NO
0.2597,NO
2.2593,YES
0.3242,NO
3.7791,YES
0.3432,NO
3.6002,YES
0.2581,NO
0.8986,NO
0.43,NO
0.2629,NO
1.4715,YES
0.2127,NO
1.0863,YES
0.2878,NO
0.1563,NO
0.7113,NO
0.5218,NO
0.6071,NO
1.2462,NO
0.5141,NO
0.2905,NO
0.4999,NO
1.0079,YES
0.5259,NO
2.6363,YES
0.4765,NO
0.295,NO
0.1851,NO
0.2681,NO
0.1469,NO
0.3895,NO
0.5108,NO
0.2335,NO
0.4972,NO
1.88,YES
2.0264,YES
2.9902,YES
1.74,YES
0.8987,NO
1.6142,YES
0.5384,NO
0.6757,NO
0.1944,NO
0.6147,YES
1.8708,YES
2.6836,YES
0.9508,YES
0.4405,NO
0.3069,NO
0.4198,YES
0.5003,NO
0.5443,YES
0.263,NO
0.5266,NO
0.5771,NO
0.2633,NO
0.1798,NO
2.48,YES
0.3538,NO
2.9286,YES
0.3504,NO
2.3381,YES
0.2049,NO
0.7014,NO
0.3438,NO
0.2963,NO
0.7837,YES
0.2984,NO
0.6582,YES
0.2892,NO
0.1507,NO
1.0019,NO
0.6723,NO
0.6361,NO
1.2573,NO
0.4071,NO
0.4789,NO
0.616,NO
1.0168,YES
0.7397,NO
1.7956,YES
0.6604,NO
0.6542,NO
0.3102,NO
0.3707,NO
0.3186,NO
0.7138,NO
0.7228,NO
0.3752,NO
0.7328,NO
1.1274,YES
1.9461,YES
2.6169,YES
1.6131,YES
0.9682,NO
1.5036,YES
0.7749,NO
0.1095,NO
0.1339,NO
0.4069,NO
0.5094,NO
0.2777,NO
0.5843,NO
0.1339,NO
0.0967,NO
0.4725,NO
0.8218,YES
0.5167,NO
1.7691,YES
0.2274,NO
0.0735,NO
0.085,NO
0.204,NO
0.1327,NO
0.1821,NO
0.31,NO
0.1309,NO
0.2819,NO
1.6007,YES
1.4236,YES
2.1472,YES
1.1035,YES
0.4851,NO
1.0805,YES
0.2447,NO
0.2,NO
0.0955,NO
