50Traced_NONETRACED_SUM_RAW_VSM_57_SUM,Associated
0.10762697720993195,NO
0.02510801639253064,NO
0.07302464442672503,NO
0.12498377436163705,NO
0.04739740760657926,NO
0.11482188884974134,NO
0.09318152317021157,NO
0.056613570196747454,NO
0.11712129360060822,NO
0.34446566654922395,YES
0.08133217126856676,NO
0.3690544625141395,YES
0.08797077530735996,NO
0.08505943219537523,NO
0.09366365642442563,NO
0.04797225879429601,NO
0.06076733361766834,NO
0.06955699371372412,NO
0.0293915849203553,NO
0.0736180392011423,NO
0.07738238730135183,NO
0.34172121571754416,YES
0.416322065013815,YES
0.3065440317466204,YES
0.4863982791551542,YES
0.08372429395293637,NO
0.2508390972981995,YES
0.08873106236208209,NO
0.20251451035659318,YES
0.2857566710553155,YES
0.18102249337066775,NO
0.062714410221225,NO
0.05136573516049475,NO
0.10033934763661988,NO
0.2764107033582436,YES
0.27075490941457897,YES
0.17922376546071545,NO
0.0585050160402025,NO
0.09110464145975114,NO
0.031894969124928146,NO
0.039961429339662874,NO
0.052255827322120654,NO
0.06280712815472769,NO
0.1262261946705732,YES
0.04487547981530589,NO
0.12730172269920448,YES
0.019303873755261745,NO
0.31155080015576614,YES
0.012016244181949676,NO
0.03931240380514399,NO
0.05852355962690303,NO
0.06877816307230145,NO
0.043429080052663785,NO
0.12848851224803903,NO
0.05937656461512787,NO
0.06729467613625828,NO
0.08928736996309827,NO
0.0384223116435181,NO
0.12872957887514605,NO
0.1545051643888961,NO
0.0869508780388303,NO
0.12587386652326293,NO
0.08778533944035456,NO
0.04700799228586794,NO
0.1937248502605374,NO
0.4172677879355425,YES
0.1271348304188996,NO
0.39073191536707025,YES
0.07052126022215216,NO
0.09585179965508929,NO
0.07738238730135183,NO
0.06100840024477534,NO
0.13490459324642573,NO
0.06868544513879876,NO
0.08991785191091661,NO
0.05199621710831309,NO
0.09585179965508929,NO
0.43913067665547867,YES
0.433196728911306,YES
0.3505108758135999,YES
0.5020119791570086,YES
0.1636842398056632,NO
0.21212008826747272,YES
0.09329278469041483,NO
0.4751237784412261,YES
0.3939214122795631,YES
0.12092272887421884,NO
0.04012832161996774,NO
0.05984015428264136,NO
0.07962616129211712,NO
0.3286479870936637,YES
0.4388154356815695,YES
0.12294397982457766,NO
0.09902275298088158,NO
0.09199473362137704,NO
0.0748419159233779,NO
0.04747158195338143,NO
0.07973742281232037,NO
0.08231498136369536,NO
0.3041519090622508,YES
0.028946538839542343,NO
0.2915608136925844,YES
0.02512655997923118,NO
0.4677805181078124,YES
0.03627125558625549,NO
0.067628460696868,NO
0.07710423350084375,NO
0.07966324846551821,NO
0.08146197637547055,NO
0.10187846533276466,NO
0.06894505535260631,NO
0.015595156415153823,NO
0.07563929015150112,NO
0.020713186344502758,NO
0.2776902108405808,YES
0.44092940456543106,YES
0.3562223005173661,YES
0.1209412724609194,YES
0.02638752387486788,NO
0.03951638325884993,NO
0.31605689172399726,YES
0.06981660392753168,NO
0.1460307452667495,YES
0.050865058319580186,NO
0.10486398279155154,NO
0.1531329389730562,NO
0.08428060155395257,NO
0.06547740463960541,NO
0.49516939566450946,YES
0.06560720974650917,NO
0.3996884677434309,YES
0.048139151074600844,NO
0.27889554397611593,YES
0.03962764477905317,NO
0.07235707530550559,NO
0.07050271663545163,NO
0.06877816307230145,NO
0.2600181727149666,YES
0.11385762234131327,NO
0.09676043540341574,YES
0.1067183414616055,NO
0.03766202458879596,NO
0.09418287685204073,NO
0.11730672946761364,NO
0.0925324976356927,NO
0.15226139039813083,NO
0.1307322862388043,NO
0.06215810262020881,NO
0.11435829918222784,NO
0.49301833960724695,YES
0.12333339514528902,NO
0.4141895525432529,YES
0.07421143397555956,NO
0.07819830511617559,NO
0.08044207910694086,NO
0.010829454633115139,NO
0.12865540452834387,NO
0.03747658872179058,NO
0.05548241140801455,NO
0.08324216069872237,NO
0.09818829157935728,NO
0.337011144695607,YES
0.4086821072931927,YES
0.3495836964785729,YES
0.4193817568194041,YES
0.1041407829102305,NO
0.2168487028761103,YES
0.06829602981808743,NO
0.08303818124501641,NO
0.05364659632466112,NO
0.2898177165427337,YES
0.5998664861757561,YES
0.4101841378159364,YES
0.11348675060730246,YES
0.03716134774788139,NO
0.060581897750662944,NO
0.27140393494909787,YES
0.13829806961262447,NO
0.15140838540990598,YES
0.038162701429710524,NO
0.12320359003838524,NO
0.174124279118067,NO
0.07270940345281585,NO
0.07096630630296513,NO
0.559348749235077,YES
0.06210247186010717,NO
0.43193576501566927,YES
0.06900068611270792,NO
0.42475939696256054,YES
0.06718341461605505,NO
0.1666697572644501,NO
0.13462643944591762,NO
0.1135980121275057,NO
0.26806608934300075,YES
0.12342611307879173,NO
0.0844289502475569,YES
0.11743653457451739,NO
0.034268548222597214,NO
0.13151111688022699,NO
0.14966528826005526,NO
0.06838874775159012,NO
0.19878724942978473,NO
0.14434327887700038,NO
0.07358095202774122,NO
0.1854914977654978,NO
0.49351901644816143,YES
0.1326422756689599,NO
0.5118957108683961,YES
0.06792515808407663,NO
0.05362805273796058,NO
0.04472713112170157,NO
0.01472360784022846,NO
0.12450164110742301,NO
0.03167244608452166,NO
0.03962764477905316,NO
0.07665918742003078,NO
0.07493463385688061,NO
0.3966844066979435,YES
0.477386096018692,YES
0.36807165241901085,YES
0.5260259239342073,YES
0.11131715096333933,NO
0.3274982847182302,YES
0.10228642424017653,NO
0.08016392530643278,NO
0.03614145047935172,NO
0.11485897602314238,NO
0.10833163350455247,NO
0.048176238248001935,NO
0.1569343742466668,NO
0.10108109110464146,NO
0.04570994121683017,NO
0.1804661857696516,NO
0.438351846014056,YES
0.16963673113653643,NO
0.5871641292858865,YES
0.04624770523114581,NO
0.044152279933984837,NO
0.016856120310790517,NO
0.042501900717636806,NO
0.05965471841563595,NO
0.04467150036159995,NO
0.056965898344057714,NO
0.036957368294175466,NO
0.12470562056112894,NO
0.5113023160939789,YES
0.42776345800804794,YES
0.3401264672612977,YES
0.49435347784968564,YES
0.11611993991877911,NO
0.31996958851781115,YES
0.08826747269456858,NO
0.1056799006063753,NO
0.04187141876981845,NO
0.08772970868025295,NO
0.10599514158028445,NO
0.050104771264858045,NO
0.15823242531570458,NO
0.1340515882582009,NO
0.06951990654032303,NO
0.17989133458193485,NO
0.462922098392271,YES
0.16253453743022975,NO
0.5976412557716914,YES
0.07445250060266656,NO
0.07532404917759193,NO
0.07866189478368907,NO
0.018358150833534228,NO
0.0624362564207169,NO
0.0324327331392438,NO
0.021269493945518945,NO
0.06989077827433382,NO
0.0714669831438797,NO
0.5134348285645409,YES
0.4471971368702135,YES
0.31941328091679494,YES
0.5311068666901553,YES
0.08826747269456858,NO
0.31194021547647743,YES
0.09436831271904612,NO
0.0965193687763087,NO
0.0613607283920856,NO
0.07510152613718546,NO
0.12329630797188793,NO
0.08734029335954162,NO
0.12055185714020805,NO
0.09818829157935728,NO
0.07031728076844623,NO
0.12565134348285645,NO
0.4382591280805534,YES
0.09336695903721696,NO
0.4900884529085616,YES
0.08389118623324124,NO
0.09384909229143101,NO
0.09481335879985907,NO
0.035251358317725814,NO
0.09763198397834111,NO
0.04240918278413411,NO
0.05639104715634098,NO
0.08869397518868101,NO
0.10321360357520351,NO
0.3897305616852412,YES
0.35360765479259,YES
0.2873328759248614,YES
0.3991692473158159,YES
0.06994640903443544,NO
0.2034602332783207,YES
0.07187494205129157,NO
0.0481576946613014,NO
0.019730376249374158,NO
0.5407866189478369,YES
0.1287110352884455,YES
0.11788158065533036,YES
0.4159141061064031,YES
0.092198713075083,NO
0.03211749216533462,NO
0.6036122906892651,YES
0.10733027982272333,NO
0.33732638566951617,YES
0.12070020583381239,NO
0.10621766462069093,NO
0.1327906243625642,NO
0.09616704062899847,NO
0.04344762363936433,NO
0.0955180150944796,YES
0.02368016021658909,NO
0.10981512044059563,YES
0.03632688634635711,NO
0.07495317744358114,YES
0.09616704062899847,NO
0.15597010773823872,NO
0.21063660133142956,NO
0.11713983718730878,NO
0.42119902831605693,YES
0.15465351308250044,NO
0.5074452500602668,YES
0.04656294620505498,NO
0.034991748103918266,NO
0.31040109778033265,YES
0.12657852281788343,NO
0.10681105939510818,NO
0.260036716301667,YES
0.06226936414041204,NO
0.02916906187994883,NO
0.4531125410276856,YES
0.10072876295733121,NO
0.24514621618113375,YES
0.11487751960984294,NO
0.08324216069872237,NO
0.11233704823186902,NO
0.10313942922840136,NO
0.06128655404528344,NO
0.12457581545422514,NO
0.043670146679770816,NO
0.17725814527045822,NO
0.02130658111892002,NO
0.102508947280583,NO
0.0804977098670425,NO
0.1174736217479185,NO
0.19294601961911473,NO
0.09983867079570531,NO
0.22799339848313463,YES
0.09648228160290763,NO
0.314536317614553,YES
0.05989578504274297,NO
0.04292840321174922,NO
0.34533721512414933,YES
0.30739703673484525,YES
0.32384519813822393,YES
0.21625530810169305,YES
0.06638604038793185,NO
0.051588258200901224,NO
0.31889406048917984,YES
0.16872809538821001,NO
0.22113227140393493,YES
0.19975151593821275,NO
0.10595805440688338,NO
0.17128711035288446,NO
0.1020824447864706,NO
