50Traced_NONETRACED_SUM_RAW_VSM_12_MAX,Associated
0.4934,NO
0.4218,NO
0.5508,NO
0.9149,NO
0.3623,NO
0.5008,NO
0.4331,NO
0.1409,NO
0.3917,NO
1.7362,YES
0.4155,NO
1.507,YES
0.3376,NO
0.3085,NO
0.2223,NO
0.2308,NO
0.4374,NO
0.2229,NO
0.3763,NO
0.5107,NO
0.4275,NO
0.9762,YES
1.7665,YES
1.5189,YES
1.4728,YES
0.3508,NO
2.3494,YES
0.4911,NO
1.157,YES
3.0189999999999997,YES
0.684,NO
0.4942,NO
0.2971,NO
0.5152,NO
1.6048,YES
1.3788,YES
0.45299999999999996,NO
0.41700000000000004,NO
0.3718,NO
0.3257,NO
0.3401,NO
0.2797,NO
0.2445,NO
0.7121,YES
0.3234,NO
2.2006,YES
0.45899999999999996,NO
3.0491,YES
0.3028,NO
0.2409,NO
0.3847,NO
0.3798,NO
0.1832,NO
0.4925,NO
0.5377,NO
0.5454,NO
0.5444,NO
0.371,NO
0.6888,NO
1.1564,NO
0.6414,NO
0.5797,NO
0.4632,NO
0.2002,NO
0.6279,NO
2.2708,YES
0.5306,NO
2.4375,YES
0.5323,NO
0.5018,NO
0.2136,NO
0.2699,NO
0.8663,NO
0.1586,NO
0.6056,NO
0.4967,NO
0.6066,NO
2.167,YES
2.3601,YES
2.2219,YES
1.9513,YES
0.5551,NO
3.0597,YES
0.8576,NO
0.9764,YES
2.2917,YES
0.5351,NO
0.1948,NO
0.1507,NO
0.3743,NO
1.3487,YES
1.3565,YES
0.3177,NO
0.1721,NO
0.3368,NO
0.128,NO
0.2658,NO
0.3263,NO
0.24600000000000002,NO
0.3946,YES
0.1174,NO
2.0669999999999997,YES
0.2111,NO
2.2915,YES
0.0914,NO
0.1251,NO
0.0911,NO
0.1402,NO
0.1053,NO
0.3788,NO
0.215,NO
0.3647,NO
0.4441,NO
0.17600000000000002,NO
0.7513,YES
2.8,YES
2.6193,YES
1.0418,YES
0.4909,NO
0.1934,NO
1.1926,YES
0.4756,NO
0.9727,YES
0.3283,NO
0.3785,NO
0.5579,NO
0.1934,NO
0.1028,NO
3.0148,YES
0.3177,NO
3.3974,YES
0.2099,NO
3.0041,YES
0.3493,NO
0.6012,NO
0.6903,NO
0.387,NO
0.9111,YES
0.6025,NO
1.114,YES
0.4475,NO
0.2305,NO
0.4714,NO
0.9024,NO
0.4173,NO
0.6385,NO
0.2558,NO
0.1225,NO
0.6821,NO
1.4769,YES
0.5671,NO
1.6321,YES
0.3469,NO
0.3353,NO
0.2674,NO
0.2527,NO
0.6901,NO
0.1018,NO
0.5115,NO
0.3235,NO
0.6003,NO
1.2485,YES
1.4867,YES
1.705,YES
1.5845,YES
0.4624,NO
2.1105,YES
0.8151,NO
0.2561,NO
0.2157,NO
0.3496,YES
0.8358,YES
0.807,YES
0.5316,YES
0.27899999999999997,NO
0.1684,NO
0.5607,YES
0.2598,NO
0.4369,YES
0.2269,NO
0.2952,NO
0.2711,NO
0.2375,NO
0.1453,NO
0.9896,YES
0.2719,NO
1.0538,YES
0.2506,NO
1.0455,YES
0.2151,NO
0.2206,NO
0.2554,NO
0.1095,NO
0.3286,YES
0.2631,NO
0.6794,YES
0.5492,NO
0.4263,NO
0.9236,NO
0.6932,NO
0.3012,NO
1.0503,NO
0.4704,NO
0.3669,NO
0.6631,NO
1.4791,YES
0.9066,NO
0.8917,YES
0.5427,NO
0.4477,NO
0.2033,NO
0.1506,NO
0.3779,NO
0.4219,NO
0.3751,NO
0.5398,NO
0.3194,NO
0.8526,YES
1.524,YES
0.8457,YES
0.7489,YES
0.8283,NO
1.8048,YES
1.1477,NO
0.4729,NO
0.2865,NO
1.0514,NO
0.7673,NO
0.7678,NO
1.0484,NO
0.4362,NO
0.1931,NO
0.7748,NO
1.9852,YES
0.8009,NO
1.8213,YES
0.4297,NO
0.4207,NO
0.16399999999999998,NO
0.2357,NO
0.6714,NO
0.1833,NO
0.7227,NO
0.4013,NO
0.3585,NO
1.9602,YES
2.1307,YES
1.6064,YES
1.3146,YES
1.0477,NO
2.4776,YES
1.2414,NO
0.33799999999999997,NO
0.0769,NO
0.561,NO
0.7646,NO
0.2938,NO
0.3465,NO
0.1684,NO
0.1204,NO
0.3022,NO
1.4916,YES
0.3596,NO
2.2116,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.1539,NO
0.3251,NO
0.0515,NO
0.4137,NO
0.1912,NO
0.1895,NO
1.8568,YES
1.5746,YES
1.804,YES
1.6281,YES
0.5173,NO
2.1876,YES
0.528,NO
0.4472,NO
0.3327,NO
0.5681,NO
0.6697,NO
0.4515,NO
0.682,NO
0.2669,NO
0.1983,NO
0.5233,NO
1.3494,YES
0.6074,NO
1.4959,YES
0.5188,NO
0.2933,NO
0.2045,NO
0.2534,NO
0.4713,NO
0.1698,NO
0.3961,NO
0.4097,NO
0.6367,NO
1.2219,YES
1.4759,YES
1.7006,YES
1.5881,YES
0.4771,NO
2.1184,YES
0.8062,NO
0.7839,NO
0.5599,NO
2.6185,YES
0.721,YES
0.65,YES
3.6355,YES
0.386,NO
0.3999,NO
2.8056,YES
0.5361,NO
3.1886,YES
0.6677,NO
0.737,NO
0.6486,NO
0.2313,NO
0.3649,NO
1.2284,YES
0.6279,NO
1.1254,YES
0.7031,NO
0.9422,YES
0.7454,NO
0.7219,NO
0.7084,NO
0.312,NO
3.2260000000000004,YES
1.2269,NO
4.798,YES
0.1799,NO
0.1547,NO
0.5764,YES
0.2156,NO
0.3456,NO
0.9897,YES
0.1827,NO
0.1258,NO
0.5729,YES
0.191,NO
1.0162,YES
0.1528,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.4751,NO
0.1398,NO
0.4495,NO
0.1451,NO
0.2637,NO
0.1991,NO
0.1912,NO
0.3767,NO
0.1917,NO
1.0363,YES
0.3359,NO
0.9491,YES
0.5139,NO
0.2132,NO
1.0932,YES
1.6081,YES
2.5047,YES
2.3122,YES
0.6551,NO
0.1563,NO
2.0188,YES
0.8616,NO
1.5822,YES
0.4169,NO
0.5661,NO
