50Traced_NONETRACED_MAX_RAW_VSM_32_MAX,Associated
0.1687,NO
0.0785,NO
0.1377,NO
0.2164,NO
0.1453,NO
0.1986,NO
0.1687,NO
0.0679,NO
0.1689,NO
1.0,YES
0.0939,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1687,NO
0.20600000000000002,NO
0.1687,NO
0.1453,NO
0.2179,NO
0.2083,NO
1.0,YES
0.4206,YES
0.4096,YES
1.0,YES
0.1573,NO
0.267,YES
0.1219,NO
0.4428,YES
0.2444,YES
0.3362,NO
0.1659,NO
0.1659,NO
0.1659,NO
1.0,YES
1.0,YES
0.1659,NO
0.1156,NO
0.1659,NO
0.1474,NO
0.1797,NO
0.1766,NO
0.1766,NO
1.0,YES
0.1659,NO
1.0,YES
0.1659,NO
1.0,YES
0.0742,NO
0.1474,NO
0.1156,NO
0.1474,NO
0.1474,NO
0.1903,NO
0.1119,NO
0.1659,NO
0.1731,NO
0.1534,NO
0.1694,NO
0.2865,NO
0.1616,NO
0.1986,NO
0.1731,NO
0.0509,NO
0.2187,NO
1.0,YES
0.1603,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.20600000000000002,NO
0.1731,NO
0.1947,NO
0.1755,NO
0.2202,NO
1.0,YES
0.5256,YES
0.5256,YES
1.0,YES
0.1659,NO
0.2965,YES
0.141,NO
1.0,YES
0.1949,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.1525,NO
1.0,YES
0.3413,YES
0.1731,NO
0.1355,NO
0.1525,NO
0.1355,NO
0.2289,NO
0.2183,NO
0.2075,NO
1.0,YES
0.0927,NO
1.0,YES
0.0336,NO
0.3081,YES
0.0836,NO
0.1251,NO
0.1355,NO
0.1355,NO
0.1053,NO
0.2201,NO
0.1351,NO
0.1501,NO
0.1566,NO
0.0359,NO
0.1977,YES
1.0,YES
1.0,YES
0.3354,YES
0.0826,NO
0.0303,NO
0.3354,YES
0.1395,NO
0.3354,YES
0.1443,NO
0.2165,NO
0.2003,NO
0.1934,NO
0.0891,NO
1.0,YES
0.07400000000000001,NO
1.0,YES
0.1417,NO
0.2853,YES
0.1335,NO
0.13699999999999998,NO
0.1439,NO
0.1335,NO
0.3354,YES
0.2085,NO
0.3354,YES
0.1686,NO
0.0732,NO
0.2688,NO
0.2582,NO
0.2524,NO
0.2524,NO
0.1926,NO
0.1926,NO
0.2524,NO
0.4997,YES
0.2524,NO
1.0,YES
0.1987,NO
0.1756,NO
0.1689,NO
0.1926,NO
0.2524,NO
0.1926,NO
0.2524,NO
0.2019,NO
0.1293,NO
1.0,YES
0.4997,YES
1.0,YES
1.0,YES
0.2524,NO
1.0,YES
0.2524,NO
0.11,NO
0.0774,NO
0.2378,YES
1.0,YES
1.0,YES
1.0,YES
0.1132,NO
0.1132,NO
1.0,YES
0.2598,NO
1.0,YES
0.1459,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.1481,NO
0.2555,YES
0.2049,NO
0.2206,NO
0.2228,NO
0.1116,NO
1.0,YES
0.2113,NO
1.0,YES
0.1686,NO
0.0785,NO
0.2688,NO
0.2653,NO
0.2395,NO
0.2395,NO
0.1669,NO
0.1536,NO
0.2395,NO
1.0,YES
0.2395,NO
1.0,YES
0.2519,NO
0.2269,NO
0.2033,NO
0.1669,NO
0.2395,NO
0.1669,NO
0.2395,NO
0.2256,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2405,NO
1.0,YES
0.2395,NO
0.1686,NO
0.1339,NO
0.2688,NO
0.2653,NO
0.2338,NO
0.2213,NO
0.1579,NO
0.0967,NO
0.2198,NO
1.0,YES
0.2344,NO
1.0,YES
0.1331,NO
0.0735,NO
0.0647,NO
0.204,NO
0.2338,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
0.4856,YES
1.0,YES
1.0,YES
0.4856,YES
0.2254,NO
1.0,YES
0.2213,NO
0.1686,NO
0.0769,NO
0.2688,NO
0.2342,NO
0.2047,NO
0.1823,NO
0.1684,NO
0.1204,NO
0.1751,NO
0.4754,YES
0.1828,NO
1.0,YES
0.2252,NO
0.2085,NO
0.2085,NO
0.1479,NO
0.1608,NO
0.1479,NO
0.1843,NO
0.1912,NO
0.14,NO
1.0,YES
0.4754,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1743,NO
0.1686,NO
0.0785,NO
0.2688,NO
0.2886,NO
0.2184,NO
0.1986,NO
0.1542,NO
0.0532,NO
0.1525,NO
1.0,YES
0.0778,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.159,NO
0.2184,NO
0.1544,NO
0.2184,NO
0.1702,NO
0.2083,NO
1.0,YES
0.4994,YES
0.4994,YES
1.0,YES
0.2254,NO
1.0,YES
0.1219,NO
0.1494,NO
0.079,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2237,NO
0.1065,NO
1.0,YES
0.1183,NO
1.0,YES
0.1059,NO
0.2131,NO
0.2118,NO
0.1474,NO
0.1494,NO
1.0,YES
0.1494,NO
1.0,YES
0.2129,NO
0.2157,YES
0.1629,NO
0.1669,NO
0.3025,NO
0.1202,NO
1.0,YES
0.2516,NO
1.0,YES
0.1799,NO
0.1547,NO
0.47700000000000004,YES
0.2276,NO
0.2276,NO
1.0,YES
0.1827,NO
0.1097,NO
0.5448,YES
0.191,NO
1.0,YES
0.1528,NO
0.3264,NO
0.3203,NO
0.2875,NO
0.171,NO
0.2276,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.1991,NO
0.1784,NO
0.3767,NO
0.1917,NO
0.3794,YES
0.3359,NO
0.3917,YES
0.1427,NO
0.0364,NO
0.2902,YES
1.0,YES
1.0,YES
0.3605,YES
0.1533,NO
0.1533,NO
0.3605,YES
0.33,NO
0.3605,YES
0.33,NO
0.2585,NO
0.2585,NO
0.2585,NO
0.1533,NO
1.0,YES
0.1533,NO
1.0,YES
0.1533,NO
0.3658,YES
0.2818,NO
0.33,NO
0.33,NO
0.2818,NO
0.3605,YES
0.2085,NO
0.3605,YES
0.1636,NO
0.1646,NO
1.0,YES
0.1762,NO
0.1649,NO
1.0,YES
0.1681,NO
0.153,NO
1.0,YES
0.2147,NO
1.0,YES
0.2147,NO
0.2516,NO
0.171,NO
0.171,NO
0.1775,NO
0.2106,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.2663,NO
0.2218,NO
0.1764,NO
0.3901,NO
0.21600000000000003,NO
1.0,YES
0.3584,NO
1.0,YES
0.1328,NO
0.0288,NO
0.1059,YES
1.0,YES
1.0,YES
0.2373,YES
0.1306,NO
0.0855,NO
0.1484,YES
0.183,NO
0.1484,YES
0.1175,NO
0.171,NO
0.1762,NO
0.1785,NO
0.0891,NO
1.0,YES
0.0855,NO
1.0,YES
0.1347,NO
0.3658,YES
0.1516,NO
0.2519,NO
0.1175,NO
0.1175,NO
0.1864,YES
0.2085,NO
0.1548,YES
0.4428,YES
0.0482,YES
0.3634,NO
0.1955,NO
0.1955,NO
0.1955,NO
1.0,YES
1.0,YES
0.1955,NO
0.1398,NO
0.1955,NO
0.1665,NO
0.2131,NO
0.2374,NO
0.1446,NO
1.0,YES
0.1955,NO
1.0,YES
0.1955,NO
1.0,YES
0.0742,NO
0.1665,NO
0.1398,NO
0.1665,NO
0.1665,NO
0.2177,NO
0.15,NO
0.1955,NO
0.1467,NO
0.079,NO
1.0,YES
0.301,YES
0.301,YES
1.0,YES
0.1924,NO
0.0724,NO
1.0,YES
0.1763,NO
1.0,YES
