50Traced_NONETRACED_MAX_RAW_VSM_95_MAX,Associated
0.1687,NO
0.1687,NO
0.1406,NO
0.2164,NO
0.1453,NO
0.1406,NO
0.1687,NO
0.1687,NO
0.1689,NO
0.2469,YES
0.1406,NO
0.4096,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1171,NO
0.0706,NO
0.1687,NO
0.1453,NO
0.2179,NO
0.1147,NO
0.4096,YES
0.4096,YES
0.187,YES
0.4096,YES
0.1573,NO
0.0716,YES
0.1205,NO
1.0,YES
1.0,YES
0.3362,NO
0.1659,NO
0.1659,NO
0.1778,NO
1.0,YES
1.0,YES
0.1364,NO
0.1056,NO
0.1778,NO
0.1058,NO
0.1797,NO
0.1766,NO
0.1551,NO
1.0,YES
0.1659,NO
1.0,YES
0.1344,NO
1.0,YES
0.1033,NO
0.1212,NO
0.1218,NO
0.1235,NO
0.0802,NO
0.1903,NO
0.1119,NO
0.1659,NO
0.1686,NO
0.1534,NO
0.1505,NO
0.2865,NO
0.2137,NO
0.2137,NO
0.1987,NO
0.0509,NO
0.2252,NO
1.0,YES
0.2137,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.2137,NO
0.1268,NO
0.1947,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
0.5081,YES
1.0,YES
0.2254,NO
0.3603,YES
0.2137,NO
0.284,YES
0.284,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.1441,NO
0.3435,YES
0.284,YES
0.1731,NO
0.1387,NO
0.1501,NO
0.0887,NO
0.2289,NO
0.2088,NO
0.2075,NO
0.1923,YES
0.0927,NO
0.284,YES
0.0336,NO
0.3081,YES
0.0406,NO
0.1387,NO
0.1387,NO
0.11800000000000001,NO
0.1053,NO
0.2201,NO
0.1351,NO
0.1501,NO
0.1566,NO
0.1267,NO
0.1977,YES
1.0,YES
1.0,YES
0.3354,YES
0.1366,NO
0.1267,NO
0.2212,YES
0.1531,NO
0.3354,YES
0.1443,NO
0.2165,NO
0.2003,NO
0.1934,NO
0.0572,NO
1.0,YES
0.1267,NO
1.0,YES
0.1417,NO
1.0,YES
0.1531,NO
0.2044,NO
0.1439,NO
0.1335,NO
0.1967,YES
0.0964,NO
0.3354,YES
0.1553,NO
0.0785,NO
0.2286,NO
0.2582,NO
0.1977,NO
0.2286,NO
0.1694,NO
0.1694,NO
0.1458,NO
0.4028,YES
0.2286,NO
1.0,YES
0.1987,NO
0.1844,NO
0.1689,NO
0.1694,NO
0.1469,NO
0.1544,NO
0.1082,NO
0.2019,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2226,NO
0.267,YES
0.1428,NO
0.1566,NO
0.11,NO
0.1069,YES
1.0,YES
1.0,YES
0.2886,YES
0.11,NO
0.11,NO
0.2068,YES
0.2598,NO
0.2886,YES
0.2564,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
0.3316,YES
0.141,NO
1.0,YES
0.142,NO
0.2555,YES
0.2049,NO
0.2564,NO
0.2564,NO
0.2564,NO
0.1461,YES
0.1116,NO
0.2886,YES
0.1755,NO
0.0745,NO
0.2381,NO
0.19,NO
0.1547,NO
0.2369,NO
0.1987,NO
0.1809,NO
0.2252,NO
1.0,YES
0.2369,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2033,NO
0.1809,NO
0.1506,NO
0.1755,NO
0.1113,NO
0.2256,NO
0.1498,NO
1.0,YES
1.0,YES
0.3819,YES
1.0,YES
0.2405,NO
0.3603,YES
0.2199,NO
0.1197,NO
0.1339,NO
0.22399999999999998,NO
0.2338,NO
0.1879,NO
0.2079,NO
0.1339,NO
0.1197,NO
0.2198,NO
0.4371,YES
0.2344,NO
0.4856,YES
0.1331,NO
0.0797,NO
0.0647,NO
0.204,NO
0.2338,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
0.4941,YES
1.0,YES
0.2188,NO
0.2673,YES
0.1896,NO
0.1686,NO
0.1479,NO
0.2171,NO
0.2664,NO
0.2664,NO
0.2664,NO
0.1987,NO
0.1796,NO
0.2252,NO
1.0,YES
0.2664,NO
0.4373,YES
0.2252,NO
0.2085,NO
0.2007,NO
0.1796,NO
0.2664,NO
0.1579,NO
0.1608,NO
0.1912,NO
0.1498,NO
1.0,YES
1.0,YES
0.3819,YES
1.0,YES
0.2254,NO
0.3603,YES
0.2664,NO
0.1348,NO
0.0714,NO
0.1277,NO
0.2886,NO
0.1576,NO
0.1277,NO
0.1118,NO
0.1118,NO
0.1421,NO
0.4397,YES
0.1277,NO
0.3961,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.1348,NO
0.2184,NO
0.1348,NO
0.0975,NO
0.1702,NO
0.1576,NO
0.4994,YES
0.4994,YES
0.3961,YES
0.4994,YES
0.1375,NO
0.1128,YES
0.1012,NO
0.1628,NO
0.1494,NO
1.0,YES
0.27899999999999997,YES
0.27899999999999997,YES
0.3533,YES
0.2237,NO
0.1494,NO
1.0,YES
0.0974,NO
1.0,YES
0.1253,NO
0.2131,NO
0.1834,NO
0.1474,NO
0.1628,NO
0.27899999999999997,YES
0.1628,NO
0.2369,YES
0.2129,NO
0.2328,YES
0.1271,NO
0.1426,NO
0.3025,NO
0.1253,NO
0.344,YES
0.2516,NO
1.0,YES
0.1799,NO
0.1547,NO
0.3803,YES
0.2276,NO
0.2276,NO
0.4159,YES
0.1827,NO
0.1097,NO
0.5448,YES
0.191,NO
0.47700000000000004,YES
0.1732,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.2276,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.1991,NO
0.1784,NO
0.3767,NO
0.1917,NO
0.3985,YES
0.3359,NO
0.47700000000000004,YES
0.1533,NO
0.0635,NO
0.3189,YES
1.0,YES
1.0,YES
1.0,YES
0.1768,NO
0.1768,NO
0.3189,YES
0.2328,NO
1.0,YES
0.2818,NO
0.2585,NO
0.2585,NO
0.2048,NO
0.1768,NO
1.0,YES
0.1533,NO
1.0,YES
0.1768,NO
1.0,YES
0.33,NO
0.33,NO
0.2935,NO
0.33,NO
0.3141,YES
0.2113,NO
1.0,YES
0.1636,NO
0.1646,NO
0.3881,YES
0.24600000000000002,NO
0.24600000000000002,NO
0.4197,YES
0.1681,NO
0.153,NO
1.0,YES
0.2848,NO
1.0,YES
0.2147,NO
0.2516,NO
0.1848,NO
0.1277,NO
0.1775,NO
0.24600000000000002,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.2663,NO
0.2848,NO
0.2848,NO
0.3901,NO
0.21600000000000003,NO
1.0,YES
0.3584,NO
1.0,YES
0.1566,NO
0.0854,NO
0.2378,YES
1.0,YES
1.0,YES
1.0,YES
0.1661,NO
0.0854,NO
0.2465,YES
0.1475,NO
1.0,YES
0.1175,NO
0.171,NO
0.2003,NO
0.1785,NO
0.0836,NO
1.0,YES
0.0854,NO
1.0,YES
0.1347,NO
1.0,YES
0.1629,NO
0.2519,NO
0.1488,NO
0.1175,NO
0.2732,YES
0.2113,NO
1.0,YES
1.0,YES
0.1458,YES
0.3634,NO
0.1955,NO
0.1955,NO
0.1955,NO
0.3626,YES
0.3693,YES
0.1404,NO
0.0767,NO
0.1955,NO
0.067,NO
0.2131,NO
0.16,NO
0.1446,NO
1.0,YES
0.1955,NO
1.0,YES
0.0553,NO
0.3626,YES
0.0422,NO
0.1398,NO
0.1398,NO
0.1259,NO
0.1398,NO
0.2177,NO
0.15,NO
0.1955,NO
0.1741,NO
0.077,NO
1.0,YES
0.301,YES
0.301,YES
0.3475,YES
0.147,NO
0.0695,NO
1.0,YES
0.2649,NO
1.0,YES
0.0823,NO
0.3042,NO
0.2246,NO
0.2024,NO
0.0899,NO
0.301,YES
0.0773,NO
0.3002,YES
0.0821,NO
0.1969,YES
0.2649,NO
0.2649,NO
0.3023,NO
0.1202,NO
1.0,YES
0.2621,NO
1.0,YES
0.1523,NO
0.1467,NO
0.4277,YES
1.0,YES
1.0,YES
1.0,YES
0.2192,NO
0.1931,NO
1.0,YES
0.3049,NO
1.0,YES
0.1088,NO
0.2516,NO
0.2193,NO
0.1744,NO
0.1931,NO
1.0,YES
0.1494,NO
0.2829,YES
0.1968,NO
0.2157,YES
0.3049,NO
0.3049,NO
0.3004,NO
0.1322,NO
1.0,YES
0.2341,NO
1.0,YES
0.17,NO
0.1099,NO
0.526,YES
1.0,YES
1.0,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
0.4186,YES
0.2904,NO
1.0,YES
0.1022,NO
0.1483,NO
0.2118,NO
0.0885,NO
0.2034,NO
1.0,YES
0.1975,NO
0.3422,YES
0.1773,NO
0.2879,YES
0.2904,NO
0.2904,NO
0.3619,NO
0.1715,NO
0.3512,YES
0.3259,NO
1.0,YES
0.1741,NO
0.077,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1661,NO
0.071,NO
1.0,YES
0.2491,NO
1.0,YES
0.08800000000000001,NO
0.2859,NO
0.2466,NO
0.1497,NO
0.1047,NO
1.0,YES
0.1016,NO
0.3066,YES
0.0639,NO
0.2626,YES
0.2491,NO
0.2491,NO
0.3135,NO
0.1202,NO
1.0,YES
0.2439,NO
1.0,YES
0.1566,NO
0.1259,NO
0.1311,YES
1.0,YES
1.0,YES
0.2475,YES
0.1366,NO
0.1259,NO
0.2212,YES
0.1971,NO
0.2475,YES
0.2335,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.1508,NO
1.0,YES
0.145,NO
0.2335,NO
0.2335,NO
0.2335,NO
0.1864,YES
0.1186,NO
0.2475,YES
0.1566,NO
0.10300000000000001,NO
0.2635,YES
1.0,YES
1.0,YES
0.3313,YES
0.1366,NO
0.0792,NO
0.2917,YES
0.1836,NO
0.3313,YES
0.2252,NO
0.1448,NO
0.2003,NO
0.077,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.0892,NO
1.0,YES
0.1677,NO
0.2519,NO
0.2985,NO
0.2252,NO
0.2728,YES
0.2298,NO
0.3313,YES
0.08900000000000001,NO
0.0394,NO
0.1653,NO
0.2108,NO
0.1191,NO
0.0957,NO
0.1243,NO
0.1243,NO
0.2592,NO
0.1291,NO
0.1931,NO
0.1443,NO
0.4225,YES
0.4103,YES
0.3938,YES
0.1243,NO
0.1191,NO
0.0797,NO
0.0531,NO
0.1551,NO
0.1191,NO
0.1443,NO
0.1443,NO
0.1014,NO
0.1443,NO
0.1931,NO
0.0631,NO
0.2105,NO
1.0,YES
1.0,YES
0.2752,NO
0.1653,NO
0.0814,NO
0.1187,NO
1.0,YES
1.0,YES
0.1208,NO
0.1519,NO
0.1208,NO
0.1784,NO
0.1661,NO
0.1504,NO
0.1562,NO
1.0,YES
0.0597,NO
1.0,YES
0.0576,NO
1.0,YES
0.0877,NO
0.1565,NO
0.1565,NO
0.1354,NO
0.1565,NO
0.1407,NO
0.1077,NO
0.1208,NO
