50Traced_NONETRACED_MAX_RAW_VSM_47_SUM,Associated
0.06514509292468208,NO
0.026475383110531457,NO
0.1192696446038474,NO
0.2410824910335833,NO
0.11287903488751225,NO
0.12624714704923376,NO
0.11372676882947505,NO
0.05060319530485817,NO
0.17730681447668734,NO
0.7874796217802413,YES
0.10733615911313987,NO
0.8468862080208672,YES
0.20586892729051187,NO
0.25275513531137916,NO
0.25223345288555593,NO
0.11327029670687969,NO
0.12885555917835018,NO
0.14763612650798824,NO
0.10518421910661885,NO
0.14411477013368112,NO
0.12748614281056406,NO
0.6772742093250733,YES
0.2258884903814803,YES
0.7352461688946853,YES
0.7829801108575154,YES
0.16974241930224973,NO
0.673165960221715,YES
0.1232474731007499,NO
0.6963808281708509,YES
0.7858493641995434,YES
0.28588196935115745,NO
0.16498206716661232,NO
0.1368764264753831,NO
0.13283338767525268,NO
0.8838604499510923,YES
0.6888816432996412,YES
0.149266384088686,NO
0.13935441799804368,NO
0.06416693837626346,NO
0.13948483860449948,NO
0.15643951744375612,NO
0.17169872839908704,NO
0.08223019237039451,NO
0.8097815454841863,YES
0.11196609064232146,NO
0.6999021845451581,YES
0.032670361917182915,NO
0.8481252037821976,YES
0.05575480925986305,NO
0.14952722530159765,NO
0.10394522334528855,NO
0.1510270622758396,NO
0.12279100097815454,NO
0.18428431692207364,NO
0.14346266710140199,NO
0.12605151613955004,NO
0.14502771437887185,NO
0.12559504401695468,NO
0.1558526247147049,NO
0.2867949135963482,NO
0.17835017932833383,NO
0.2223671340071731,NO
0.12989892402999673,NO
0.12044343006194977,NO
0.2563417019889142,NO
0.9247473100749918,YES
0.2182588849038148,NO
0.75787414411477,YES
0.21402021519400063,NO
0.221715030974894,NO
0.21962830127160088,NO
0.21238995761330287,NO
0.2136941636778611,NO
0.11705249429409845,NO
0.17039452233452881,NO
0.20169546788392564,NO
0.25379850016302574,NO
0.9176393870231495,YES
0.9037495924356048,YES
0.8646886208020866,YES
0.74196283012716,YES
0.22191066188457775,NO
