50Traced_NONETRACED_MAX_MULTI_LSA_60_MEDIAN,Associated
0.2574,NO
0.2574,NO
0.1144,NO
0.2804,NO
0.1755,NO
0.1782,NO
0.2173,NO
0.1745,NO
0.1782,NO
0.5328,YES
0.1516,NO
0.7677,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1493,NO
0.2383,NO
0.2574,NO
0.1542,NO
0.2179,NO
0.2209,NO
0.3465,YES
0.7677,YES
0.7677,YES
0.3987,YES
0.1573,NO
0.7677,YES
0.1782,NO
1.0,YES
1.0,YES
0.3362,NO
0.2044,NO
0.2796,NO
0.3034,NO
1.0,YES
1.0,YES
0.3034,NO
0.1939,NO
0.2113,NO
0.1216,NO
0.3148,NO
0.3413,NO
0.3148,NO
1.0,YES
0.2278,NO
1.0,YES
0.1687,NO
0.5838,YES
0.2796,NO
0.1939,NO
0.2289,NO
0.1597,NO
0.1939,NO
0.3034,NO
0.2142,NO
0.2069,NO
0.3071,NO
0.1534,NO
0.271,NO
0.2978,NO
0.3753,NO
0.3753,NO
0.2254,NO
0.294,NO
0.3753,NO
0.9462,YES
0.2785,NO
0.7613,YES
0.2445,NO
0.35200000000000004,NO
0.2728,NO
0.3167,NO
0.271,NO
0.3069,NO
0.3405,NO
0.1755,NO
0.3753,NO
1.0,YES
1.0,YES
0.7613,YES
1.0,YES
0.3753,NO
0.965,YES
0.2372,NO
1.0,YES
1.0,YES
0.3356,NO
0.228,NO
0.3559,NO
0.3559,NO
1.0,YES
1.0,YES
0.3559,NO
0.2069,NO
0.1598,NO
0.1216,NO
0.2289,NO
0.3144,NO
0.2075,NO
1.0,YES
0.2278,NO
0.8716,YES
0.2148,NO
0.568,YES
0.3559,NO
0.2187,NO
0.2187,NO
0.1728,NO
0.2187,NO
0.3559,NO
0.1778,NO
0.2455,NO
0.3229,NO
0.2493,NO
0.5033,YES
0.7909,YES
1.0,YES
1.0,YES
0.344,NO
0.1691,NO
1.0,YES
0.3816,NO
0.4491,YES
0.2147,NO
0.3553,NO
0.3553,NO
0.3553,NO
0.1567,NO
1.0,YES
0.2493,NO
1.0,YES
0.304,NO
1.0,YES
0.254,NO
0.5347,NO
0.4856,NO
0.254,NO
1.0,YES
0.4444,NO
0.4367,YES
0.3331,NO
0.3331,NO
0.2279,NO
0.2901,NO
0.4528,NO
0.4528,NO
0.2866,NO
0.2866,NO
0.4528,NO
0.8971,YES
0.2756,NO
1.0,YES
0.3104,NO
0.3337,NO
0.3104,NO
0.2866,NO
0.3132,NO
0.3331,NO
0.2733,NO
0.2019,NO
0.4528,NO
0.9481,YES
1.0,YES
1.0,YES
0.9481,YES
0.4528,NO
1.0,YES
0.2026,NO
0.3229,NO
0.174,NO
0.2644,YES
1.0,YES
0.5827,YES
0.5253,YES
0.1807,NO
0.1676,NO
0.5253,YES
0.433,NO
0.2359,YES
0.1729,NO
0.3108,NO
0.3108,NO
0.3108,NO
0.1493,NO
1.0,YES
0.174,NO
0.6276,YES
0.1597,NO
0.7878,YES
0.4576,NO
0.4576,NO
0.2959,NO
0.4576,NO
0.5253,YES
0.254,NO
0.2335,YES
0.3096,NO
0.3096,NO
0.3347,NO
0.1969,NO
0.31,NO
0.3347,NO
0.3096,NO
0.3096,NO
0.3347,NO
0.9462,YES
0.3347,NO
0.7607,YES
0.2519,NO
0.35200000000000004,NO
0.2033,NO
0.3282,NO
0.2405,NO
0.318,NO
0.3529,NO
0.2256,NO
0.1839,NO
1.0,YES
1.0,YES
0.7607,YES
1.0,YES
0.2502,NO
1.0,YES
0.2458,NO
0.2522,NO
0.1374,NO
0.3263,NO
0.2757,NO
0.2823,NO
0.4569,NO
0.3004,NO
0.1016,NO
0.3905,NO
0.7547,YES
0.2655,NO
0.4983,YES
0.1725,NO
0.2568,NO
0.0647,NO
0.3019,NO
0.2874,NO
0.2925,NO
0.4156,NO
0.1309,NO
0.4156,NO
0.7294,YES
0.8367,YES
0.6979,YES
0.9199,YES
0.3432,NO
0.9199,YES
0.3745,NO
0.3071,NO
0.0994,NO
0.2512,NO
0.3081,NO
0.4809,NO
0.4809,NO
0.2831,NO
0.2435,NO
0.4809,NO
0.9462,YES
0.2964,NO
1.0,YES
0.3547,NO
0.3547,NO
0.3547,NO
0.2091,NO
0.2694,NO
0.2435,NO
0.2902,NO
0.1912,NO
0.4809,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4809,NO
1.0,YES
0.2964,NO
0.3496,NO
0.2173,NO
0.2167,NO
0.3822,NO
0.3649,NO
0.6333,NO
0.4164,NO
0.2562,NO
0.4753,NO
1.0,YES
0.2138,NO
0.7316,YES
0.248,NO
0.3335,NO
0.3221,NO
0.2431,NO
0.3984,NO
0.2562,NO
0.2614,NO
0.1702,NO
0.3649,NO
1.0,YES
1.0,YES
0.8236,YES
1.0,YES
0.4758,NO
1.0,YES
0.3251,NO
0.3133,NO
0.2538,NO
1.0,YES
0.6407,YES
1.0,YES
1.0,YES
0.344,NO
0.2538,NO
1.0,YES
0.3027,NO
1.0,YES
0.1983,NO
0.534,NO
0.3885,NO
0.3885,NO
0.2538,NO
0.4942,YES
0.2465,NO
0.6036,YES
0.304,NO
1.0,YES
0.2462,NO
0.462,NO
0.4856,NO
0.2338,NO
1.0,YES
0.5169,NO
0.6773,YES
0.3618,NO
0.1547,NO
0.7454,YES
0.2918,NO
0.4032,NO
1.0,YES
0.2513,NO
0.1287,NO
1.0,YES
0.2414,NO
1.0,YES
0.1578,NO
0.4028,NO
0.5231,NO
0.5231,NO
0.171,NO
0.4049,NO
0.1398,NO
0.6395,NO
0.1451,NO
0.6395,NO
0.256,NO
0.3547,NO
0.518,NO
0.2942,NO
1.0,YES
0.3853,NO
1.0,YES
0.3229,NO
0.11599999999999999,NO
0.5764,YES
0.7449,YES
1.0,YES
1.0,YES
0.344,NO
0.0635,NO
1.0,YES
0.6231,NO
0.6149,YES
0.5117,NO
0.3581,NO
0.4651,NO
0.4651,NO
0.1801,NO
1.0,YES
0.1744,NO
0.6773,YES
0.304,NO
1.0,YES
0.6231,NO
0.6231,NO
0.5131,NO
0.6231,NO
1.0,YES
0.6231,NO
0.6062,YES
0.3133,NO
0.1646,NO
0.8554,YES
0.2856,NO
0.1649,NO
1.0,YES
0.3433,NO
0.153,NO
0.8554,YES
0.5177,NO
1.0,YES
0.1456,NO
0.534,NO
0.2977,NO
0.2898,NO
0.1775,NO
0.2681,NO
0.1654,NO
0.4414,NO
0.0902,NO
0.3073,NO
0.5177,NO
0.5177,NO
0.4264,NO
0.5177,NO
0.5544,YES
0.5177,NO
0.6773,YES
0.3011,NO
0.11599999999999999,NO
0.5033,YES
0.6407,YES
1.0,YES
1.0,YES
0.344,NO
0.1184,NO
1.0,YES
0.3027,NO
0.4491,YES
0.1102,NO
0.21,NO
0.3522,NO
0.2728,NO
0.1567,NO
0.4947,YES
0.154,NO
1.0,YES
0.304,NO
1.0,YES
0.1982,NO
0.462,NO
0.4856,NO
0.2229,NO
1.0,YES
0.4444,NO
0.4367,YES
1.0,YES
1.0,YES
0.3634,NO
0.2044,NO
0.1459,NO
0.2796,NO
1.0,YES
1.0,YES
0.275,NO
0.1102,NO
0.2796,NO
0.1216,NO
0.3101,NO
0.4028,NO
0.4028,NO
1.0,YES
0.2278,NO
1.0,YES
0.1058,NO
0.568,YES
0.1607,NO
0.102,NO
0.2289,NO
0.1522,NO
0.1193,NO
0.275,NO
0.2142,NO
0.2437,NO
0.2985,NO
0.1204,NO
1.0,YES
0.3525,YES
0.5502,YES
1.0,YES
0.3105,NO
0.1061,NO
1.0,YES
0.1665,NO
1.0,YES
0.1436,NO
0.4829,NO
0.391,NO
0.2024,NO
0.1911,NO
0.3392,YES
0.1607,NO
0.516,YES
0.308,NO
0.5502,YES
0.2462,NO
0.2926,NO
0.4531,NO
0.2114,NO
1.0,YES
0.5169,NO
0.8452,YES
0.3341,NO
0.3341,NO
1.0,YES
0.4091,YES
0.6385,YES
1.0,YES
0.4024,NO
0.3341,NO
1.0,YES
0.3001,NO
1.0,YES
0.4324,NO
0.534,NO
0.3865,NO
0.3865,NO
0.3341,NO
0.3442,YES
0.2912,NO
0.3854,YES
0.308,NO
0.6385,YES
0.2134,NO
0.4324,NO
0.6069,NO
0.2338,NO
1.0,YES
0.5104,NO
0.6773,YES
0.3133,NO
0.1845,NO
0.6507,YES
0.6407,YES
1.0,YES
1.0,YES
0.344,NO
0.1845,NO
1.0,YES
0.3543,NO
1.0,YES
0.1559,NO
0.534,NO
0.3522,NO
0.2127,NO
0.2034,NO
0.4942,YES
0.1975,NO
0.6036,YES
0.304,NO
1.0,YES
0.2958,NO
0.462,NO
0.4856,NO
0.4318,NO
1.0,YES
0.5104,NO
0.6773,YES
0.3133,NO
0.1291,NO
1.0,YES
0.6407,YES
1.0,YES
1.0,YES
0.344,NO
0.1094,NO
1.0,YES
0.4462,NO
1.0,YES
0.1385,NO
0.534,NO
0.4029,NO
0.1497,NO
0.1911,NO
0.4942,YES
0.1583,NO
0.6036,YES
0.308,NO
1.0,YES
0.4462,NO
0.462,NO
0.4856,NO
0.4462,NO
1.0,YES
0.5104,NO
0.85,YES
0.3229,NO
0.1881,NO
0.223,YES
1.0,YES
0.6940000000000001,YES
0.44299999999999995,YES
0.2784,NO
0.1995,NO
0.44299999999999995,YES
0.3816,NO
0.2099,YES
0.3519,NO
0.2753,NO
0.3575,NO
0.3575,NO
0.1698,NO
1.0,YES
0.1995,NO
1.0,YES
0.1508,NO
1.0,YES
0.2843,NO
0.5347,NO
0.3519,NO
0.415,NO
0.44299999999999995,YES
0.4382,NO
0.3189,YES
0.27,NO
0.10300000000000001,NO
0.4937,YES
1.0,YES
0.6940000000000001,YES
0.6109,YES
0.2784,NO
0.0792,NO
0.6109,YES
0.3816,NO
0.4937,YES
0.1556,NO
0.1816,NO
0.3376,NO
0.1762,NO
0.1825,NO
0.6459,YES
0.1772,NO
1.0,YES
0.1857,NO
1.0,YES
0.1982,NO
0.5347,NO
0.2985,NO
0.1696,NO
0.6109,YES
0.4382,NO
0.3189,YES
0.3471,NO
0.1963,NO
0.2636,NO
0.2831,NO
0.0676,NO
0.3341,NO
0.3122,NO
0.1963,NO
0.2784,NO
0.2278,NO
0.3341,NO
0.1729,NO
1.0,YES
1.0,YES
1.0,YES
0.1963,NO
0.3171,NO
0.1943,NO
0.0829,NO
0.1551,NO
0.1027,NO
0.0463,NO
0.2708,NO
0.2053,NO
0.1316,NO
0.2813,NO
0.1705,NO
0.3371,NO
1.0,YES
1.0,YES
0.2752,NO
0.2044,NO
0.1989,NO
0.1989,NO
1.0,YES
1.0,YES
0.1989,NO
0.1519,NO
0.1276,NO
0.1784,NO
0.1793,NO
0.3144,NO
0.1562,NO
1.0,YES
0.2278,NO
0.8716,YES
0.12,NO
0.568,YES
0.1989,NO
0.1468,NO
0.1569,NO
0.1354,NO
0.1468,NO
0.1989,NO
0.1778,NO
0.1043,NO
0.27,NO
0.1474,NO
0.3515,YES
0.737,YES
0.6207,YES
0.6207,YES
0.2784,NO
0.1474,NO
0.6207,YES
0.2926,NO
0.3713,YES
0.1809,NO
0.3029,NO
0.3934,NO
0.3934,NO
0.1474,NO
0.7194,YES
0.1285,NO
1.0,YES
0.1887,NO
1.0,YES
0.2467,NO
0.41,NO
0.3014,NO
0.2467,NO
0.6207,YES
0.4382,NO
0.3775,YES
1.0,YES
1.0,YES
0.3473,NO
0.1762,NO
0.275,NO
0.295,NO
0.7773,YES
1.0,YES
0.295,NO
0.2011,NO
0.2011,NO
0.1058,NO
0.1741,NO
0.3413,NO
0.132,NO
0.8269,YES
0.2043,NO
1.0,YES
0.166,NO
0.5838,YES
0.275,NO
0.2011,NO
0.2289,NO
0.1656,NO
0.2011,NO
0.295,NO
0.2142,NO
0.1642,NO
0.3496,NO
0.0731,NO
0.1528,NO
0.3822,NO
0.2287,NO
0.6333,NO
0.4164,NO
0.0869,NO
0.4753,NO
1.0,YES
0.1923,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.1944,NO
0.3984,NO
0.188,NO
0.2151,NO
0.2072,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.3251,NO
0.8165,YES
0.8165,YES
0.2823,NO
0.1647,NO
0.1023,NO
0.1542,NO
0.8057,YES
0.8057,YES
0.1546,NO
0.1313,NO
0.1028,NO
0.1095,NO
0.1665,NO
0.2534,NO
0.1463,NO
0.8057,YES
0.1835,NO
0.8165,YES
0.1102,NO
0.4767,YES
0.1126,NO
0.1388,NO
0.1718,NO
0.1274,NO
0.1388,NO
0.1862,NO
0.1432,NO
0.0857,NO
0.3765,NO
0.3765,NO
0.2287,NO
0.3822,NO
0.31,NO
0.6333,NO
0.4164,NO
0.2906,NO
0.4753,NO
1.0,YES
0.26,NO
1.0,YES
0.3601,NO
0.3705,NO
0.3705,NO
0.2906,NO
0.3984,NO
0.3765,NO
0.2102,NO
0.2286,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.3251,NO
