50Traced_NONETRACED_MAX_RAW_VSM_7_SUM,Associated
0.1263246863012808,NO
0.04121968662635718,NO
0.14433391847084068,NO
0.2521292503738378,NO
0.12918535855926144,NO
0.165463884012743,NO
0.054352772901631874,NO
0.13126584747415643,NO
0.18639880371887396,NO
0.3853455562057083,YES
0.11000585137507317,NO
0.3785839672322996,YES
0.19745140107925363,NO
0.23255965151810673,NO
0.2479032572654574,NO
0.16136792146154347,NO
0.15727195891034396,NO
0.15922241726805797,NO
0.1365971003185749,NO
0.14524413237110723,NO
0.16013263116832457,NO
0.6782393862557702,YES
0.6798647682205319,YES
0.7360379689226969,YES
0.2927637994928808,YES
0.17892204668097003,NO
0.19758143163643457,YES
0.1471945907288213,NO
0.33502373057668555,YES
0.26305181717703663,YES
0.303881412131851,NO
0.18795917040504517,NO
0.15993758533255317,NO
0.13542682530394642,NO
0.46290878356413756,YES
0.6898121058448735,YES
0.18171770366036022,NO
0.12125349457122424,NO
0.14908003380794488,NO
0.08582016773941877,NO
0.11585722644821532,NO
0.17599635914439896,NO
0.10669007216695921,NO
0.8103504323516026,YES
0.13510174891099408,NO
0.7007996879266628,YES
0.10747025551004484,NO
0.3719524088160718,YES
0.0713867758923347,NO
0.13139587803133737,NO
0.10747025551004487,NO
0.15356608803068725,NO
0.10473961380924514,NO
0.21676093882062283,NO
0.13022560301670894,NO
0.15857226448215334,NO
0.13224107665301346,NO
0.10538976659514986,NO
0.15415122553800142,NO
0.23177946817502112,NO
0.1382224822833366,NO
0.1759313438658085,NO
0.17534620635849427,NO
0.04590078668487094,NO
0.2098043040114427,NO
0.9249723685065991,YES
0.17183538131460893,NO
0.21897145829269882,YES
0.1918600871204733,NO
0.22872375008126908,NO
0.22196216110786035,NO
0.15473636304531566,NO
0.14517911709251677,NO
0.11091606527533969,NO
0.1665041284701905,NO
0.10473961380924514,NO
0.21799622911384176,NO
0.917885703140238,YES
0.9040374488004682,YES
0.8650932969247773,YES
0.7427345426175151,YES
0.1658539756842858,NO
0.29549444119368046,YES
0.14895000325076393,NO
0.7123073922371759,YES
0.7455301995969054,YES
0.3282621416032767,NO
0.2181262596710227,NO
0.20804889148950007,NO
0.16793446459918085,NO
0.4296209609258176,YES
0.7084064755217477,YES
0.22261231389376504,NO
0.1274299460373188,NO
0.198751706651063,NO
0.07470255510044861,NO
0.18392822313243612,NO
0.2125349457122424,NO
0.2484883947727716,NO
0.7526168649632664,YES
0.17034002990702815,NO
0.6809700279565699,YES
0.1302906182952994,NO
0.35589363500422594,YES
0.06852610363435407,NO
0.14686951433586895,NO
0.12469930433651909,NO
0.14225342955594567,NO
0.13399648917495613,NO
0.21734607632793707,NO
0.09063129835511345,NO
0.12729991548013783,NO
0.12255380014303362,NO
0.0913464664196086,NO
0.28678239386255766,YES
0.8452636369546844,YES
0.8185423574540018,YES
0.22469280280866005,YES
0.11995318899941486,NO
0.08393472466029517,NO
0.33222807359729534,YES
0.13107080163838503,NO
0.28164618685391063,YES
0.11085104999674926,NO
0.18639880371887396,NO
0.18789415512645471,NO
0.24614784474351473,NO
0.08536506078928546,NO
0.7782979000065016,YES
0.08432481633183797,NO
0.8622326246667967,YES
0.10187894155126453,NO
0.7933814446394902,YES
0.08647032052532345,NO
0.12099343345686235,NO
0.20915415122553802,NO
0.07249203562837266,NO
0.24315714192835317,YES
0.1396528184123269,NO
0.2189714582926988,YES
0.20304271503803392,NO
0.15025030882257331,NO
0.26994343670762627,NO
0.30940771081204077,NO
0.2700734672648072,NO
0.19459072882127298,NO
0.13822248228333658,NO
0.18230284116767442,NO
0.23633053767635395,NO
0.564202587608088,YES
0.24406735582861974,NO
0.3476366946232364,YES
0.1471945907288213,NO
0.146739483778688,NO
0.1261296404655094,NO
0.11793771536311033,NO
0.23704570574084913,NO
0.11839282231324359,NO
0.21188479292633772,NO
0.14303361289903127,NO
0.13419153501072753,NO
0.5556855861127366,YES
0.5371562317144529,YES
0.8090501267797934,YES
0.4904752616864963,YES
0.2150055262986802,NO
0.31077303166244064,YES
0.14764969767895456,NO
0.13692217671152723,NO
0.06904622586307782,NO
0.6970938170470061,YES
0.8647032052532346,YES
0.7921461543462713,YES
0.25804564072557046,YES
0.09128145114101813,NO
0.0882257330472661,NO
0.7620440803588845,YES
0.31200832195565953,NO
0.696508679539692,YES
0.13880761979065082,NO
0.21988167219296537,NO
0.25498992263181847,NO
0.2572004421038944,NO
0.1434237045705741,NO
0.7735517846693973,YES
0.14062804759118394,NO
0.7981275599765946,YES
0.16604902152005724,NO
0.7937065210324428,YES
0.2763149340094922,NO
0.28652233274819583,NO
0.2879526688771861,NO
0.21019439568298554,NO
0.25004876145894284,YES
0.13796242116897472,NO
0.19875170665106304,YES
0.1704050451856186,NO
0.04108965606917625,NO
0.2385410571484299,NO
0.23496521682595414,NO
0.15954749366101037,NO
0.29991548013783237,NO
0.11189129445419675,NO
0.11741759313438656,NO
0.2324946362395163,NO
0.3541382224822833,YES
0.2629868018984461,NO
0.31792471230739217,YES
0.239386255770106,NO
0.25733047266107534,NO
0.2668227033352838,NO
0.1297054807879852,NO
0.1796372147454652,NO
0.13146089330992786,NO
0.16039269228268643,NO
0.15551654638840126,NO
0.1496651713152591,NO
0.7497561927052858,YES
0.7215395617970224,YES
0.7511865288342761,YES
0.3395748000780184,YES
0.25889083934724655,NO
0.7353228008582017,YES
0.20694363175346206,NO
0.14010792536246017,NO
0.11494701254794877,NO
0.17807684805929394,NO
0.23932124049151557,NO
0.13932774201937456,NO
0.24172680579936287,NO
0.10460958325206422,NO
0.0907613289122944,NO
0.24335218776412462,NO
0.45419673623301476,YES
0.221637084714908,NO
0.27169884922956894,YES
0.12619465574409988,NO
0.1352967947467655,NO
0.05838372017424094,NO
0.21344515961250896,NO
0.19764644691502503,NO
0.18542357454001693,NO
0.2895780508419478,NO
0.0763929523438008,NO
0.20245757753071972,NO
0.8903842402964697,YES
0.8418828424679801,YES
0.9488329757493011,YES
0.34724660295169363,YES
0.22592809310187895,NO
0.402509589753592,YES
0.21292503738378518,NO
0.17365580911514208,NO
0.130095572459528,NO
0.2776152395813016,NO
0.302906182952994,NO
0.28372667576880567,NO
0.22508289448020288,NO
0.13575190169689877,NO
0.1583772186463819,NO
0.2644821533060269,NO
0.5192120148234836,YES
0.26948832975749304,NO
0.29425915090046156,YES
0.18607372732592162,NO
0.2202067485859177,NO
0.14680449905727846,NO
0.1131916000260061,NO
0.24263701969962945,NO
0.11130615694688252,NO
0.22911384175281194,NO
0.1299005266237566,NO
0.13432156556790847,NO
0.8901241791821078,YES
0.8547558676288928,YES
0.809570249008517,YES
0.4604382029776998,YES
0.2620115727195891,NO
0.3179897275859827,YES
0.19452571354268253,NO
0.1256745335153761,NO
0.11150120278265392,NO
0.18321305506794097,NO
0.30063064820232754,NO
0.2057733567388336,NO
0.1621481048046291,NO
0.11943306677069111,NO
0.0996684220791886,NO
0.20538326506729085,NO
0.9134646641960861,YES
0.15246082829464924,NO
0.3114231844483453,YES
0.1962811260646252,NO
0.2391912099343346,NO
0.2389961640985632,NO
0.13601196281126066,NO
0.1802873675313699,NO
0.13139587803133737,NO
0.17638645081594176,NO
0.11208634028996815,NO
0.1735257785579611,NO
0.8468240036408556,YES
0.8423379494181134,YES
0.831740459007867,YES
0.7093166894220142,YES
0.16604902152005724,NO
0.2243677264157077,YES
0.12105844873545281,NO
0.16013263116832457,NO
0.05682335348806969,NO
0.9588453286522334,YES
0.25186918925947593,YES
0.23860607242702034,YES
0.8126909823808596,YES
0.24998374618035243,NO
0.14381379624211693,NO
0.8399323841102659,YES
0.10961575970353031,NO
0.8414277355178468,YES
0.09979845263636952,NO
0.27956569793901564,NO
0.1948507899356349,NO
0.13471165723945128,NO
0.1332163058318705,NO
0.22339249723685065,YES
0.13146089330992786,NO
0.3128535205773357,YES
0.14270853650607893,NO
0.21468044990572785,YES
0.12892529744489956,NO
0.2204668097002796,NO
0.36512580456407256,NO
0.12430921266497626,NO
0.8485794161627984,YES
0.33203302776152394,NO
0.7628892789805605,YES
0.14166829204863143,NO
0.1252844418438333,NO
0.4584227293413952,YES
0.2655874130420649,NO
0.2252129250373838,NO
0.8979910278915545,YES
0.14381379624211693,NO
0.09602756647812236,NO
0.9817957219946687,YES
0.12144854040699564,NO
0.48871984916455363,YES
0.134256550289318,NO
0.2402314543917821,NO
0.31857486509329686,NO
0.2824913854755867,NO
0.13627202392562254,NO
0.2677979325141408,NO
0.11598725700539626,NO
0.364215590663806,NO
0.09368701644886548,NO
0.2683180547428646,NO
0.18912944541967364,NO
0.13211104609583252,NO
0.29269878421429035,NO
0.12879526688771864,NO
