50Traced_NONETRACED_SUM_SINGLE_LSA_34_MEDIAN,Associated
0.5054,NO
1.0005,NO
0.8241,NO
1.2369,NO
0.8985,NO
0.6775,NO
0.9347,NO
0.8082,NO
0.4147,NO
2.9802,YES
0.5371,NO
2.8324,YES
0.5349,NO
0.7743,NO
0.8420000000000001,NO
0.7059,NO
1.2446,NO
0.4812,NO
0.608,NO
0.7097,NO
0.9664,NO
3.0596,YES
2.8393,YES
3.0709,YES
2.8479,YES
0.5172,NO
2.4831,YES
1.0693,NO
1.5453,YES
2.5603,YES
1.3274,NO
1.1299,NO
0.9686,NO
1.4287,NO
2.4377,YES
2.4775,YES
1.0596,NO
0.4697,NO
1.2086,NO
0.5163,NO
1.2268,NO
1.2464,NO
1.1893,NO
1.4809,YES
1.7126,NO
1.6225,YES
1.1262,NO
2.5799,YES
1.0615,NO
0.7214,NO
0.7439,NO
0.6816,NO
0.7593,NO
1.1223,NO
0.6162,NO
1.3427,NO
0.1516,NO
0.424,NO
1.0916,NO
1.1601,NO
0.8376,NO
0.9833,NO
0.7811,NO
0.2321,NO
0.2855,NO
2.9885,YES
0.8992,NO
3.33,YES
0.205,NO
0.4917,NO
0.3961,NO
0.39399999999999996,NO
1.5252,NO
0.1565,NO
0.8418,NO
0.1755,NO
0.9469,NO
3.573,YES
3.4641,YES
3.5723,YES
3.2666,YES
0.3179,NO
3.2522,YES
0.9788,NO
1.2648,YES
1.8442,YES
0.9540000000000001,NO
0.7893,NO
0.4755,NO
0.8079,NO
1.7873,YES
2.2115,YES
0.6429,NO
1.054,NO
0.4448,NO
1.1275,NO
0.8302,NO
0.9483,NO
1.0969,NO
1.4079,YES
0.8356,NO
1.4124,YES
0.3385,NO
2.1222,YES
0.7006,NO
1.2276,NO
0.8998,NO
1.3991,NO
1.1728,NO
0.8420000000000001,NO
0.6321,NO
0.8616,NO
0.4821,NO
1.1008,NO
2.6839,YES
3.8864,YES
4.1689,YES
3.2537,YES
0.7759,NO
0.5229,NO
2.3061,YES
0.3796,NO
3.0246,YES
0.5743,NO
0.8502,NO
1.0493,NO
1.3559999999999999,NO
0.4459,NO
4.6369,YES
0.2605,NO
4.0097,YES
0.7209,NO
4.1554,YES
0.415,NO
0.7574,NO
1.2728,NO
1.2431,NO
2.5987,YES
