50Traced_NONETRACED_MEDIAN_MULTI_LSA_4_SUM,Associated
0.10919343814080656,NO
0.0946684894053315,NO
0.1787423103212577,NO
0.3530416951469584,NO
0.09791524265208477,NO
0.13807245386192754,NO
0.08390293916609706,NO
0.09928229665071771,NO
0.27187286397812715,NO
0.40516062884483944,YES
0.08851674641148326,NO
0.560833902939166,YES
0.39798359535201644,NO
0.36449077238550925,NO
0.3631237183868763,NO
0.17840054682159945,NO
0.10389610389610389,NO
0.17276144907723856,NO
0.11090225563909775,NO
0.35560492139439515,NO
0.17925495557074503,NO
0.13926862611073137,YES
0.1206425153793575,YES
0.2682843472317157,YES
0.39336978810663026,YES
0.25205058099794947,NO
0.10560492139439508,YES
0.1891660970608339,NO
0.1664388243335612,YES
0.40088858509911146,YES
0.5683526999316473,NO
0.2530758714969242,NO
0.17942583732057416,NO
0.2402597402597402,NO
0.6577238550922762,YES
0.1508885850991114,YES
0.2163362952836637,NO
0.1637047163362953,NO
0.15088858509911143,NO
0.16404647983595352,NO
0.29032809295967194,NO
0.24401913875598089,NO
0.25922761449077236,NO
0.4636021872863979,YES
0.114149008885851,NO
0.18694463431305536,YES
0.05485304169514696,NO
0.5721120984278878,YES
0.10919343814080656,NO
0.19036226930963773,NO
0.11466165413533835,NO
0.19429254955570746,NO
0.12030075187969924,NO
0.30844155844155846,NO
0.17447026657552975,NO
0.15550239234449761,NO
0.13465481886534517,NO
0.24538619275461385,NO
0.2322282980177717,NO
0.4728298017771702,NO
0.254272043745728,NO
0.31168831168831174,NO
0.2535885167464115,NO
0.0702323991797676,NO
0.35697197539302805,NO
0.7648667122351333,YES
0.257177033492823,NO
0.32758031442241975,YES
0.33356117566643884,NO
0.3537252221462748,NO
0.34825700615174304,NO
0.33219412166780593,NO
0.2452153110047847,NO
0.19993164730006835,NO
0.3159603554340397,NO
0.2894736842105263,NO
0.3595352016404649,NO
0.7534176349965823,YES
0.7098427887901573,YES
0.6074846206425154,YES
0.28588516746411485,YES
0.2667464114832536,NO
0.31254272043745734,YES
0.19702665755297333,NO
0.2059125085440875,YES
0.29323308270676696,YES
0.6233766233766234,NO
0.267259056732741,NO
0.2602529049897471,NO
0.3046821599453179,NO
0.598257006151743,YES
0.21326042378673957,YES
0.2862269309637731,NO
0.145933014354067,NO
0.2458988380041012,NO
0.14456596035543404,NO
0.3744019138755981,NO
0.3400546821599454,NO
0.33868762816131237,NO
0.31937799043062204,YES
0.14166097060833904,NO
0.12354750512645252,YES
0.04460013670539986,NO
0.5104237867395762,YES
0.06015037593984962,NO
0.23615857826384143,NO
0.13875598086124402,NO
0.18489405331510597,NO
0.16558441558441558,NO
0.4188311688311689,NO
0.21411483253588517,NO
0.21018455228981545,NO
0.10697197539302804,NO
0.024948735475051265,NO
0.22317156527682844,YES
0.5553656869446343,YES
0.4851332877648668,YES
0.22761449077238555,YES
0.1244019138755981,NO
0.005468215994531785,NO
0.3426179084073821,YES
0.2216336295283664,NO
0.20967190704032812,YES
0.22983595352016406,NO
0.3532125768967875,NO
0.31373889268626115,NO
0.31373889268626115,NO
0.08099794941900205,NO
0.37935748462064256,YES
0.07826384142173615,NO
0.5999658236500341,YES
0.22539302802460698,NO
0.419002050580998,YES
0.07245386192754615,NO
0.09894053315105947,NO
0.22915242652084758,NO
0.06766917293233082,NO
0.2763157894736843,YES
0.1479835953520164,NO
0.21274777853725224,YES
0.247095010252905,NO
0.10833902939166098,NO
0.320745044429255,NO
0.4244702665755298,NO
0.3210868079289132,NO
0.27392344497607657,NO
0.27101845522898155,NO
0.19258373205741627,NO
0.23239917976760086,NO
0.6715652768284347,YES
0.2527341079972659,NO
0.47949419002050586,YES
0.3227956254272044,NO
0.2833219412166781,NO
0.27187286397812715,NO
0.07552973342447028,NO
0.23427887901572111,NO
0.07672590567327409,NO
0.16814764183185238,NO
0.3282638414217362,NO
0.2042036910457963,NO
0.6491797676008202,YES
0.6004784688995216,YES
0.46018455228981553,YES
0.47778537252221465,YES
0.36363636363636365,NO
0.28280929596719073,YES
0.15054682159945318,NO
0.15157211209842789,NO
0.11551606288448393,NO
0.1659261790840738,YES
0.6064593301435407,YES
0.4157552973342447,YES
0.2106971975393028,YES
0.13448393711551607,NO
0.08646616541353384,NO
0.336637047163363,YES
0.42720437457279564,NO
0.16438824333561175,YES
0.23257006151742995,NO
0.3680792891319208,NO
0.42259056732740946,NO
0.3890977443609023,NO
0.23154477101845525,NO
